number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.6441947565543071	2020-04-07 10:41:38.286259	2020-04-07 10:44:35.999188	128	97	256	0.264682512765241	0.1198501872659176	0.6441947565543071	0.3080524344569288	0.4461610486891386	12.756086142322097	0.273476837521633	0.1198501872659176	0.6441947565543071	0.3080524344569288	0.4461610486891386	12.756086142322097	0.273476837521633	3429635313	650.0	0.1198501872659176	0.6441947565543071	0.3080524344569288	0.4461610486891386	12.756086142322097	0.273476837521633	0	COMPLETE
1	0.8047752808988764	2020-04-07 10:44:36.043563	2020-04-07 10:47:13.883567	256	12	128	0.1634934310163005	0.17322097378277154	0.8047752808988764	0.43820224719101125	0.6081460674157303	7.88436329588015	0.36394709498743766	0.17322097378277154	0.8047752808988764	0.43820224719101125	0.6081460674157303	7.88436329588015	0.36394709498743766	1380780928	400.0	0.17322097378277154	0.8047752808988764	0.43820224719101125	0.6081460674157303	7.88436329588015	0.36394709498743766	1	COMPLETE
2	0.7031835205992509	2020-04-07 10:47:13.916181	2020-04-07 10:49:10.013347	128	35	128	0.2207526890508663	0.14934456928838952	0.7031835205992509	0.3693820224719101	0.5070224719101124	10.631086142322097	0.31577462000129985	0.14934456928838952	0.7031835205992509	0.3693820224719101	0.5070224719101124	10.631086142322097	0.31577462000129985	1835790769	300.0	0.14934456928838952	0.7031835205992509	0.3693820224719101	0.5070224719101124	10.631086142322097	0.31577462000129985	2	COMPLETE
3	0.6788389513108615	2020-04-07 10:49:10.034891	2020-04-07 10:53:26.814418	256	96	512	0.24049231420665254	0.12640449438202248	0.6788389513108615	0.33239700374531833	0.4747191011235955	11.561329588014981	0.2908394547835434	0.12640449438202248	0.6788389513108615	0.33239700374531833	0.4747191011235955	11.561329588014981	0.2908394547835434	3146855256	1000.0	0.12640449438202248	0.6788389513108615	0.33239700374531833	0.4747191011235955	11.561329588014981	0.2908394547835434	3	COMPLETE
4	0.6783707865168539	2020-04-07 10:53:26.840593	2020-04-07 10:56:32.564447	256	73	128	0.23027960783261317	0.12640449438202248	0.6783707865168539	0.33192883895131087	0.4681647940074906	11.085205992509364	0.2898025218008259	0.12640449438202248	0.6783707865168539	0.33192883895131087	0.4681647940074906	11.085205992509364	0.2898025218008259	841875268	400.0	0.12640449438202248	0.6783707865168539	0.33192883895131087	0.4681647940074906	11.085205992509364	0.2898025218008259	4	COMPLETE
5	0.6694756554307116	2020-04-07 10:56:32.585972	2020-04-07 10:58:49.585349	256	80	128	0.2348715985561843	0.1198501872659176	0.6694756554307116	0.30852059925093633	0.4438202247191011	11.307116104868914	0.2788020861556109	0.1198501872659176	0.6694756554307116	0.30852059925093633	0.4438202247191011	11.307116104868914	0.2788020861556109	3224856421	300.0	0.1198501872659176	0.6694756554307116	0.30852059925093633	0.4438202247191011	11.307116104868914	0.2788020861556109	5	COMPLETE
6	0.673689138576779	2020-04-07 10:58:49.612344	2020-04-07 11:01:20.210374	128	55	512	0.23299284940864542	0.1399812734082397	0.673689138576779	0.3403558052434457	0.4658239700374532	11.20552434456929	0.3003317308305107	0.1399812734082397	0.673689138576779	0.3403558052434457	0.4658239700374532	11.20552434456929	0.3003317308305107	1588757188	900.0	0.1399812734082397	0.673689138576779	0.3403558052434457	0.4658239700374532	11.20552434456929	0.3003317308305107	6	COMPLETE
7	0.8033707865168539	2020-04-07 11:01:20.269282	2020-04-07 11:05:01.263760	64	16	128	0.1618262972667018	0.1947565543071161	0.8033707865168539	0.45552434456928836	0.6072097378277154	7.792602996254682	0.3788667998112553	0.1947565543071161	0.8033707865168539	0.45552434456928836	0.6072097378277154	7.792602996254682	0.3788667998112553	648826854	550.0	0.1947565543071161	0.8033707865168539	0.45552434456928836	0.6072097378277154	7.792602996254682	0.3788667998112553	7	COMPLETE
8	0.7509363295880149	2020-04-07 11:05:01.301703	2020-04-07 11:05:54.610198	256	12	256	0.1958657324371671	0.16198501872659177	0.7509363295880149	0.3852996254681648	0.5393258426966292	9.426966292134832	0.3344540488638335	0.16198501872659177	0.7509363295880149	0.3852996254681648	0.5393258426966292	9.426966292134832	0.3344540488638335	2133107544	250.0	0.16198501872659177	0.7509363295880149	0.3852996254681648	0.5393258426966292	9.426966292134832	0.3344540488638335	8	COMPLETE
9	0.6629213483146067	2020-04-07 11:05:54.649719	2020-04-07 11:08:41.904085	256	72	512	0.24935187248527055	0.13342696629213482	0.6629213483146067	0.34925093632958804	0.48642322097378277	11.999531835205993	0.2970638148242525	0.13342696629213482	0.6629213483146067	0.34925093632958804	0.48642322097378277	11.999531835205993	0.2970638148242525	1601812016	750.0	0.13342696629213482	0.6629213483146067	0.34925093632958804	0.48642322097378277	11.999531835205993	0.2970638148242525	9	COMPLETE
