number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.023593518201529155	2020-03-23 16:39:53.180131	2020-03-23 16:52:52.493246	0.5599402116560028	29.773953082586402	256	1	34	0.009924555580393875	512	0.5868229679335557	0.005135227661759671	0.023593518201529155	0.009756932557343376	0.013750998516489787	4169.47542222983	0.012220483883501448	0.005135227661759671	0.023593518201529155	0.009756932557343376	0.013750998516489787	4169.474352390734	0.012221284192800757	4064210448	150	0.005135227661759671	0.023593518201529155	0.009756932557343376	0.013750998516489787	4169.476492068926	0.012219842204881976	0	COMPLETE
1	0.033778386397352506	2020-03-23 16:52:52.613339	2020-03-23 17:05:16.246874	0.30801306861646044	16.571093497324934	256	1	10	0.004742657070370641	512	0.5055990387050872	0.005135227661759671	0.033778386397352506	0.0124957206436152	0.019028871391076115	3585.663100536346	0.015540021743163074	0.005135227661759671	0.033778386397352506	0.0124957206436152	0.019028871391076115	3585.662130548899	0.015540023079213077	251603005	150	0.005135227661759671	0.033778386397352506	0.0124957206436152	0.019028871391076115	3585.6640705237933	0.015540020413029246	1	COMPLETE
2	0.03842862033550154	2020-03-23 17:05:16.351567	2020-03-23 17:22:23.612606	0.5189221140192007	29.60740359856088	128	2	35	0.012993320444745144	512	0.14467278243403456	0.005135227661759671	0.03842862033550154	0.009671345429647382	0.017916238731028187	1004.3536602761611	0.02063786953864821	0.005135227661759671	0.03842862033550154	0.009671345429647382	0.017916238731028187	1004.3530183727034	0.020637875712861124	1598613651	200	0.005135227661759671	0.03842862033550154	0.009671345429647382	0.017916238731028187	1004.3543021796188	0.02063786344183922	2	COMPLETE
3	0.018030354901289514	2020-03-23 17:22:23.760711	2020-03-23 17:35:13.062908	0.3038255867753224	3.1776988181508705	256	1	36	0.004081688928666748	512	0.5877061977966249	0.005135227661759671	0.018030354901289514	0.00813077713111948	0.011126326600479288	4177.064618281411	0.010679676400638088	0.005135227661759671	0.018030354901289514	0.00813077713111948	0.011126326600479288	4177.063420061622	0.010679679601451712	1823483536	150	0.005135227661759671	0.018030354901289514	0.00813077713111948	0.011126326600479288	4177.065816501198	0.010679673227609309	3	COMPLETE
4	0.04504735821065845	2020-03-23 17:35:13.128728	2020-03-23 17:54:57.255782	0.3668470108269061	9.860526971582422	256	2	47	0.0033884107056489088	256	0.11571616669323335	0.005135227661759671	0.04504735821065845	0.013950701814447106	0.022851763094830536	800.7448933013808	0.025173385347677317	0.005135227661759671	0.04504735821065845	0.013950701814447106	0.022851763094830536	800.7445224238274	0.025173437546500175	2694587788	150	0.005135227661759671	0.04504735821065845	0.013950701814447106	0.022851763094830536	800.7452641789341	0.025173335545681245	4	COMPLETE
5	0.021853246605043935	2020-03-23 17:54:57.354182	2020-03-23 18:49:17.634169	0.22176837124358914	20.102531915752454	256	2	65	0.02856773875058855	128	0.37108291992421744	0.005135227661759671	0.021853246605043935	0.00775989957777017	0.01118338468560995	2621.30560310396	0.012746396727407551	0.005135227661759671	0.021853246605043935	0.00775989957777017	0.01118338468560995	2621.3041766518318	0.012746397609029552	2041949119	200	0.005135227661759671	0.021853246605043935	0.00775989957777017	0.01118338468560995	2621.3070295560883	0.012746395847824993	5	COMPLETE
6	0.05206550268173	2020-03-23 18:49:17.735736	2020-03-23 19:13:53.299339	0.6558448906096106	8.568360707444114	256	1	95	0.0012044403826790271	512	0.21614555125370663	0.005135227661759671	0.05206550268173	0.016461257560196278	0.0281581650119822	1513.0564875042794	0.022919103296347013	0.005135227661759671	0.05206550268173	0.016461257560196278	0.0281581650119822	1513.0558028072578	0.022919139861198444	2876863039	200	0.005135227661759671	0.05206550268173	0.016461257560196278	0.0281581650119822	1513.057172201301	0.02291906839649739	6	COMPLETE
7	0.013779527559055118	2020-03-23 19:13:53.414386	2020-03-23 19:50:31.495673	0.2589662695713143	3.116988765368505	256	1	32	0.03206005988651255	128	0.5962809997258776	0.005135227661759671	0.013779527559055118	0.006932557343375556	0.00853018372703412	4238.9108895355475	0.009435193363108621	0.005135227661759671	0.013779527559055118	0.006932557343375556	0.00853018372703412	4238.909905283579	0.009435198724655614	1233980132	150	0.005135227661759671	0.013779527559055118	0.006932557343375556	0.00853018372703412	4238.911873787516	0.009435188056603809	7	COMPLETE
8	0.016575373730457605	2020-03-23 19:50:31.631081	2020-03-23 20:10:00.362888	0.35638373416085756	14.530614288174528	256	2	13	0.041285751276358015	256	0.43699576387525907	0.005135227661759671	0.016575373730457605	0.007217847769028871	0.009813990642474039	3093.1511183384687	0.011089670677589111	0.005135227661759671	0.016575373730457605	0.007217847769028871	0.009813990642474039	3093.150034234851	0.011089672254575324	3283766196	150	0.005135227661759671	0.016575373730457605	0.007217847769028871	0.009813990642474039	3093.152202442086	0.011089669106681061	8	COMPLETE
9	0.041680931187949334	2020-03-23 20:10:00.457257	2020-03-23 20:37:47.221819	0.9811134339553813	16.257162680187395	64	1	23	0.0014070981169555742	256	0.15280907294713048	0.005135227661759671	0.041680931187949334	0.012781011069268515	0.020569439689604018	1063.8767545361177	0.021795417143263014	0.005135227661759671	0.041680931187949334	0.012781011069268515	0.020569439689604018	1063.8763266004794	0.02179541760390464	2138064744	200	0.005135227661759671	0.041680931187949334	0.012781011069268515	0.020569439689604018	1063.8771824717562	0.021795416683414358	9	COMPLETE
10	0.01683213511354559	2020-03-23 20:37:47.316194	2020-03-23 20:57:11.362808	0.18772049383282186	24.09689696235783	256	1	33	0.0553365858730827	256	0.5904642305853864	0.005135227661759671	0.01683213511354559	0.008387538514207463	0.011211913728175283	4196.296102932785	0.010481827547876578	0.005135227661759671	0.01683213511354559	0.008387538514207463	0.011211913728175283	4196.295218532466	0.0104818280609134	4271442566	150	0.005135227661759671	0.01683213511354559	0.008387538514207463	0.011211913728175283	4196.296987333105	0.010481827036207642	10	COMPLETE
11	0.028243752139678193	2020-03-23 20:57:11.472041	2020-03-23 21:50:32.374850	0.20560137084845254	27.750245062295612	64	2	87	0.002997945219182169	128	0.14959827595286784	0.005163756704325003	0.028243752139678193	0.010955152345087298	0.015320095857583019	1038.7586728289398	0.01917058335570321	0.005163756704325003	0.028243752139678193	0.010955152345087298	0.015320095857583019	1038.7579025447906	0.019170590714808953	618599242	200	0.005163756704325003	0.028243752139678193	0.010955152345087298	0.015320095857583019	1038.7594431130892	0.019170576089833146	11	COMPLETE
12	0.030754307885427365	2020-03-23 21:50:32.480320	2020-03-23 22:43:38.188978	0.7857373664963869	24.17469194607996	128	2	93	0.0036287055198829035	128	0.1378283903473627	0.005135227661759671	0.030754307885427365	0.009728403514778045	0.014606869793449731	954.4699731827	0.02010033465082282	0.005135227661759671	0.030754307885427365	0.009728403514778045	0.014606869793449731	954.4691030469018	0.020100337259776366	1815847561	200	0.005135227661759671	0.030754307885427365	0.009728403514778045	0.014606869793449731	954.4708433184983	0.020100332057989008	12	COMPLETE
13	0.009328996918863403	2020-03-23 22:43:38.329945	2020-03-23 23:17:51.263568	0.3977473304310224	18.410733177942358	64	1	21	0.023340680415763457	128	0.610807806661975	0.005135227661759671	0.009328996918863403	0.006133744151546274	0.007046673513636882	4343.044134428848	0.007749811585582608	0.005135227661759671	0.009328996918863403	0.006133744151546274	0.007046673513636882	4343.043192970444	0.007749812714966128	1331117199	150	0.005135227661759671	0.009328996918863403	0.006133744151546274	0.007046673513636882	4343.045075887253	0.007749810463454247	13	COMPLETE
14	0.03537601278101107	2020-03-23 23:17:51.362945	2020-03-23 23:45:48.647229	0.5618599165889135	16.47437737421096	64	2	5	0.0018905836451357586	256	0.1368007758096707	0.005135227661759671	0.03537601278101107	0.01286659819696451	0.01891475522081479	948.3211371676366	0.02128696071415365	0.005135227661759671	0.03537601278101107	0.01286659819696451	0.01891475522081479	948.3203240899236	0.021286969866949213	3370077858	200	0.005135227661759671	0.03537601278101107	0.01286659819696451	0.01891475522081479	948.3219502453497	0.021286951673490172	14	COMPLETE
15	0.0374871619308456	2020-03-23 23:45:48.740968	2020-03-24 00:23:09.464066	0.24093175294866442	22.344198748810463	64	2	69	0.016243808354577685	256	0.15017408278849126	0.005135227661759671	0.0374871619308456	0.01115485564304462	0.018201529156681502	1046.3972954467647	0.019841994943414057	0.005135227661759671	0.0374871619308456	0.01115485564304462	0.018201529156681502	1046.3966678078284	0.019841997697410026	3321953447	250	0.005135227661759671	0.0374871619308456	0.01115485564304462	0.018201529156681502	1046.3979230857012	0.019841992207911715	15	COMPLETE
16	0.0098710487276047	2020-03-24 00:23:09.574291	2020-03-24 00:57:32.421085	0.2548951895004574	21.249497920806107	64	1	56	0.02356179738904684	128	0.6109305071719271	0.005135227661759671	0.0098710487276047	0.006219331279242269	0.007331963939290197	4342.410575716079	0.007845507709636287	0.005135227661759671	0.0098710487276047	0.006219331279242269	0.007331963939290197	4342.409734109323	0.007845508118490774	4230084371	150	0.005135227661759671	0.0098710487276047	0.006219331279242269	0.007331963939290197	4342.4114173228345	0.007845507301455808	16	COMPLETE
17	0.037059226292365625	2020-03-24 00:57:32.508392	2020-03-24 01:17:53.924519	0.7280027721026445	25.355569237643653	256	2	52	0.007961772845900668	512	0.13958791021424033	0.005163756704325003	0.037059226292365625	0.009585758301951387	0.017145954581764235	967.2949189775192	0.0206527415068355	0.005163756704325003	0.037059226292365625	0.009585758301951387	0.017145954581764235	967.2941629578911	0.02065274448578552	3175107530	200	0.005163756704325003	0.037059226292365625	0.009585758301951387	0.017145954581764235	967.2956749971471	0.02065273854776657	17	COMPLETE
18	0.014093347027273764	2020-03-24 01:17:54.008274	2020-03-24 01:52:43.592213	0.80577377628519	14.8111596910743	128	1	39	0.008754543786453281	128	0.60264794099196	0.005135227661759671	0.014093347027273764	0.007588725322378181	0.009328996918863403	4283.693697934497	0.009426352482767453	0.005135227661759671	0.014093347027273764	0.007588725322378181	0.009328996918863403	4283.692770740614	0.009426369193182143	4167981470	150	0.005135227661759671	0.014093347027273764	0.007588725322378181	0.009328996918863403	4283.694625128381	0.00942633627875087	18	COMPLETE
