number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
11	0.1343632958801498	2020-03-08 13:01:04.054230	2020-03-08 13:04:50.915620	0.3645612884612601	2.819264201248397	64	1	49	0.047863263915425114	0.13534961369494647	256	0.9456269735416348	0.013108614232209739	0.1343632958801498	0.048220973782771535	0.07116104868913857	45.60533707865169	0.06431190919316236	0.013108614232209739	0.1343632958801498	0.048220973782771535	0.07116104868913857	45.60533707865169	0.06431190919316236	4135496412	300	0.013108614232209739	0.1343632958801498	0.048220973782771535	0.07116104868913857	45.60533707865169	0.06431190919316236	11	COMPLETE
12	0.11470037453183521	2020-03-08 13:04:50.927755	2020-03-08 13:06:31.187522	0.4296357196856089	12.371644619682366	64	1	19	0.08868106199310558	0.059865417897300266	512	0.9198427174217678	0.009831460674157303	0.11470037453183521	0.03089887640449438	0.05898876404494382	44.36610486891386	0.057077057120377445	0.009831460674157303	0.11470037453183521	0.03089887640449438	0.05898876404494382	44.36610486891386	0.057077057120377445	4280554104	250	0.009831460674157303	0.11470037453183521	0.03089887640449438	0.05898876404494382	44.36610486891386	0.057077057120377445	12	COMPLETE
13	0.11095505617977527	2020-03-08 13:06:31.199628	2020-03-08 13:08:11.972939	0.39561466693333347	28.881515479385737	128	2	52	0.03937747075621072	0.15219475305040098	256	0.9771614220753758	0.011704119850187267	0.11095505617977527	0.03464419475655431	0.056179775280898875	47.14185393258427	0.05645874106718375	0.011704119850187267	0.11095505617977527	0.03464419475655431	0.056179775280898875	47.140917602996254	0.056459666551264796	1895983926	150	0.011704119850187267	0.11095505617977527	0.03464419475655431	0.056179775280898875	47.142790262172284	0.056457849292615506	13	COMPLETE
14	0.17134831460674158	2020-03-08 13:08:11.985015	2020-03-08 13:10:56.334697	0.3546626386959222	7.949567381827796	64	1	100	0.024270214002036942	0.11268293797588737	256	0.819339227716156	0.017322097378277154	0.17134831460674158	0.0552434456928839	0.08661048689138577	39.53441011235955	0.07554180014495258	0.017322097378277154	0.17134831460674158	0.0552434456928839	0.08661048689138577	39.534176029962545	0.07554209348128968	566207493	200	0.017322097378277154	0.17134831460674158	0.0552434456928839	0.08661048689138577	39.53464419475655	0.0755415169236616	14	COMPLETE
15	0.1849250936329588	2020-03-08 13:10:56.347000	2020-03-08 13:13:23.909548	0.3345458863470112	15.669395282873793	64	1	70	0.007913541657931686	0.24882694304416694	512	0.7709268483172838	0.02247191011235955	0.1849250936329588	0.06975655430711611	0.10112359550561797	37.13951310861423	0.0865300992162051	0.02247191011235955	0.1849250936329588	0.06975655430711611	0.10112359550561797	37.13951310861423	0.0865300992162051	1657742106	350	0.02247191011235955	0.1849250936329588	0.06975655430711611	0.10112359550561797	37.13951310861423	0.0865300992162051	15	COMPLETE
16	0.21395131086142322	2020-03-08 13:13:23.921712	2020-03-08 13:18:56.501254	0.5988364869132585	7.640778184152637	256	1	89	0.0026295808977315495	0.21033516529587526	256	0.7465512510563495	0.025280898876404494	0.21395131086142322	0.07116104868913857	0.11704119850187265	35.94475655430712	0.09310948184380195	0.025280898876404494	0.21395131086142322	0.07116104868913857	0.11704119850187265	35.94475655430712	0.09310948184380195	4002307125	350	0.025280898876404494	0.21395131086142322	0.07116104868913857	0.11704119850187265	35.94475655430712	0.09310948184380195	16	COMPLETE
17	0.2200374531835206	2020-03-08 13:18:56.514245	2020-03-08 13:23:36.397658	0.7452405920108196	17.54799920278907	128	2	56	0.0016934475553789827	0.07948549128487191	512	0.7539800020015	0.0299625468164794	0.2200374531835206	0.07958801498127341	0.12921348314606743	36.301029962546814	0.09954701122715037	0.0299625468164794	0.2200374531835206	0.07958801498127341	0.12921348314606743	36.301029962546814	0.09954701122715037	1988060072	600	0.0299625468164794	0.2200374531835206	0.07958801498127341	0.12921348314606743	36.301029962546814	0.09954701122715037	17	COMPLETE
18	0.3506554307116105	2020-03-08 13:23:36.409846	2020-03-08 13:27:03.357295	0.9122913241922046	1.7647504821285946	256	2	59	0.002327655422642151	0.09454276249271974	512	0.5271269024911334	0.062265917602996254	0.3506554307116105	0.1446629213483146	0.21301498127340823	25.38061797752809	0.15700390360353753	0.062265917602996254	0.3506554307116105	0.1446629213483146	0.21301498127340823	25.38061797752809	0.15700390360353753	4177404266	400	0.062265917602996254	0.3506554307116105	0.1446629213483146	0.21301498127340823	25.38061797752809	0.15700390360353753	18	COMPLETE
19	0.15683520599250936	2020-03-08 13:27:03.375553	2020-03-08 13:33:47.564068	0.39648879407677984	2.540021264890358	64	2	59	0.05346076612930928	0.05102094890524316	128	0.8455167988041409	0.01544943820224719	0.15683520599250936	0.046348314606741575	0.07865168539325842	40.723314606741575	0.07073446430221932	0.01544943820224719	0.15683520599250936	0.046348314606741575	0.07865168539325842	40.723314606741575	0.07073446430221932	3150059108	300	0.01544943820224719	0.15683520599250936	0.046348314606741575	0.07865168539325842	40.723314606741575	0.07073446430221932	19	COMPLETE
20	0.19850187265917604	2020-03-08 13:33:47.576262	2020-03-08 13:41:53.317723	0.6112866645285938	14.149500248293862	128	1	8	0.0063717530375615086	0.16611238509050702	128	0.7579009664717588	0.025749063670411985	0.19850187265917604	0.06975655430711611	0.11891385767790262	36.493445692883896	0.09139113470132734	0.025749063670411985	0.19850187265917604	0.06975655430711611	0.11891385767790262	36.493445692883896	0.09139113470132734	4126454157	350	0.025749063670411985	0.19850187265917604	0.06975655430711611	0.11891385767790262	36.493445692883896	0.09139113470132734	20	COMPLETE
21	0.18352059925093633	2020-03-08 13:41:53.329809	2020-03-08 13:45:32.471698	0.9813715193309084	21.05525394353753	64	1	90	0.021639562197649873	0.04930672081314452	256	0.7859445858985702	0.021067415730337078	0.18352059925093633	0.0650749063670412	0.10018726591760299	37.87921348314607	0.08373336823268775	0.021067415730337078	0.18352059925093633	0.0650749063670412	0.10018726591760299	37.87921348314607	0.08373336823268775	1432270258	300	0.021067415730337078	0.18352059925093633	0.0650749063670412	0.10018726591760299	37.87921348314607	0.08373336823268775	21	COMPLETE
22	0.17837078651685392	2020-03-08 13:45:32.483954	2020-03-08 13:51:03.424775	0.667331118793117	17.557810506960898	256	2	60	0.020238007388136563	0.049514628940292287	256	0.796177158535943	0.020131086142322098	0.17837078651685392	0.06554307116104868	0.11329588014981273	38.344569288389515	0.08332079197225664	0.020131086142322098	0.17837078651685392	0.06554307116104868	0.11329588014981273	38.344569288389515	0.08332079197225664	3156141148	400	0.020131086142322098	0.17837078651685392	0.06554307116104868	0.11329588014981273	38.344569288389515	0.08332079197225664	22	COMPLETE
23	0.1151685393258427	2020-03-08 13:51:03.437018	2020-03-08 13:52:41.860978	0.3551403308560037	21.2539016970308	128	1	19	0.09806140216128502	0.1509858781898655	512	0.982970981482828	0.01451310861423221	0.1151685393258427	0.0351123595505618	0.056179775280898875	47.37921348314607	0.05937299778155267	0.01451310861423221	0.1151685393258427	0.0351123595505618	0.056179775280898875	47.37827715355805	0.05937364078502996	347348131	250	0.01451310861423221	0.1151685393258427	0.0351123595505618	0.056179775280898875	47.38014981273408	0.059372371881478564	23	COMPLETE
24	0.14606741573033707	2020-03-08 13:52:41.873465	2020-03-08 13:57:46.733449	0.38601609353326816	20.12792584549692	256	2	23	0.012912647851550343	0.1874540190534776	128	0.8896387871511783	0.018726591760299626	0.14606741573033707	0.04868913857677903	0.07209737827715355	42.842930711610485	0.07094318678737159	0.018726591760299626	0.14606741573033707	0.04868913857677903	0.07209737827715355	42.842696629213485	0.0709432512728804	846020796	200	0.018726591760299626	0.14606741573033707	0.04868913857677903	0.07209737827715355	42.84316479400749	0.07094312335900227	24	COMPLETE
25	0.18679775280898878	2020-03-08 13:57:46.752463	2020-03-08 14:00:07.009134	0.41797746053965457	14.89738988911841	128	2	7	0.023182981915599473	0.017468402774503695	256	0.7634215735933265	0.023408239700374533	0.18679775280898878	0.05758426966292135	0.10674157303370786	36.75234082397004	0.08588369625613006	0.023408239700374533	0.18679775280898878	0.05758426966292135	0.10674157303370786	36.75187265917603	0.08588401265731635	3395051219	200	0.023408239700374533	0.18679775280898878	0.05758426966292135	0.10674157303370786	36.752808988764045	0.08588338871544329	25	COMPLETE
26	0.12265917602996254	2020-03-08 14:00:07.020082	2020-03-08 14:02:11.860840	0.9112971213549749	14.197055980341668	256	2	7	0.02040453042086116	0.25542181674075287	256	0.9399221527690158	0.010767790262172285	0.12265917602996254	0.03604868913857678	0.06273408239700375	45.33988764044944	0.05907852155128074	0.010767790262172285	0.12265917602996254	0.03604868913857678	0.06273408239700375	45.33941947565543	0.0590787999643881	615333176	200	0.010767790262172285	0.12265917602996254	0.03604868913857678	0.06273408239700375	45.34035580524345	0.059078250754784095	26	COMPLETE
27	0.11704119850187265	2020-03-08 14:02:11.872058	2020-03-08 14:03:31.864126	0.27481719748741074	12.60095005833325	128	1	68	0.07140610953540177	0.2224074947470495	512	0.9660253729496835	0.011235955056179775	0.11704119850187265	0.0351123595505618	0.05945692883895131	46.6374063670412	0.05828403533267617	0.011235955056179775	0.11704119850187265	0.0351123595505618	0.05945692883895131	46.637172284644194	0.05828407667173083	1316721049	200	0.011235955056179775	0.11704119850187265	0.0351123595505618	0.05945692883895131	46.6376404494382	0.05828399453755644	27	COMPLETE
28	0.11797752808988764	2020-03-08 14:03:31.876309	2020-03-08 14:04:58.915587	0.13834573794771934	29.729905578517858	128	2	95	0.06317351895050345	0.09983818167084856	512	0.9874743535619382	0.013576779026217229	0.11797752808988764	0.031835205992509365	0.05852059925093633	47.65262172284644	0.057842141914267925	0.013576779026217229	0.11797752808988764	0.031835205992509365	0.05852059925093633	47.65215355805243	0.05784222987409482	426736744	200	0.013576779026217229	0.11797752808988764	0.031835205992509365	0.05852059925093633	47.65308988764045	0.05784205517547333	28	COMPLETE
29	0.20646067415730338	2020-03-08 14:04:58.927788	2020-03-08 14:10:30.658001	0.23877904801982622	16.743077844940025	256	2	56	0.0016267922913722006	0.13940570552435805	128	0.7567671636173551	0.02902621722846442	0.20646067415730338	0.08146067415730338	0.12172284644194757	36.4433520599251	0.09713750094287124	0.02902621722846442	0.20646067415730338	0.08146067415730338	0.12172284644194757	36.4433520599251	0.09713750094287124	4289152610	250	0.02902621722846442	0.20646067415730338	0.08146067415730338	0.12172284644194757	36.4433520599251	0.09713750094287124	29	COMPLETE
30	0.22705992509363296	2020-03-08 14:10:30.670733	2020-03-08 14:15:30.959203	0.12515215634878094	4.363795793913501	256	1	10	0.0034465947165794064	0.11128107412462537	256	0.6831984432808329	0.03277153558052434	0.22705992509363296	0.09222846441947566	0.13951310861423222	32.809925093632955	0.1065728637221135	0.03277153558052434	0.22705992509363296	0.09222846441947566	0.13951310861423222	32.809925093632955	0.1065728637221135	1252256740	400	0.03277153558052434	0.22705992509363296	0.09222846441947566	0.13951310861423222	32.809925093632955	0.1065728637221135	30	COMPLETE
31	0.11329588014981273	2020-03-08 14:15:30.971953	2020-03-08 14:18:17.992371	0.8580639316245344	9.927156409441858	256	2	21	0.04386559704648929	0.16412276159137718	128	0.9558530228529892	0.011235955056179775	0.11329588014981273	0.03464419475655431	0.054775280898876406	46.03277153558052	0.05776626144300146	0.011235955056179775	0.11329588014981273	0.03464419475655431	0.054775280898876406	46.03277153558052	0.05776626144300146	2637325761	150	0.011235955056179775	0.11329588014981273	0.03464419475655431	0.054775280898876406	46.03277153558052	0.05776626144300146	31	COMPLETE
32	0.20926966292134833	2020-03-08 14:18:18.004380	2020-03-08 14:20:51.775755	0.9741727268330268	12.535363672648149	128	2	86	0.011198641851433499	0.03342414877262251	512	0.7482483766114946	0.023876404494382022	0.20926966292134833	0.0749063670411985	0.1104868913857678	36.0252808988764	0.09143221865853128	0.023876404494382022	0.20926966292134833	0.0749063670411985	0.1104868913857678	36.0252808988764	0.09143221865853128	1308736155	300	0.023876404494382022	0.20926966292134833	0.0749063670411985	0.1104868913857678	36.0252808988764	0.09143221865853128	32	COMPLETE
33	0.10346441947565543	2020-03-08 14:20:51.787914	2020-03-08 14:22:24.931867	0.8157911186788659	9.721323889643822	128	1	58	0.09197301788056618	0.2771559075876248	512	0.9956579848614692	0.010767790262172285	0.10346441947565543	0.0299625468164794	0.05102996254681648	48.04260299625468	0.053265991782677345	0.010767790262172285	0.10346441947565543	0.0299625468164794	0.05102996254681648	48.04213483146067	0.05326642961432124	3211743661	200	0.010767790262172285	0.10346441947565543	0.0299625468164794	0.05102996254681648	48.04307116104869	0.05326556759035534	33	COMPLETE
34	0.21582397003745318	2020-03-08 14:22:24.944272	2020-03-08 14:27:35.364181	0.23812634664409446	11.880566103927194	128	1	12	0.001537469445748736	0.1668713327380278	256	0.7438413377385587	0.026685393258426966	0.21582397003745318	0.08239700374531835	0.1254681647940075	35.79962546816479	0.09732426324162366	0.026685393258426966	0.21582397003745318	0.08239700374531835	0.1254681647940075	35.79962546816479	0.09732426324162366	1462570070	400	0.026685393258426966	0.21582397003745318	0.08239700374531835	0.1254681647940075	35.79962546816479	0.09732426324162366	34	COMPLETE
35	0.1352996254681648	2020-03-08 14:27:35.376650	2020-03-08 14:30:45.533906	0.4960379309516054	16.933531231018783	256	1	24	0.08061230111180011	0.06901590615318366	512	0.9356359853792922	0.017790262172284643	0.1352996254681648	0.04307116104868914	0.06601123595505617	45.10065543071161	0.06673677090611725	0.017790262172284643	0.1352996254681648	0.04307116104868914	0.06601123595505617	45.100187265917604	0.06673727566832968	2461854661	400	0.017790262172284643	0.1352996254681648	0.04307116104868914	0.06601123595505617	45.10112359550562	0.06673628354209776	35	COMPLETE
36	0.21956928838951312	2020-03-08 14:30:45.546450	2020-03-08 14:39:09.869447	0.253709520258743	15.025131901863494	128	2	52	0.001452886594885868	0.03198400444511386	128	0.7371399525286149	0.031835205992509365	0.21956928838951312	0.08380149812734082	0.13249063670411984	35.475421348314605	0.10013927226073964	0.031835205992509365	0.21956928838951312	0.08380149812734082	0.13249063670411984	35.475187265917604	0.10013931472081528	1547102779	350	0.031835205992509365	0.21956928838951312	0.08380149812734082	0.13249063670411984	35.47565543071161	0.10013923036679835	36	COMPLETE
37	0.20646067415730338	2020-03-08 14:39:09.881062	2020-03-08 14:45:15.199172	0.7969173081687646	26.180524370174258	256	1	71	0.003252838308590691	0.014810969029318232	128	0.7621894706378967	0.0299625468164794	0.20646067415730338	0.07256554307116105	0.11282771535580524	36.71348314606742	0.09417466431188418	0.0299625468164794	0.20646067415730338	0.07256554307116105	0.11282771535580524	36.71301498127341	0.0941758416768448	1511627373	250	0.0299625468164794	0.20646067415730338	0.07256554307116105	0.11282771535580524	36.713951310861425	0.09417356406622046	37	COMPLETE
38	0.32256554307116103	2020-03-08 14:45:15.211210	2020-03-08 14:53:05.704175	0.426837540857815	2.167478988342346	256	2	86	0.0030878598512452298	0.019214037048371137	128	0.5080236237293828	0.0650749063670412	0.32256554307116103	0.13576779026217228	0.19382022471910113	24.245318352059925	0.1522917956701273	0.0650749063670412	0.32256554307116103	0.13576779026217228	0.19382022471910113	24.245318352059925	0.1522917956701273	2949783974	300	0.0650749063670412	0.32256554307116103	0.13576779026217228	0.19382022471910113	24.245318352059925	0.1522917956701273	38	COMPLETE
39	0.1198501872659176	2020-03-08 14:53:05.716777	2020-03-08 14:55:24.332946	0.18106349217547207	20.98971729300185	256	2	24	0.054603467252162766	0.0851884688823182	256	0.957696776013047	0.011235955056179775	0.1198501872659176	0.04728464419475655	0.06788389513108614	46.183052434456926	0.062221461976215045	0.011235955056179775	0.1198501872659176	0.04728464419475655	0.06788389513108614	46.18258426966292	0.0622223025004949	3102180758	200	0.011235955056179775	0.1198501872659176	0.04728464419475655	0.06788389513108614	46.18352059925093	0.06222066172488577	39	COMPLETE
40	0.20271535580524344	2020-03-08 14:55:24.345440	2020-03-08 15:03:45.823916	0.1334659036840718	6.6325920379021985	64	2	74	0.006097590779750653	0.27303009069475903	128	0.7351840349561308	0.026217228464419477	0.20271535580524344	0.07771535580524344	0.11657303370786516	35.355805243445694	0.09427020211069471	0.026217228464419477	0.20271535580524344	0.07771535580524344	0.11657303370786516	35.355805243445694	0.09427020211069471	3427800905	350	0.026217228464419477	0.20271535580524344	0.07771535580524344	0.11657303370786516	35.355805243445694	0.09427020211069471	40	COMPLETE
41	0.18211610486891386	2020-03-08 15:03:45.836076	2020-03-08 15:06:50.666443	0.17356583874072762	3.098181553662787	128	2	41	0.02660530046406066	0.04484306815433547	256	0.7902298299447469	0.023876404494382022	0.18211610486891386	0.05664794007490637	0.0945692883895131	38.028558052434455	0.08333449111936964	0.023876404494382022	0.18211610486891386	0.05664794007490637	0.0945692883895131	38.028558052434455	0.08333449111936964	1111290002	250	0.023876404494382022	0.18211610486891386	0.05664794007490637	0.0945692883895131	38.028558052434455	0.08333449111936964	41	COMPLETE
42	0.21910112359550563	2020-03-08 15:06:50.678528	2020-03-08 15:11:33.207027	0.8362834500031592	10.03264034669952	256	1	77	0.0013656777526443514	0.04068149536317837	512	0.7359892166697521	0.030430711610486893	0.21910112359550563	0.08801498127340825	0.12827715355805244	35.41315543071161	0.09989352702505735	0.030430711610486893	0.21910112359550563	0.08801498127340825	0.12827715355805244	35.412921348314605	0.09989359370570026	471324672	450	0.030430711610486893	0.21910112359550563	0.08801498127340825	0.12827715355805244	35.41338951310861	0.09989346145575846	42	COMPLETE
43	0.20646067415730338	2020-03-08 15:11:33.219104	2020-03-08 15:16:28.016226	0.1388750505260926	24.07667666373523	128	1	12	0.004053327797691804	0.07249843812475752	256	0.7665735481695833	0.02153558052434457	0.20646067415730338	0.07069288389513109	0.10814606741573034	36.94147940074907	0.0885748351101931	0.02153558052434457	0.20646067415730338	0.07069288389513109	0.10814606741573034	36.94147940074907	0.0885748351101931	3694394535	400	0.02153558052434457	0.20646067415730338	0.07069288389513109	0.10814606741573034	36.94147940074907	0.0885748351101931	43	COMPLETE
44	0.21629213483146068	2020-03-08 15:16:28.028606	2020-03-08 15:19:27.466610	0.9380760762251202	15.428171818982152	256	1	23	0.0013859726113191846	0.025030048952322474	512	0.74512890400365	0.02949438202247191	0.21629213483146068	0.08146067415730338	0.12640449438202248	35.8623595505618	0.09926156012688889	0.02949438202247191	0.21629213483146068	0.08146067415730338	0.12640449438202248	35.8623595505618	0.09926156012688889	2921644636	400	0.02949438202247191	0.21629213483146068	0.08146067415730338	0.12640449438202248	35.8623595505618	0.09926156012688889	44	COMPLETE
45	0.20224719101123595	2020-03-08 15:19:27.479533	2020-03-08 15:23:50.038616	0.19079106919644945	22.273417510893577	64	1	5	0.0029365621267110416	0.2718677429740139	256	0.7569110113307694	0.026685393258426966	0.20224719101123595	0.08052434456928839	0.12078651685393259	36.456460674157306	0.0940258532687994	0.026685393258426966	0.20224719101123595	0.08052434456928839	0.12078651685393259	36.456460674157306	0.0940258532687994	2003027015	350	0.026685393258426966	0.20224719101123595	0.08052434456928839	0.12078651685393259	36.456460674157306	0.0940258532687994	45	COMPLETE
46	0.22565543071161048	2020-03-08 15:23:50.050859	2020-03-08 15:30:22.558623	0.6661115589300219	13.6754303748227	64	2	7	0.0012512286692893824	0.023462884740040463	256	0.7424259772838167	0.030430711610486893	0.22565543071161048	0.0800561797752809	0.12734082397003746	35.721441947565545	0.10009511074033169	0.030430711610486893	0.22565543071161048	0.0800561797752809	0.12734082397003746	35.721441947565545	0.10009511074033169	7077020	500	0.030430711610486893	0.22565543071161048	0.0800561797752809	0.12734082397003746	35.721441947565545	0.10009511074033169	46	COMPLETE
47	0.1605805243445693	2020-03-08 15:30:22.571269	2020-03-08 15:34:23.051069	0.9237958287169804	24.85733117459632	256	2	1	0.037554273151956356	0.011257523966092234	128	0.8120256904085351	0.019194756554307114	0.1605805243445693	0.050093632958801496	0.08567415730337079	39.1376404494382	0.07646718488123248	0.019194756554307114	0.1605805243445693	0.050093632958801496	0.08567415730337079	39.137172284644194	0.07646767948947188	3958236782	250	0.019194756554307114	0.1605805243445693	0.050093632958801496	0.08567415730337079	39.13810861423221	0.07646670812714416	47	COMPLETE
