number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	151	201	251	301	351
0	TrialState.COMPLETE	0.014872521246458924	2020-01-02 17:33:39.557162	2020-01-02 19:36:57.947854	5.581536917245091	250.0	41.0	0.037514519352927614	700.0	0.8468260332570434	0.0019475920679886685	0.014872521246458924	0.005387494941319304	0.008473290165924727	17165.845824059084	0.006498232528204681	0.0019475920679886685	0.014872521246458924	0.005387494941319304	0.008473290165924727	17165.824767300688	0.006498233793278571	0.0019475920679886685	0.014872521246458924	0.005387494941319304	0.008473290165924727	17165.866880817484	0.006498231269894282	0				0.014093484419263455	0.014547922568460813		
1	TrialState.COMPLETE	0.015353095912585997	2020-01-02 19:36:57.948586	2020-01-02 22:11:29.735438	2.304051557941298	450.0	11.0	0.012293563656985113	2000.0	0.8933969579464417	0.001593484419263456	0.015353095912585997	0.005539255362201538	0.008675637393767706	18110.86801902064	0.006083497268588552	0.001593484419263456	0.015353095912585997	0.005539255362201538	0.008675637393767706	18110.83802104411	0.006083497701745676	0.001593484419263456	0.015353095912585997	0.005539255362201538	0.008675637393767706	18110.898016997166	0.0060834968356631705	1				0.013987252124645893	0.014783994334277621		
2	TrialState.COMPLETE	0.01525192229866451	2020-01-02 22:11:29.736234	2020-01-02 23:59:39.255850	0.8690600315221586	250.0	11.0	0.02362076393103955	600.0	0.8696911710111571	0.0025546337515176044	0.01525192229866451	0.005640428976123027	0.008321529745042492	17630.450184641846	0.006839450241749286	0.0025546337515176044	0.01525192229866451	0.005640428976123027	0.008321529745042492	17630.428596721977	0.006839450767893836	0.0025546337515176044	0.01525192229866451	0.005640428976123027	0.008321529745042492	17630.471772561716	0.006839449716095804	2				0.014341359773371105	0.014872521246458924		
3	TrialState.COMPLETE	0.012646701740186159	2020-01-02 23:59:39.256811	2020-01-03 01:19:02.246290	2.2311363676868976	50.0	31.0	0.05040473878940743	1200.0	0.8863398648160599	0.0015428976123027115	0.012646701740186159	0.003895184135977337	0.00698097936058276	17967.98293959935	0.005371922072361474	0.0015428976123027115	0.012646701740186159	0.003895184135977337	0.00698097936058276	17967.973366046135	0.005371922320321704	0.0015428976123027115	0.012646701740186159	0.003895184135977337	0.00698097936058276	17967.99251315257	0.0053719218246751615	3				0.012322946175637393	0.01251180358829084		
4	TrialState.COMPLETE	0.00017705382436260624	2020-01-03 01:19:02.247183	2020-01-03 02:32:42.132518	1.6462229695546806	450.0	46.0	0.0011834789922654514	1800.0	0.9934961347460547	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20141.527819582152	0.00026384176280341983	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20141.49535233711	0.0002638424157914514	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20141.560286827196	0.00026384111029200964	4	0.00017705382436260624	0.00017705382436260624					
5	TrialState.COMPLETE	0.002124645892351275	2020-01-03 02:32:42.133546	2020-01-03 03:12:20.824351	4.1948273084215	150.0	36.0	0.006975364770916157	1400.0	0.9699787099952838	0.0004426345609065156	0.002124645892351275	0.0012393767705382436	0.00141643059490085	19664.548955382437	0.0011676673462460991	0.0004426345609065156	0.002124645892351275	0.0012393767705382436	0.00141643059490085	19664.530143413598	0.0011676675632606211	0.0004426345609065156	0.002124645892351275	0.0012393767705382436	0.00141643059490085	19664.567767351276	0.0011676671293068563	5	0.0005311614730878187	0.001593484419263456					
6	TrialState.COMPLETE	0.0004426345609065156	2020-01-03 03:12:20.825313	2020-01-03 04:14:49.780757	4.308545595854351	450.0	11.0	0.003035949593790824	1600.0	0.9758980559109626	0.0	0.0004426345609065156	0.00017705382436260624	0.0002655807365439094	19784.474150141643	0.0004032814169597456	0.0	0.0004426345609065156	0.00017705382436260624	0.0002655807365439094	19784.44214766289	0.00040328403893799054	0.0	0.0004426345609065156	0.00017705382436260624	0.0002655807365439094	19784.506152620397	0.00040327880714399587	6	0.0	0.0002950897072710104					
7	TrialState.COMPLETE	0.014009383852691218	2020-01-03 04:14:49.781606	2020-01-03 07:19:06.691012	4.078304534375225	350.0	46.0	0.00790478093182853	1500.0	0.9090724645899982	0.0025451487252124644	0.014009383852691218	0.006174752124645892	0.00854284702549575	18429.490992386687	0.0063997008820640385	0.0025451487252124644	0.014009383852691218	0.006174752124645892	0.00854284702549575	18429.46454497167	0.006399701416000403	0.0025451487252124644	0.014009383852691218	0.006174752124645892	0.00854284702549575	18429.5174398017	0.006399700348609592	7					0.012600330500472143	0.013405503844597329	
8	TrialState.COMPLETE	0.01515074868474302	2020-01-03 07:19:06.691763	2020-01-03 09:44:06.434332	0.960180509202248	350.0	31.0	0.023023244068998205	1600.0	0.8690676228337106	0.001972885471469041	0.01515074868474302	0.005083974099554836	0.00829623634156212	17617.204813334683	0.006345987417319035	0.001972885471469041	0.01515074868474302	0.005083974099554836	0.00829623634156212	17617.17915317685	0.006345988671200463	0.001972885471469041	0.01515074868474302	0.005083974099554836	0.00829623634156212	17617.230473492513	0.006345986167361647	8				0.014695467422096316	0.014961048158640227		
