number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 05:07:00.290399	2020-01-10 06:19:09.159759	0.6635321896676261	9.91892175929473	50.0	200.0	0.0022316542756464423	0.003851835235259601	1000.0	0.9999683609461519	0.0	0.0002213172804532578	0.0	0.00017705382436260624	20272.437212287536	0.00024778363183051473	0.0	0.0002213172804532578	0.0	0.00017705382436260624	20272.436747521246	0.0002477836349180345	0.0	0.0002213172804532578	0.0	0.00017705382436260624	20272.437677053826	0.00024778362874337557	9	0.0002655807365439094	0.00023607176581680832
10	TrialState.COMPLETE	0.0	2020-01-10 06:19:09.170994	2020-01-10 08:17:19.973695	0.8374245731546425	24.8870276496858	150.0	180.0	0.02115746926287025	0.0007941294648138613	900.0	1.0201466246243949	0.0	0.0	0.0	0.0	20681.69849946884	0.00020244521525307883	0.0	0.0	0.0	0.0	20681.69816749292	0.00020244521704040306	0.0	0.0	0.0	0.0	20681.69883144476	0.00020244521346598116	10	0.0	0.0
11	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 08:17:19.974815	2020-01-10 09:38:11.315256	0.3499199975268377	17.66930004039307	150.0	90.0	0.022394237363567465	0.07863890616060423	600.0	1.0017560584959702	0.0	8.852691218130312e-05	0.0	0.0	20308.913996104817	0.00018136734512819597	0.0	8.852691218130312e-05	0.0	0.0	20308.913553470255	0.00018136735100158022	0.0	8.852691218130312e-05	0.0	0.0	20308.914438739375	0.00018136733925642212	11	0.0	5.901794145420208e-05
12	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 09:38:11.316513	2020-01-10 10:42:02.801071	0.8064783119779511	25.091360345512925	350.0	160.0	0.0019705708719044055	0.0007310598033293311	600.0	0.997945235224617	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20231.641598796035	0.00032549432279203877	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20231.641377478754	0.0003254943232088	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20231.641820113313	0.00032549432237530826	12	0.0003541076487252125	0.0003541076487252125
13	TrialState.COMPLETE	0.0	2020-01-10 10:42:02.804856	2020-01-10 11:37:13.947351	0.4837725597201823	19.07143521499303	250.0	180.0	0.0031091322874839274	0.001089402128573848	600.0	1.0187468103314228	0.0	0.0	0.0	0.0	20652.97439359065	0.00019390368628339642	0.0	0.0	0.0	0.0	20652.974105878187	0.00019390369292076383	0.0	0.0	0.0	0.0	20652.974681303116	0.0001939036796479437	13	0.0	0.0
14	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 11:37:13.949105	2020-01-10 12:35:04.675000	0.9012072717057825	9.59338208797016	150.0	50.0	0.002045180461245448	0.00029997350961132014	900.0	0.9918319492272626	0.0	0.00017705382436260624	0.0	0.0	20107.929665368272	0.00022441021184883925	0.0	0.00017705382436260624	0.0	0.0	20107.929399787536	0.00022441021843806676	0.0	0.00017705382436260624	0.0	0.0	20107.92993094901	0.00022441020526098722	14	0.00017705382436260624	0.00017705382436260624
15	TrialState.COMPLETE	0.0009295325779036828	2020-01-10 12:35:04.676349	2020-01-10 13:48:45.996731	0.22541120856557037	5.511351337785767	250.0	10.0	0.05489961092426788	0.00043855465244313914	1000.0	0.9976100437391313	0.00017705382436260624	0.0009295325779036828	0.0002655807365439094	0.0005311614730878187	20225.03985924221	0.0005584968398163923	0.00017705382436260624	0.0009295325779036828	0.0002655807365439094	0.0005311614730878187	20225.039261685553	0.0005584968666368683	0.00017705382436260624	0.0009295325779036828	0.0002655807365439094	0.0005311614730878187	20225.040456798866	0.0005584968130105693	15	0.0009737960339943342	0.0009442870632672333
16	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 13:48:46.002479	2020-01-10 14:55:36.089254	0.5624919165120021	16.16718184526974	150.0	70.0	0.020655735563835695	0.00017323178136347038	900.0	1.0022827202339495	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20319.639230701134	0.0002240500761090947	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20319.63903151558	0.00022405010951194581	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20319.639429886687	0.00022405004273480696	16	0.0003541076487252125	0.0003541076487252125
17	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 14:55:36.090418	2020-01-10 15:43:29.610647	0.6575336227654184	21.56008924629016	250.0	110.0	0.026808206821091345	0.0015430684722602553	900.0	0.9810036743389383	0.0	0.0002213172804532578	0.0	0.0	19887.998229461755	0.00030825519904935757	0.0	0.0002213172804532578	0.0	0.0	19887.997786827196	0.0003082552554901882	0.0	0.0002213172804532578	0.0	0.0	19887.998672096317	0.00030825514269102513	17	0.0002655807365439094	0.00023607176581680832
18	TrialState.COMPLETE	0.0	2020-01-10 15:43:29.611891	2020-01-10 16:21:15.912174	0.1535054397187861	2.244198609091205	350.0	40.0	0.005308064209136564	0.0010648612769686772	600.0	0.9825296410377456	0.0	0.0	0.0	0.0	19918.878673866857	0.00018711416789461553	0.0	0.0	0.0	0.0	19918.878319759206	0.0001871141692344157	0.0	0.0	0.0	0.0	19918.879027974504	0.0001871141665549565	18	0.0	0.0
19	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 16:21:15.913549	2020-01-10 16:48:53.863465	0.9543293796825904	29.677079008649194	50.0	50.0	0.0025864710149674196	0.0007879655488772326	500.0	0.9826804211681373	0.0001327903682719547	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19922.432785941928	0.00037517237234453954	0.0001327903682719547	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19922.43249822946	0.00037517237291708117	0.0001327903682719547	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19922.433073654393	0.00037517237177203097	19	0.00017705382436260624	0.00017705382436260624
20	TrialState.COMPLETE	0.0	2020-01-10 16:48:53.864710	2020-01-10 17:35:00.453934	0.9286600196314658	20.661902243999787	50.0	10.0	0.005364724553750177	0.00021338717995836578	500.0	0.9997757800538393	0.0	0.0	0.0	0.0	20268.722047627478	0.00016458938392468388	0.0	0.0	0.0	0.0	20268.72158286119	0.00016458939662143796	0.0	0.0	0.0	0.0	20268.722512393768	0.00016458937123192314	20	0.0	0.0
21	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 17:35:00.469806	2020-01-10 18:36:30.873920	0.827697295928953	5.026779458579694	50.0	40.0	0.019849294222246065	0.018001371091598124	600.0	1.0016167756587506	8.852691218130312e-05	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20306.207152974504	0.0003061823300746727	8.852691218130312e-05	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20306.206843130312	0.00030618234843332576	8.852691218130312e-05	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20306.207462818697	0.0003061823117253752	21	0.0003541076487252125	0.00023607176581680832
22	TrialState.COMPLETE	0.000708215297450425	2020-01-10 18:36:30.875997	2020-01-10 20:09:26.263601	0.8435059683927073	21.343380385610747	150.0	180.0	0.007795594404112401	0.0013499992337221336	800.0	1.001697053276294	0.0	0.000708215297450425	0.0003541076487252125	0.0003541076487252125	20307.65204497167	0.00037290208759749674	0.0	0.000708215297450425	0.0003541076487252125	0.0003541076487252125	20307.65160233711	0.00037290208923338315	0.0	0.000708215297450425	0.0003541076487252125	0.0003541076487252125	20307.652487606232	0.00037290208596176254	22	0.000708215297450425	0.000708215297450425
