number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.035580524344569285	2020-05-12 15:59:43.859979	2020-05-12 16:00:51.367557	256	2	87	128	1.238640759738462	0.0	0.035580524344569285	0.005149812734082397	0.014044943820224719	59.741573033707866	0.027212549058406928	0.0	0.035580524344569285	0.005149812734082397	0.014044943820224719	59.741573033707866	0.027212549058406928	2642900263	150	0.0	0.035580524344569285	0.005149812734082397	0.014044943820224719	59.741573033707866	0.027212549058406928	0	COMPLETE
1	0.028089887640449437	2020-05-12 16:00:51.382291	2020-05-12 16:01:57.947739	128	2	57	128	1.2644201477689578	0.0	0.028089887640449437	0.0032771535580524347	0.00749063670411985	61.039794007490634	0.0247691400275399	0.0	0.028089887640449437	0.0032771535580524347	0.00749063670411985	61.03932584269663	0.024769323132584634	4124512460	150	0.0	0.028089887640449437	0.0032771535580524347	0.00749063670411985	61.04026217228464	0.024768960503334724	1	COMPLETE
2	0.06601123595505617	2020-05-12 16:01:57.960343	2020-05-12 16:02:33.164519	64	2	58	256	1.1235239003760538	0.0	0.06601123595505617	0.010767790262172285	0.02949438202247191	54.228932584269664	0.03571320481420832	0.0	0.06601123595505617	0.010767790262172285	0.02949438202247191	54.228932584269664	0.03571320481420832	1684685257	150	0.0	0.06601123595505617	0.010767790262172285	0.02949438202247191	54.228932584269664	0.03571320481420832	2	COMPLETE
3	0.04681647940074907	2020-05-12 16:02:33.179091	2020-05-12 16:03:06.396957	64	2	25	256	1.2058820707256093	0.0	0.04681647940074907	0.011235955056179775	0.023408239700374533	58.191947565543074	0.030977190359453736	0.0	0.04681647940074907	0.011235955056179775	0.023408239700374533	58.191947565543074	0.030977190359453736	809867904	150	0.0	0.04681647940074907	0.011235955056179775	0.023408239700374533	58.191947565543074	0.030977190359453736	3	COMPLETE
4	0.075374531835206	2020-05-12 16:03:06.407521	2020-05-12 16:03:26.231009	128	2	48	512	1.0869772867561225	0.0	0.075374531835206	0.020599250936329586	0.03651685393258427	52.500936329588015	0.03975017131274345	0.0	0.075374531835206	0.020599250936329586	0.03651685393258427	52.500936329588015	0.03975017131274345	4045532093	150	0.0	0.075374531835206	0.020599250936329586	0.03651685393258427	52.500936329588015	0.03975017131274345	4	COMPLETE
5	0.023408239700374533	2020-05-12 16:03:26.245505	2020-05-12 16:04:01.441777	128	2	28	256	1.3039285337869846	0.0	0.023408239700374533	0.0028089887640449437	0.005149812734082397	62.95505617977528	0.023755118608816597	0.0	0.023408239700374533	0.0028089887640449437	0.005149812734082397	62.95505617977528	0.023755118608816597	17474812	150	0.0	0.023408239700374533	0.0028089887640449437	0.005149812734082397	62.95505617977528	0.023755118608816597	5	COMPLETE
6	0.07209737827715355	2020-05-12 16:04:01.451792	2020-05-12 16:04:40.205933	128	2	77	256	1.1271091564506124	0.0	0.07209737827715355	0.017790262172284643	0.03323970037453183	54.34784644194757	0.03769046113881704	0.0	0.07209737827715355	0.017790262172284643	0.03323970037453183	54.34784644194757	0.03769046113881704	946319871	150	0.0	0.07209737827715355	0.017790262172284643	0.03323970037453183	54.34784644194757	0.03769046113881704	6	COMPLETE
7	0.0	2020-05-12 16:04:40.217624	2020-05-12 16:05:46.891259	128	1	95	128	1.6440515752309717	0.0	0.0	0.0	0.0	79.35908239700375	0.012926471014352587	0.0	0.0	0.0	0.0	79.35908239700375	0.012926471014352587	1144496234	150	0.0	0.0	0.0	0.0	79.35908239700375	0.012926471014352587	7	COMPLETE
8	0.0	2020-05-12 16:05:46.901806	2020-05-12 16:06:23.047547	128	1	92	256	1.6477633367819287	0.0	0.0	0.0	0.0	79.50514981273409	0.01287390656784272	0.0	0.0	0.0	0.0	79.50514981273409	0.01287390656784272	462435363	150	0.0	0.0	0.0	0.0	79.50514981273409	0.01287390656784272	8	COMPLETE
9	0.04728464419475655	2020-05-12 16:06:23.059434	2020-05-12 16:07:01.152978	256	2	69	256	1.170028134678187	0.0	0.04728464419475655	0.008426966292134831	0.020131086142322098	56.40215355805243	0.0313829313339023	0.0	0.04728464419475655	0.008426966292134831	0.020131086142322098	56.40215355805243	0.0313829313339023	2983844039	150	0.0	0.04728464419475655	0.008426966292134831	0.020131086142322098	56.40215355805243	0.0313829313339023	9	COMPLETE
10	0.0650749063670412	2020-05-12 16:07:01.162840	2020-05-12 16:07:40.345531	256	2	83	256	1.1235582159364714	0.0	0.0650749063670412	0.008895131086142321	0.025280898876404494	54.23174157303371	0.03412149352202514	0.0	0.0650749063670412	0.008895131086142321	0.025280898876404494	54.23174157303371	0.03412149352202514	1005415919	150	0.0	0.0650749063670412	0.008895131086142321	0.025280898876404494	54.23174157303371	0.03412149352202514	10	COMPLETE
11	0.06554307116104868	2020-05-12 16:07:40.355297	2020-05-12 16:08:03.819804	256	2	54	512	1.1096509963235632	0.0	0.06554307116104868	0.011235955056179775	0.024344569288389514	53.55290262172284	0.03534907430454315	0.0	0.06554307116104868	0.011235955056179775	0.024344569288389514	53.55290262172284	0.03534907430454315	3443804935	150	0.0	0.06554307116104868	0.011235955056179775	0.024344569288389514	53.55290262172284	0.03534907430454315	11	COMPLETE
12	0.0351123595505618	2020-05-12 16:08:03.832243	2020-05-12 16:08:42.836663	256	2	65	256	1.191603199624167	0.0	0.0351123595505618	0.0056179775280898875	0.01451310861423221	57.48923220973783	0.02898349550718833	0.0	0.0351123595505618	0.0056179775280898875	0.01451310861423221	57.48923220973783	0.02898349550718833	3019696591	150	0.0	0.0351123595505618	0.0056179775280898875	0.01451310861423221	57.48923220973783	0.02898349550718833	12	COMPLETE
13	0.0023408239700374533	2020-05-12 16:08:42.848718	2020-05-12 16:09:45.572034	256	2	36	128	1.5014185890946048	0.0	0.0023408239700374533	0.0	0.00046816479400749064	72.46441947565543	0.0158235809635399	0.0	0.0023408239700374533	0.0	0.00046816479400749064	72.46441947565543	0.0158235809635399	3235040939	150	0.0	0.0023408239700374533	0.0	0.00046816479400749064	72.46441947565543	0.0158235809635399	13	COMPLETE
