number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.014695467422096316	2020-01-15 20:51:32.279278	2020-01-15 21:27:45.984227	7.414871517072293	450.0	50.0	36.0	0.005519287238011603	800.0	0.732427667420915	0.0019121813031161474	0.014695467422096316	0.00594900849858357	0.009277620396600567	14849.011968838528	0.0066928808743713505	0.0019121813031161474	0.014695467422096316	0.00594900849858357	0.009277620396600567	14848.689447592067	0.006692913017894769	0.0019121813031161474	0.014695467422096316	0.00594900849858357	0.009277620396600567	14849.334490084986	0.0066928496728230116	9		0.013397072710103871	0.01420856940509915						
10	TrialState.COMPLETE	0.0032312322946175635	2020-01-15 21:27:45.985333	2020-01-15 21:48:43.288116	9.233124593286131	250.0	450.0	36.0	0.0013468773247585937	900.0	0.8362612610567006	0.000708215297450425	0.0032312322946175635	0.0015049575070821529	0.0018590651558073655	16953.554621104817	0.0018704271382157071	0.000708215297450425	0.003319759206798867	0.0015049575070821529	0.0018590651558073655	16949.369378541076	0.0018746117542067869	0.000708215297450425	0.0032312322946175635	0.0015049575070821529	0.0018590651558073655	16957.739863668554	0.0018668359973657395	10	0.005577195467422096	0.0040132200188857416							
11	TrialState.COMPLETE	0.0015492209631728046	2020-01-15 21:48:43.289189	2020-01-15 22:11:15.657832	9.482761344187939	350.0	250.0	21.0	0.06693892665255854	500.0	0.977782555890262	0.000796742209631728	0.0015492209631728046	0.0010180594900849858	0.0013721671388101982	19822.730833923513	0.0013084611441964954	0.001593484419263456	0.004337818696883853	0.002345963172804533	0.0031427053824362606	18095.878452549576	0.0028751418667499434	0.000796742209631728	0.0015049575070821529	0.0010180594900849858	0.0013721671388101982	21549.58321529745	0.0012603512698349977	11	0.0018590651558073655	0.0016525023607176581							
12	TrialState.COMPLETE	0.004382082152974504	2020-01-15 22:11:15.658920	2020-01-15 22:30:29.103147	9.13760193288867	150.0	350.0	21.0	0.0045298755210018615	600.0	0.828561815392265	0.0009295325779036828	0.004382082152974504	0.0021689093484419265	0.0030541784702549576	16797.30459897309	0.002400968063248797	0.0009295325779036828	0.004382082152974504	0.0022574362606232294	0.0030541784702549576	16706.58569405099	0.002409213246453748	0.0009295325779036828	0.004382082152974504	0.0021689093484419265	0.0030541784702549576	16888.023503895183	0.002394479474917492	12	0.007170679886685552	0.005311614730878187							
13	TrialState.COMPLETE	0.028092540132200187	2020-01-15 22:30:29.104138	2020-01-15 23:05:35.863290	3.3315332109288116	50.0	150.0	21.0	0.02743701912000209	600.0	0.5867716502323234	0.006108356940509915	0.028092540132200187	0.013692162417374882	0.01900377714825307	11895.402871222852	0.01405238691051191	0.006108356940509915	0.028092540132200187	0.013692162417374882	0.01900377714825307	11895.37945585458	0.014052395141775073	0.006108356940509915	0.028092540132200187	0.013692162417374882	0.01900377714825307	11895.426286591124	0.014052378858931342	13			0.02753186968838527	0.02786827195467422					
14	TrialState.COMPLETE	0.41980393618607426	2020-01-15 23:05:35.864373	2020-01-16 02:02:15.637158	1.3847066397525936	250.0	150.0	31.0	0.0029334074756808474	900.0	0.11374796943471893	0.01330699269420009	0.41980393618607426	0.24234009244073357	0.3269904577307291	2305.1754743178767	0.1559508565730967	0.01330699269420009	0.41980393618607426	0.24234009244073357	0.3269904577307291	2305.173885492769	0.15595085713012888	0.01330699269420009	0.41980393618607426	0.24234009244073357	0.3269904577307291	2305.177063142985	0.15595085601922762	14									
15	TrialState.COMPLETE	0.33935770320331227	2020-01-16 02:02:15.638149	2020-01-16 03:44:41.903486	2.896141104034875	50.0	50.0	21.0	0.0017421544762136203	600.0	0.1641866936810917	0.026530834604488997	0.33935770320331227	0.20950915232076706	0.27298975811723686	3327.708194868163	0.13860713529565147	0.026530834604488997	0.33935770320331227	0.20950915232076706	0.27298975811723686	3327.7070440183047	0.1386071357470154	0.026530834604488997	0.33935770320331227	0.20950915232076706	0.27298975811723686	3327.7093457180213	0.1386071348458374	15									
16	TrialState.COMPLETE	0.010888810198300283	2020-01-16 03:44:41.904469	2020-01-16 04:05:12.003249	5.762567178478774	250.0	350.0	16.0	0.017702755425807112	600.0	0.8744874874568578	0.0028328611898017	0.010888810198300283	0.007524787535410765	0.008852691218130312	17728.52478753541	0.006401531752598314	0.0028328611898017	0.010888810198300283	0.007524787535410765	0.008852691218130312	17727.860127478754	0.006401535764385015	0.0028328611898017	0.010888810198300283	0.007524787535410765	0.008852691218130312	17729.189447592067	0.006401527745050709	16	0.01080028328611898	0.010859301227573183							
17	TrialState.COMPLETE	0.05061210036422501	2020-01-16 04:05:12.004924	2020-01-16 05:00:15.574028	2.055541441361082	350.0	450.0	16.0	0.011404296499594868	700.0	0.5196339678384879	0.007486847430190206	0.05061210036422501	0.027999797652772156	0.03708012950222582	10533.946795325779	0.023575669620264725	0.007486847430190206	0.05061210036422501	0.027999797652772156	0.03708012950222582	10533.943646297046	0.023575670624849852	0.007486847430190206	0.05061210036422501	0.027999797652772156	0.03708012950222582	10533.949944354512	0.02357566862261681	17				0.049398016997167137	0.05010623229461757				
18	TrialState.COMPLETE	0.014990557129367327	2020-01-16 05:00:15.575209	2020-01-16 05:38:04.415314	6.727096174152853	350.0	150.0	1.0	0.003198716386210288	700.0	0.7596958974228317	0.004455854579792257	0.014990557129367327	0.008351038715769595	0.010564211520302172	15401.620617917846	0.008525500491527413	0.004455854579792257	0.014990557129367327	0.008351038715769595	0.010564211520302172	15401.481615911238	0.008525501310307357	0.004455854579792257	0.014990557129367327	0.008351038715769595	0.010564211520302172	15401.759619924456	0.008525499673446141	18			0.015138101983002833	0.01504957507082153					
19	TrialState.COMPLETE	0.0046388101983002835	2020-01-16 05:38:04.416354	2020-01-16 06:05:47.408468	8.711375601437656	50.0	450.0	31.0	0.010163266551830544	800.0	0.8312804949512906	0.002337110481586402	0.0046388101983002835	0.0037535410764872523	0.00396600566572238	16853.106940509915	0.003563712349858229	0.002337110481586402	0.004674220963172804	0.0037535410764872523	0.004001416430594901	16759.874681303118	0.003584520672924892	0.002337110481586402	0.004603399433427762	0.0037535410764872523	0.00396600566572238	16946.339199716713	0.0035557152117755473	19		0.0038361661945231352	0.004337818696883853						
20	TrialState.COMPLETE	0.35032312322946174	2020-01-16 06:05:47.409522	2020-01-16 08:12:35.070348	2.5933620772839836	50.0	350.0	41.0	0.0014491159707100045	900.0	0.12793938859989745	0.029590120396600566	0.35032312322946174	0.22666209277620397	0.2856542138810198	2593.328202461048	0.14772257692087457	0.029590120396600566	0.35032312322946174	0.22666209277620397	0.2856542138810198	2593.3271290722378	0.14772259006968919	0.029590120396600566	0.35032312322946174	0.22666209277620397	0.2856542138810198	2593.3292758498583	0.14772256433368103	20								0.34874544718737355	0.34958687440982056
21	TrialState.COMPLETE	0.0010623229461756375	2020-01-16 08:12:35.071332	2020-01-16 08:32:02.205343	7.458954766463994	350.0	150.0	1.0	0.07023273229136066	900.0	0.9668821180783429	0.0	0.0010623229461756375	0.0004868980169971671	0.000796742209631728	19601.638500354107	0.0005459541487514781	0.0	0.0010623229461756375	0.0004868980169971671	0.000796742209631728	19574.59113845609	0.0005460444497016681	0.0	0.0010623229461756375	0.0004868980169971671	0.000796742209631728	19628.685862252125	0.0005458649882230074	21	0.0019475920679886685	0.0013574126534466478							
22	TrialState.COMPLETE	0.021458923512747877	2020-01-16 08:32:02.206447	2020-01-16 09:02:36.365568	3.760762394998393	250.0	350.0	36.0	0.01496468107779034	900.0	0.6837318079740935	0.004532577903682719	0.021458923512747877	0.01136685552407932	0.015545325779036827	13860.795591359773	0.01114395339018664	0.004532577903682719	0.021458923512747877	0.01136685552407932	0.015545325779036827	13860.68328611898	0.011143955565667997	0.004532577903682719	0.021458923512747877	0.01136685552407932	0.015545325779036827	13860.907896600567	0.011143951225346829	22		0.020066100094428708	0.020936614730878187						
23	TrialState.COMPLETE	0.023769475920679888	2020-01-16 09:02:36.366624	2020-01-16 09:20:21.073216	5.4656841658905435	250.0	250.0	6.0	0.003943665275624352	900.0	0.6518246930182747	0.003939447592067989	0.023769475920679888	0.010003541076487252	0.01394298866855524	13214.871569582154	0.010920409483226139	0.003939447592067989	0.023769475920679888	0.010003541076487252	0.01394298866855524	13214.647220254958	0.010920411481836501	0.003939447592067989	0.023769475920679888	0.010003541076487252	0.01394298866855524	13215.095918909348	0.010920407486104702	23	0.029656515580736544	0.025731822474032107							
24	TrialState.COMPLETE	0.0010180594900849858	2020-01-16 09:20:21.074270	2020-01-16 09:38:13.150918	6.677983465319753	250.0	350.0	1.0	0.04813556705709513	600.0	0.9941800748085261	0.0002655807365439094	0.0010180594900849858	0.0003541076487252125	0.000398371104815864	20155.32870042493	0.000650543851473757	0.0002655807365439094	0.0010180594900849858	0.0003541076487252125	0.000398371104815864	20134.44011154391	0.0006505922252884903	0.0002655807365439094	0.0010180594900849858	0.0003541076487252125	0.000398371104815864	20176.21728930595	0.0006504958201308008	24	0.0013279036827195468	0.0011213408876298394							
25	TrialState.COMPLETE	0.03804444050991501	2020-01-16 09:38:13.151950	2020-01-16 10:49:35.145306	3.192516953074661	450.0	250.0	21.0	0.010967032233098861	1000.0	0.5746707538475031	0.006838703966005666	0.03804444050991501	0.021401381019830027	0.027222025495750708	11649.792592510623	0.01826394191195849	0.006838703966005666	0.03804444050991501	0.021401381019830027	0.027222025495750708	11649.784547627478	0.0182639420730264	0.006838703966005666	0.03804444050991501	0.021401381019830027	0.027222025495750708	11649.800637393768	0.018263941751049034	25					0.03898135033050047	0.03844597329016593			
26	TrialState.COMPLETE	0.02615970254957507	2020-01-16 10:49:35.146335	2020-01-16 11:10:11.994131	6.079949426995533	250.0	250.0	36.0	0.0013883437952661407	1000.0	0.6212187650629623	0.005488668555240793	0.02615970254957507	0.01336756373937677	0.018634915014164307	12594.57743891643	0.01324904516107384	0.005488668555240793	0.02615970254957507	0.01336756373937677	0.018634915014164307	12592.99831798867	0.013249051589015787	0.005488668555240793	0.02615970254957507	0.01336756373937677	0.018634915014164307	12596.156559844192	0.013249038746566764	26	0.03036473087818697	0.02756137865911237							
27	TrialState.COMPLETE	0.01565155807365439	2020-01-16 11:10:11.995104	2020-01-16 11:41:03.956285	6.697144087408219	250.0	350.0	41.0	0.0014272110546034392	600.0	0.6659394602224775	0.0033640226628895184	0.01565155807365439	0.006869688385269122	0.009915014164305949	13501.284543201133	0.008329128204371268	0.0033640226628895184	0.01565155807365439	0.006869688385269122	0.009915014164305949	13499.272662889518	0.008329150559532079	0.0033640226628895184	0.01565155807365439	0.006869688385269122	0.009915014164305949	13503.296423512747	0.00832910590604347	27		0.018295561850802645	0.016643059490084985						
28	TrialState.COMPLETE	0.0032754957507082154	2020-01-16 11:41:03.957259	2020-01-16 12:00:46.438688	8.817786422854116	150.0	450.0	41.0	0.015628295266118957	800.0	0.8920030510521085	0.0006639518413597734	0.0032754957507082154	0.0013721671388101982	0.0018148016997167138	18083.67121104816	0.0018758334718643442	0.0006639518413597734	0.003319759206798867	0.0013721671388101982	0.0018148016997167138	17891.79904390935	0.0018903371485940298	0.0006639518413597734	0.0032754957507082154	0.0013721671388101982	0.0018148016997167138	18275.54337818697	0.0018652014431838997	28	0.004426345609065156	0.003659112370160529							
29	TrialState.COMPLETE	0.027177762039660058	2020-01-16 12:00:46.439790	2020-01-16 12:21:14.988593	3.967170491367764	250.0	250.0	36.0	0.0026464082441444627	700.0	0.6160939997889489	0.005046033994334277	0.027177762039660058	0.0127921388101983	0.01792669971671388	12490.850942811614	0.013217273552156317	0.005046033994334277	0.027177762039660058	0.0127921388101983	0.01792669971671388	12490.1286296034	0.013217275716562598	0.005046033994334277	0.027177762039660058	0.0127921388101983	0.01792669971671388	12491.57325601983	0.013217271392839635	29	0.029213881019830027	0.02785646836638338							
30	TrialState.COMPLETE	0.032843484419263456	2020-01-16 12:21:14.989630	2020-01-16 13:00:26.496361	1.9274921243830383	150.0	450.0	46.0	0.024650261857569633	600.0	0.6258826681540373	0.006373937677053824	0.032843484419263456	0.017793909348441925	0.02381373937677054	12687.895995632673	0.016231067352228727	0.006373937677053824	0.032843484419263456	0.017793909348441925	0.02381373937677054	12687.885800283286	0.0162310699943794	0.006373937677053824	0.032843484419263456	0.017793909348441925	0.02381373937677054	12687.90619098206	0.01623106472708308	30			0.03094015580736544	0.03208215297450425					
31	TrialState.COMPLETE	0.3504056142158125	2020-01-16 13:00:26.497336	2020-01-16 14:36:42.482510	2.829701962508391	250.0	150.0	11.0	0.0011468307891888253	500.0	0.15214449682217987	0.029262168426474375	0.3504056142158125	0.21267383466391965	0.2768638938964718	3083.901582217358	0.14304197456716128	0.029262168426474375	0.3504056142158125	0.21267383466391965	0.2768638938964718	3083.9005279423127	0.14304197491249265	0.029262168426474375	0.3504056142158125	0.21267383466391965	0.2768638938964718	3083.902636492403	0.14304197422330553	31									
32	TrialState.COMPLETE	0.04777923917442331	2020-01-16 14:36:42.483491	2020-01-16 15:31:42.978204	3.7791679534746097	350.0	250.0	26.0	0.0034871304091392734	1000.0	0.4232939403592932	0.008195062727640631	0.04777923917442331	0.02094293808174828	0.030706191825171994	8581.649559894779	0.02200535647623424	0.008195062727640631	0.04777923917442331	0.02094293808174828	0.030706191825171994	8581.640580736545	0.022005356801370696	0.008195062727640631	0.04777923917442331	0.02094293808174828	0.030706191825171994	8581.658539053014	0.02200535615142532	32				0.046140226628895185	0.047096317280453256				
