number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0	2020-01-12 06:05:41.157027	2020-01-12 06:45:57.096809	0.9775577745129347	28.358428851314912	350.0	20.0	0.017513230022460365	0.044820007887826106	600.0	0.9862559306924461	0.0	0.0	0.0	0.0	19994.71509826487	0.00020316255538697724	0.0	0.0	0.0	0.0	19994.715076133143	0.00020316255675087718	0.0	0.0	0.0	0.0	19994.715120396602	0.0002031625540234159	9	0.0	0.0
10	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 06:45:57.097506	2020-01-12 07:48:55.554368	0.4696718945971491	13.052469370067156	450.0	80.0	0.009857998432178418	0.010130258229837624	1200.0	0.99802701292581	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002655807365439094	20233.38925283286	0.00039768714604838864	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002655807365439094	20233.38916430595	0.0003976871463040246	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0002655807365439094	20233.389341359773	0.000397687145792773	10	0.00017705382436260624	0.0002950897072710104
11	TrialState.COMPLETE	0.000708215297450425	2020-01-12 07:48:55.555366	2020-01-12 08:20:37.641195	0.1336463535025708	3.067565859893216	150.0	70.0	0.004094187432554415	0.01669906226987341	1600.0	0.9970327510488685	0.0001327903682719547	0.000708215297450425	0.0003541076487252125	0.0005754249291784702	20213.087154745044	0.0005030137090927053	0.0001327903682719547	0.000708215297450425	0.0003541076487252125	0.0005754249291784702	20213.087021954674	0.00050301370978874	0.0001327903682719547	0.000708215297450425	0.0003541076487252125	0.0005754249291784702	20213.08728753541	0.0005030137083967439	11	0.0005311614730878187	0.0006491973559962229
12	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 08:20:37.642064	2020-01-12 09:23:34.643725	0.38951922470091016	15.104337118824391	450.0	80.0	0.0011461736148226356	0.0749396805835087	800.0	1.0056170189029627	0.0	0.0002655807365439094	8.852691218130312e-05	0.0001327903682719547	20387.211712110482	0.00030967063016449405	0.0	0.0002655807365439094	8.852691218130312e-05	0.0001327903682719547	20387.21162358357	0.00030967063212803715	0.0	0.0002655807365439094	8.852691218130312e-05	0.0001327903682719547	20387.211800637393	0.00030967062820141424	12	0.00017705382436260624	0.00023607176581680832
13	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 09:23:34.644458	2020-01-12 09:55:03.484066	0.44073565850073304	7.044651936492347	150.0	70.0	0.003643858801990239	0.08224019410112511	1800.0	0.9901120955806173	0.0	0.0002655807365439094	4.426345609065156e-05	0.0001327903682719547	20072.881639518415	0.00028518968244180227	0.0	0.0002655807365439094	4.426345609065156e-05	0.0001327903682719547	20072.88146246459	0.0002851896830073106	0.0	0.0002655807365439094	4.426345609065156e-05	0.0001327903682719547	20072.881816572237	0.00028518968187633386	13	0.00017705382436260624	0.00023607176581680832
14	TrialState.COMPLETE	8.852691218130312e-05	2020-01-12 09:55:03.485032	2020-01-12 11:03:27.035378	0.20372890675602484	24.336695596611186	450.0	100.0	0.0028000130615978788	0.07378023789507984	1100.0	0.996894092781886	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20210.489620219545	0.00025474684385863946	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20210.48946529745	0.0002547468445204589	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20210.489775141643	0.00025474684319687206	14	0.00017705382436260624	0.00011803588290840416
15	TrialState.COMPLETE	8.852691218130312e-05	2020-01-12 11:03:27.036053	2020-01-12 11:47:19.489472	0.89909340657147	11.24503408525729	250.0	100.0	0.015785973687011234	0.05367379130204624	1500.0	0.9977867783716765	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20228.372012216714	0.00024375110932973014	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20228.371857294616	0.0002437511147504438	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20228.37216713881	0.00024375110391158203	15	0.00017705382436260624	0.00011803588290840416
16	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 11:47:19.490273	2020-01-12 12:18:04.306790	0.4791713318728018	12.682616676558546	150.0	60.0	0.0012222406621935852	0.0244423213008579	600.0	1.0017604232131851	0.0	0.0003541076487252125	0.0	8.852691218130312e-05	20308.899189978754	0.00028422934536834687	0.0	0.0003541076487252125	0.0	8.852691218130312e-05	20308.89890226629	0.00028422934968946016	0.0	0.0003541076487252125	0.0	8.852691218130312e-05	20308.89947769122	0.0002842293410488566	16	0.0005311614730878187	0.00041312559017941453
17	TrialState.COMPLETE	4.426345609065156e-05	2020-01-12 12:18:04.307728	2020-01-12 12:57:10.183292	0.590085072373798	15.312974645929375	350.0	10.0	0.06575205461853946	0.05647354587634045	1600.0	0.9990611440176957	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	20254.22939536119	0.00020029941905111873	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	20254.229328966005	0.0002002994364011197	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	20254.229461756375	0.00020029940171639726	17	8.852691218130312e-05	5.901794145420208e-05
18	TrialState.COMPLETE	0.00017705382436260624	2020-01-12 12:57:10.184181	2020-01-12 13:35:55.813598	0.19993743825825952	7.590806421366138	350.0	10.0	0.022646918657368224	0.028164910411721353	900.0	0.9972780674324837	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20218.409127124647	0.00023336560396162892	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20218.40908286119	0.000233365604242287	0.0	0.00017705382436260624	4.426345609065156e-05	8.852691218130312e-05	20218.409171388103	0.0002333656036810004	18	0.0003541076487252125	0.00023607176581680832
19	TrialState.COMPLETE	0.0004426345609065156	2020-01-12 13:35:55.814422	2020-01-12 14:14:57.407676	0.2536001471502901	12.466178736192735	350.0	10.0	0.004027506426805577	0.010511030767608018	1600.0	1.0009198955401513	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.0002213172804532578	20292.03078523371	0.0004064443376415807	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.0002213172804532578	20292.030630311616	0.0004064443380467109	0.00017705382436260624	0.0004426345609065156	0.00017705382436260624	0.0002213172804532578	20292.030940155808	0.000406444337236482	19	0.0003541076487252125	0.00041312559017941453
20	TrialState.COMPLETE	0.0003098441926345609	2020-01-12 14:14:57.408416	2020-01-12 15:01:27.080709	0.1843761642646753	20.489543425363877	350.0	60.0	0.02201785422725088	0.06442036876329697	1900.0	0.9986620412220008	0.0	0.0003098441926345609	0.00017705382436260624	0.00017705382436260624	20246.295148725214	0.00030464600166490817	0.0	0.0003098441926345609	0.00017705382436260624	0.00017705382436260624	20246.295104461755	0.0003046460022176107	0.0	0.0003098441926345609	0.00017705382436260624	0.00017705382436260624	20246.29519298867	0.0003046460011122881	20	0.0004426345609065156	0.0003541076487252125
21	TrialState.COMPLETE	0.0001327903682719547	2020-01-12 15:01:27.081701	2020-01-12 15:31:47.423453	0.841297613015297	24.225506828324914	150.0	50.0	0.0018359479505246881	0.012011949406748369	800.0	0.9977085957323758	0.0	0.0001327903682719547	0.0	0.0	20226.925261154393	0.00023780440134532876	0.0	0.0001327903682719547	0.0	0.0	20226.92506196884	0.00023780440173320176	0.0	0.0001327903682719547	0.0	0.0	20226.925460339942	0.00023780440095747885	21	8.852691218130312e-05	0.00011803588290840416
22	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 15:31:47.424226	2020-01-12 15:58:03.680330	0.6006882748015401	27.569550425387305	50.0	50.0	0.043969453085981755	0.08657448912590406	1600.0	1.0045270478775625	8.852691218130312e-05	0.0003541076487252125	0.0002655807365439094	0.0002655807365439094	20365.209388279036	0.0003723932107694735	8.852691218130312e-05	0.0003541076487252125	0.0002655807365439094	0.0002655807365439094	20365.209366147308	0.00037239321078345763	8.852691218130312e-05	0.0003541076487252125	0.0002655807365439094	0.0002655807365439094	20365.209410410764	0.00037239321075548966	22	0.00017705382436260624	0.0002950897072710104
23	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 15:58:03.681017	2020-01-12 16:30:02.950627	0.27733969020085236	10.018118628747798	150.0	80.0	0.005194084613418521	0.028317600955646505	1200.0	1.0061677265651372	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.00017705382436260624	20398.23448565864	0.00034817473169182543	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.00017705382436260624	20398.234375	0.0003481747327684447	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.00017705382436260624	20398.23459631728	0.000348174730615337	23	0.0005311614730878187	0.00041312559017941453
24	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 16:30:02.951374	2020-01-12 17:16:20.661490	0.16813391284354406	6.3572460527403205	350.0	60.0	0.00509734995754912	0.07728461479207298	2000.0	1.0055490831267406	0.0	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20385.9524167847	0.00027241561874409776	0.0	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20385.95232825779	0.00027241588560802076	0.0	0.0002655807365439094	8.852691218130312e-05	8.852691218130312e-05	20385.952505311616	0.0002724153527170171	24	0.0	0.00017705382436260624
25	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 17:16:20.662275	2020-01-12 18:00:43.639014	0.7858619064275925	22.731880617818305	350.0	50.0	0.0015288806890857106	0.023610910584988397	1300.0	0.9958733777112908	0.0	0.0003541076487252125	4.426345609065156e-05	8.852691218130312e-05	20189.74736632436	0.0003194102016764139	0.0	0.0003541076487252125	4.426345609065156e-05	8.852691218130312e-05	20189.74716713881	0.0003194102173158349	0.0	0.0003541076487252125	4.426345609065156e-05	8.852691218130312e-05	20189.747565509915	0.0003194101860456874	25	0.0003541076487252125	0.0003541076487252125
26	TrialState.COMPLETE	0.0004426345609065156	2020-01-12 18:00:43.639796	2020-01-12 18:34:12.160675	0.27448564076642584	29.288755333183673	150.0	90.0	0.002201156322224204	0.010314093513975253	1800.0	0.9997953912014176	0.0	0.0004426345609065156	4.426345609065156e-05	0.0003098441926345609	20269.29539217422	0.0003245550068496443	0.0	0.0004426345609065156	4.426345609065156e-05	0.0003098441926345609	20269.295237252125	0.00032455500809946866	0.0	0.0004426345609065156	4.426345609065156e-05	0.0003098441926345609	20269.295547096317	0.0003245550055999799	26	0.0003541076487252125	0.00041312559017941453
27	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 18:34:12.161547	2020-01-12 19:06:10.753965	0.6747110426441735	9.56516871757207	150.0	70.0	0.0826668108141212	0.07426221128351675	1000.0	1.0058039371401863	4.426345609065156e-05	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20390.925659525496	0.0003723389105516021	4.426345609065156e-05	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20390.925548866857	0.0003723389113745298	4.426345609065156e-05	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20390.925770184134	0.00037233890972877115	27	0.0005311614730878187	0.00041312559017941453
28	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 19:06:10.756125	2020-01-12 20:08:26.899577	0.5678632412574207	26.08419280837815	450.0	80.0	0.008673836213871912	0.015732299062548822	700.0	0.9989080403525606	0.0	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	20251.086579320112	0.0002703011891487118	0.0	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	20251.086579320112	0.0002703011891487118	0.0	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	20251.086579320112	0.0002703011891487118	28	0.0003541076487252125	0.0002950897072710104
29	TrialState.COMPLETE	0.000398371104815864	2020-01-12 20:08:26.900294	2020-01-12 21:11:39.734514	0.22499670589229376	5.323927915606455	450.0	80.0	0.0013904879653214132	0.07387500151276968	1500.0	0.9907414984597016	4.426345609065156e-05	0.000398371104815864	0.00017705382436260624	0.0003541076487252125	20085.576819228045	0.00036947315180645504	4.426345609065156e-05	0.000398371104815864	0.00017705382436260624	0.0003541076487252125	20085.57666430595	0.0003694731579709729	4.426345609065156e-05	0.000398371104815864	0.00017705382436260624	0.0003541076487252125	20085.576974150143	0.00036947314564388236	29	0.0006196883852691218	0.00047214353163361664
30	TrialState.COMPLETE	0.0002213172804532578	2020-01-12 21:11:39.735624	2020-01-12 21:53:11.727977	0.5499200849255739	22.655038891203297	250.0	80.0	0.002569899837365502	0.019842735857001987	1400.0	1.0052365566037775	8.852691218130312e-05	0.0002213172804532578	0.0001327903682719547	0.0001327903682719547	20379.538796919263	0.00035029763337519746	8.852691218130312e-05	0.0002213172804532578	0.0001327903682719547	0.0001327903682719547	20379.53873052408	0.0003502976337724278	8.852691218130312e-05	0.0002213172804532578	0.0001327903682719547	0.0001327903682719547	20379.538863314447	0.0003502976329780107	30	8.852691218130312e-05	0.00017705382436260624
31	TrialState.COMPLETE	4.426345609065156e-05	2020-01-12 21:53:11.728980	2020-01-12 22:32:45.478223	0.12218673786762367	15.728635551774886	350.0	10.0	0.03634550336494875	0.09865168379917202	600.0	1.0055458084789475	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20385.956422627478	0.00020825994232983222	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20385.956356232295	0.00020825994400808167	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20385.95648902266	0.00020825994065189733	31	8.852691218130312e-05	5.901794145420208e-05
32	TrialState.COMPLETE	0.0004426345609065156	2020-01-12 22:32:45.479222	2020-01-12 23:05:41.710043	0.686282236456118	21.10720793074461	150.0	90.0	0.020693763657711653	0.03384679768840653	700.0	1.0021011796093096	0.0	0.0004426345609065156	0.0	0.00017705382436260624	20315.996304001415	0.00030386993353617513	0.0	0.0004426345609065156	0.0	0.00017705382436260624	20315.996193342777	0.00030386993393934265	0.0	0.0004426345609065156	0.0	0.00017705382436260624	20315.996414660058	0.00030386993313303895	32	0.0	0.0002950897072710104
33	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 23:05:41.711088	2020-01-12 23:37:52.061047	0.3689576623527395	22.068083290512778	150.0	80.0	0.0032458351268105177	0.02332080224461211	1600.0	1.0018222993816213	8.852691218130312e-05	0.0003541076487252125	0.0002213172804532578	0.0003098441926345609	20310.27432276912	0.00040331943997465455	8.852691218130312e-05	0.0003541076487252125	0.0002213172804532578	0.0003098441926345609	20310.274256373938	0.000403319442896328	8.852691218130312e-05	0.0003541076487252125	0.0002213172804532578	0.0003098441926345609	20310.274389164308	0.00040331943705372537	33	0.0003541076487252125	0.0003541076487252125
