number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09878277153558053	2020-04-09 09:20:25.357672	2020-04-09 09:20:40.954783	128	66	512	1.0065535686967706	0.007958801498127341	0.09878277153558053	0.025280898876404494	0.04260299625468165	48.54611423220974	0.04920068419837781	0.007958801498127341	0.09878277153558053	0.025280898876404494	0.04260299625468165	48.54588014981273	0.04920079852433483	4227968265	150.0	0.007958801498127341	0.09878277153558053	0.025280898876404494	0.04260299625468165	48.54634831460674	0.04920057235776768	0	COMPLETE
1	0.08239700374531835	2020-04-09 09:20:40.969980	2020-04-09 09:21:37.114958	256	76	128	1.0343216752166047	0.004213483146067416	0.08239700374531835	0.02200374531835206	0.040262172284644196	49.899578651685395	0.044505098064213315	0.004213483146067416	0.08239700374531835	0.02200374531835206	0.040262172284644196	49.89934456928839	0.044505145497323144	672981248	150.0	0.004213483146067416	0.08239700374531835	0.02200374531835206	0.040262172284644196	49.899812734082396	0.04450505129917546	1	COMPLETE
2	0.08567415730337079	2020-04-09 09:21:37.125400	2020-04-09 09:22:03.589072	128	20	256	1.0363843535362613	0.007958801498127341	0.08567415730337079	0.02247191011235955	0.03417602996254682	49.922284644194754	0.04655626556009094	0.007958801498127341	0.08567415730337079	0.02247191011235955	0.03417602996254682	49.922284644194754	0.04655626556009094	1376849184	150.0	0.007958801498127341	0.08567415730337079	0.02247191011235955	0.03417602996254682	49.922284644194754	0.04655626556009094	2	COMPLETE
3	0.0950374531835206	2020-04-09 09:22:03.598952	2020-04-09 09:22:59.382630	128	81	128	1.0222890725924392	0.008426966292134831	0.0950374531835206	0.028089887640449437	0.04681647940074907	49.33286516853933	0.05055685206077816	0.008426966292134831	0.0950374531835206	0.028089887640449437	0.04681647940074907	49.33286516853933	0.05055685206077816	1824489182	150.0	0.008426966292134831	0.0950374531835206	0.028089887640449437	0.04681647940074907	49.33286516853933	0.05055685206077816	3	COMPLETE
4	0.09691011235955056	2020-04-09 09:22:59.393149	2020-04-09 09:23:15.641602	64	63	512	1.0082781375438143	0.012640449438202247	0.09691011235955056	0.0299625468164794	0.05196629213483146	48.65823970037453	0.0542359289222429	0.012640449438202247	0.09691011235955056	0.0299625468164794	0.05196629213483146	48.65823970037453	0.0542359289222429	3723493997	150.0	0.012640449438202247	0.09691011235955056	0.0299625468164794	0.05196629213483146	48.65823970037453	0.0542359289222429	4	COMPLETE
5	0.08239700374531835	2020-04-09 09:23:15.651995	2020-04-09 09:23:45.323593	256	90	256	1.0638499760377649	0.009831460674157303	0.08239700374531835	0.02247191011235955	0.042134831460674156	51.4063670411985	0.047595383933225446	0.009831460674157303	0.08239700374531835	0.02247191011235955	0.042134831460674156	51.4063670411985	0.047595383933225446	3875273067	150.0	0.009831460674157303	0.08239700374531835	0.02247191011235955	0.042134831460674156	51.4063670411985	0.047595383933225446	5	COMPLETE
6	0.09737827715355805	2020-04-09 09:23:45.333248	2020-04-09 09:23:59.836419	64	48	512	0.9836407747941113	0.00749063670411985	0.09737827715355805	0.02902621722846442	0.04541198501872659	47.43586142322097	0.050555820294295124	0.00749063670411985	0.09737827715355805	0.02902621722846442	0.04541198501872659	47.43586142322097	0.050555820294295124	363853223	150.0	0.00749063670411985	0.09737827715355805	0.02902621722846442	0.04541198501872659	47.43586142322097	0.050555820294295124	6	COMPLETE
7	0.0950374531835206	2020-04-09 09:23:59.846447	2020-04-09 09:24:14.370800	128	14	512	1.0181500060694844	0.011704119850187267	0.0950374531835206	0.0299625468164794	0.04868913857677903	49.08684456928839	0.052573430539823544	0.011704119850187267	0.0950374531835206	0.0299625468164794	0.04868913857677903	49.08661048689139	0.05257353539196106	829796532	150.0	0.011704119850187267	0.0950374531835206	0.0299625468164794	0.04868913857677903	49.087078651685395	0.052573327872105564	7	COMPLETE
8	0.08380149812734082	2020-04-09 09:24:14.380806	2020-04-09 09:24:34.219356	256	83	512	1.034189869150038	0.007022471910112359	0.08380149812734082	0.026217228464419477	0.04400749063670412	49.88272471910113	0.04714143748321755	0.007022471910112359	0.08380149812734082	0.026217228464419477	0.04400749063670412	49.88249063670412	0.04714155703500356	3007209645	150.0	0.007022471910112359	0.08380149812734082	0.026217228464419477	0.04400749063670412	49.88295880149813	0.04714132058813789	8	COMPLETE
9	0.09644194756554307	2020-04-09 09:24:34.230284	2020-04-09 09:24:52.933717	256	79	512	1.0340382047076029	0.00749063670411985	0.09644194756554307	0.023876404494382022	0.04447565543071161	49.96184456928839	0.04818171777522348	0.00749063670411985	0.09644194756554307	0.023876404494382022	0.04447565543071161	49.96161048689139	0.04818181428414824	2551525367	150.0	0.00749063670411985	0.09644194756554307	0.023876404494382022	0.04447565543071161	49.962078651685395	0.04818162319647721	9	COMPLETE
