number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0	2020-04-04 05:28:22.654775	2020-04-04 05:32:12.656502	128	96	0.0040513835711645	512	1.0385209033388143	0.0	0.0	0.0	0.0	21054.553470254956	0.00016355975064550344	0.0	0.0	0.0	0.0	21054.51752832861	0.00016356005649512755	729426466	150	0.0	0.0	0.0	0.0	21054.589412181303	0.00016355944486776396	0	COMPLETE
1	0.00017705382436260624	2020-04-04 05:32:12.710575	2020-04-04 05:37:57.774084	256	27	0.0050064307680154985	256	1.055909923251711	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21406.95086756374	0.00024023697137187425	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21406.776203966005	0.00024024029846380398	2556575095	150	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21407.125531161473	0.00024023364977708198	1	COMPLETE
2	0.0003541076487252125	2020-04-04 05:37:57.825164	2020-04-04 05:47:19.583177	64	61	0.04506730605009557	128	0.958940368134288	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	19440.14571529745	0.0003942626172730136	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	19440.08321529745	0.0003942632761473342	679512166	150	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	19440.20821529745	0.0003942619586055329	2	COMPLETE
3	0.0005311614730878187	2020-04-04 05:47:19.642246	2020-04-04 05:50:59.759419	128	64	0.0021084562399569374	512	1.0312187948509626	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20906.651203966005	0.0004020608990443666	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20906.631019830027	0.0004020610878824781	1847069568	150	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20906.671388101982	0.0004020607102480034	3	COMPLETE
4	0.0005311614730878187	2020-04-04 05:50:59.807664	2020-04-04 05:54:47.094014	256	34	0.006809073157677883	512	1.0553845341245873	0.0	0.0005311614730878187	0.0	0.00017705382436260624	21396.53859773371	0.0002594431860059793	0.0	0.0005311614730878187	0.0	0.00017705382436260624	21396.35871104816	0.0002594460406076711	2390648039	150	0.0	0.0005311614730878187	0.0	0.00017705382436260624	21396.718484419263	0.0002594403352823007	4	COMPLETE
5	0.00017705382436260624	2020-04-04 05:54:47.129660	2020-04-04 05:58:22.764621	128	49	0.0031153764860214588	512	1.0252023574689393	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20784.35304532578	0.0002932461011061511	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20784.319228045326	0.00029324839918401193	1750275967	150	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20784.386862606232	0.00029324381200981263	5	COMPLETE
6	0.000708215297450425	2020-04-04 05:58:22.807203	2020-04-04 06:01:58.863772	128	33	0.06434480347726336	512	0.95220279905982	0.0	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19304.07834631728	0.0007170637403848282	0.0	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19304.014695467424	0.0007170647891110961	3537108103	150	0.0	0.000708215297450425	0.0003541076487252125	0.0005311614730878187	19304.14199716714	0.0007170626923544263	6	COMPLETE
7	0.00017705382436260624	2020-04-04 06:01:58.921974	2020-04-04 06:06:10.169120	256	75	0.0018127191214544131	512	1.038602329987878	0.0	0.00017705382436260624	0.0	0.0	21056.279125354107	0.00023035014392238184	0.0	0.00017705382436260624	0.0	0.0	21056.231940509915	0.00023035096287611038	105266642	150	0.0	0.00017705382436260624	0.0	0.0	21056.3263101983	0.0002303493255522622	7	COMPLETE
8	0.0	2020-04-04 06:06:10.208229	2020-04-04 06:15:35.384104	64	68	0.0028668499666508127	128	1.029657619726154	0.0	0.0	0.0	0.0	20874.824539660058	0.00019876283552996128	0.0	0.0	0.0	0.0	20874.76752832861	0.00019876388794807736	2902405252	150	0.0	0.0	0.0	0.0	20874.8815509915	0.00019876178424901576	8	COMPLETE
9	0.00017705382436260624	2020-04-04 06:15:35.424729	2020-04-04 06:25:05.491984	128	57	0.006478166026628829	128	1.0277044757372547	0.0	0.00017705382436260624	0.0	0.0	20835.224238668554	0.00019771616432846337	0.0	0.00017705382436260624	0.0	0.0	20835.047627478754	0.00019772224869221496	1329505493	150	0.0	0.00017705382436260624	0.0	0.0	20835.400849858357	0.00019771010444720628	9	COMPLETE
