number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.6526217228464419	2020-04-10 12:46:09.911079	2020-04-10 12:47:23.649501	256	1	512	0.04981297486066849	0.30269103858633883	0.1793071161048689	0.6526217228464419	0.40262172284644193	0.5093632958801498	14.745786516853933	0.3372116456769857	0.1793071161048689	0.6526217228464419	0.40262172284644193	0.5093632958801498	14.745786516853933	0.3372116456769857	3779680706	600.0	0.1793071161048689	0.6526217228464419	0.40262172284644193	0.5093632958801498	14.745786516853933	0.3372116456769857	0	COMPLETE
1	0.6006554307116105	2020-04-10 12:47:23.676680	2020-04-10 12:48:22.377147	128	1	128	0.006657812500904424	0.32258608768526675	0.16151685393258428	0.6006554307116105	0.39091760299625467	0.48408239700374533	15.664325842696629	0.3154046385553878	0.16151685393258428	0.6006554307116105	0.39091760299625467	0.48408239700374533	15.664325842696629	0.3154046385553878	3297337117	350.0	0.16151685393258428	0.6006554307116105	0.39091760299625467	0.48408239700374533	15.664325842696629	0.3154046385553878	1	COMPLETE
2	0.7556179775280899	2020-04-10 12:48:22.398433	2020-04-10 12:50:58.280444	256	1	256	0.904772688095509	0.18481319427075152	0.08941947565543071	0.7556179775280899	0.44803370786516855	0.5978464419475655	8.949906367041198	0.3134169126359522	0.08941947565543071	0.7556179775280899	0.44803370786516855	0.5978464419475655	8.949906367041198	0.3134169126359522	245150223		0.08941947565543071	0.7556179775280899	0.44803370786516855	0.5978464419475655	8.949906367041198	0.3134169126359522	2	COMPLETE
3	0.6301498127340824	2020-04-10 12:50:58.320563	2020-04-10 12:52:25.225115	64	1	128	0.0030245935257119136	0.33119261893182156	0.18117977528089887	0.6301498127340824	0.3890449438202247	0.49204119850187267	16.13576779026217	0.32992597329077644	0.18117977528089887	0.6301498127340824	0.3890449438202247	0.49204119850187267	16.13576779026217	0.32992597329077644	688774352	500.0	0.18117977528089887	0.6301498127340824	0.3890449438202247	0.49204119850187267	16.13576779026217	0.32992597329077644	3	COMPLETE
4	0.575374531835206	2020-04-10 12:52:25.246348	2020-04-10 12:53:55.835580	64	1	512	0.03789885457079255	0.3810495400700146	0.16385767790262173	0.575374531835206	0.37546816479400746	0.45365168539325845	18.50187265917603	0.3068730304880171	0.16385767790262173	0.575374531835206	0.37546816479400746	0.45365168539325845	18.50187265917603	0.3068730304880171	1813542454	750.0	0.16385767790262173	0.575374531835206	0.37546816479400746	0.45365168539325845	18.50187265917603	0.3068730304880171	4	COMPLETE
5	0.6427902621722846	2020-04-10 12:53:55.858196	2020-04-10 12:55:03.200313	256	1	512	0.02826575860958945	0.3189942000829702	0.17743445692883894	0.6427902621722846	0.4166666666666667	0.5037453183520599	15.544007490636703	0.335082969428116	0.17743445692883894	0.6427902621722846	0.4166666666666667	0.5037453183520599	15.544007490636703	0.335082969428116	1133191045	550.0	0.17743445692883894	0.6427902621722846	0.4166666666666667	0.5037453183520599	15.544007490636703	0.335082969428116	5	COMPLETE
6	0.6362359550561798	2020-04-10 12:55:03.222386	2020-04-10 12:57:02.552165	64	1	128	0.05159857480539562	0.3319328728102301	0.18679775280898878	0.6362359550561798	0.41292134831460675	0.5182584269662921	16.149812734082396	0.33922062127858066	0.18679775280898878	0.6362359550561798	0.41292134831460675	0.5182584269662921	16.149812734082396	0.33922062127858066	205879126	650.0	0.18679775280898878	0.6362359550561798	0.41292134831460675	0.5182584269662921	16.149812734082396	0.33922062127858066	6	COMPLETE
7	0.6460674157303371	2020-04-10 12:57:02.578126	2020-04-10 12:58:59.172584	128	1	512	0.5179660435119161	0.30394433156329065	0.14700374531835206	0.6460674157303371	0.4044943820224719	0.5117041198501873	14.797752808988765	0.31615587653517946	0.14700374531835206	0.6460674157303371	0.4044943820224719	0.5117041198501873	14.797752808988765	0.31615587653517946	64991680	950.0	0.14700374531835206	0.6460674157303371	0.4044943820224719	0.5117041198501873	14.797752808988765	0.31615587653517946	7	COMPLETE
8	0.6399812734082397	2020-04-10 12:58:59.199025	2020-04-10 13:00:09.019770	128	1	128	0.0873479142711164	0.3143788335377469	0.19194756554307116	0.6399812734082397	0.4204119850187266	0.5084269662921348	15.323970037453183	0.34549349123353734	0.19194756554307116	0.6399812734082397	0.4204119850187266	0.5084269662921348	15.323970037453183	0.34549349123353734	3946198175	400.0	0.19194756554307116	0.6399812734082397	0.4204119850187266	0.5084269662921348	15.323970037453183	0.34549349123353734	8	COMPLETE
9	0.6310861423220974	2020-04-10 13:00:09.041301	2020-04-10 13:01:11.270533	128	1	256	0.4122925195086909	0.30628188737678563	0.1549625468164794	0.6310861423220974	0.39232209737827717	0.49625468164794007	14.839887640449438	0.31653514605599203	0.1549625468164794	0.6310861423220974	0.39232209737827717	0.49625468164794007	14.839887640449438	0.31653514605599203	1541473289	450.0	0.1549625468164794	0.6310861423220974	0.39232209737827717	0.49625468164794007	14.839887640449438	0.31653514605599203	9	COMPLETE
10	0.12219101123595505	2020-04-10 13:01:11.292787	2020-04-10 13:02:12.772884	256	2	256	0.803172254322781	0.9066576555420118	0.0	0.12219101123595505	0.0299625468164794	0.054775280898876406	43.68960674157304	0.05163187823613915	0.0	0.12219101123595505	0.0299625468164794	0.054775280898876406	43.68960674157304	0.05163187823613915	3747131149	450.0	0.0	0.12219101123595505	0.0299625468164794	0.054775280898876406	43.68960674157304	0.05163187823613915	10	COMPLETE
11	0.6301498127340824	2020-04-10 13:02:12.800195	2020-04-10 13:03:44.665714	128	1	512	0.0016236538351028522	0.3166167547661211	0.16900749063670412	0.6301498127340824	0.40823970037453183	0.5060861423220974	15.374063670411985	0.32728082077554455	0.16900749063670412	0.6301498127340824	0.40823970037453183	0.5060861423220974	15.374063670411985	0.32728082077554455	3100772491	750.0	0.16900749063670412	0.6301498127340824	0.40823970037453183	0.5060861423220974	15.374063670411985	0.32728082077554455	11	COMPLETE
12	0.6493445692883895	2020-04-10 13:03:44.704740	2020-04-10 13:04:38.671547	256	1	512	0.00845570656110604	0.3011457556161039	0.1694756554307116	0.6493445692883895	0.41760299625468167	0.5234082397003745	14.661985018726591	0.3337412567771919	0.1694756554307116	0.6493445692883895	0.41760299625468167	0.5234082397003745	14.661985018726591	0.3337412567771919	3087338276	450.0	0.1694756554307116	0.6493445692883895	0.41760299625468167	0.5234082397003745	14.661985018726591	0.3337412567771919	12	COMPLETE
13	0.09784644194756555	2020-04-10 13:04:38.693505	2020-04-10 13:04:57.081984	128	1	256	0.8182183921512087	0.9902348600812815	0.0	0.09784644194756555	0.015917602996254682	0.039794007490636704	47.808052434456926	0.043459676362387026	0.0	0.09784644194756555	0.015917602996254682	0.039794007490636704	47.808052434456926	0.043459676362387026	2414834406	150.0	0.0	0.09784644194756555	0.015917602996254682	0.039794007490636704	47.808052434456926	0.043459676362387026	13	COMPLETE
14	0.6404494382022472	2020-04-10 13:04:57.119372	2020-04-10 13:05:59.393438	256	1	256	0.01636581301876182	0.3110354201543783	0.17649812734082396	0.6404494382022472	0.3970037453183521	0.5028089887640449	15.11376404494382	0.3307978666210182	0.17649812734082396	0.6404494382022472	0.3970037453183521	0.5028089887640449	15.11376404494382	0.3307978666210182	1833826027	450.0	0.17649812734082396	0.6404494382022472	0.3970037453183521	0.5028089887640449	15.11376404494382	0.3307978666210182	14	COMPLETE
15	0.16666666666666666	2020-04-10 13:05:59.415916	2020-04-10 13:07:39.368761	256	2	512	0.04771436272485402	0.7737086043529184	0.0023408239700374533	0.16666666666666666	0.040262172284644196	0.07865168539325842	37.201310861423224	0.06572167112147183	0.0023408239700374533	0.16666666666666666	0.040262172284644196	0.07865168539325842	37.201310861423224	0.06572167112147183	120406150	800.0	0.0023408239700374533	0.16666666666666666	0.040262172284644196	0.07865168539325842	37.201310861423224	0.06572167112147183	15	COMPLETE
16	0.6385767790262172	2020-04-10 13:07:39.395238	2020-04-10 13:08:33.420799	128	1	256	0.0026719962291904594	0.32176509321569585	0.18867041198501872	0.6385767790262172	0.40215355805243447	0.5065543071161048	15.668539325842696	0.3380541912077659	0.18867041198501872	0.6385767790262172	0.40215355805243447	0.5065543071161048	15.668539325842696	0.3380541912077659	2626541413	400.0	0.18867041198501872	0.6385767790262172	0.40215355805243447	0.5065543071161048	15.668539325842696	0.3380541912077659	16	COMPLETE
