number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.07677902621722846	2020-05-19 17:46:45.144306	2020-05-19 17:54:31.775859	256	256	1	59	512	1.0965474707995322	0.0	0.07677902621722846	0.015917602996254682	0.03464419475655431	52.87312734082397	0.03859758430306339	0.0	0.07677902621722846	0.015917602996254682	0.03464419475655431	52.87312734082397	0.03859758430306339	3978466252	150.0	0.0	0.07677902621722846	0.015917602996254682	0.03464419475655431	52.87312734082397	0.03859758430306339	10	COMPLETE
11	0.3647003745318352	2020-05-19 17:54:31.787683	2020-05-19 18:07:24.117864	128	64	1	34	256	0.4017061949114591	0.0	0.3647003745318352	0.05383895131086142	0.14325842696629212	19.255149812734082	0.10160169586126902	0.0	0.3647003745318352	0.05383895131086142	0.14325842696629212	19.255149812734082	0.10160169586126902	1442485331	1000.0	0.0	0.3647003745318352	0.05383895131086142	0.14325842696629212	19.255149812734082	0.10160169586126902	11	COMPLETE
12	0.04915730337078652	2020-05-19 18:07:24.128394	2020-05-19 18:17:06.987531	256	256	1	80	256	1.2039253728007304	0.0	0.04915730337078652	0.011235955056179775	0.025749063670411985	58.10135767790262	0.03180158926357932	0.0	0.04915730337078652	0.011235955056179775	0.025749063670411985	58.10112359550562	0.03180168577250408	2298131158	150.0	0.0	0.04915730337078652	0.011235955056179775	0.025749063670411985	58.10159176029963	0.03180149468483305	12	COMPLETE
13	0.21956928838951312	2020-05-19 18:17:06.999804	2020-05-19 18:29:29.609703	64	128	2	23	256	0.4987343793755837	0.0	0.21956928838951312	0.054775280898876406	0.09737827715355805	23.991104868913858	0.08185899362978256	0.0	0.21956928838951312	0.054775280898876406	0.09737827715355805	23.991104868913858	0.08185899362978256	271537257		0.0	0.21956928838951312	0.054775280898876406	0.09737827715355805	23.991104868913858	0.08185899362978256	13	COMPLETE
14	0.5416666666666666	2020-05-19 18:29:29.620019	2020-05-19 18:50:55.102167	128	64	1	21	128	0.286977946013561	0.0	0.5416666666666666	0.10018726591760299	0.24250936329588016	13.714887640449438	0.137168012463637	0.0	0.5416666666666666	0.10018726591760299	0.24250936329588016	13.714887640449438	0.137168012463637	683337360		0.0	0.5416666666666666	0.10018726591760299	0.24250936329588016	13.714887640449438	0.137168012463637	14	COMPLETE
15	0.041666666666666664	2020-05-19 18:50:55.120479	2020-05-19 18:55:33.597841	128	256	1	63	128	1.2257897135930673	0.0	0.041666666666666664	0.006086142322097378	0.01451310861423221	59.10674157303371	0.028321237616425455	0.0	0.041666666666666664	0.006086142322097378	0.01451310861423221	59.10674157303371	0.028321237616425455	702959569	150.0	0.0	0.041666666666666664	0.006086142322097378	0.01451310861423221	59.10674157303371	0.028321237616425455	15	COMPLETE
16	0.46254681647940077	2020-05-19 18:55:33.609136	2020-05-19 19:07:58.745961	256	128	1	17	512	0.32192660121888983	0.0	0.46254681647940077	0.08801498127340825	0.19101123595505617	15.404494382022472	0.12297594527490509	0.0	0.46254681647940077	0.08801498127340825	0.19101123595505617	15.404494382022472	0.12297594527490509	3690014990		0.0	0.46254681647940077	0.08801498127340825	0.19101123595505617	15.404494382022472	0.12297594527490509	16	COMPLETE
17	0.24297752808988765	2020-05-19 19:07:58.758111	2020-05-19 19:24:00.069412	128	128	1	31	256	0.4860190625375744	0.0	0.24297752808988765	0.04400749063670412	0.09269662921348315	23.336142322097377	0.08146127579126246	0.0	0.24297752808988765	0.04400749063670412	0.09269662921348315	23.336142322097377	0.08146127579126246	3438368300		0.0	0.24297752808988765	0.04400749063670412	0.09269662921348315	23.336142322097377	0.08146127579126246	17	COMPLETE
18	0.07631086142322098	2020-05-19 19:24:00.081389	2020-05-19 19:25:17.228770	64	128	1	64	512	1.0592168025996829	0.0	0.07631086142322098	0.013108614232209739	0.030430711610486893	51.135299625468164	0.037937754809796706	0.0	0.07631086142322098	0.013108614232209739	0.030430711610486893	51.135299625468164	0.037937754809796706	1628671924	150.0	0.0	0.07631086142322098	0.013108614232209739	0.030430711610486893	51.135299625468164	0.037937754809796706	18	COMPLETE
19	0.04915730337078652	2020-05-19 19:25:17.240763	2020-05-19 19:27:33.816528	64	256	1	56	256	1.128580656706631	0.0	0.04915730337078652	0.006086142322097378	0.01544943820224719	54.42649812734082	0.031593067359324385	0.0	0.04915730337078652	0.006086142322097378	0.01544943820224719	54.42649812734082	0.031593067359324385	4185657701	150.0	0.0	0.04915730337078652	0.006086142322097378	0.01544943820224719	54.42649812734082	0.031593067359324385	19	COMPLETE
20	0.4339887640449438	2020-05-19 19:27:33.828240	2020-05-19 19:56:08.451327	256	128	2	26	128	0.3404933634364091	0.0	0.4339887640449438	0.0749063670411985	0.18445692883895132	16.280898876404493	0.11704220969433449	0.0	0.4339887640449438	0.0749063670411985	0.18445692883895132	16.280898876404493	0.11704220969433449	3559577234		0.0	0.4339887640449438	0.0749063670411985	0.18445692883895132	16.280898876404493	0.11704220969433449	20	COMPLETE
21	0.07350187265917603	2020-05-19 19:56:08.462394	2020-05-19 19:59:56.647804	256	128	1	60	512	1.0951703588917767	0.0	0.07350187265917603	0.011235955056179775	0.0299625468164794	52.81975655430712	0.03681668415151782	0.0	0.07350187265917603	0.011235955056179775	0.0299625468164794	52.81975655430712	0.03681668415151782	2645504424	150.0	0.0	0.07350187265917603	0.011235955056179775	0.0299625468164794	52.81975655430712	0.03681668415151782	21	COMPLETE
22	0.07303370786516854	2020-05-19 19:59:56.658292	2020-05-19 20:02:00.847561	128	256	2	35	512	1.0828714529331425	0.0	0.07303370786516854	0.008895131086142321	0.024812734082397005	52.206460674157306	0.03588129251856654	0.0	0.07303370786516854	0.008895131086142321	0.024812734082397005	52.206460674157306	0.03588129251856654	3331584653	150.0	0.0	0.07303370786516854	0.008895131086142321	0.024812734082397005	52.206460674157306	0.03588129251856654	22	COMPLETE
23	0.04728464419475655	2020-05-19 20:02:00.859563	2020-05-19 20:08:00.354262	128	256	2	95	128	1.2336768655661032	0.0	0.04728464419475655	0.010299625468164793	0.018258426966292134	59.50374531835206	0.03020149720982608	0.0	0.04728464419475655	0.010299625468164793	0.018258426966292134	59.50374531835206	0.03020149720982608	2522050681	150.0	0.0	0.04728464419475655	0.010299625468164793	0.018258426966292134	59.50374531835206	0.03020149720982608	23	COMPLETE
24	0.07397003745318352	2020-05-19 20:08:00.365475	2020-05-19 20:17:11.678853	256	256	2	76	512	1.1119063685365607	0.0	0.07397003745318352	0.011235955056179775	0.0299625468164794	53.65800561797753	0.03632239205190469	0.0	0.07397003745318352	0.011235955056179775	0.0299625468164794	53.65777153558052	0.036323095002045835	3255488506	150.0	0.0	0.07397003745318352	0.011235955056179775	0.0299625468164794	53.65823970037453	0.03632172609913939	24	COMPLETE
25	0.5552434456928839	2020-05-19 20:17:11.690901	2020-05-19 20:39:55.230069	256	128	1	18	128	0.2856664422704151	0.0	0.5552434456928839	0.11282771535580524	0.24297752808988765	13.652621722846442	0.1408976948557881	0.0	0.5552434456928839	0.11282771535580524	0.24297752808988765	13.652621722846442	0.1408976948557881	760956486	950.0	0.0	0.5552434456928839	0.11282771535580524	0.24297752808988765	13.652621722846442	0.1408976948557881	25	COMPLETE
26	0.3553370786516854	2020-05-19 20:39:55.246363	2020-05-19 20:51:15.018280	64	64	2	23	256	0.36983527279588	0.0	0.3553370786516854	0.060393258426966294	0.11938202247191011	17.774344569288388	0.1018052314972549	0.0	0.3553370786516854	0.060393258426966294	0.11938202247191011	17.774344569288388	0.1018052314972549	3491411154		0.0	0.3553370786516854	0.060393258426966294	0.11938202247191011	17.774344569288388	0.1018052314972549	26	COMPLETE
27	0.05196629213483146	2020-05-19 20:51:15.030092	2020-05-19 20:55:46.113764	128	256	1	60	128	1.2053276852561572	0.0	0.05196629213483146	0.010299625468164793	0.020599250936329586	58.13014981273408	0.030983231468038032	0.0	0.05196629213483146	0.010299625468164793	0.020599250936329586	58.13014981273408	0.030983231468038032	1441364869	150.0	0.0	0.05196629213483146	0.010299625468164793	0.020599250936329586	58.13014981273408	0.030983231468038032	27	COMPLETE
28	0.050093632958801496	2020-05-19 20:55:46.126054	2020-05-19 20:58:46.028366	64	128	1	97	128	1.200639732223883	0.0	0.050093632958801496	0.0046816479400749065	0.017790262172284643	57.962078651685395	0.029261299903543387	0.0	0.050093632958801496	0.0046816479400749065	0.017790262172284643	57.962078651685395	0.029261299903543387	1513270710	150.0	0.0	0.050093632958801496	0.0046816479400749065	0.017790262172284643	57.962078651685395	0.029261299903543387	28	COMPLETE
29	0.07631086142322098	2020-05-19 20:58:46.040308	2020-05-19 21:00:11.767710	64	64	2	63	256	1.0893799750263409	0.0	0.07631086142322098	0.018726591760299626	0.030430711610486893	52.57911985018727	0.038470295135034235	0.0	0.07631086142322098	0.018726591760299626	0.030430711610486893	52.57911985018727	0.038470295135034235	1949533231	150.0	0.0	0.07631086142322098	0.018726591760299626	0.030430711610486893	52.57911985018727	0.038470295135034235	29	COMPLETE
30	0.37265917602996257	2020-05-19 21:00:11.780097	2020-05-19 21:06:31.243006	64	64	1	17	512	0.36104782832758536	0.0	0.37265917602996257	0.0749063670411985	0.13717228464419476	17.328651685393258	0.10772115814223429	0.0	0.37265917602996257	0.0749063670411985	0.13717228464419476	17.328651685393258	0.10772115814223429	2256031509		0.0	0.37265917602996257	0.0749063670411985	0.13717228464419476	17.328651685393258	0.10772115814223429	30	COMPLETE
31	0.05290262172284644	2020-05-19 21:06:31.255150	2020-05-19 21:10:29.657341	64	256	1	92	128	1.2022650974614315	0.0	0.05290262172284644	0.011235955056179775	0.02200374531835206	58.024812734082396	0.031327410092730955	0.0	0.05290262172284644	0.011235955056179775	0.02200374531835206	58.024812734082396	0.031327410092730955	3976529841	150.0	0.0	0.05290262172284644	0.011235955056179775	0.02200374531835206	58.024812734082396	0.031327410092730955	31	COMPLETE
32	0.054775280898876406	2020-05-19 21:10:29.668495	2020-05-19 21:13:22.988086	64	128	1	87	128	1.1962749684955019	0.0	0.054775280898876406	0.010299625468164793	0.019662921348314606	57.70037453183521	0.031133327540508755	0.0	0.054775280898876406	0.010299625468164793	0.019662921348314606	57.70037453183521	0.031133327540508755	158702529	150.0	0.0	0.054775280898876406	0.010299625468164793	0.019662921348314606	57.70037453183521	0.031133327540508755	32	COMPLETE
33	0.09316479400749064	2020-05-19 21:13:23.000109	2020-05-19 21:14:15.035012	64	128	1	28	512	1.0171982771594927	0.0	0.09316479400749064	0.018258426966292134	0.04073033707865169	49.050561797752806	0.04272690349040229	0.0	0.09316479400749064	0.018258426966292134	0.04073033707865169	49.050561797752806	0.04272690349040229	1545699612	150.0	0.0	0.09316479400749064	0.018258426966292134	0.04073033707865169	49.050561797752806	0.04272690349040229	33	COMPLETE
34	0.07069288389513109	2020-05-19 21:14:15.047003	2020-05-19 21:16:04.166772	128	128	2	58	512	1.1186807131541243	0.0	0.07069288389513109	0.012640449438202247	0.023876404494382022	53.975187265917604	0.03490787669913194	0.0	0.07069288389513109	0.012640449438202247	0.023876404494382022	53.975187265917604	0.03490787669913194	616136701	150.0	0.0	0.07069288389513109	0.012640449438202247	0.023876404494382022	53.975187265917604	0.03490787669913194	34	COMPLETE
35	0.07069288389513109	2020-05-19 21:16:04.177201	2020-05-19 21:20:45.197775	256	256	1	39	512	1.0698743099643246	0.0	0.07069288389513109	0.014044943820224719	0.031835205992509365	51.631554307116104	0.03816448919888507	0.0	0.07069288389513109	0.014044943820224719	0.031835205992509365	51.631554307116104	0.03816448919888507	3407631412	150.0	0.0	0.07069288389513109	0.014044943820224719	0.031835205992509365	51.631554307116104	0.03816448919888507	35	COMPLETE
36	0.21254681647940074	2020-05-19 21:20:45.209782	2020-05-19 22:01:49.826993	256	128	1	96	128	0.876827621307531	0.0	0.21254681647940074	0.03323970037453183	0.08848314606741572	42.139044943820224	0.06513965701410761	0.0	0.21254681647940074	0.03323970037453183	0.08848314606741572	42.139044943820224	0.06513965701410761	1481309048	750.0	0.0	0.21254681647940074	0.03323970037453183	0.08848314606741572	42.139044943820224	0.06513965701410761	36	COMPLETE
37	0.07162921348314606	2020-05-19 22:01:49.838960	2020-05-19 22:03:26.560378	64	128	1	91	512	1.0988914207380949	0.0	0.07162921348314606	0.017790262172284643	0.030430711610486893	53.04260299625468	0.03795864575177689	0.0	0.07162921348314606	0.017790262172284643	0.030430711610486893	53.04260299625468	0.03795864575177689	2881926057	150.0	0.0	0.07162921348314606	0.017790262172284643	0.030430711610486893	53.04260299625468	0.03795864575177689	37	COMPLETE
38	0.3169475655430712	2020-05-19 22:03:26.572597	2020-05-19 22:34:40.363700	256	128	1	43	128	0.4679121909094521	0.0	0.3169475655430712	0.042134831460674156	0.1198501872659176	22.444756554307116	0.08978209628809093	0.0	0.3169475655430712	0.042134831460674156	0.1198501872659176	22.444756554307116	0.08978209628809093	4113030913	950.0	0.0	0.3169475655430712	0.042134831460674156	0.1198501872659176	22.444756554307116	0.08978209628809093	38	COMPLETE
39	0.6282771535580525	2020-05-19 22:34:40.376059	2020-05-19 22:40:24.843416	128	64	1	3	512	0.2299494911072434	0.09784644194756555	0.6282771535580525	0.23923220973782772	0.35814606741573035	11.029026217228465	0.2426874630782295	0.09784644194756555	0.6282771535580525	0.23923220973782772	0.35814606741573035	11.029026217228465	0.2426874630782295	1482155847		0.09784644194756555	0.6282771535580525	0.23923220973782772	0.35814606741573035	11.029026217228465	0.2426874630782295	39	COMPLETE
40	0.16760299625468164	2020-05-19 22:40:24.860195	2020-05-19 22:47:32.917825	128	256	2	25	128	0.6658896579292048	0.0	0.16760299625468164	0.047752808988764044	0.08754681647940075	31.98361423220974	0.06980043096540377	0.0	0.16760299625468164	0.047752808988764044	0.08754681647940075	31.98361423220974	0.06980043096540377	2272463172	300.0	0.0	0.16760299625468164	0.047752808988764044	0.08754681647940075	31.98361423220974	0.06980043096540377	40	COMPLETE
41	0.062265917602996254	2020-05-19 22:47:32.930034	2020-05-19 22:49:01.880048	128	64	2	83	512	1.0824562955668635	0.0	0.062265917602996254	0.013108614232209739	0.025749063670411985	52.2125468164794	0.03595788317727605	0.0	0.062265917602996254	0.013108614232209739	0.025749063670411985	52.2125468164794	0.03595788317727605	1432329547	150.0	0.0	0.062265917602996254	0.013108614232209739	0.025749063670411985	52.2125468164794	0.03595788317727605	41	COMPLETE
42	0.23876404494382023	2020-05-19 22:49:01.892038	2020-05-19 23:12:13.796110	256	64	1	84	512	0.7553257312353575	0.0	0.23876404494382023	0.04681647940074907	0.11704119850187265	36.304307116104866	0.07494101346825466	0.0	0.23876404494382023	0.04681647940074907	0.11704119850187265	36.304307116104866	0.07494101346825466	4167484544		0.0	0.23876404494382023	0.04681647940074907	0.11704119850187265	36.304307116104866	0.07494101346825466	42	COMPLETE
43	0.05945692883895131	2020-05-19 23:12:13.808177	2020-05-19 23:14:52.458404	64	128	2	60	128	1.122153971075649	0.0	0.05945692883895131	0.011704119850187267	0.026217228464419477	54.059925093632955	0.03442682795938143	0.0	0.05945692883895131	0.011704119850187267	0.026217228464419477	54.059925093632955	0.03442682795938143	3762294651	150.0	0.0	0.05945692883895131	0.011704119850187267	0.026217228464419477	54.059925093632955	0.03442682795938143	43	COMPLETE
44	0.4110486891385768	2020-05-19 23:14:52.470584	2020-05-19 23:35:43.912930	64	64	2	26	128	0.3581341507701615	0.0	0.4110486891385768	0.06460674157303371	0.14372659176029962	17.18071161048689	0.10809385763426925	0.0	0.4110486891385768	0.06460674157303371	0.14372659176029962	17.18071161048689	0.10809385763426925	3949328006		0.0	0.4110486891385768	0.06460674157303371	0.14372659176029962	17.18071161048689	0.10809385763426925	44	COMPLETE
45	0.34363295880149813	2020-05-19 23:35:43.923092	2020-05-19 23:50:57.964842	256	256	2	13	512	0.3793056682458545	0.0018726591760299626	0.34363295880149813	0.08941947565543071	0.1549625468164794	18.170880149812735	0.11095164874808483	0.0018726591760299626	0.34363295880149813	0.08941947565543071	0.1549625468164794	18.170880149812735	0.11095164874808483	1731021263	950.0	0.0018726591760299626	0.34363295880149813	0.08941947565543071	0.1549625468164794	18.170880149812735	0.11095164874808483	45	COMPLETE
46	0.04728464419475655	2020-05-19 23:50:57.976874	2020-05-19 23:54:59.240876	128	256	1	67	256	1.1746464436019208	0.0	0.04728464419475655	0.00749063670411985	0.01638576779026217	56.70505617977528	0.030367529790449672	0.0	0.04728464419475655	0.00749063670411985	0.01638576779026217	56.70505617977528	0.030367529790449672	2294723734	150.0	0.0	0.04728464419475655	0.00749063670411985	0.01638576779026217	56.70505617977528	0.030367529790449672	46	COMPLETE
47	0.3960674157303371	2020-05-19 23:54:59.251101	2020-05-20 00:05:45.971531	256	64	2	34	256	0.3786831038763349	0.0	0.3960674157303371	0.07397003745318352	0.1793071161048689	18.10861423220974	0.11152466944529354	0.0	0.3960674157303371	0.07397003745318352	0.1793071161048689	18.10861423220974	0.11152466944529354	3322452065	700.0	0.0	0.3960674157303371	0.07397003745318352	0.1793071161048689	18.10861423220974	0.11152466944529354	47	COMPLETE
48	0.3506554307116105	2020-05-20 00:05:45.984526	2020-05-20 00:23:29.020416	256	128	2	31	256	0.40369959730892147	0.0	0.3506554307116105	0.054307116104868915	0.12921348314606743	19.334737827715355	0.09855320667934007	0.0	0.3506554307116105	0.054307116104868915	0.12921348314606743	19.334737827715355	0.09855320667934007	975811568	850.0	0.0	0.3506554307116105	0.054307116104868915	0.12921348314606743	19.334737827715355	0.09855320667934007	48	COMPLETE
49	0.18164794007490637	2020-05-20 00:23:29.032079	2020-05-20 00:33:56.596473	64	128	1	29	256	0.6222391208434959	0.0	0.18164794007490637	0.03838951310861423	0.08052434456928839	29.990402621722847	0.06954257713180144	0.0	0.18164794007490637	0.03838951310861423	0.08052434456928839	29.990168539325843	0.06954262738564364	2862748547	850.0	0.0	0.18164794007490637	0.03838951310861423	0.08052434456928839	29.99063670411985	0.06954252760627579	49	COMPLETE
50	0.23829588014981273	2020-05-20 00:33:56.608279	2020-05-20 00:49:58.949812	128	128	1	31	256	0.5051282223118714	0.0	0.23829588014981273	0.04353932584269663	0.0945692883895131	24.267790262172284	0.08030120813085824	0.0	0.23829588014981273	0.04353932584269663	0.0945692883895131	24.267790262172284	0.08030120813085824	2908078950		0.0	0.23829588014981273	0.04353932584269663	0.0945692883895131	24.267790262172284	0.08030120813085824	50	COMPLETE
51	0.06647940074906367	2020-05-20 00:49:58.961898	2020-05-20 00:52:29.806724	64	256	2	31	128	1.1239326352633758	0.0	0.06647940074906367	0.014044943820224719	0.032303370786516857	54.1750936329588	0.035441316728754356	0.0	0.06647940074906367	0.014044943820224719	0.032303370786516857	54.1750936329588	0.035441316728754356	606445883	150.0	0.0	0.06647940074906367	0.014044943820224719	0.032303370786516857	54.1750936329588	0.035441316728754356	51	COMPLETE
52	0.05852059925093633	2020-05-20 00:52:29.824206	2020-05-20 01:01:27.321553	256	256	1	73	512	1.1431041783112543	0.0	0.05852059925093633	0.009363295880149813	0.02294007490636704	55.21910112359551	0.033281512098674554	0.0	0.05852059925093633	0.009363295880149813	0.02294007490636704	55.21910112359551	0.033281512098674554	3224621806	150.0	0.0	0.05852059925093633	0.009363295880149813	0.02294007490636704	55.21910112359551	0.033281512098674554	52	COMPLETE
53	0.0702247191011236	2020-05-20 01:01:27.333993	2020-05-20 01:04:12.515872	128	128	1	98	512	1.088845065718147	0.0	0.0702247191011236	0.0149812734082397	0.02855805243445693	52.54939138576779	0.03771549074196474	0.0	0.0702247191011236	0.0149812734082397	0.02855805243445693	52.549157303370784	0.03771562831610344	2625547597	150.0	0.0	0.0702247191011236	0.0149812734082397	0.02855805243445693	52.54962546816479	0.03771535644340077	53	COMPLETE
54	0.43913857677902624	2020-05-20 01:04:12.528080	2020-05-20 01:27:12.813699	128	256	1	11	128	0.30957812768553666	0.031835205992509365	0.43913857677902624	0.12406367041198502	0.20177902621722846	14.897940074906368	0.14859735532621168	0.031835205992509365	0.43913857677902624	0.12406367041198502	0.20177902621722846	14.897940074906368	0.14859735532621168	4008497118		0.031835205992509365	0.43913857677902624	0.12406367041198502	0.20177902621722846	14.897940074906368	0.14859735532621168	54	COMPLETE
55	0.352059925093633	2020-05-20 01:27:12.824397	2020-05-20 01:50:12.581796	128	64	2	40	128	0.41640048957524006	0.0	0.352059925093633	0.05383895131086142	0.13623595505617977	19.989700374531836	0.09784623639696799	0.0	0.352059925093633	0.05383895131086142	0.13623595505617977	19.989700374531836	0.09784623639696799	2309738134		0.0	0.352059925093633	0.05383895131086142	0.13623595505617977	19.989700374531836	0.09784623639696799	55	COMPLETE
56	0.2785580524344569	2020-05-20 01:50:12.592519	2020-05-20 01:58:08.652163	128	256	2	11	256	0.4410890200548572	0.007022471910112359	0.2785580524344569	0.0847378277153558	0.150749063670412	21.162921348314608	0.10512590918180466	0.007022471910112359	0.2785580524344569	0.0847378277153558	0.150749063670412	21.162921348314608	0.10512590918180466	638880718	600.0	0.007022471910112359	0.2785580524344569	0.0847378277153558	0.150749063670412	21.162921348314608	0.10512590918180466	56	COMPLETE
57	0.30430711610486894	2020-05-20 01:58:08.663869	2020-05-20 02:25:42.627360	256	256	1	21	256	0.41436061406619706	0.0	0.30430711610486894	0.06694756554307116	0.12453183520599251	19.85814606741573	0.09662775354556441	0.0	0.30430711610486894	0.06694756554307116	0.12453183520599251	19.85814606741573	0.09662775354556441	4155759848		0.0	0.30430711610486894	0.06694756554307116	0.12453183520599251	19.85814606741573	0.09662775354556441	57	COMPLETE
