number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.1163833805476865	2019-12-31 10:57:29.394492	2019-12-31 11:33:09.602735	150.0	1.0	0.00945200163661587	900.0	0.5451624980782199	0.06918870003147623	0.1163833805476865	0.09248111425873466	0.10308467107333963	11052.057198221593	0.08669647445617255	0.06918870003147623	0.1163833805476865	0.09248111425873466	0.10308467107333963	11052.05705067674	0.08669647453979454	0.06918870003147623	0.1163833805476865	0.09248111425873466	0.10308467107333963	11052.057345766447	0.08669647437271254	9						0.11700728450020234	0.11665633852691218							
10	TrialState.COMPLETE	0.0003098441926345609	2019-12-31 11:33:09.603554	2019-12-31 11:47:06.671655	250.0	51.0	0.09158666291783979	500.0	0.9710504839435458	0.0001327903682719547	0.0003098441926345609	0.0002655807365439094	0.0003098441926345609	19685.94619776912	0.0004354580343015552	0.0001327903682719547	0.0003098441926345609	0.0002655807365439094	0.0003098441926345609	19685.944803470255	0.000435458042286234	0.0001327903682719547	0.0003098441926345609	0.0002655807365439094	0.0003098441926345609	19685.947592067987	0.00043545802631923786	10	0.0004426345609065156	0.0003541076487252125												
11	TrialState.COMPLETE	0.387651300540819	2019-12-31 11:47:06.672589	2019-12-31 12:40:40.962520	50.0	41.0	0.002220374036899415	500.0	0.26711563828389034	0.2678180530517641	0.387651300540819	0.34536762812258565	0.3649562194179758	5414.351194308524	0.3143424526231395	0.2678180530517641	0.387651300540819	0.34536762812258565	0.3649562194179758	5414.350518284831	0.3143424527307737	0.2678180530517641	0.387651300540819	0.34536762812258565	0.3649562194179758	5414.351870332217	0.3143424525157488	11														
12	TrialState.COMPLETE	0.23304077296641035	2019-12-31 12:40:40.963451	2019-12-31 14:09:22.180354	350.0	31.0	0.004074061746758797	900.0	0.33457058043345034	0.13643261837312828	0.23304077296641035	0.18475566572237961	0.20548360987454473	6781.664704320114	0.17110080776510989	0.13643261837312828	0.23304077296641035	0.18475566572237961	0.20548360987454473	6781.663926547956	0.17110080780623493	0.13643261837312828	0.23304077296641035	0.18475566572237961	0.20548360987454473	6781.66548209227	0.17110080772402858	12										0.23009619924457034	0.23168173894094574			
13	TrialState.COMPLETE	0.026624468838526913	2019-12-31 14:09:22.181836	2019-12-31 14:41:38.955038	50.0	51.0	0.02193023903440964	1000.0	0.5902542064548968	0.013345432011331445	0.026624468838526913	0.018811968838526913	0.021733356940509915	11965.701620042493	0.018562702304713442	0.013345432011331445	0.026624468838526913	0.018811968838526913	0.021733356940509915	11965.700026558074	0.01856270232749254	0.013345432011331445	0.026624468838526913	0.018811968838526913	0.021733356940509915	11965.703213526913	0.018562702281945617	13					0.027118744098205853	0.02683630109267503								
14	TrialState.COMPLETE	0.08657932011331444	2019-12-31 14:41:38.955948	2019-12-31 15:52:06.849419	450.0	11.0	0.00705108573440114	600.0	0.5546989019748558	0.0534541591552923	0.08657932011331444	0.06959824877671904	0.07631019830028328	11244.783696561937	0.06590273883005517	0.0534541591552923	0.08657932011331444	0.06959824877671904	0.07631019830028328	11244.782899819727	0.06590273888501211	0.0534541591552923	0.08657932011331444	0.06959824877671904	0.07631019830028328	11244.784493304147	0.06590273877522615	14								0.08591045011016682	0.08627832861189802					
15	TrialState.COMPLETE	0.2968647853562868	2019-12-31 15:52:06.850950	2019-12-31 17:10:18.871794	350.0	1.0	0.002175110102096329	600.0	0.3234265870992381	0.17473850512094138	0.2968647853562868	0.23177707561560254	0.2590978426672478	6555.934673948573	0.21636476855494197	0.17473850512094138	0.2968647853562868	0.23177707561560254	0.2590978426672478	6555.934258553061	0.2163647686207821	0.17473850512094138	0.2968647853562868	0.23177707561560254	0.2590978426672478	6555.935089344083	0.21636476848926145	15														
16	TrialState.COMPLETE	0.14735304532577903	2019-12-31 17:10:18.872761	2019-12-31 17:41:03.653456	150.0	1.0	0.006175806846151971	700.0	0.4127068032147252	0.0861145538243626	0.14735304532577903	0.11304886685552408	0.12659348441926346	8366.209023105524	0.10773127935265622	0.0861145538243626	0.14735304532577903	0.11304886685552408	0.12659348441926346	8366.20879072238	0.10773127936025609	0.0861145538243626	0.14735304532577903	0.11304886685552408	0.12659348441926346	8366.20925548867	0.10773127934506022	16					0.14671860245514637	0.14708114123836502								
17	TrialState.COMPLETE	0.0072237960339943345	2019-12-31 17:41:03.654722	2019-12-31 18:08:59.335472	350.0	71.0	0.03119907821640554	900.0	0.8934798861061923	0.005169971671388102	0.0072237960339943345	0.006267705382436261	0.006480169971671388	18112.86648371105	0.006111310088025819	0.005169971671388102	0.0072237960339943345	0.006267705382436261	0.006480169971671388	18112.864730878187	0.006111310098215222	0.005169971671388102	0.0072237960339943345	0.006267705382436261	0.006480169971671388	18112.86823654391	0.006111310077837873	17		0.005783758262511804	0.006683781869688385											
18	TrialState.COMPLETE	0.30516031419005923	2019-12-31 18:08:59.336987	2019-12-31 19:19:22.748250	250.0	61.0	0.003240912413019609	500.0	0.3143557164247901	0.18102948750965747	0.30516031419005923	0.2470705639969096	0.27190638681431883	6371.324579899562	0.22513329716132682	0.18102948750965747	0.30516031419005923	0.2470705639969096	0.27190638681431883	6371.323734869946	0.22513329718326816	0.18102948750965747	0.30516031419005923	0.2470705639969096	0.27190638681431883	6371.325424929179	0.22513329713940416	18														
19	TrialState.COMPLETE	0.3919887360043167	2019-12-31 19:19:22.749053	2019-12-31 22:32:59.523417	450.0	51.0	0.0018012402010633836	1000.0	0.29321701428743635	0.3002411304465129	0.3919887360043167	0.35731991096721977	0.37289221637663567	5942.8999688048025	0.33551665940914355	0.3002411304465129	0.3919887360043167	0.35731991096721977	0.37289221637663567	5942.898986577634	0.3355166594337407	0.3002411304465129	0.3919887360043167	0.35731991096721977	0.37289221637663567	5942.900951031971	0.33551665938456	19														
20	TrialState.COMPLETE	0.010918319169027385	2019-12-31 22:32:59.524184	2019-12-31 22:54:56.471554	50.0	11.0	0.03194518023781253	900.0	0.8040255002661578	0.0063149197355996224	0.010918319169027385	0.007996931067044381	0.009295325779036826	16299.755946057601	0.008222860486132647	0.0063149197355996224	0.010918319169027385	0.007996931067044381	0.009295325779036826	16299.754721435316	0.008222860496377184	0.0063149197355996224	0.010918319169027385	0.007996931067044381	0.009295325779036826	16299.757170679886	0.008222860475891764	20			0.011065864022662889	0.010977337110481586										
21	TrialState.COMPLETE	0.21946342276287287	2019-12-31 22:54:56.472534	2020-01-01 00:53:13.201069	450.0	11.0	0.0036827320126586846	800.0	0.3412326936994125	0.1300824862522913	0.21946342276287287	0.17281494750874854	0.19147850358273621	6916.925403057824	0.16161144415453793	0.1300824862522913	0.21946342276287287	0.17281494750874854	0.19147850358273621	6916.924887518747	0.16161144416464873	0.1300824862522913	0.21946342276287287	0.17281494750874854	0.19147850358273621	6916.9259185969	0.16161144414443074	21													0.21805949008498585	0.21880532932011332
22	TrialState.COMPLETE	0.3136712791457834	2020-01-01 00:53:13.201916	2020-01-01 02:00:41.159242	50.0	41.0	0.004375529427200213	600.0	0.2386673909518593	0.13584114186097188	0.3136712791457834	0.22440891261712792	0.26503595554587056	4837.640165341033	0.19701627852414788	0.13584114186097188	0.3136712791457834	0.22440891261712792	0.26503595554587056	4837.639518413598	0.19701627975084762	0.13584114186097188	0.3136712791457834	0.22440891261712792	0.26503595554587056	4837.640812268468	0.19701627731329008	22														
23	TrialState.COMPLETE	0.3912617127914578	2020-01-01 02:00:41.160226	2020-01-01 03:07:18.746940	50.0	91.0	0.0026298570733685827	600.0	0.2577113152855114	0.26856341250817173	0.3912617127914578	0.34631728045325777	0.3666103726302027	5223.771975103508	0.3156138377869672	0.26856341250817173	0.3912617127914578	0.34631728045325777	0.3666103726302027	5223.771096644149	0.3156138378404737	0.26856341250817173	0.3912617127914578	0.34631728045325777	0.3666103726302027	5223.772853562868	0.31561383773351853	23														
