number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.4739730878186969	2020-04-01 17:40:55.752536	2020-04-01 18:09:48.245021	0.7178612177545425	24.67697094500776	256	1	74	0.0012690472182337502	128	0.09174075474159189	0.007082152974504249	0.4739730878186969	0.2951487252124646	0.3810198300283286	1859.1221671388103	0.177399874179988	0.007082152974504249	0.4739730878186969	0.2951487252124646	0.3810198300283286	1859.1198654390935	0.17739987428599588	842928434	250	0.007082152974504249	0.4739730878186969	0.2951487252124646	0.3810198300283286	1859.1244688385268	0.17739987407407865	0	COMPLETE
1	0.41660764872521244	2020-04-01 18:09:48.299522	2020-04-01 18:22:06.754635	0.9986842196099048	23.462104909024404	64	1	68	0.002352286508911314	256	0.0705643088776241	0.025849858356940508	0.41660764872521244	0.21246458923512748	0.30559490084985835	1430.020449716714	0.15313470414290975	0.025849858356940508	0.41660764872521244	0.21246458923512748	0.30559490084985835	1430.0191218130312	0.15313472558350058	2424142410	200	0.025849858356940508	0.41660764872521244	0.21246458923512748	0.30559490084985835	1430.0217776203965	0.153134683018332	1	COMPLETE
2	0.013810198300283285	2020-04-01 18:22:06.788370	2020-04-01 18:35:25.519145	0.8167214510995536	24.27135725755136	256	2	65	0.01471187842540798	256	0.9709603439617326	0.0010623229461756375	0.013810198300283285	0.005488668555240793	0.009915014164305949	19683.671565155808	0.005497700531974635	0.0010623229461756375	0.013810198300283285	0.005488668555240793	0.009915014164305949	19683.583038243625	0.005497736117173633	2430555732	200	0.0010623229461756375	0.013810198300283285	0.005488668555240793	0.009915014164305949	19683.760092067987	0.005497665454035678	2	COMPLETE
3	0.018944759206798868	2020-04-01 18:35:25.551947	2020-04-01 18:47:52.597032	0.7717067148267899	13.461448560028675	64	2	64	0.001994461604480288	256	1.0084526581178352	0.004426345609065156	0.018944759206798868	0.007082152974504249	0.011154390934844192	20444.02239730878	0.009446143792469315	0.004426345609065156	0.018944759206798868	0.007082152974504249	0.011154390934844192	20443.98176345609	0.009463969831767146	1718521225	200	0.004426345609065156	0.018944759206798868	0.007082152974504249	0.011154390934844192	20444.063031161473	0.009434223808393063	3	COMPLETE
4	0.034525495750708214	2020-04-01 18:47:52.631036	2020-04-01 18:56:28.483794	0.90014509978331	3.759014986715186	256	1	10	0.027805637050133485	256	1.117306998132531	0.000708215297450425	0.034525495750708214	0.029922096317280454	0.03169263456090651	22652.016466005665	0.016056384416603495	0.000708215297450425	0.034525495750708214	0.029922096317280454	0.03169263456090651	22652.003718130312	0.01605638451465374	2160392589	150	0.000708215297450425	0.034525495750708214	0.029922096317280454	0.03169263456090651	22652.02921388102	0.016056384318576044	4	COMPLETE
5	0.015403682719546742	2020-04-01 18:56:28.518369	2020-04-01 19:18:27.325791	0.7521311827220127	25.76494964408774	256	2	93	0.005843219306863862	128	0.9820961148362977	0.0035410764872521247	0.015403682719546742	0.00796742209631728	0.0113314447592068	19909.059844192634	0.008321931236448886	0.0035410764872521247	0.015403682719546742	0.00796742209631728	0.0113314447592068	19908.960162889518	0.008322540741871654	1644056895	200	0.0035410764872521247	0.015403682719546742	0.00796742209631728	0.0113314447592068	19909.15952549575	0.008321367256103423	5	COMPLETE
6	0.011508498583569405	2020-04-01 19:18:27.360293	2020-04-01 19:32:18.816917	0.6360286515150443	20.332447481857432	64	2	71	0.05292235534914316	128	0.9040839610039694	0.0005311614730878187	0.011508498583569405	0.0026558073654390935	0.0056657223796034	18327.83312677054	0.00427783334276568	0.0005311614730878187	0.011508498583569405	0.0026558073654390935	0.0056657223796034	18327.761685552407	0.004277888754449096	3613449931	150	0.0005311614730878187	0.011508498583569405	0.0026558073654390935	0.0056657223796034	18327.90456798867	0.004277779176214453	6	COMPLETE
7	0.020007082152974504	2020-04-01 19:32:18.851049	2020-04-01 20:06:38.133918	0.1424212616963734	15.764745532802372	128	2	26	0.0013718514142428992	128	1.0068201675696333	0.00424929178470255	0.020007082152974504	0.008321529745042492	0.013456090651558074	20410.934490084986	0.009849070567069195	0.00424929178470255	0.020007082152974504	0.008321529745042492	0.01363314447592068	20410.889872521246	0.00985295046439565	3855839469	300	0.00424929178470255	0.020007082152974504	0.008321529745042492	0.013456090651558074	20410.979107648724	0.009845765448667646	7	COMPLETE
8	0.017528328611898018	2020-04-01 20:06:38.180614	2020-04-01 20:15:02.470960	0.8053825952545273	13.587350769076874	64	2	78	0.012198334784568499	512	0.9152821969883729	0.0033640226628895184	0.017528328611898018	0.006550991501416431	0.010977337110481586	18554.57834631728	0.009022748652828393	0.0033640226628895184	0.017528328611898018	0.006550991501416431	0.010977337110481586	18554.54019121813	0.009024101346710386	375777961	200	0.0033640226628895184	0.017528328611898018	0.006550991501416431	0.010977337110481586	18554.61650141643	0.009021541592363699	8	COMPLETE
9	0.008675637393767706	2020-04-01 20:15:02.507228	2020-04-01 20:23:19.584802	0.6374652528341845	7.782342910187904	64	1	75	0.04427973593690996	256	1.0623230367679442	0.000708215297450425	0.008675637393767706	0.006905099150141643	0.007790368271954674	21537.2194582153	0.0044825760424279095	0.000708215297450425	0.008675637393767706	0.006905099150141643	0.007790368271954674	21537.212110481585	0.004482576099939686	2366202741	150	0.000708215297450425	0.008675637393767706	0.006905099150141643	0.007790368271954674	21537.22680594901	0.004482575984927578	9	COMPLETE
