number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.14325842696629212	2020-03-07 04:58:52.066438	2020-03-07 04:59:17.328816	64	1	0.07834740249543083	0.1385221476573736	128	0.042163925319633394	0.8674752860816635	0.0149812734082397	0.14325842696629212	0.042134831460674156	0.06882022471910113	41.69709737827716	0.06730834542133163	0.0149812734082397	0.14325842696629212	0.042134831460674156	0.06882022471910113	41.69662921348315	0.06730874022252016	2939053783	200.0	0.0149812734082397	0.14325842696629212	0.042134831460674156	0.06882022471910113	41.697565543071164	0.06730796332567586	10	COMPLETE
11	0.1896067415730337	2020-03-07 04:59:17.340891	2020-03-07 04:59:34.937059	256	1	0.04500160590432381	0.011131680891893259	256	0.0010813736235619493	0.8064261842222556	0.02294007490636704	0.1896067415730337	0.06882022471910113	0.10486891385767791	38.804307116104866	0.08678260593504121	0.02294007490636704	0.1896067415730337	0.06882022471910113	0.10486891385767791	38.80383895131086	0.08678270132187624	2659781214	200.0	0.02294007490636704	0.1896067415730337	0.06882022471910113	0.10486891385767791	38.80477528089887	0.08678251189893389	11	COMPLETE
12	0.1802434456928839	2020-03-07 04:59:34.949067	2020-03-07 04:59:53.599879	128	2	0.029300253736445053	0.0523738430148541	512	0.06018694272174792	0.8016932793790021	0.02153558052434457	0.1802434456928839	0.062265917602996254	0.09176029962546817	38.583333333333336	0.08329633044906198	0.02153558052434457	0.1802434456928839	0.062265917602996254	0.09176029962546817	38.583333333333336	0.08329633044906198	983238989	250.0	0.02153558052434457	0.1802434456928839	0.062265917602996254	0.09176029962546817	38.583333333333336	0.08329633044906198	12	COMPLETE
13	0.15355805243445692	2020-03-07 04:59:53.611785	2020-03-07 05:00:34.214305	64	1	0.002079131641372481	0.04085001230654592	512	0.23212256312236873	0.8459432762681266	0.019662921348314606	0.15355805243445692	0.05758426966292135	0.08614232209737828	40.66713483146067	0.0765634412489162	0.019662921348314606	0.15355805243445692	0.05758426966292135	0.08614232209737828	40.66713483146067	0.0765634412489162	3491345225	500.0	0.019662921348314606	0.15355805243445692	0.05758426966292135	0.08614232209737828	40.66713483146067	0.0765634412489162	13	COMPLETE
14	0.19101123595505617	2020-03-07 05:00:34.226398	2020-03-07 05:01:19.140427	128	2	0.009032677650921766	0.040093347528051354	256	0.014673746315855241	0.8028157859960439	0.02855805243445693	0.19101123595505617	0.06320224719101124	0.10018726591760299	38.63436329588015	0.08860064354458701	0.02855805243445693	0.19101123595505617	0.06320224719101124	0.10018726591760299	38.63436329588015	0.08860064354458701	3049965323	450.0	0.02855805243445693	0.19101123595505617	0.06320224719101124	0.10018726591760299	38.63436329588015	0.08860064354458701	14	COMPLETE
15	0.18071161048689138	2020-03-07 05:01:19.151437	2020-03-07 05:01:50.858006	128	2	0.006547119547479234	0.044820115476416796	512	0.10687765420940257	0.8081670880329896	0.025749063670411985	0.18071161048689138	0.05805243445692884	0.09597378277153558	38.87687265917603	0.08451909772555585	0.025749063670411985	0.18071161048689138	0.05805243445692884	0.09597378277153558	38.87687265917603	0.08451909772555585	476542355	400.0	0.025749063670411985	0.18071161048689138	0.05805243445692884	0.09597378277153558	38.87687265917603	0.08451909772555585	15	COMPLETE
16	0.17462546816479402	2020-03-07 05:01:50.870119	2020-03-07 05:02:13.582826	128	1	0.019491578659550427	0.24939118639186375	256	0.0032838067810786182	0.8117484595453932	0.018726591760299626	0.17462546816479402	0.05898876404494382	0.09784644194756555	39.06039325842696	0.08011771619583537	0.018726591760299626	0.17462546816479402	0.05898876404494382	0.09784644194756555	39.06039325842696	0.08011771619583537	3368017132	250.0	0.018726591760299626	0.17462546816479402	0.05898876404494382	0.09784644194756555	39.06039325842696	0.08011771619583537	16	COMPLETE
17	0.19428838951310862	2020-03-07 05:02:13.594892	2020-03-07 05:02:49.920373	256	1	0.005377560168843179	0.017037033155688063	512	0.04119603301122083	0.8050365219675771	0.019662921348314606	0.19428838951310862	0.06554307116104868	0.0997191011235955	38.74648876404494	0.0834295160884223	0.019662921348314606	0.19428838951310862	0.06554307116104868	0.0997191011235955	38.74625468164794	0.08343008702109793	3804640652	450.0	0.019662921348314606	0.19428838951310862	0.06554307116104868	0.0997191011235955	38.74672284644195	0.08342897234301695	17	COMPLETE
18	0.1694756554307116	2020-03-07 05:02:49.932396	2020-03-07 05:03:07.139326	64	2	0.07295275476597998	0.05821100847832866	256	0.0013933891457806812	0.8317771499517831	0.019662921348314606	0.1694756554307116	0.0552434456928839	0.09035580524344569	39.99438202247191	0.07725044173225867	0.019662921348314606	0.1694756554307116	0.0552434456928839	0.09035580524344569	39.99438202247191	0.07725044173225867	2239859938	200.0	0.019662921348314606	0.1694756554307116	0.0552434456928839	0.09035580524344569	39.99438202247191	0.07725044173225867	18	COMPLETE
19	0.18867041198501872	2020-03-07 05:03:07.151451	2020-03-07 05:03:57.367219	128	1	0.0025727746088639396	0.2679527338224795	256	0.010594396194355312	0.8036259176952534	0.018726591760299626	0.18867041198501872	0.05149812734082397	0.09644194756554307	38.639044943820224	0.08046898952292547	0.018726591760299626	0.18867041198501872	0.05149812734082397	0.09644194756554307	38.639044943820224	0.08046898952292547	1288738828	500.0	0.018726591760299626	0.18867041198501872	0.05149812734082397	0.09644194756554307	38.639044943820224	0.08046898952292547	19	COMPLETE
20	0.19428838951310862	2020-03-07 05:03:57.379241	2020-03-07 05:04:29.139834	128	1	0.02352166370243492	0.011329691964001309	512	0.08005540343917439	0.7972150104345356	0.023876404494382022	0.19428838951310862	0.06882022471910113	0.10627340823970037	38.3565074906367	0.08783423521267686	0.023876404494382022	0.19428838951310862	0.06882022471910113	0.10627340823970037	38.3562734082397	0.08783443477141258	1762036740	400.0	0.023876404494382022	0.19428838951310862	0.06882022471910113	0.10627340823970037	38.35674157303371	0.0878340413556193	20	COMPLETE
21	0.4592696629213483	2020-03-07 05:04:29.151456	2020-03-07 05:06:22.798534	64	2	0.011204905705996904	0.024533101621823115	128	0.00210194101123406	0.44288066112827024	0.09925093632958802	0.4592696629213483	0.21722846441947566	0.30664794007490637	21.15074906367041	0.21129607131417447	0.09925093632958802	0.4592696629213483	0.21722846441947566	0.30664794007490637	21.15074906367041	0.21129607131417447	176621338	750.0	0.09925093632958802	0.4592696629213483	0.21722846441947566	0.30664794007490637	21.15074906367041	0.21129607131417447	21	COMPLETE
22	0.18773408239700373	2020-03-07 05:06:22.816555	2020-03-07 05:06:58.452908	128	1	0.0032410034757958616	0.030772016109447797	512	0.0022493995361646904	0.8159764995371176	0.01638576779026217	0.18773408239700373	0.05290262172284644	0.0898876404494382	39.26685393258427	0.07744938371618494	0.01638576779026217	0.18773408239700373	0.05290262172284644	0.0898876404494382	39.26685393258427	0.07744938371618494	291472954	450.0	0.01638576779026217	0.18773408239700373	0.05290262172284644	0.0898876404494382	39.26685393258427	0.07744938371618494	22	COMPLETE
23	0.19147940074906367	2020-03-07 05:06:58.470676	2020-03-07 05:07:15.655836	128	1	0.03208881748209162	0.012607613073603856	256	0.051692065099026116	0.8004957378078043	0.023408239700374533	0.19147940074906367	0.06882022471910113	0.1100187265917603	38.52387640449438	0.08776858878152084	0.023408239700374533	0.19147940074906367	0.06882022471910113	0.1100187265917603	38.52387640449438	0.08776858878152084	935096556	200.0	0.023408239700374533	0.19147940074906367	0.06882022471910113	0.1100187265917603	38.52387640449438	0.08776858878152084	23	COMPLETE
24	0.18820224719101122	2020-03-07 05:07:15.667693	2020-03-07 05:08:06.093274	256	1	0.005171505786125521	0.09165640212661313	256	0.09827819696544207	0.8026462346829879	0.027153558052434457	0.18820224719101122	0.06460674157303371	0.09269662921348315	38.627808988764045	0.08699854894772886	0.027153558052434457	0.18820224719101122	0.06460674157303371	0.09269662921348315	38.62734082397004	0.0870005438967669	1612117719	500.0	0.027153558052434457	0.18820224719101122	0.06460674157303371	0.09269662921348315	38.62827715355805	0.08699671172744418	24	COMPLETE
25	0.19382022471910113	2020-03-07 05:08:06.106118	2020-03-07 05:08:51.033838	64	2	0.006029392210046956	0.05464276104961863	512	0.21604307424132674	0.8078309611630127	0.025749063670411985	0.19382022471910113	0.05945692883895131	0.09176029962546817	38.87687265917603	0.08500649305359795	0.025749063670411985	0.19382022471910113	0.05945692883895131	0.09176029962546817	38.87687265917603	0.08500649305359795	2824142192	550.0	0.025749063670411985	0.19382022471910113	0.05945692883895131	0.09176029962546817	38.87687265917603	0.08500649305359795	25	COMPLETE
26	0.30664794007490637	2020-03-07 05:08:51.045907	2020-03-07 05:10:11.995602	64	1	0.017933023771765817	0.09026831301141662	128	0.012649495015455403	0.6401217294924924	0.046348314606741575	0.30664794007490637	0.12780898876404495	0.19382022471910113	30.783473782771537	0.13445211956657907	0.046348314606741575	0.30664794007490637	0.12780898876404495	0.19382022471910113	30.783239700374533	0.13445217290045855	3289954583	550.0	0.046348314606741575	0.30664794007490637	0.12780898876404495	0.19382022471910113	30.78370786516854	0.13445206702872767	26	COMPLETE
27	0.1900749063670412	2020-03-07 05:10:12.007404	2020-03-07 05:10:45.018967	256	2	0.0075941180222119375	0.010555175999532623	128	0.04014296104822662	0.799915928238382	0.027153558052434457	0.1900749063670412	0.06835205992509363	0.10018726591760299	38.49578651685393	0.08824006834168109	0.027153558052434457	0.1900749063670412	0.06835205992509363	0.10018726591760299	38.49578651685393	0.08824006834168109	2742662345	250.0	0.027153558052434457	0.1900749063670412	0.06835205992509363	0.10018726591760299	38.49578651685393	0.08824006834168109	27	COMPLETE
28	0.18820224719101122	2020-03-07 05:10:45.031281	2020-03-07 05:11:02.289431	256	1	0.049019455863652694	0.010711974228168303	256	0.0035693721096025886	0.8049125838457966	0.021067415730337078	0.18820224719101122	0.06367041198501873	0.10674157303370786	38.732677902621724	0.08449495471856848	0.021067415730337078	0.18820224719101122	0.06367041198501873	0.10674157303370786	38.732209737827716	0.08449505332707608	3873049147	200.0	0.021067415730337078	0.18820224719101122	0.06367041198501873	0.10674157303370786	38.73314606741573	0.08449485753266757	28	COMPLETE
29	0.1952247191011236	2020-03-07 05:11:02.302150	2020-03-07 05:12:14.485810	128	1	0.0012552250384094915	0.016896418273455227	128	0.005310446703198696	0.8004466410776886	0.028089887640449437	0.1952247191011236	0.06694756554307116	0.10159176029962547	38.51966292134831	0.08934872138636983	0.028089887640449437	0.1952247191011236	0.06694756554307116	0.10159176029962547	38.51966292134831	0.08934872138636983	4218149890	500.0	0.028089887640449437	0.1952247191011236	0.06694756554307116	0.10159176029962547	38.51966292134831	0.08934872138636983	29	COMPLETE
30	0.18726591760299627	2020-03-07 05:12:14.497851	2020-03-07 05:13:05.302618	64	1	0.0023005435947107225	0.017236393179659554	256	0.014744553911768661	0.8063919913967241	0.024812734082397005	0.18726591760299627	0.06647940074906367	0.10112359550561797	38.79026217228464	0.08651777390302347	0.024812734082397005	0.18726591760299627	0.06647940074906367	0.10112359550561797	38.79026217228464	0.08651777390302347	4189217319	500.0	0.024812734082397005	0.18726591760299627	0.06647940074906367	0.10112359550561797	38.79026217228464	0.08651777390302347	30	COMPLETE
31	0.4517790262172285	2020-03-07 05:13:05.314867	2020-03-07 05:14:58.720404	64	2	0.004743535638931299	0.03180710108090128	128	0.0026250803418505484	0.45083852452906165	0.10720973782771535	0.4517790262172285	0.2298689138576779	0.3047752808988764	21.5498595505618	0.21864399700451512	0.10720973782771535	0.4517790262172285	0.2298689138576779	0.3047752808988764	21.549625468164795	0.2186441221488065	1911599660	750.0	0.10720973782771535	0.4517790262172285	0.2298689138576779	0.3047752808988764	21.550093632958802	0.2186438747044122	31	COMPLETE
32	0.17415730337078653	2020-03-07 05:14:58.732433	2020-03-07 05:15:38.158282	256	1	0.0014552686794382463	0.10993990509623214	256	0.002360207383701794	0.8430773565181172	0.023408239700374533	0.17415730337078653	0.05383895131086142	0.0898876404494382	40.60159176029963	0.08019835213194976	0.023408239700374533	0.17415730337078653	0.05383895131086142	0.0898876404494382	40.60159176029963	0.08019835213194976	2846563698	400.0	0.023408239700374533	0.17415730337078653	0.05383895131086142	0.0898876404494382	40.60159176029963	0.08019835213194976	32	COMPLETE
33	0.19428838951310862	2020-03-07 05:15:38.170365	2020-03-07 05:16:03.432464	128	2	0.02846284587600906	0.014364145578722403	128	0.15597544027447593	0.7932145450890329	0.020599250936329586	0.19428838951310862	0.06647940074906367	0.10955056179775281	38.16573033707865	0.08654759673565902	0.020599250936329586	0.19428838951310862	0.06647940074906367	0.10955056179775281	38.16573033707865	0.08654759673565902	1604786087	200.0	0.020599250936329586	0.19428838951310862	0.06647940074906367	0.10955056179775281	38.16573033707865	0.08654759673565902	33	COMPLETE
34	0.1896067415730337	2020-03-07 05:16:03.444653	2020-03-07 05:16:43.746849	128	1	0.006022094619842153	0.04153184365879201	512	0.015401302618370588	0.8066504152041724	0.027153558052434457	0.1896067415730337	0.060861423220973786	0.09597378277153558	38.81132958801498	0.08622803512607893	0.027153558052434457	0.1896067415730337	0.060861423220973786	0.09597378277153558	38.81132958801498	0.08622803512607893	3956519966	500.0	0.027153558052434457	0.1896067415730337	0.060861423220973786	0.09597378277153558	38.81132958801498	0.08622803512607893	34	COMPLETE
35	0.1947565543071161	2020-03-07 05:16:43.758965	2020-03-07 05:17:02.159015	128	2	0.017104698617839094	0.012626198317012323	512	0.46685044016823696	0.7917493455581129	0.028089887640449437	0.1947565543071161	0.07397003745318352	0.11470037453183521	38.114700374531836	0.0924167304128951	0.028089887640449437	0.1947565543071161	0.07397003745318352	0.11470037453183521	38.114700374531836	0.0924167304128951	3913147453	250.0	0.028089887640449437	0.1947565543071161	0.07397003745318352	0.11470037453183521	38.114700374531836	0.0924167304128951	35	COMPLETE
36	0.18867041198501872	2020-03-07 05:17:02.170906	2020-03-07 05:17:30.880263	256	2	0.018715529225319313	0.02597450387863345	256	0.02745531985116591	0.8052854202269168	0.025280898876404494	0.18867041198501872	0.06882022471910113	0.10908239700374532	38.75514981273408	0.08828014407349148	0.025280898876404494	0.18867041198501872	0.06882022471910113	0.10908239700374532	38.75514981273408	0.08828014407349148	903621385	300.0	0.025280898876404494	0.18867041198501872	0.06882022471910113	0.10908239700374532	38.75514981273408	0.08828014407349148	36	COMPLETE
37	0.19288389513108614	2020-03-07 05:17:30.891483	2020-03-07 05:18:03.811739	128	2	0.01831549373475105	0.030154888295157042	128	0.003353689543990481	0.7970692233229579	0.025749063670411985	0.19288389513108614	0.06554307116104868	0.10346441947565543	38.346441947565545	0.08864134867157303	0.025749063670411985	0.19288389513108614	0.06554307116104868	0.10346441947565543	38.346441947565545	0.08864134867157303	2956192588	250.0	0.025749063670411985	0.19288389513108614	0.06554307116104868	0.10346441947565543	38.346441947565545	0.08864134867157303	37	COMPLETE
38	0.19194756554307116	2020-03-07 05:18:03.823068	2020-03-07 05:18:28.711814	128	1	0.01594277168872941	0.061562034993070024	128	0.0013728097265382714	0.8086693761442972	0.024812734082397005	0.19194756554307116	0.062265917602996254	0.0997191011235955	38.91432584269663	0.0851830263024633	0.024812734082397005	0.19194756554307116	0.062265917602996254	0.0997191011235955	38.91432584269663	0.0851830263024633	3042770398	200.0	0.024812734082397005	0.19194756554307116	0.062265917602996254	0.0997191011235955	38.91432584269663	0.0851830263024633	38	COMPLETE
39	0.18258426966292135	2020-03-07 05:18:28.723949	2020-03-07 05:18:56.796332	128	1	0.0067025202371733174	0.1026562394886907	256	0.08367190570889439	0.8077016177435479	0.02949438202247191	0.18258426966292135	0.06367041198501873	0.09222846441947566	38.879681647940075	0.08762954152346303	0.02949438202247191	0.18258426966292135	0.06367041198501873	0.09222846441947566	38.879681647940075	0.08762954152346303	483608732	300.0	0.02949438202247191	0.18258426966292135	0.06367041198501873	0.09222846441947566	38.879681647940075	0.08762954152346303	39	COMPLETE
40	0.17368913857677903	2020-03-07 05:18:56.810226	2020-03-07 05:19:19.547749	128	1	0.05358131662079392	0.07855774226151778	512	0.073850715716627	0.8166289385469205	0.023876404494382022	0.17368913857677903	0.05383895131086142	0.08848314606741572	39.27808988764045	0.08010510989685454	0.023876404494382022	0.17368913857677903	0.05383895131086142	0.08848314606741572	39.27808988764045	0.08010510989685454	3820437544	300.0	0.023876404494382022	0.17368913857677903	0.05383895131086142	0.08848314606741572	39.27808988764045	0.08010510989685454	40	COMPLETE
41	0.1858614232209738	2020-03-07 05:19:19.559747	2020-03-07 05:19:46.844685	256	1	0.013631405246933933	0.0175509376937004	512	0.0011663943672886885	0.8036689786083494	0.024812734082397005	0.1858614232209738	0.06647940074906367	0.09925093632958802	38.68071161048689	0.08731890527725963	0.024812734082397005	0.1858614232209738	0.06647940074906367	0.09925093632958802	38.68071161048689	0.08731890527725963	2574580736	350.0	0.024812734082397005	0.1858614232209738	0.06647940074906367	0.09925093632958802	38.68071161048689	0.08731890527725963	41	COMPLETE
42	0.18632958801498128	2020-03-07 05:19:46.861379	2020-03-07 05:20:12.023233	256	1	0.017077270601755606	0.023953231077590554	128	0.009718725612999744	0.8060599957655571	0.019662921348314606	0.18632958801498128	0.06694756554307116	0.10018726591760299	38.79494382022472	0.08315753422071293	0.019662921348314606	0.18632958801498128	0.06694756554307116	0.10018726591760299	38.79447565543071	0.08316360775447781	1350362223	200.0	0.019662921348314606	0.18632958801498128	0.06694756554307116	0.10018726591760299	38.795411985018724	0.08315231936302261	42	COMPLETE
43	0.18352059925093633	2020-03-07 05:20:12.035099	2020-03-07 05:20:45.082503	128	1	0.012035723402275347	0.11881109676925572	128	0.015696166812563625	0.8073077994060427	0.026217228464419477	0.18352059925093633	0.06647940074906367	0.0997191011235955	38.83192883895131	0.08665361566068393	0.026217228464419477	0.18352059925093633	0.06694756554307116	0.0997191011235955	38.831460674157306	0.08667612096576513	1133998211	250.0	0.026217228464419477	0.18352059925093633	0.06647940074906367	0.0997191011235955	38.83239700374532	0.08663668997375647	43	COMPLETE
44	0.17883895131086142	2020-03-07 05:20:45.094615	2020-03-07 05:21:12.708183	256	1	0.011907707715298371	0.05932526340434218	512	0.1659071539098804	0.8029342279254985	0.026217228464419477	0.17883895131086142	0.05758426966292135	0.09269662921348315	38.63225655430712	0.08502334629926835	0.026217228464419477	0.17883895131086142	0.05758426966292135	0.09269662921348315	38.63202247191011	0.08502381919299967	2555796105	350.0	0.026217228464419477	0.17883895131086142	0.05758426966292135	0.09269662921348315	38.63249063670412	0.08502289396613405	44	COMPLETE
45	0.18305243445692884	2020-03-07 05:21:12.720225	2020-03-07 05:21:48.913081	128	2	0.006720601350211613	0.01143857422667591	512	0.0022065550559148875	0.8029055564118417	0.023408239700374533	0.18305243445692884	0.06694756554307116	0.09878277153558053	38.640449438202246	0.08576255688228454	0.023408239700374533	0.18305243445692884	0.06694756554307116	0.09878277153558053	38.640449438202246	0.08576255688228454	4108324841	450.0	0.023408239700374533	0.18305243445692884	0.06694756554307116	0.09878277153558053	38.640449438202246	0.08576255688228454	45	COMPLETE
46	0.19101123595505617	2020-03-07 05:21:48.925101	2020-03-07 05:22:28.342176	256	1	0.008624556568362042	0.14908794790533614	256	0.057768190002704764	0.8050821740267456	0.02855805243445693	0.19101123595505617	0.06601123595505617	0.10018726591760299	38.74485018726592	0.08892859493414548	0.02855805243445693	0.19101123595505617	0.06601123595505617	0.10018726591760299	38.74485018726592	0.08892859493414548	1100934258	400.0	0.02855805243445693	0.19101123595505617	0.06601123595505617	0.10018726591760299	38.74485018726592	0.08892859493414548	46	COMPLETE
47	0.18258426966292135	2020-03-07 05:22:28.354043	2020-03-07 05:22:53.384805	256	1	0.0467360151876648	0.013136979118169998	128	0.001721123401836221	0.8181333540527199	0.023408239700374533	0.18258426966292135	0.05805243445692884	0.09784644194756555	39.389044943820224	0.08292659790727809	0.023408239700374533	0.18258426966292135	0.05805243445692884	0.09784644194756555	39.389044943820224	0.08292659790727809	2565104793	200.0	0.023408239700374533	0.18258426966292135	0.05805243445692884	0.09784644194756555	39.389044943820224	0.08292659790727809	47	COMPLETE
48	0.18632958801498128	2020-03-07 05:22:53.396874	2020-03-07 05:23:50.714854	128	1	0.008263514847435417	0.24560260032200182	128	0.285148646771924	0.8089108258269532	0.023876404494382022	0.18632958801498128	0.05898876404494382	0.09363295880149813	38.921816479400746	0.0838007955497537	0.023876404494382022	0.18632958801498128	0.05898876404494382	0.09363295880149813	38.921816479400746	0.0838007955497537	87681365	400.0	0.023876404494382022	0.18632958801498128	0.05898876404494382	0.09363295880149813	38.921816479400746	0.0838007955497537	48	COMPLETE
49	0.1797752808988764	2020-03-07 05:23:50.727033	2020-03-07 05:24:23.745740	256	1	0.017341964735305897	0.16481228991428346	128	0.39224325333484744	0.8133140785291735	0.021067415730337078	0.1797752808988764	0.06273408239700375	0.09784644194756555	39.14887640449438	0.08252768167145179	0.021067415730337078	0.1797752808988764	0.06273408239700375	0.09784644194756555	39.14887640449438	0.08252768167145179	2343036728	250.0	0.021067415730337078	0.1797752808988764	0.06273408239700375	0.09784644194756555	39.14887640449438	0.08252768167145179	49	COMPLETE
