number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.018287116284377496	2020-03-23 16:39:50.423811	2020-03-23 17:17:54.922448	9.11875242633977	64	2	84	0.0011135728840371622	128	0.24956194138696622	0.005135227661759671	0.018287116284377496	0.008301951386511469	0.01078397808969531	1754.205138080566	0.013675076563721458	0.005135227661759671	0.018287116284377496	0.008301951386511469	0.01078397808969531	1754.203469131576	0.013675117756297572	3296374963	150	0.005135227661759671	0.018287116284377496	0.008301951386511469	0.01078397808969531	1754.206807029556	0.013675037309544929	0	COMPLETE
1	0.010070752025562022	2020-03-23 17:17:55.031624	2020-03-23 17:54:55.445530	6.816502779107478	64	1	85	0.0729109776656288	128	0.2712119641912001	0.005135227661759671	0.010070752025562022	0.006561679790026247	0.007474609152116855	1901.843618053178	0.010164017815619108	0.005135227661759671	0.010070752025562022	0.006561679790026247	0.007474609152116855	1901.8422058655713	0.0101640247864102	1820995023	150	0.005135227661759671	0.010070752025562022	0.006561679790026247	0.007474609152116855	1901.845030240785	0.010164010927125745	1	COMPLETE
2	0.016375670432500284	2020-03-23 17:54:55.638099	2020-03-23 18:30:59.670303	3.7540557952024662	64	2	39	0.00237514885928834	128	0.25459462482227185	0.005135227661759671	0.016375670432500284	0.007874015748031496	0.010498687664041995	1784.423242610978	0.012890301883061036	0.005135227661759671	0.016375670432500284	0.007874015748031496	0.010498687664041995	1784.4214024877326	0.012890470432818955	3263695638	150	0.005135227661759671	0.016375670432500284	0.007874015748031496	0.010498687664041995	1784.4250827342235	0.01289015002404499	2	COMPLETE
3	0.014635398836015064	2020-03-23 18:30:59.762312	2020-03-23 19:06:57.828951	6.986760199421981	64	2	36	0.028558696949251155	128	0.2557315851941338	0.005135227661759671	0.014635398836015064	0.007588725322378181	0.009500171174255391	1785.3885655597398	0.01218694952758505	0.005135227661759671	0.014635398836015064	0.007588725322378181	0.009500171174255391	1785.3869394043136	0.012186955389819676	3174943650	150	0.005135227661759671	0.014635398836015064	0.007588725322378181	0.009500171174255391	1785.390191715166	0.012186943711995283	3	COMPLETE
4	0.019371219901860092	2020-03-23 19:06:57.932567	2020-03-23 19:18:09.070086	2.343983960103005	128	2	6	0.009652419531334966	512	0.21025211754281595	0.005135227661759671	0.019371219901860092	0.007588725322378181	0.01021339723838868	1467.1725151203925	0.014154868278949618	0.005135227661759671	0.019371219901860092	0.007588725322378181	0.01021339723838868	1467.1713454296473	0.014154869749242033	4115221817	150	0.005135227661759671	0.019371219901860092	0.007588725322378181	0.01021339723838868	1467.1736848111377	0.014154866813498042	4	COMPLETE
5	0.01115485564304462	2020-03-23 19:18:09.170417	2020-03-23 19:36:53.714209	7.436472357478039	128	2	20	0.00763285144552634	256	0.2477066484634865	0.005135227661759671	0.01115485564304462	0.006276389364372931	0.007274905854159535	1724.7874871619308	0.011061643789909053	0.005135227661759671	0.01115485564304462	0.006276389364372931	0.007274905854159535	1724.785775419377	0.011061651368999833	3808152271	150	0.005135227661759671	0.01115485564304462	0.006276389364372931	0.007274905854159535	1724.7891989044847	0.01106163635460004	5	COMPLETE
6	0.01968503937007874	2020-03-23 19:36:53.796015	2020-03-23 19:55:08.174403	3.062533197777565	64	1	10	0.002091301671975713	256	0.21566605292031893	0.005135227661759671	0.01968503937007874	0.00853018372703412	0.011525733196393929	1511.4017887709688	0.014500222352500829	0.005135227661759671	0.01968503937007874	0.00853018372703412	0.011525733196393929	1511.4008901061281	0.014500222972021292	1292979065	150	0.005135227661759671	0.01968503937007874	0.00853018372703412	0.011525733196393929	1511.4026874358096	0.014500221734433834	6	COMPLETE
7	0.009357525961428734	2020-03-23 19:55:08.272260	2020-03-23 20:18:04.970838	9.767596846714472	256	1	80	0.023968221721668154	256	0.24846054946167387	0.005135227661759671	0.009357525961428734	0.005819924683327628	0.007018144471071551	1735.9744807714253	0.009655081044653463	0.005135227661759671	0.009357525961428734	0.005819924683327628	0.007018144471071551	1735.9731256419034	0.009655082019311605	2266761390	150	0.005135227661759671	0.009357525961428734	0.005819924683327628	0.007018144471071551	1735.9758359009472	0.009655080072062177	7	COMPLETE
8	0.009614287344516718	2020-03-23 20:18:05.074083	2020-03-23 20:38:23.159788	8.79232447661057	256	1	52	0.045075179256043915	256	0.24160329208473874	0.005135227661759671	0.009614287344516718	0.00604815702385028	0.006846970215679562	1685.8149891589637	0.009908746917732345	0.005135227661759671	0.009614287344516718	0.00604815702385028	0.006846970215679562	1685.8136197649208	0.009908749606774125	3820216971	150	0.005135227661759671	0.009614287344516718	0.00604815702385028	0.006846970215679562	1685.816358553007	0.00990874424129183	8	COMPLETE
9	0.00795960287572749	2020-03-23 20:38:23.253179	2020-03-23 21:14:42.688542	8.509775973366857	128	1	49	0.015623348045004933	128	0.31601790082833453	0.005135227661759671	0.00795960287572749	0.005962569896154285	0.006704325002852904	2213.899606299213	0.00892384006322809	0.005135227661759671	0.00795960287572749	0.005962569896154285	0.006704325002852904	2213.8976663243184	0.00892384581200875	1135693283	150	0.005135227661759671	0.00795960287572749	0.005962569896154285	0.006704325002852904	2213.901546274107	0.008923834368369738	9	COMPLETE
10	0.012410133515919205	2020-03-23 21:14:42.771608	2020-03-23 21:51:27.903104	3.687012906867293	128	2	47	0.013841787043259047	128	0.3144935529907009	0.005135227661759671	0.012410133515919205	0.006333447449503595	0.007902544790596827	2192.624714709574	0.010614359118015617	0.005135227661759671	0.012410133515919205	0.006333447449503595	0.007902544790596827	2192.621876069839	0.010614361650556051	2644570564	150	0.005135227661759671	0.012410133515919205	0.006333447449503595	0.007902544790596827	2192.6275533493094	0.010614356597195857	10	COMPLETE
11	0.010755449047129979	2020-03-23 21:51:28.013026	2020-03-23 22:03:30.490408	7.416677093775148	128	2	51	0.00527011022643971	512	0.24384382086102327	0.005135227661759671	0.010755449047129979	0.005762866598196964	0.006961086385940888	1702.9848796074405	0.01056434130010123	0.005135227661759671	0.010755449047129979	0.005762866598196964	0.006961086385940888	1702.9827114002055	0.010564348143112953	2039383119	150	0.005135227661759671	0.010755449047129979	0.005762866598196964	0.006961086385940888	1702.9870478146754	0.01056433451898587	11	COMPLETE
12	0.007274905854159535	2020-03-23 22:03:30.582939	2020-03-23 22:41:36.852174	5.628969515842629	128	1	96	0.0216668995159082	128	0.31710204014245313	0.005135227661759671	0.007274905854159535	0.00567727947050097	0.005905511811023622	2223.8961114914982	0.00859340671420262	0.005135227661759671	0.007274905854159535	0.00567727947050097	0.005905511811023622	2223.893615200274	0.008593409209687826	4244073500	150	0.005135227661759671	0.007274905854159535	0.00567727947050097	0.005905511811023622	2223.8986077827226	0.008593404227849311	12	COMPLETE
13	0.011554262238959261	2020-03-23 22:41:36.949007	2020-03-23 23:00:48.703119	4.8581615558545135	128	2	36	0.004943832157466938	256	0.27452707292730283	0.005135227661759671	0.011554262238959261	0.006304918406938263	0.007674312450074176	1914.8631176537715	0.010624872626252996	0.005135227661759671	0.011554262238959261	0.006304918406938263	0.007674312450074176	1914.8610350336642	0.010624878429993262	2231480517	150	0.005135227661759671	0.011554262238959261	0.006304918406938263	0.007674312450074176	1914.8652002738788	0.010624866871463894	13	COMPLETE
14	0.011326029898436608	2020-03-23 23:00:48.812149	2020-03-23 23:37:23.484170	2.3871056769848145	64	1	62	0.052114056690008334	128	0.2697312587662058	0.005135227661759671	0.011326029898436608	0.006932557343375556	0.008244893301380805	1890.1491355700102	0.010473776243525282	0.005135227661759671	0.011326029898436608	0.006932557343375556	0.008244893301380805	1890.1475236791052	0.010473798198804436	4151346163	150	0.005135227661759671	0.011326029898436608	0.006932557343375556	0.008244893301380805	1890.1507474609152	0.010473755058968503	14	COMPLETE
15	0.013123359580052493	2020-03-23 23:37:23.576848	2020-03-24 00:11:39.082906	2.70691972228485	64	1	27	0.008814172830879631	128	0.26390321598332306	0.005135227661759671	0.013123359580052493	0.007446080109551523	0.009186351706036745	1846.3082135113546	0.01123040047500786	0.005135227661759671	0.013123359580052493	0.007446080109551523	0.009186351706036745	1846.30682985279	0.011230402075449801	2741561506	150	0.005135227661759671	0.013123359580052493	0.007446080109551523	0.009186351706036745	1846.309597169919	0.011230398879362703	15	COMPLETE
16	0.012923656282095172	2020-03-24 00:11:39.211336	2020-03-24 00:32:02.797695	5.055184261529989	256	2	52	0.021190913336237564	256	0.23394610406958483	0.005135227661759671	0.012923656282095172	0.005962569896154285	0.007360492981855529	1621.0983396097226	0.011601932685898873	0.005135227661759671	0.012923656282095172	0.005962569896154285	0.007360492981855529	1621.0964852219558	0.011601940905889237	3614807249	150	0.005135227661759671	0.012923656282095172	0.005962569896154285	0.007360492981855529	1621.1001939974894	0.01160192454639016	16	COMPLETE
17	0.012010726920004565	2020-03-24 00:32:02.940599	2020-03-24 00:44:30.767376	5.85687091888178	64	2	72	0.0035610303557038225	512	0.22510166311251034	0.005135227661759671	0.012010726920004565	0.007274905854159535	0.00850165468446879	1574.3059311879492	0.011703352478090682	0.005135227661759671	0.012010726920004565	0.007274905854159535	0.00850165468446879	1574.3048328198106	0.011703365152104031	3678944862	150	0.005135227661759671	0.012010726920004565	0.007274905854159535	0.00850165468446879	1574.307029556088	0.011703340050714465	17	COMPLETE
18	0.012552778728745863	2020-03-24 00:44:30.857909	2020-03-24 01:03:16.136937	2.021397387408287	256	1	8	0.0014000586452661945	256	0.2568671239059448	0.005135227661759671	0.012552778728745863	0.006105215108980943	0.00756019627981285	1797.6743980372019	0.011393901426277544	0.005135227661759671	0.012552778728745863	0.006105215108980943	0.00756019627981285	1797.6731142302865	0.011393905477477395	2575390699	150	0.005135227661759671	0.012552778728745863	0.006105215108980943	0.00756019627981285	1797.6756818441172	0.011393897411799024	18	COMPLETE
19	0.016461257560196278	2020-03-24 01:03:16.228774	2020-03-24 01:14:46.618538	9.531311388899425	256	1	19	0.07410415171471804	512	0.22084533516440533	0.005135227661759671	0.016461257560196278	0.006533150747460915	0.008815474152687436	1542.8703925596258	0.012717072674307115	0.005135227661759671	0.016461257560196278	0.006533150747460915	0.008815474152687436	1542.8694225721786	0.012717075237152861	2430281196	150	0.005135227661759671	0.016461257560196278	0.006533150747460915	0.008815474152687436	1542.871362547073	0.012717070129067516	19	COMPLETE
20	0.01081250713226064	2020-03-24 01:14:46.724402	2020-03-24 01:36:12.970254	7.808246136763673	128	1	100	0.0191432516854345	256	0.23888628155617195	0.005135227661759671	0.01081250713226064	0.006105215108980943	0.007103731598767545	1670.2008016660961	0.010075202958353785	0.005135227661759671	0.01081250713226064	0.006105215108980943	0.007103731598767545	1670.1993894784891	0.010075205693380627	1215827033	150	0.005135227661759671	0.01081250713226064	0.006105215108980943	0.007103731598767545	1670.2022138537031	0.010075200235534442	20	COMPLETE
21	0.016404199475065617	2020-03-24 01:36:13.075794	2020-03-24 01:55:50.278510	5.038775649637975	64	1	67	0.026953641907008993	256	0.2055645294173192	0.005135227661759671	0.016404199475065617	0.007474609152116855	0.010013693940431358	1436.7915525504964	0.012956596858880494	0.005135227661759671	0.016404199475065617	0.007474609152116855	0.010013693940431358	1436.790882117996	0.012956597141356925	3063970351	150	0.005135227661759671	0.016404199475065617	0.007474609152116855	0.010013693940431358	1436.7922229829967	0.012956596576858515	21	COMPLETE
22	0.03129635969416866	2020-03-24 01:55:50.359589	2020-03-24 02:06:38.512794	7.037262771134375	64	2	1	0.03396487544952586	512	0.19658670129833217	0.005135227661759671	0.03129635969416866	0.010755449047129979	0.016946251283806914	1375.358495948876	0.018193637001822218	0.005135227661759671	0.03129635969416866	0.010755449047129979	0.016946251283806914	1375.357839780897	0.01819364037439726	3651233397	150	0.005135227661759671	0.03129635969416866	0.010755449047129979	0.016946251283806914	1375.359152116855	0.01819363366389395	22	COMPLETE
23	0.028329339267374187	2020-03-24 02:06:38.624135	2020-03-24 02:32:11.245361	2.905364215820802	128	1	1	0.03873128745333346	256	0.21581533517197432	0.005135227661759671	0.028329339267374187	0.009728403514778045	0.015263037772452356	1511.791880634486	0.016849211481154865	0.005135227661759671	0.028329339267374187	0.009728403514778045	0.015263037772452356	1511.7909106470386	0.016849215123964006	104895095	200	0.005135227661759671	0.028329339267374187	0.009728403514778045	0.015263037772452356	1511.7928506219332	0.016849207867181106	23	COMPLETE
24	0.012467191601049869	2020-03-24 02:32:11.371331	2020-03-24 02:54:28.543885	1.6792169318338912	256	2	64	0.0368444755304445	256	0.23466754235084303	0.005135227661759671	0.012467191601049869	0.005962569896154285	0.007160789683898209	1625.2664897866027	0.011406064632373467	0.005135227661759671	0.012467191601049869	0.005962569896154285	0.007160789683898209	1625.2647209859638	0.01140608735971457	2216076593	150	0.005135227661759671	0.012467191601049869	0.005962569896154285	0.007160789683898209	1625.268258587242	0.011406042359823692	24	COMPLETE
25	0.01360835330366313	2020-03-24 02:54:28.637509	2020-03-24 03:13:32.450347	7.159531571497209	128	2	12	0.01805585371475578	256	0.22219167282725608	0.005135227661759671	0.01360835330366313	0.006561679790026247	0.00813077713111948	1545.74232568755	0.01212506078810618	0.005135227661759671	0.01360835330366313	0.006561679790026247	0.00813077713111948	1545.7410418806344	0.012125062861575702	1326780547	150	0.005135227661759671	0.01360835330366313	0.006561679790026247	0.00813077713111948	1545.7436094944653	0.012125058723810454	25	COMPLETE
26	0.015805089581193654	2020-03-24 03:13:32.521347	2020-03-24 03:49:10.190150	6.040830096933074	64	2	30	0.05206479036515996	128	0.25078869182709707	0.005135227661759671	0.015805089581193654	0.007731370535204838	0.009813990642474039	1749.5968846285518	0.01244283719525027	0.005135227661759671	0.015805089581193654	0.007731370535204838	0.009813990642474039	1749.595429647381	0.012442842402434588	698159241	150	0.005135227661759671	0.015805089581193654	0.007731370535204838	0.009813990642474039	1749.5983396097226	0.012442832037860596	26	COMPLETE
27	0.01985621362547073	2020-03-24 03:49:10.287744	2020-03-24 04:01:05.632476	9.358743551070656	64	1	77	0.003791239278462225	512	0.20770567673148496	0.005135227661759671	0.01985621362547073	0.008786945110122105	0.011297500855871277	1452.8287686865228	0.014368817398466993	0.005135227661759671	0.01985621362547073	0.008786945110122105	0.011297500855871277	1452.827912815246	0.014368824091474051	3616325344	150	0.005135227661759671	0.01985621362547073	0.008786945110122105	0.011297500855871277	1452.8296245578	0.014368810772339716	27	COMPLETE
28	0.013779527559055118	2020-03-24 04:01:05.735099	2020-03-24 04:14:20.202690	2.7905600460983564	256	1	41	0.0022693564995990615	512	0.2303856545602322	0.005135227661759671	0.013779527559055118	0.006190802236676937	0.008016660960858154	1612.1069839096199	0.011769461359426624	0.005135227661759671	0.013779527559055118	0.006190802236676937	0.008016660960858154	1612.105671573662	0.011769468199091969	2602015811	150	0.005135227661759671	0.013779527559055118	0.006190802236676937	0.008016660960858154	1612.108296245578	0.011769454577649082	28	COMPLETE
