number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
13	0.28885767790262173	2020-05-14 17:52:27.051144	2020-05-14 18:37:41.868107	0.1914503719952369	26.861183244807417	128	2	84	128	0.5393664298512822	0.037921348314606744	0.28885767790262173	0.0945692883895131	0.14653558052434457	25.707397003745317	0.12012693831207895	0.037921348314606744	0.28885767790262173	0.0945692883895131	0.14653558052434457	25.707397003745317	0.12012693831207895	697212911	800.0	0.037921348314606744	0.28885767790262173	0.0945692883895131	0.14653558052434457	25.707397003745317	0.12012693831207895	13	COMPLETE
14	0.10393258426966293	2020-05-14 18:37:41.881029	2020-05-14 18:39:26.312683	0.5149495503540221	28.357669222745827	64	2	87	512	0.987282180252628	0.011704119850187267	0.10393258426966293	0.03089887640449438	0.05290262172284644	47.68984082397004	0.05428452335608913	0.011704119850187267	0.10393258426966293	0.03089887640449438	0.05290262172284644	47.68913857677903	0.05428921615147648	3564247097	150.0	0.011704119850187267	0.10393258426966293	0.03089887640449438	0.05290262172284644	47.69054307116105	0.054280393105495504	14	COMPLETE
15	0.9686329588014981	2020-05-14 18:39:26.325842	2020-05-14 18:46:22.497450	0.8692989429189687	9.191687051153858	128	1	49	256	0.06056953068083145	0.48642322097378277	0.9686329588014981	0.8258426966292135	0.9190074906367042	2.917134831460674	0.6687996914555301	0.48642322097378277	0.9686329588014981	0.8258426966292135	0.9190074906367042	2.917134831460674	0.6687996914555301	2025424066	250.0	0.48642322097378277	0.9686329588014981	0.8258426966292135	0.9190074906367042	2.917134831460674	0.6687996914555301	15	COMPLETE
16	0.9335205992509363	2020-05-14 18:46:22.515968	2020-05-14 19:02:13.170757	0.9368595335887717	2.010743402057746	256	1	42	128	0.08189351443368732	0.3890449438202247	0.9335205992509363	0.7162921348314607	0.8323970037453183	3.9592696629213484	0.578732846314137	0.3890449438202247	0.9335205992509363	0.7162921348314607	0.8323970037453183	3.9592696629213484	0.578732846314137	743679735	200.0	0.3890449438202247	0.9335205992509363	0.7162921348314607	0.8323970037453183	3.9592696629213484	0.578732846314137	16	COMPLETE
17	0.9709737827715356	2020-05-14 19:02:13.189134	2020-05-14 19:18:05.993185	0.16409644360869832	12.101658175322687	256	1	32	512	0.05679764003887047	0.4967228464419476	0.9709737827715356	0.8328651685393258	0.9161985018726592	2.73689138576779	0.6762022724550004	0.4967228464419476	0.9709737827715356	0.8328651685393258	0.9161985018726592	2.73689138576779	0.6762022724550004	1448406572	250.0	0.4967228464419476	0.9709737827715356	0.8328651685393258	0.9161985018726592	2.73689138576779	0.6762022724550004	17	COMPLETE
18	0.25749063670411987	2020-05-14 19:18:06.007912	2020-05-14 19:35:46.788911	0.6325571625876036	14.79147993511932	128	2	71	256	0.5595771026412157	0.03277153558052434	0.25749063670411987	0.08426966292134831	0.13810861423220974	26.620318352059925	0.11205404751646467	0.03277153558052434	0.25749063670411987	0.08426966292134831	0.13810861423220974	26.620318352059925	0.11205404751646467	3739771444	450.0	0.03277153558052434	0.25749063670411987	0.08426966292134831	0.13810861423220974	26.620318352059925	0.11205404751646467	18	COMPLETE
19	0.27574906367041196	2020-05-14 19:35:46.801393	2020-05-14 20:20:14.953341	0.8440646089092293	4.575616068277406	256	2	37	512	0.5438905807843342	0.03417602996254682	0.27574906367041196	0.09129213483146068	0.15215355805243447	25.839887640449437	0.11619644507320649	0.03417602996254682	0.27574906367041196	0.09129213483146068	0.15215355805243447	25.839887640449437	0.11619644507320649	4189441602	550.0	0.03417602996254682	0.27574906367041196	0.09129213483146068	0.15215355805243447	25.839887640449437	0.11619644507320649	19	COMPLETE
20	0.2546816479400749	2020-05-14 20:20:14.967204	2020-05-14 20:28:41.653182	0.9719714726531443	26.645531567612494	64	2	39	512	0.5833507207046134	0.03604868913857678	0.2546816479400749	0.08567415730337079	0.14653558052434457	27.832397003745317	0.11235517069447903	0.03604868913857678	0.2546816479400749	0.08567415730337079	0.14653558052434457	27.832397003745317	0.11235517069447903	3794867077	800.0	0.03604868913857678	0.2546816479400749	0.08567415730337079	0.14653558052434457	27.832397003745317	0.11235517069447903	20	COMPLETE
21	0.9283707865168539	2020-05-14 20:28:41.666220	2020-05-14 20:41:19.384004	0.8725706431360922	22.630371875531015	64	1	60	128	0.08710645440414772	0.39232209737827717	0.9283707865168539	0.7102059925093633	0.8352059925093633	4.247191011235955	0.5795614377319211	0.39232209737827717	0.9283707865168539	0.7102059925093633	0.8352059925093633	4.247191011235955	0.5795614377319211	3253715046	450.0	0.39232209737827717	0.9283707865168539	0.7102059925093633	0.8352059925093633	4.247191011235955	0.5795614377319211	21	COMPLETE
22	0.8806179775280899	2020-05-14 20:41:19.397442	2020-05-14 20:52:23.073848	0.5642577122447487	18.115204251315657	64	1	37	128	0.10709757501109458	0.3347378277153558	0.8806179775280899	0.6530898876404494	0.7734082397003745	5.2312734082397006	0.5224978713680682	0.3347378277153558	0.8806179775280899	0.6530898876404494	0.7734082397003745	5.2312734082397006	0.5224978713680682	3133428530	450.0	0.3347378277153558	0.8806179775280899	0.6530898876404494	0.7734082397003745	5.2312734082397006	0.5224978713680682	22	COMPLETE
23	0.7954119850187266	2020-05-14 20:52:23.086165	2020-05-14 21:09:30.377113	0.5283598496388308	28.227561171469286	128	1	78	512	0.1682264972748479	0.26217228464419473	0.7954119850187266	0.5365168539325843	0.6568352059925093	8.236423220973784	0.43668627099687823	0.26217228464419473	0.7954119850187266	0.5365168539325843	0.6568352059925093	8.236423220973784	0.43668627099687823	131501074	400.0	0.26217228464419473	0.7954119850187266	0.5365168539325843	0.6568352059925093	8.236423220973784	0.43668627099687823	23	COMPLETE
24	0.9194756554307116	2020-05-14 21:09:30.387360	2020-05-14 21:17:18.296137	0.5539592190800894	14.729447166361629	64	1	46	256	0.09006224244602778	0.38295880149812733	0.9194756554307116	0.7102059925093633	0.827247191011236	4.395131086142322	0.5710200509278381	0.38295880149812733	0.9194756554307116	0.7102059925093633	0.827247191011236	4.395131086142322	0.5710200509278381	3463978354	500.0	0.38295880149812733	0.9194756554307116	0.7102059925093633	0.827247191011236	4.395131086142322	0.5710200509278381	24	COMPLETE
25	0.8735955056179775	2020-05-14 21:17:18.308651	2020-05-14 21:28:36.038873	0.6719332591745357	16.822322602838348	64	1	57	256	0.1140663441277566	0.34737827715355807	0.8735955056179775	0.6502808988764045	0.7663857677902621	5.580524344569288	0.526995996532592	0.34737827715355807	0.8735955056179775	0.6502808988764045	0.7663857677902621	5.580524344569288	0.526995996532592	1190717585	650.0	0.34737827715355807	0.8735955056179775	0.6502808988764045	0.7663857677902621	5.580524344569288	0.526995996532592	25	COMPLETE
26	0.28370786516853935	2020-05-14 21:28:36.051138	2020-05-14 22:40:18.480276	0.12278225895274422	6.529674272472039	256	2	75	256	0.537764295630422	0.039794007490636704	0.28370786516853935	0.09082397003745318	0.1404494382022472	25.511704119850187	0.12032000619466607	0.039794007490636704	0.28370786516853935	0.09082397003745318	0.1404494382022472	25.511704119850187	0.12032000619466607	1092627202	450.0	0.039794007490636704	0.28370786516853935	0.09082397003745318	0.1404494382022472	25.511704119850187	0.12032000619466607	26	COMPLETE
27	0.9363295880149812	2020-05-14 22:40:18.492384	2020-05-14 22:44:46.217972	0.6666209142779362	1.3314172375782576	64	1	36	128	0.08144690218025798	0.38202247191011235	0.9363295880149812	0.7088014981273408	0.8338014981273408	3.9419475655430714	0.5729832126107549	0.38202247191011235	0.9363295880149812	0.7088014981273408	0.8338014981273408	3.9419475655430714	0.5729832126107549	3543547976	200.0	0.38202247191011235	0.9363295880149812	0.7088014981273408	0.8338014981273408	3.9419475655430714	0.5729832126107549	27	COMPLETE
28	0.9737827715355806	2020-05-14 22:44:46.231220	2020-05-14 22:54:04.295384	0.5637258005369954	5.391058572495181	128	1	67	512	0.058480643551301364	0.5065543071161048	0.9737827715355806	0.8403558052434457	0.925561797752809	2.8127340823970037	0.6840063043021807	0.5065543071161048	0.9737827715355806	0.8403558052434457	0.925561797752809	2.8127340823970037	0.6840063043021807	593576835	300.0	0.5065543071161048	0.9737827715355806	0.8403558052434457	0.925561797752809	2.8127340823970037	0.6840063043021807	28	COMPLETE
29	0.2345505617977528	2020-05-14 22:54:04.313277	2020-05-14 23:15:04.619782	0.6202181137186709	16.43222188786353	128	2	91	256	0.6278363430047624	0.026217228464419477	0.2345505617977528	0.07911985018726592	0.12593632958801498	30.06928838951311	0.10049867759630925	0.026217228464419477	0.2345505617977528	0.07911985018726592	0.12593632958801498	30.06928838951311	0.10049867759630925	143534191	450.0	0.026217228464419477	0.2345505617977528	0.07911985018726592	0.12593632958801498	30.06928838951311	0.10049867759630925	29	COMPLETE
30	0.27574906367041196	2020-05-14 23:15:04.632721	2020-05-15 01:22:20.777713	0.6078260237089996	4.427525573874254	256	2	94	512	0.5421477872468461	0.03745318352059925	0.27574906367041196	0.08801498127340825	0.14794007490636704	25.76076779026217	0.11767820740811087	0.03745318352059925	0.27574906367041196	0.08801498127340825	0.14794007490636704	25.76076779026217	0.11767820740811087	1986217355	550.0	0.03745318352059925	0.27574906367041196	0.08801498127340825	0.14794007490636704	25.76076779026217	0.11767820740811087	30	COMPLETE
31	0.6914794007490637	2020-05-15 01:22:20.791851	2020-05-15 01:30:38.897978	0.2673984588315129	24.17144554258551	64	1	47	256	0.23190053889513965	0.2153558052434457	0.6914794007490637	0.45318352059925093	0.5636704119850188	11.312265917602996	0.3768146236094978	0.2153558052434457	0.6914794007490637	0.45318352059925093	0.5636704119850188	11.312265917602996	0.3768146236094978	2978342048	500.0	0.2153558052434457	0.6914794007490637	0.45318352059925093	0.5636704119850188	11.312265917602996	0.3768146236094978	31	COMPLETE
32	0.24157303370786518	2020-05-15 01:30:38.910721	2020-05-15 01:41:36.095248	0.6856769504517392	12.337529031158818	128	2	22	512	0.5972987750600953	0.032303370786516857	0.24157303370786518	0.08567415730337079	0.13670411985018727	28.66994382022472	0.10943129631437121	0.032303370786516857	0.24157303370786518	0.08567415730337079	0.13670411985018727	28.66994382022472	0.10943129631437121	1845549205	700.0	0.032303370786516857	0.24157303370786518	0.08567415730337079	0.13670411985018727	28.66994382022472	0.10943129631437121	32	COMPLETE
33	0.9527153558052435	2020-05-15 01:41:36.108173	2020-05-15 01:49:45.634508	0.5738030843648361	17.245633729733562	128	1	43	128	0.07610941894722174	0.44756554307116103	0.9527153558052435	0.7823033707865169	0.8764044943820225	3.6821161048689137	0.6311841419623389	0.44756554307116103	0.9527153558052435	0.7823033707865169	0.8764044943820225	3.6821161048689137	0.6311841419623389	2043184759	250.0	0.44756554307116103	0.9527153558052435	0.7823033707865169	0.8764044943820225	3.6821161048689137	0.6311841419623389	33	COMPLETE
34	0.9747191011235955	2020-05-15 01:49:45.648776	2020-05-15 02:37:26.570351	0.7319761327637075	8.203232385590695	256	1	86	512	0.05667958226776944	0.5140449438202247	0.9747191011235955	0.8361423220973783	0.9190074906367042	2.730805243445693	0.688300705941932	0.5140449438202247	0.9747191011235955	0.8361423220973783	0.9190074906367042	2.730805243445693	0.688300705941932	2390263188	250.0	0.5140449438202247	0.9747191011235955	0.8361423220973783	0.9190074906367042	2.730805243445693	0.688300705941932	34	COMPLETE
35	0.2598314606741573	2020-05-15 02:37:26.590024	2020-05-15 02:45:48.515174	0.11017617390815221	12.024558927973965	64	2	11	256	0.5635046293707878	0.03417602996254682	0.2598314606741573	0.08941947565543071	0.1343632958801498	26.97799625468165	0.11333826206147825	0.03417602996254682	0.2598314606741573	0.08941947565543071	0.1343632958801498	26.97799625468165	0.11333826206147825	1383371868	600.0	0.03417602996254682	0.2598314606741573	0.08941947565543071	0.1343632958801498	26.97799625468165	0.11333826206147825	35	COMPLETE
36	0.9082397003745318	2020-05-15 02:45:48.527627	2020-05-15 03:02:47.623564	0.7312432027277874	29.871482455236826	256	1	18	256	0.09700292955093393	0.399812734082397	0.9082397003745318	0.7125468164794008	0.8160112359550562	4.722846441947565	0.5774249346839879	0.399812734082397	0.9082397003745318	0.7125468164794008	0.8160112359550562	4.722846441947565	0.5774249346839879	4235749454	400.0	0.399812734082397	0.9082397003745318	0.7125468164794008	0.8160112359550562	4.722846441947565	0.5774249346839879	36	COMPLETE
37	0.9330524344569289	2020-05-15 03:02:47.638617	2020-05-15 03:25:02.995854	0.9762757840647122	3.6947753762561506	64	2	32	128	0.0878096318538632	0.375	0.9330524344569289	0.6938202247191011	0.826310861423221	4.240168539325842	0.5635110148485335	0.375	0.9330524344569289	0.6938202247191011	0.826310861423221	4.240168539325842	0.5635110148485335	686259362	800.0	0.375	0.9330524344569289	0.6938202247191011	0.826310861423221	4.240168539325842	0.5635110148485335	37	COMPLETE
38	0.951310861423221	2020-05-15 03:25:03.010933	2020-05-15 03:29:37.855356	0.3496125610267609	10.970125678162205	64	1	6	256	0.07175703330422413	0.4133895131086142	0.951310861423221	0.7584269662921348	0.8740636704119851	3.476123595505618	0.6048119647327586	0.4133895131086142	0.951310861423221	0.7584269662921348	0.8740636704119851	3.476123595505618	0.6048119647327586	2683897583	350.0	0.4133895131086142	0.951310861423221	0.7584269662921348	0.8740636704119851	3.476123595505618	0.6048119647327586	38	COMPLETE
39	0.25046816479400746	2020-05-15 03:29:37.867903	2020-05-15 03:40:33.897322	0.6529615020065919	21.42162774639302	256	2	2	128	0.5805650776433532	0.030430711610486893	0.25046816479400746	0.07677902621722846	0.12780898876404495	27.649812734082396	0.1068618464559455	0.030430711610486893	0.25046816479400746	0.07677902621722846	0.12780898876404495	27.649812734082396	0.1068618464559455	345991800	450.0	0.030430711610486893	0.25046816479400746	0.07677902621722846	0.12780898876404495	27.649812734082396	0.1068618464559455	39	COMPLETE
40	0.8567415730337079	2020-05-15 03:40:33.909921	2020-05-15 04:04:16.044749	0.44516587240253125	22.767507045600436	64	1	91	128	0.12917100890427968	0.34269662921348315	0.8567415730337079	0.6502808988764045	0.7635767790262172	6.301029962546816	0.524109885998224	0.34269662921348315	0.8567415730337079	0.6502808988764045	0.7635767790262172	6.301029962546816	0.524109885998224	2965311163	700.0	0.34269662921348315	0.8567415730337079	0.6502808988764045	0.7635767790262172	6.301029962546816	0.524109885998224	40	COMPLETE
41	0.9377340823970037	2020-05-15 04:04:16.058777	2020-05-15 04:59:18.653321	0.4339953829322154	29.806597378454327	256	1	69	128	0.07516326494637025	0.4353932584269663	0.9377340823970037	0.7602996254681648	0.8651685393258427	3.650749063670412	0.6186422203439748	0.4353932584269663	0.9377340823970037	0.7602996254681648	0.8651685393258427	3.650749063670412	0.6186422203439748	1406822388	400.0	0.4353932584269663	0.9377340823970037	0.7602996254681648	0.8651685393258427	3.650749063670412	0.6186422203439748	41	COMPLETE
42	0.2762172284644195	2020-05-15 04:59:18.666850	2020-05-15 05:11:19.689416	0.6047968054142493	16.73640288018764	128	2	22	256	0.5457121954414617	0.037921348314606744	0.2762172284644195	0.10720973782771535	0.16151685393258428	26.20131086142322	0.12260395824997392	0.037921348314606744	0.2762172284644195	0.10720973782771535	0.16151685393258428	26.20131086142322	0.12260395824997392	2468818839	600.0	0.037921348314606744	0.2762172284644195	0.10720973782771535	0.16151685393258428	26.20131086142322	0.12260395824997392	42	COMPLETE
43	0.9695692883895131	2020-05-15 05:11:19.701627	2020-05-15 05:22:01.720533	0.15037406316570634	17.240323400207785	128	1	69	256	0.06319737415638672	0.49250936329588013	0.9695692883895131	0.8249063670411985	0.9021535580524345	3.053370786516854	0.667825524939988	0.49250936329588013	0.9695692883895131	0.8249063670411985	0.9021535580524345	3.053370786516854	0.667825524939988	2516715477	300.0	0.49250936329588013	0.9695692883895131	0.8249063670411985	0.9021535580524345	3.053370786516854	0.667825524939988	43	COMPLETE
44	0.9335205992509363	2020-05-15 05:22:01.734132	2020-05-15 05:29:16.259239	0.1126925378584406	18.8005213993081	128	1	1	128	0.0892774929747697	0.38857677902621723	0.9335205992509363	0.7294007490636704	0.8394194756554307	4.347378277153558	0.5807497829800755	0.38857677902621723	0.9335205992509363	0.7294007490636704	0.8394194756554307	4.347378277153558	0.5807497829800755	1269450059	350.0	0.38857677902621723	0.9335205992509363	0.7294007490636704	0.8394194756554307	4.347378277153558	0.5807497829800755	44	COMPLETE
45	0.24344569288389514	2020-05-15 05:29:16.273081	2020-05-15 05:36:39.219095	0.8257749757130602	7.822323498868159	64	2	76	256	0.6016921522331247	0.02855805243445693	0.24344569288389514	0.0800561797752809	0.1343632958801498	28.842228464419474	0.10562141805606975	0.02855805243445693	0.24344569288389514	0.0800561797752809	0.1343632958801498	28.842228464419474	0.10562141805606975	3973011060	400.0	0.02855805243445693	0.24344569288389514	0.0800561797752809	0.1343632958801498	28.842228464419474	0.10562141805606975	45	COMPLETE
46	0.9691011235955056	2020-05-15 05:36:39.231801	2020-05-15 06:13:00.643631	0.4283249650455514	12.386454274860682	256	1	87	256	0.061371750048316374	0.4911048689138577	0.9691011235955056	0.8249063670411985	0.9152621722846442	2.9555243445692883	0.6712301016246632	0.4911048689138577	0.9691011235955056	0.8249063670411985	0.9152621722846442	2.9555243445692883	0.6712301016246632	858775895	200.0	0.4911048689138577	0.9691011235955056	0.8249063670411985	0.9152621722846442	2.9555243445692883	0.6712301016246632	46	COMPLETE
47	0.2663857677902622	2020-05-15 06:13:00.656962	2020-05-15 06:27:08.450046	0.8911722585751974	26.252712139931454	64	2	83	256	0.5911135994968761	0.04541198501872659	0.2663857677902622	0.10346441947565543	0.14372659176029962	28.30805243445693	0.12269357129633192	0.04541198501872659	0.2663857677902622	0.10346441947565543	0.14372659176029962	28.30805243445693	0.12269357129633192	359233925	700.0	0.04541198501872659	0.2663857677902622	0.10346441947565543	0.14372659176029962	28.30805243445693	0.12269357129633192	47	COMPLETE
48	0.9405430711610487	2020-05-15 06:27:08.462340	2020-05-15 06:37:56.171215	0.8980388970840043	27.814015258743943	64	1	23	128	0.08073090039863345	0.38202247191011235	0.9405430711610487	0.7181647940074907	0.8394194756554307	3.903558052434457	0.5739412451154767	0.38202247191011235	0.9405430711610487	0.7181647940074907	0.8394194756554307	3.903558052434457	0.5739412451154767	3984765884	450.0	0.38202247191011235	0.9405430711610487	0.7181647940074907	0.8394194756554307	3.903558052434457	0.5739412451154767	48	COMPLETE
49	0.2542134831460674	2020-05-15 06:37:56.186108	2020-05-15 06:51:46.788014	0.5173466196363841	9.037448867531925	128	2	25	256	0.5861089471997938	0.041666666666666664	0.2542134831460674	0.10112359550561797	0.14279026217228463	27.959737827715355	0.11934795868035704	0.041666666666666664	0.2542134831460674	0.10112359550561797	0.14279026217228463	27.959737827715355	0.11934795868035704	4154236510	650.0	0.041666666666666664	0.2542134831460674	0.10112359550561797	0.14279026217228463	27.959737827715355	0.11934795868035704	49	COMPLETE
50	0.974250936329588	2020-05-15 06:51:46.802500	2020-05-15 07:07:06.567204	0.5454920296407233	7.470256014947393	256	1	31	512	0.05743443319305415	0.5154494382022472	0.974250936329588	0.846441947565543	0.9302434456928839	2.768258426966292	0.6899795724993563	0.5154494382022472	0.974250936329588	0.846441947565543	0.9302434456928839	2.768258426966292	0.6899795724993563	2342429636	250.0	0.5154494382022472	0.974250936329588	0.846441947565543	0.9302434456928839	2.768258426966292	0.6899795724993563	50	COMPLETE
