number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0003098441926345609	2020-01-09 22:49:20.531145	2020-01-09 23:16:53.379136	0.9016617531882384	26.616805807340448	350.0	90.0	0.0012577795405132816	0.021832400377928402	1400.0	1.0001487223353451	0.0	0.0003098441926345609	0.0001327903682719547	0.00017705382436260624	20276.33173247167	0.00033620306502926044	0.0	0.0003098441926345609	0.0001327903682719547	0.00017705382436260624	20276.33162181303	0.00033620306564045665	0.0	0.0003098441926345609	0.0001327903682719547	0.00017705382436260624	20276.331843130312	0.00033620306441813536	0	0.0002655807365439094	0.0002950897072710104
1	TrialState.COMPLETE	0.0003098441926345609	2020-01-09 23:16:53.379948	2020-01-09 23:33:23.922751	0.30566406038237204	12.427314516630178	150.0	70.0	0.018438229566471852	0.028423142825428137	2000.0	0.9953852879089162	0.0	0.0003098441926345609	0.00017705382436260624	0.0002213172804532578	20179.6460694051	0.00035197628270513246	0.0	0.0003098441926345609	0.00017705382436260624	0.0002213172804532578	20179.645980878187	0.00035197628277700986	0.0	0.0003098441926345609	0.00017705382436260624	0.0002213172804532578	20179.646157932013	0.0003519762826332572	1	0.0004426345609065156	0.0003541076487252125
2	TrialState.COMPLETE	0.0003541076487252125	2020-01-09 23:33:23.923523	2020-01-10 00:01:56.898318	0.22013487921057262	10.546545011930503	350.0	100.0	0.08783788443038144	0.06205497106419068	2000.0	0.9984941655371584	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0001327903682719547	20242.807144121813	0.00040122484603338516	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0001327903682719547	20242.8070555949	0.0004012248487934284	8.852691218130312e-05	0.0003541076487252125	0.0001327903682719547	0.0001327903682719547	20242.807232648724	0.00040122484327401403	2	0.000708215297450425	0.00047214353163361664
3	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 00:01:56.899143	2020-01-10 00:19:02.427661	0.20093361776517826	9.964302673362312	150.0	90.0	0.0012979015400209504	0.05948527147345162	1000.0	1.00708990374693	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20417.088947415014	0.0002679337559504782	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20417.08888101983	0.00026793375645612353	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20417.089013810197	0.00026793375544487727	3	0.0002655807365439094	0.00023607176581680832
4	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 00:19:02.428638	2020-01-10 00:51:04.980068	0.30277255015298954	18.324925844011627	450.0	80.0	0.0011674816169733942	0.03732021932768404	500.0	1.009356995196378	0.0	8.852691218130312e-05	0.0	0.0	20462.878629603398	0.0002524415999000571	0.0	8.852691218130312e-05	0.0	0.0	20462.87849681303	0.00025244160238862786	0.0	8.852691218130312e-05	0.0	0.0	20462.878762393768	0.0002524415974120496	4	0.0	5.901794145420208e-05
5	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 00:51:04.981063	2020-01-10 01:14:20.751404	0.6673458418415049	12.955913064363871	350.0	50.0	0.019908638710854906	0.015069106526355581	1400.0	1.0007601781134348	0.0	0.0003541076487252125	0.0	0.0001327903682719547	20288.725146069406	0.0002944479738768208	0.0	0.0003541076487252125	0.0	0.0001327903682719547	20288.72507967422	0.00029444797478476965	0.0	0.0003541076487252125	0.0	0.0001327903682719547	20288.72521246459	0.0002944479729690285	5	0.00017705382436260624	0.0002950897072710104
6	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 01:14:20.752274	2020-01-10 01:28:03.334008	0.28530359603275	3.733369849635234	50.0	20.0	0.0017160926541170875	0.06750767248409269	1600.0	1.0026685296837141	8.852691218130312e-05	0.0004426345609065156	8.852691218130312e-05	0.00017705382436260624	20327.37920502833	0.0003571646996676746	8.852691218130312e-05	0.0004426345609065156	8.852691218130312e-05	0.00017705382436260624	20327.379116501415	0.00035716470229840366	8.852691218130312e-05	0.0004426345609065156	8.852691218130312e-05	0.00017705382436260624	20327.37929355524	0.0003571646970374915	6	0.0003541076487252125	0.00041312559017941453
7	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 01:28:03.334834	2020-01-10 01:46:21.550370	0.6365155584139943	3.464964046103615	250.0	40.0	0.03425789426160524	0.012489445753866337	1500.0	0.9991165353464267	0.0	0.0002213172804532578	0.0	0.0	20255.508100212464	0.00024523364441651996	0.0	0.0002213172804532578	0.0	0.0	20255.50792315864	0.00024523364488824174	0.0	0.0002213172804532578	0.0	0.0	20255.50827726629	0.00024523364394482826	7	8.852691218130312e-05	0.00017705382436260624
8	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 01:46:21.551422	2020-01-10 02:01:08.380559	0.305896044944242	4.557584348473124	150.0	30.0	0.03628985404851056	0.010805608021017642	700.0	0.9962949815620104	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20197.926234950424	0.00022618745410639749	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20197.92616855524	0.00022618745498612441	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20197.926301345607	0.00022618745322683137	8	0.0002655807365439094	0.00017705382436260624
9	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 02:01:08.381392	2020-01-10 02:15:50.684400	0.3564778834976271	10.732680235455081	150.0	30.0	0.08225174981089996	0.0488036085270501	2000.0	0.9996617773357139	4.426345609065156e-05	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20266.47926257082	0.0002552563264108282	4.426345609065156e-05	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20266.479151912183	0.0002552563307572367	4.426345609065156e-05	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20266.47937322946	0.00025525632206571084	9	0.00017705382436260624	0.00011803588290840416
10	TrialState.COMPLETE	0.0004868980169971671	2020-01-10 02:15:50.685212	2020-01-10 02:43:15.749207	0.20713996194590029	3.0043943540920934	350.0	90.0	0.05531019843832039	0.04498636248558569	1100.0	0.9990305346168082	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.00017705382436260624	20253.844192634562	0.00048744505624891734	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.00017705382436260624	20253.844104107648	0.00048744505657643536	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.00017705382436260624	20253.844281161473	0.0004874450559214215	10	0.0002655807365439094	0.00041312559017941453
