number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2991573033707865	2020-03-13 03:06:28.713554	2020-03-13 03:07:44.018532	128	128	1	0.008191974684016591	512	0.6350938904313684	0.039794007490636704	0.2991573033707865	0.09691011235955056	0.16900749063670412	30.62687265917603	0.12214784058041186	0.039794007490636704	0.2991573033707865	0.09691011235955056	0.16900749063670412	30.62687265917603	0.12214784058041186	1396479033	300	0.039794007490636704	0.2991573033707865	0.09691011235955056	0.16900749063670412	30.62687265917603	0.12214784058041186	0	COMPLETE
1	0.08239700374531835	2020-03-13 03:07:44.036632	2020-03-13 03:08:36.594416	64	64	57	0.012965000976639758	512	0.9597955392377123	0.0	0.08239700374531835	0.015917602996254682	0.0299625468164794	46.002808988764045	0.042679328174327645	0.0	0.08239700374531835	0.015917602996254682	0.0299625468164794	46.002808988764045	0.042679328174327645	2485328975	200	0.0	0.08239700374531835	0.015917602996254682	0.0299625468164794	46.002808988764045	0.042679328174327645	1	COMPLETE
2	0.18352059925093633	2020-03-13 03:08:36.605685	2020-03-13 03:09:30.359974	128	64	30	0.0011561563920157827	512	0.7674998927823083	0.0	0.18352059925093633	0.032303370786516857	0.07631086142322098	36.673689138576776	0.06479581537300633	0.0	0.18352059925093633	0.032303370786516857	0.07631086142322098	36.673689138576776	0.06479581537300633	1746076261	200	0.0	0.18352059925093633	0.032303370786516857	0.07631086142322098	36.673689138576776	0.06479581537300633	2	COMPLETE
3	0.2247191011235955	2020-03-13 03:09:30.371490	2020-03-13 03:10:23.940153	256	64	22	0.0022829780088269515	512	0.6935333953158798	0.0	0.2247191011235955	0.054775280898876406	0.10955056179775281	33.10440074906367	0.078028035821291	0.0	0.2247191011235955	0.054775280898876406	0.10955056179775281	33.10440074906367	0.078028035821291	3535663025	200	0.0	0.2247191011235955	0.054775280898876406	0.10955056179775281	33.10440074906367	0.078028035821291	3	COMPLETE
4	0.17462546816479402	2020-03-13 03:10:23.952082	2020-03-13 03:11:28.577021	128	128	24	0.06739233488882813	512	0.7459984757232895	0.0	0.17462546816479402	0.04447565543071161	0.08895131086142322	35.81367041198502	0.06741428565682242	0.0	0.17462546816479402	0.04447565543071161	0.08895131086142322	35.81367041198502	0.06741428565682242	2759846390	250	0.0	0.17462546816479402	0.04447565543071161	0.08895131086142322	35.81367041198502	0.06741428565682242	4	COMPLETE
5	0.12874531835205993	2020-03-13 03:11:28.588939	2020-03-13 03:16:57.036864	64	128	15	0.07440257357942302	128	0.876643846927678	0.0009363295880149813	0.12874531835205993	0.0299625468164794	0.05805243445692884	42.10486891385768	0.053274267739903534	0.0009363295880149813	0.12874531835205993	0.0299625468164794	0.05805243445692884	42.10486891385768	0.053274267739903534	3306291509	350	0.0009363295880149813	0.12874531835205993	0.0299625468164794	0.05805243445692884	42.10486891385768	0.053274267739903534	5	COMPLETE
6	0.11376404494382023	2020-03-13 03:16:57.049275	2020-03-13 03:18:22.280171	256	64	48	0.004218618773572807	512	0.8891912916193853	0.0	0.11376404494382023	0.01451310861423221	0.03838951310861423	42.58286516853933	0.0482444869070702	0.0	0.11376404494382023	0.01451310861423221	0.03838951310861423	42.58286516853933	0.0482444869070702	1052960251	300	0.0	0.11376404494382023	0.01451310861423221	0.03838951310861423	42.58286516853933	0.0482444869070702	6	COMPLETE
7	0.07677902621722846	2020-03-13 03:18:22.290719	2020-03-13 03:21:13.328912	64	128	70	0.021639371788206865	128	1.0973954288941226	0.0	0.07677902621722846	0.010767790262172285	0.02855805243445693	52.804307116104866	0.03727377638964476	0.0	0.07677902621722846	0.010767790262172285	0.02855805243445693	52.804307116104866	0.03727377638964476	3828432574	200	0.0	0.07677902621722846	0.010767790262172285	0.02855805243445693	52.804307116104866	0.03727377638964476	7	COMPLETE
8	0.09550561797752809	2020-03-13 03:21:13.340429	2020-03-13 03:22:23.645168	256	256	63	0.01238759869317226	512	0.9536834983626025	0.0	0.09550561797752809	0.012172284644194757	0.030430711610486893	45.72237827715356	0.04415586727346712	0.0	0.09550561797752809	0.012172284644194757	0.030430711610486893	45.72237827715356	0.04415586727346712	259865600	200	0.0	0.09550561797752809	0.012172284644194757	0.030430711610486893	45.72237827715356	0.04415586727346712	8	COMPLETE
9	0.08614232209737828	2020-03-13 03:22:23.656239	2020-03-13 03:23:23.642524	64	64	41	0.0010649330847224896	256	0.9683201206370156	0.0	0.08614232209737828	0.010767790262172285	0.024344569288389514	46.756554307116104	0.04128510799271954	0.0	0.08614232209737828	0.010767790262172285	0.024344569288389514	46.756554307116104	0.04128510799271954	805178740	150	0.0	0.08614232209737828	0.010767790262172285	0.024344569288389514	46.756554307116104	0.04128510799271954	9	COMPLETE
