number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09878277153558053	2020-03-07 02:53:27.457225	2020-03-07 02:53:39.408310	64	2	0.0012198783943910105	0.14339976147576244	256	0.005385781767807524	1.0022103983092676	0.0	0.09878277153558053	0.02247191011235955	0.047752808988764044	48.46629213483146	0.04520027149374006	0.0	0.09878277153558053	0.02247191011235955	0.047752808988764044	48.46629213483146	0.04520027149374006	4065227139	150	0.0	0.09878277153558053	0.02247191011235955	0.047752808988764044	48.46629213483146	0.04520027149374006	0	COMPLETE
1	0.08801498127340825	2020-03-07 02:53:39.426462	2020-03-07 02:53:51.524631	64	2	0.01738226255565245	0.0915501149315216	256	0.028729443052633457	1.0002242736256775	0.0	0.08801498127340825	0.02153558052434457	0.046348314606741575	48.235955056179776	0.04441498317388342	0.0	0.08801498127340825	0.02153558052434457	0.046348314606741575	48.235955056179776	0.04441498317388342	2433296696	150	0.0	0.08801498127340825	0.02153558052434457	0.046348314606741575	48.235955056179776	0.04441498317388342	1	COMPLETE
2	0.0847378277153558	2020-03-07 02:53:51.536378	2020-03-07 02:54:08.811874	64	1	0.04221009418362569	0.18657694505211178	128	0.003360908295059119	1.0189560269064895	0.0	0.0847378277153558	0.0149812734082397	0.033707865168539325	49.191947565543074	0.04121104628706272	0.0	0.0847378277153558	0.0149812734082397	0.033707865168539325	49.191947565543074	0.04121104628706272	3378042898	150	0.0	0.0847378277153558	0.0149812734082397	0.033707865168539325	49.191947565543074	0.04121104628706272	2	COMPLETE
3	0.10674157303370786	2020-03-07 02:54:08.823795	2020-03-07 02:54:20.379074	128	1	0.0015282790571170904	0.010262108832194796	256	0.056655439929005035	0.9860715959378089	0.0	0.10674157303370786	0.02200374531835206	0.04588014981273408	47.70037453183521	0.046382942486536474	0.0	0.10674157303370786	0.02200374531835206	0.04588014981273408	47.70037453183521	0.046382942486536474	1900929922	150	0.0	0.10674157303370786	0.02200374531835206	0.04588014981273408	47.70037453183521	0.046382942486536474	3	COMPLETE
4	0.09222846441947566	2020-03-07 02:54:20.394960	2020-03-07 02:54:37.955173	256	2	0.02386007585541009	0.2645500110287256	128	0.01045134489427881	1.015606991697298	0.0	0.09222846441947566	0.02200374531835206	0.042134831460674156	48.97682584269663	0.043003320598855414	0.0	0.09222846441947566	0.02200374531835206	0.042134831460674156	48.97659176029963	0.04300338508436423	2189293106	150	0.0	0.09222846441947566	0.02200374531835206	0.042134831460674156	48.977059925093634	0.04300325717048609	4	COMPLETE
5	0.08661048689138577	2020-03-07 02:54:37.967393	2020-03-07 02:54:55.390394	64	1	0.0017309391154289784	0.02732447446992847	128	0.11093966735170753	1.0258175588478002	0.0	0.08661048689138577	0.020599250936329586	0.04073033707865169	49.46301498127341	0.042494805233267936	0.0	0.08661048689138577	0.020599250936329586	0.04073033707865169	49.46301498127341	0.042494805233267936	2653369505	150	0.0	0.08661048689138577	0.020599250936329586	0.04073033707865169	49.46301498127341	0.042494805233267936	5	COMPLETE
6	0.09410112359550561	2020-03-07 02:54:55.402400	2020-03-07 02:55:55.128502	256	2	0.04601332300229247	0.15524183364787744	128	0.32098348646683394	1.027559301674659	0.008426966292134831	0.09410112359550561	0.026685393258426966	0.046348314606741575	49.54073033707865	0.050004305408356556	0.008426966292134831	0.09410112359550561	0.026685393258426966	0.046348314606741575	49.54026217228464	0.0500056106948645	1205192857	400	0.008426966292134831	0.09410112359550561	0.026685393258426966	0.046348314606741575	49.54119850187266	0.05000306740084732	6	COMPLETE
7	0.0898876404494382	2020-03-07 02:55:55.140700	2020-03-07 02:56:07.764868	128	2	0.04030506990690386	0.1110276396701261	256	0.08208161511821654	1.0263656446961371	0.0	0.0898876404494382	0.018726591760299626	0.03932584269662921	49.53838951310861	0.04260037421397575	0.0	0.0898876404494382	0.018726591760299626	0.03932584269662921	49.53838951310861	0.04260037421397575	3898959178	150	0.0	0.0898876404494382	0.018726591760299626	0.03932584269662921	49.53838951310861	0.04260037421397575	7	COMPLETE
8	0.08192883895131087	2020-03-07 02:56:07.776688	2020-03-07 02:56:20.109834	256	1	0.0021250204910964925	0.012720605721249032	256	0.03384769128636862	1.008105756610297	0.0	0.08192883895131087	0.015917602996254682	0.03745318352059925	48.62359550561798	0.0414734601693686	0.0	0.08192883895131087	0.015917602996254682	0.03745318352059925	48.62359550561798	0.0414734601693686	454587226	150	0.0	0.08192883895131087	0.015917602996254682	0.03745318352059925	48.62359550561798	0.0414734601693686	8	COMPLETE
9	0.09363295880149813	2020-03-07 02:56:20.121878	2020-03-07 02:56:30.001913	64	2	0.058144637322226835	0.030565532391343162	512	0.14811902561199664	1.0055638537236422	0.0	0.09363295880149813	0.023876404494382022	0.046348314606741575	48.60486891385768	0.04498308437822029	0.0	0.09363295880149813	0.023876404494382022	0.046348314606741575	48.60486891385768	0.04498308437822029	4038635851	150	0.0	0.09363295880149813	0.023876404494382022	0.046348314606741575	48.60486891385768	0.04498308437822029	9	COMPLETE
