number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09691011235955056	2020-03-12 14:02:02.352666	2020-03-12 14:02:37.828431	256	64	0.003048860388548514	128	0.2716757225250581	1.0028643707818028	0.0	0.09691011235955056	0.02762172284644195	0.04353932584269663	48.357209737827716	0.04544848157765491	0.0	0.09691011235955056	0.02762172284644195	0.04353932584269663	48.357209737827716	0.04544848157765491	4267894206	250.0	0.0	0.09691011235955056	0.02762172284644195	0.04353932584269663	48.357209737827716	0.04544848157765491	0	COMPLETE
1	0.10159176029962547	2020-03-12 14:02:37.844550	2020-03-12 14:03:03.545328	256	64	0.007000950338554752	256	0.016025805217064718	0.9975807701755482	0.00046816479400749064	0.10159176029962547	0.025749063670411985	0.048220973782771535	48.18398876404494	0.046093552235118504	0.00046816479400749064	0.10159176029962547	0.025749063670411985	0.048220973782771535	48.18398876404494	0.046093552235118504	1140728259	250.0	0.00046816479400749064	0.10159176029962547	0.025749063670411985	0.048220973782771535	48.18398876404494	0.046093552235118504	1	COMPLETE
2	0.08895131086142322	2020-03-12 14:03:03.563545	2020-03-12 14:03:16.361986	256	256	0.04163055390567803	256	0.002314726008470385	1.034475703205746	0.0	0.08895131086142322	0.016853932584269662	0.03417602996254682	49.875	0.041412744394412414	0.0	0.08895131086142322	0.016853932584269662	0.03417602996254682	49.875	0.041412744394412414	3864464240	150.0	0.0	0.08895131086142322	0.016853932584269662	0.03417602996254682	49.875	0.041412744394412414	2	COMPLETE
3	0.10393258426966293	2020-03-12 14:03:16.374023	2020-03-12 14:03:26.135302	64	64	0.028884807575581442	512	0.09097743770162527	1.0062293954863306	0.0	0.10393258426966293	0.02855805243445693	0.04962546816479401	48.56928838951311	0.04666394396927458	0.0	0.10393258426966293	0.02855805243445693	0.04962546816479401	48.56928838951311	0.04666394396927458	2218224603	150.0	0.0	0.10393258426966293	0.02855805243445693	0.04962546816479401	48.56928838951311	0.04666394396927458	3	COMPLETE
4	0.10440074906367042	2020-03-12 14:03:26.153248	2020-03-12 14:03:43.888496	128	64	0.00338289866682416	128	0.020222354614792024	0.9980483118545836	0.0	0.10440074906367042	0.021067415730337078	0.04962546816479401	48.11048689138577	0.046260891045984666	0.0	0.10440074906367042	0.021067415730337078	0.04962546816479401	48.11048689138577	0.046260891045984666	3077601676	150.0	0.0	0.10440074906367042	0.021067415730337078	0.04962546816479401	48.11048689138577	0.046260891045984666	4	COMPLETE
5	0.09222846441947566	2020-03-12 14:03:43.906544	2020-03-12 14:03:56.251271	256	128	0.004227233270480008	256	0.0032492494262159675	0.992687964632284	0.0	0.09222846441947566	0.019194756554307114	0.041666666666666664	47.8497191011236	0.04344624346884333	0.0	0.09222846441947566	0.019194756554307114	0.041666666666666664	47.8497191011236	0.04344624346884333	2998635213	150.0	0.0	0.09222846441947566	0.019194756554307114	0.041666666666666664	47.8497191011236	0.04344624346884333	5	COMPLETE
6	0.09176029962546817	2020-03-12 14:03:56.262021	2020-03-12 14:04:15.029378	256	256	0.03006876858020072	256	0.04135609103841993	1.0042197740992551	0.0	0.09176029962546817	0.025749063670411985	0.04728464419475655	48.45926966292135	0.0450061017972005	0.0	0.09176029962546817	0.025749063670411985	0.04728464419475655	48.45926966292135	0.0450061017972005	2646333296	200.0	0.0	0.09176029962546817	0.025749063670411985	0.04728464419475655	48.45926966292135	0.0450061017972005	6	COMPLETE
7	0.09878277153558053	2020-03-12 14:04:15.041488	2020-03-12 14:04:32.726061	128	128	0.045048182745962874	128	0.006248914170132098	1.0024804405899446	0.0	0.09878277153558053	0.025280898876404494	0.047752808988764044	48.3375468164794	0.04514801497702509	0.0	0.09878277153558053	0.025280898876404494	0.047752808988764044	48.3375468164794	0.04514801497702509	1168204647	150.0	0.0	0.09878277153558053	0.025280898876404494	0.047752808988764044	48.3375468164794	0.04514801497702509	7	COMPLETE
8	0.10252808988764045	2020-03-12 14:04:32.738303	2020-03-12 14:04:42.773080	256	128	0.001172603852515084	512	0.2206108334035572	1.0006949233278382	0.0	0.10252808988764045	0.026217228464419477	0.04962546816479401	48.28558052434457	0.04585804785144107	0.0	0.10252808988764045	0.026217228464419477	0.04962546816479401	48.28558052434457	0.04585804785144107	877899339	150.0	0.0	0.10252808988764045	0.026217228464419477	0.04962546816479401	48.28558052434457	0.04585804785144107	8	COMPLETE
9	0.09550561797752809	2020-03-12 14:04:42.785125	2020-03-12 14:05:00.773223	128	256	0.003179242345693472	128	0.5526664628017519	1.028732021489226	0.0	0.09550561797752809	0.020131086142322098	0.04307116104868914	49.6624531835206	0.042836772962688584	0.0	0.09550561797752809	0.020131086142322098	0.04307116104868914	49.6624531835206	0.042836772962688584	2693047634	150.0	0.0	0.09550561797752809	0.020131086142322098	0.04307116104868914	49.6624531835206	0.042836772962688584	9	COMPLETE
