number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.18971813305945454	2020-01-21 11:24:24.909144	2020-01-21 23:06:13.831380	0.40315627672776294	6.9175737141946785	350.0	40.0	0.07365591339442136	1300.0	0.16555423266450192	0.028985507246376812	0.18971813305945454	0.0787686865228803	0.12276047015862147	1164.4867054661645	0.08182671879463957	0.028985507246376812	0.18971813305945454	0.0787686865228803	0.12276047015862147	1164.4866484080794	0.08182671880822202	1466021950	0.028985507246376812	0.18971813305945454	0.0787686865228803	0.12276047015862147	1164.4867625242498	0.08182671878106487	0
1	TrialState.COMPLETE	0.21473810338925026	2020-01-21 23:06:13.832150	2020-01-22 14:49:29.284732	0.9331465478583719	2.1739129603279244	250.0	100.0	0.0028476340337351114	1700.0	0.14587733305003836	0.02821522309711286	0.21473810338925026	0.08604359237703983	0.13465708090836473	1022.6853389250257	0.08706256396514461	0.02821522309711286	0.21473810338925026	0.08604359237703983	0.13465708090836473	1022.6852390733767	0.08706256412966017	814257905	0.02821522309711286	0.21473810338925026	0.08604359237703983	0.13465708090836473	1022.6854387766747	0.08706256380111049	1
