number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 23:29:57.955712	2020-01-11 00:09:02.861340	250.0	51.0	0.014253007201591344	0.06294719026451208	1300.0	0.9996239676686085	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20265.654169617563	0.0002612075862825486	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20265.653815509915	0.0002612075877803881	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20265.654523725214	0.0002612075847848533	0	8.852691218130312e-05	0.00011803588290840416
1	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 00:09:02.862126	2020-01-11 00:35:52.051693	50.0	61.0	0.007095825587332518	0.09806208327947188	1100.0	1.0107238860066454	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20490.591204851276	0.00021792754907312903	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20490.590961402268	0.00021792755032753458	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20490.59144830028	0.00021792754781885582	1	0.00017705382436260624	0.00017705382436260624
2	TrialState.COMPLETE	0.0001327903682719547	2020-01-11 00:35:52.052518	2020-01-11 01:06:10.445792	150.0	11.0	0.021066752958952776	0.02901672852493686	1000.0	0.999000090768337	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20253.00712641643	0.00023483578308342614	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20253.006816572237	0.0002348357841349432	0.0	0.0001327903682719547	8.852691218130312e-05	8.852691218130312e-05	20253.007436260625	0.0002348357820320159	2	8.852691218130312e-05	0.00011803588290840416
3	TrialState.COMPLETE	0.0002655807365439094	2020-01-11 01:06:10.446672	2020-01-11 02:00:46.612912	450.0	41.0	0.0024802762124752496	0.01685713074196202	1100.0	1.0048214929863017	0.0	0.0002655807365439094	4.426345609065156e-05	0.00017705382436260624	20371.244865439094	0.0002457012123714018	0.0	0.0002655807365439094	4.426345609065156e-05	0.00017705382436260624	20371.2445555949	0.0002457012148916739	0.0	0.0002655807365439094	4.426345609065156e-05	0.00017705382436260624	20371.245175283286	0.00024570120985149065	3	0.00017705382436260624	0.00023607176581680832
4	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 02:00:46.613750	2020-01-11 02:27:27.472617	50.0	41.0	0.002709869166441857	0.02940185820484308	1800.0	1.0090807495676302	0.0	0.00017705382436260624	0.0	0.0	20457.433472025496	0.00023154896695660722	0.0	0.00017705382436260624	0.0	0.0	20457.43333923513	0.0002315489670955685	0.0	0.00017705382436260624	0.0	0.0	20457.433604815866	0.0002315489668176506	4	0.00017705382436260624	0.00017705382436260624
5	TrialState.COMPLETE	0.0	2020-01-11 02:27:27.473408	2020-01-11 03:01:19.205984	150.0	91.0	0.00973339875685552	0.014875568262504787	800.0	0.9982254285443699	0.0	0.0	0.0	0.0	20237.294307719545	0.0002074628189734816	0.0	0.0	0.0	0.0	20237.294130665723	0.00020746282400439678	0.0	0.0	0.0	0.0	20237.29448477337	0.00020746281394422176	5	0.0	0.0
6	TrialState.COMPLETE	0.0002213172804532578	2020-01-11 03:01:19.206809	2020-01-11 03:40:25.192672	250.0	51.0	0.003359814320494763	0.020567619451858137	600.0	1.0104688259251553	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20485.54846848442	0.00024279585207613718	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20485.548202903683	0.00024279587961469675	0.0	0.0002213172804532578	0.0	4.426345609065156e-05	20485.548734065156	0.00024279582455580116	6	8.852691218130312e-05	0.00017705382436260624
7	TrialState.COMPLETE	0.0003541076487252125	2020-01-11 03:40:25.193590	2020-01-11 04:21:05.676222	250.0	61.0	0.0014371748087469596	0.022042429288888783	1000.0	0.9927740797695818	0.0	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20126.697392882437	0.0002857456894561912	0.0	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20126.696928116147	0.0002857457111237861	0.0	0.0003541076487252125	8.852691218130312e-05	0.00017705382436260624	20126.697857648724	0.0002857456677972583	7	0.00017705382436260624	0.0002950897072710104
8	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 04:21:05.676951	2020-01-11 05:15:43.541504	450.0	41.0	0.006303579922826553	0.04108154692405762	1000.0	1.005122734309122	0.0	0.00017705382436260624	8.852691218130312e-05	0.00017705382436260624	20377.15941483711	0.000283570184297987	0.0	0.00017705382436260624	8.852691218130312e-05	0.00017705382436260624	20377.159215651558	0.0002835701881303249	0.0	0.00017705382436260624	8.852691218130312e-05	0.00017705382436260624	20377.15961402266	0.0002835701804665868	8	0.00017705382436260624	0.00017705382436260624
