number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.14872521246458922	2020-04-26 19:36:34.119212	2020-04-26 19:45:41.754727	3.2404843711492686	256	5	0.006780268568894968	128	0.40996166545663215	0.07808073654390935	0.14872521246458922	0.11561614730878186	0.12836402266288952	8311.15589589235	0.1039028294090583	0.07808073654390935	0.14872521246458922	0.11561614730878186	0.12836402266288952	8311.155630311614	0.10390282944793504	4226468635	150	0.07808073654390935	0.14872521246458922	0.11561614730878186	0.12836402266288952	8311.156161473087	0.10390282937020516	0	COMPLETE
1	0.09596317280453258	2020-04-26 19:45:41.811330	2020-04-26 20:00:57.343183	8.188039598685583	256	15	0.011172574078121281	128	0.5364129424897457	0.04992917847025496	0.09596317280453258	0.07542492917847025	0.08392351274787535	10874.574451133145	0.06782040446207957	0.04992917847025496	0.09596317280453258	0.07542492917847025	0.08392351274787535	10874.574185552408	0.06782040465518098	938891454	200	0.04992917847025496	0.09596317280453258	0.07542492917847025	0.08392351274787535	10874.574716713882	0.06782040426926045	1	COMPLETE
2	0.22521246458923513	2020-04-26 20:00:57.386469	2020-04-26 20:11:03.172321	3.308682091022428	64	62	0.006228155627670482	256	0.2880717931153991	0.12606232294617564	0.22521246458923513	0.17138810198300283	0.19493626062322947	5839.5941041076485	0.1610093152419643	0.12606232294617564	0.22521246458923513	0.17138810198300283	0.19493626062322947	5839.594015580737	0.16100931524214562	249841704	200	0.12606232294617564	0.22521246458923513	0.17138810198300283	0.19493626062322947	5839.594192634561	0.161009315241783	2	COMPLETE
3	0.43997875354107646	2020-04-26 20:11:03.227531	2020-04-26 20:19:29.047898	8.54593177147149	64	32	0.0017706913620258063	256	0.2556587082825579	0.34472379603399433	0.43997875354107646	0.40722379603399433	0.42103399433427763	5182.296033994335	0.3823248055950655	0.34472379603399433	0.43997875354107646	0.40722379603399433	0.42103399433427763	5182.296033994335	0.3823248055950655	2355246942	200	0.34472379603399433	0.43997875354107646	0.40722379603399433	0.42103399433427763	5182.296033994335	0.3823248055950655	3	COMPLETE
4	0.08693342776203966	2020-04-26 20:19:29.109363	2020-04-26 20:23:06.639544	5.1272770325203805	128	18	0.035054419749920254	512	0.4708864396847186	0.044440509915014165	0.08693342776203966	0.061437677053824365	0.07276912181303116	9546.087553116147	0.05942849345021472	0.044440509915014165	0.08693342776203966	0.061437677053824365	0.07276912181303116	9546.087464589235	0.05942849345479311	765411132	150	0.044440509915014165	0.08693342776203966	0.061437677053824365	0.07276912181303116	9546.08764164306	0.059428493445637366	4	COMPLETE
5	0.4401558073654391	2020-04-26 20:23:06.686392	2020-04-26 20:29:39.239065	5.812289137289441	64	85	0.005018597939712068	512	0.245968670583607	0.3043555240793201	0.4401558073654391	0.38526912181303113	0.40757790368271957	4985.958038243626	0.35419718560273694	0.3043555240793201	0.4401558073654391	0.38526912181303113	0.40757790368271957	4985.958038243626	0.35419718560273694	2823094620	200	0.3043555240793201	0.4401558073654391	0.38526912181303113	0.40757790368271957	4985.958038243626	0.35419718560273694	5	COMPLETE
6	0.02762039660056657	2020-04-26 20:29:39.293745	2020-04-26 20:40:35.916169	6.628004654630413	128	75	0.0557463620138345	256	0.7909950328845174	0.014872521246458924	0.02762039660056657	0.021777620396600566	0.023725212464589234	16036.22565509915	0.020134517167845336	0.014872521246458924	0.02762039660056657	0.021777620396600566	0.023725212464589234	16036.225389518413	0.02013451716876863	2270690176	200	0.014872521246458924	0.02762039660056657	0.021777620396600566	0.023725212464589234	16036.225920679886	0.020134517166922106	6	COMPLETE
7	0.44723796033994334	2020-04-26 20:40:35.954383	2020-04-26 20:45:44.584557	2.5620725011575027	128	12	0.0022531378246876286	512	0.2465602321151952	0.3344546742209632	0.44723796033994334	0.4035056657223796	0.4236898016997167	4997.978133852691	0.37742110577266524	0.3344546742209632	0.44723796033994334	0.4035056657223796	0.4236898016997167	4997.9776912181305	0.37742110583348487	2804828433	200	0.3344546742209632	0.44723796033994334	0.4035056657223796	0.4236898016997167	4997.978576487252	0.37742110571189336	7	COMPLETE
8	0.07772662889518414	2020-04-26 20:45:44.644694	2020-04-26 20:49:30.198307	3.1671104856244776	256	2	0.022968928701326618	512	0.6601749867830675	0.049220963172804534	0.07772662889518414	0.06373937677053824	0.06975920679886685	13383.598087818697	0.05979849377627174	0.049220963172804534	0.07772662889518414	0.06373937677053824	0.06975920679886685	13383.598087818697	0.05979849377627174	1822288531	150	0.049220963172804534	0.07772662889518414	0.06373937677053824	0.06975920679886685	13383.598087818697	0.05979849377627174	8	COMPLETE
9	0.4564447592067989	2020-04-26 20:49:30.236433	2020-04-26 20:59:45.739509	8.493840854430944	128	56	0.0017184059031469829	256	0.2604796194881061	0.37163597733711046	0.4564447592067989	0.4228045325779037	0.43325070821529743	5280.162092776204	0.404503146753103	0.37163597733711046	0.4564447592067989	0.4228045325779037	0.43325070821529743	5280.162004249291	0.40450314675339294	2545696043	200	0.37163597733711046	0.4564447592067989	0.4228045325779037	0.43325070821529743	5280.162181303116	0.40450314675281307	9	COMPLETE
