number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.13086271824717563	2020-03-02 01:17:21.704908	2020-03-02 03:21:20.657523	64	1	66	0.01283275912666378	0.05928505068324066	256	0.43613579589644846	0.045846171402487736	0.13086271824717563	0.07548784662786717	0.09657080908364715	3105.4715708090835	0.07372445500657687	0.045846171402487736	0.13086271824717563	0.07548784662786717	0.09657080908364715	3105.46830423371	0.07372446427677228	3828414080	400	0.045846171402487736	0.13086271824717563	0.07548784662786717	0.09657080908364715	3105.4748373844573	0.07372444593760205	0	COMPLETE
1	0.20540910647038685	2020-03-02 03:21:20.704305	2020-03-02 04:04:43.703421	256	2	2	0.005083980142167141	0.23826467678244553	512	0.17709644521665016	0.08250599109893872	0.20540910647038685	0.12567043250028528	0.15437064932100877	1246.255948305375	0.1242325679810419	0.08250599109893872	0.20540910647038685	0.12567043250028528	0.15437064932100877	1246.2556772794705	0.12423256892027543	965876206	250	0.08250599109893872	0.20540910647038685	0.12567043250028528	0.15437064932100877	1246.2562193312792	0.12423256704637846	1	COMPLETE
2	0.0005135227661759672	2020-03-02 04:04:43.749763	2020-03-02 04:30:04.113859	128	1	89	0.07026011719072926	0.042892455387008796	512	0.9902756948639517	8.558712769599452e-05	0.0005135227661759672	0.00019970329795732054	0.00034234851078397807	7073.330366312906	0.0008039936179064961	8.558712769599452e-05	0.0005135227661759672	0.00019970329795732054	0.00034234851078397807	7073.308341892046	0.0008039985873801833	130888718	150	8.558712769599452e-05	0.0005135227661759672	0.00019970329795732054	0.00034234851078397807	7073.352390733767	0.000803988666931712	2	COMPLETE
3	0.1472383886796759	2020-03-02 04:30:04.147333	2020-03-02 06:34:42.393482	256	1	9	0.003943291162363489	0.22652490167479353	128	0.29412894389401395	0.06969645098710488	0.1472383886796759	0.10230514663927878	0.12059226292365628	2084.8857269200043	0.09823978675168883	0.06969645098710488	0.1472383886796759	0.10230514663927878	0.12059226292365628	2084.8842291452697	0.09823979127220853	2740946412	250	0.06969645098710488	0.1472383886796759	0.10230514663927878	0.12059226292365628	2084.8872246947394	0.09823978229177131	3	COMPLETE
4	0.19573776104073948	2020-03-02 06:34:42.438592	2020-03-02 07:30:24.194579	256	1	68	0.0033185270696844934	0.017070561362657728	512	0.25928029796512064	0.08036631290653885	0.19573776104073948	0.1319182928220929	0.15679561793906197	1834.8942571037317	0.12057085441598626	0.08036631290653885	0.19573776104073948	0.1319182928220929	0.15679561793906197	1834.8895926052721	0.12057092979237055	4149326214	250	0.08036631290653885	0.19573776104073948	0.1319182928220929	0.15679561793906197	1834.898921602191	0.12057078375999307	4	COMPLETE
5	0.09862490014835103	2020-03-02 07:30:24.229608	2020-03-02 10:36:25.659667	64	2	55	0.030981753413388703	0.12622142089285002	128	0.6404857336929575	0.056744265662444365	0.09862490014835103	0.07945338354444825	0.08718475407965309	4552.979373502225	0.0730647105418295	0.056744265662444365	0.09862490014835103	0.07945338354444825	0.08718475407965309	4552.973268287116	0.07306471228237092	276142746	350	0.056744265662444365	0.09862490014835103	0.07945338354444825	0.08718475407965309	4552.985478717334	0.07306470881016698	5	COMPLETE
6	0.20769142987561337	2020-03-02 10:36:25.693046	2020-03-02 11:10:40.876273	128	1	45	0.004057198690340791	0.018382485930285526	512	0.21929782197128683	0.08901061280383431	0.20769142987561337	0.14646810453041195	0.16837840922058656	1553.0733909619994	0.1317365145459653	0.08901061280383431	0.20769142987561337	0.14646810453041195	0.16837840922058656	1553.071664954924	0.13173654319434228	4280199794	200	0.08901061280383431	0.20769142987561337	0.14646810453041195	0.16837840922058656	1553.0751169690745	0.13173648657562648	6	COMPLETE
7	0.21528015519799157	2020-03-02 11:10:40.924901	2020-03-02 13:47:07.171900	128	2	46	0.00203942140481272	0.014169793500762903	128	0.1186913087158857	0.08253452014150404	0.21528015519799157	0.12852333675681843	0.1571950245349766	838.1391076115485	0.12679251217116538	0.08253452014150404	0.21528015519799157	0.12852333675681843	0.1571950245349766	838.1380520369736	0.12679279014189665	375442372	300	0.08253452014150404	0.21528015519799157	0.12852333675681843	0.1571950245349766	838.1401631861235	0.12679226820915115	7	COMPLETE
8	0.039798014378637454	2020-03-02 13:47:07.223159	2020-03-02 14:23:13.602172	64	1	72	0.03942636482069758	0.026690263569934453	256	0.7932371449659332	0.016347141389934955	0.039798014378637454	0.026189661074974325	0.03195252767317129	5655.0817642359925	0.025257487634237942	0.016347141389934955	0.039798014378637454	0.026189661074974325	0.03195252767317129	5655.07306287801	0.02525748964605256	4003771138	150	0.016347141389934955	0.039798014378637454	0.026189661074974325	0.03195252767317129	5655.090465593975	0.025257485626271906	8	COMPLETE
9	0.24278215223097113	2020-03-02 14:23:13.637982	2020-03-02 16:09:50.759464	64	1	75	0.0011926799857284115	0.14444372504076042	256	0.09381625897584941	0.08236334588611206	0.24278215223097113	0.1331165126098368	0.18501084103617482	660.5600964281639	0.13426203621027957	0.08236334588611206	0.24278215223097113	0.1331165126098368	0.18501084103617482	660.5588554148122	0.13426203954740684	3723513858	350	0.08236334588611206	0.24278215223097113	0.1331165126098368	0.18501084103617482	660.5613374415154	0.13426203288531313	9	COMPLETE
10	0.16158849709003767	2020-03-02 16:09:50.816390	2020-03-02 17:44:08.826585	64	2	87	0.003042320287978393	0.0611003882366734	128	0.16432404959119595	0.06376241013351593	0.16158849709003767	0.10279014036288942	0.125128380691544	1162.3401660390277	0.099551933748076	0.06376241013351593	0.16158849709003767	0.10279014036288942	0.125128380691544	1162.3372703412074	0.09955195491738389	3871202645	200	0.06376241013351593	0.16158849709003767	0.10279014036288942	0.125128380691544	1162.343061736848	0.09955191315479345	10	COMPLETE
11	0.11180531781353417	2020-03-02 17:44:08.861749	2020-03-02 18:55:27.575705	64	2	77	0.013685763324289467	0.09437831721159874	256	0.36919095452084	0.03651717448362433	0.11180531781353417	0.06690060481570238	0.08350450758872532	2626.394085929476	0.06384012467788254	0.03651717448362433	0.11180531781353417	0.06690060481570238	0.08350450758872532	2626.390847883145	0.06384012813549578	2124307882	250	0.03651717448362433	0.11180531781353417	0.06690060481570238	0.08350450758872532	2626.3973239758075	0.06384012124060266	11	COMPLETE
12	0.14837955038228917	2020-03-02 18:55:27.611877	2020-03-02 20:29:45.365739	64	1	90	0.004545464602321348	0.0543041940673981	128	0.26379347944438925	0.05802807257788429	0.14837955038228917	0.09659933812621248	0.11511468675111264	1869.15168891932	0.09021222592691598	0.05802807257788429	0.14837955038228917	0.09659933812621248	0.11511468675111264	1869.1478660276161	0.09021222855454283	2359948925	200	0.05802807257788429	0.14837955038228917	0.09659933812621248	0.11511468675111264	1869.1555118110236	0.09021222330770523	12	COMPLETE
13	0.18720757731370535	2020-03-02 20:29:45.401673	2020-03-02 21:04:59.965890	128	1	56	0.012764338597324466	0.042890869066667725	512	0.44948337542615713	0.07229259386055004	0.18720757731370535	0.12042108866826429	0.1484936665525505	3194.8809340408534	0.11024043887748505	0.07229259386055004	0.18720757731370535	0.12042108866826429	0.1484936665525505	3194.8774392331393	0.11024047065921078	2743353535	200	0.07229259386055004	0.18720757731370535	0.12042108866826429	0.1484936665525505	3194.884428848568	0.11024040836341814	13	COMPLETE
