number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.9728464419475655	2020-05-18 11:38:55.349488	2020-05-18 11:41:40.754203	0.13082585014937057	0.417456184052734	0.20841137344819927	128	64	128	0.012592696751825627	0.06130431812214718	0.5318352059925093	0.9728464419475655	0.8572097378277154	0.9325842696629213	2.949438202247191	0.7015953885660704	0.5318352059925093	0.9728464419475655	0.8572097378277154	0.9325842696629213	2.949438202247191	0.7015953885660704		1474323679.0	450.0	0.5318352059925093	0.9728464419475655	0.8572097378277154	0.9325842696629213	2.949438202247191	0.7015953885660704	10		COMPLETE
11	0.9691011235955056	2020-05-18 11:41:40.819382	2020-05-18 11:43:22.188995	0.3839097032987163	0.2543848884503582	0.15960812793492962	64	64	256	0.004856490626683881	0.06446139014950406	0.5074906367041199	0.9691011235955056	0.826310861423221	0.9152621722846442	3.090355805243446	0.6800692281497798	0.5074906367041199	0.9691011235955056	0.826310861423221	0.9152621722846442	3.090355805243446	0.6800692281497798		1525002631.0	500.0	0.5074906367041199	0.9691011235955056	0.826310861423221	0.9152621722846442	3.090355805243446	0.6800692281497798	11		COMPLETE
12	0.9405430711610487	2020-05-18 11:43:22.246073	2020-05-18 11:45:31.851045	0.174893832326472	0.31657713023023054	0.28054127556864983	64	64	512	0.9157859001381756	0.08004394911093575	0.4344569288389513	0.9405430711610487	0.7401685393258427	0.8539325842696629	3.866573033707865	0.6111829589719271	0.4344569288389513	0.9405430711610487	0.7401685393258427	0.8539325842696629	3.866573033707865	0.6111829589719271		387149511.0	700.0	0.4344569288389513	0.9405430711610487	0.7401685393258427	0.8539325842696629	3.866573033707865	0.6111829589719271	12		COMPLETE
13	0.9620786516853933	2020-05-18 11:45:31.927432	2020-05-18 12:01:50.655012	0.2778832712931406	0.2909887013266986	0.43212609123091816	256	256	512	0.21291766283381497	0.06458922836769107	0.5159176029962547	0.9620786516853933	0.829119850187266	0.9105805243445693	3.1034644194756553	0.685803379363314	0.5159176029962547	0.9620786516853933	0.829119850187266	0.9105805243445693	3.1034644194756553	0.685803379363314		476720646.0	300.0	0.5159176029962547	0.9620786516853933	0.829119850187266	0.9105805243445693	3.1034644194756553	0.685803379363314	13		COMPLETE
14	0.974250936329588	2020-05-18 12:01:50.709593	2020-05-18 12:03:48.220853	0.15820841809386474	0.24636147444534948	0.28729479455200546	64	128	128	0.006287015135241357	0.061043246664902136	0.5327715355805244	0.974250936329588	0.8469101123595506	0.9260299625468165	2.933520599250936	0.7004888038069739	0.5327715355805244	0.974250936329588	0.8469101123595506	0.9260299625468165	2.933520599250936	0.7004888038069739		4271497563.0	400.0	0.5327715355805244	0.974250936329588	0.8469101123595506	0.9260299625468165	2.933520599250936	0.7004888038069739	14		COMPLETE
15	0.9616104868913857	2020-05-18 12:03:48.290473	2020-05-18 12:05:38.621387	0.46626758928498957	0.10473731553039799	0.337685209809796	64	64	256	0.0069347642947055485	0.06583978669728373	0.49063670411985016	0.9616104868913857	0.8188202247191011	0.9068352059925093	3.164325842696629	0.6664714334603383	0.49063670411985016	0.9616104868913857	0.8188202247191011	0.9068352059925093	3.164325842696629	0.6664714334603383		1413894623.0	500.0	0.49063670411985016	0.9616104868913857	0.8188202247191011	0.9068352059925093	3.164325842696629	0.6664714334603383	15		COMPLETE
16		2020-05-18 12:05:38.685823	2020-05-18 12:05:43.101146	0.1693255773695742	0.34670281108284784	0.3752842110189315	256	64	256	0.00130925783925281														CUDA out of memory. Tried to allocate 3.75 GiB (GPU 0; 11.91 GiB total capacity; 3.89 GiB already allocated; 3.71 GiB free; 7.62 GiB reserved in total by PyTorch)									16	Setting status of trial#16 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
17	0.9658239700374532	2020-05-18 12:05:43.142966	2020-05-18 12:08:48.454708	0.42367780151157974	0.16001250151523616	0.17597013718175397	128	128	512	0.4442962679459105	0.06455976122376345	0.5088951310861424	0.9658239700374532	0.8375468164794008	0.9157303370786517	3.105805243445693	0.6847182509341604	0.5088951310861424	0.9658239700374532	0.8375468164794008	0.9157303370786517	3.105805243445693	0.6847182509341604		1055082824.0	400.0	0.5088951310861424	0.9658239700374532	0.8375468164794008	0.9157303370786517	3.105805243445693	0.6847182509341604	17		COMPLETE
18	0.9709737827715356	2020-05-18 12:08:48.521150	2020-05-18 12:13:37.451576	0.19502015719300847	0.20062190836350846	0.49502871446796426	128	256	128	0.33567370621280807	0.06210718141286198	0.524812734082397	0.9709737827715356	0.8544007490636704	0.9264981273408239	2.983614232209738	0.6967558068731946	0.524812734082397	0.9709737827715356	0.8544007490636704	0.9264981273408239	2.983614232209738	0.6967558068731946		452722581.0	350.0	0.524812734082397	0.9709737827715356	0.8544007490636704	0.9264981273408239	2.983614232209738	0.6967558068731946	18		COMPLETE
19	0.9648876404494382	2020-05-18 12:13:37.502754	2020-05-18 12:16:11.702204	0.18523116892519084	0.4433630285974709	0.349514029471362	128	64	512	0.00864531142880982	0.06852266765792579	0.4798689138576779	0.9648876404494382	0.8103932584269663	0.9073033707865169	3.281367041198502	0.6605142104165374	0.4798689138576779	0.9648876404494382	0.8103932584269663	0.9073033707865169	3.281367041198502	0.6605142104165374		2938782301.0	500.0	0.4798689138576779	0.9648876404494382	0.8103932584269663	0.9073033707865169	3.281367041198502	0.6605142104165374	19		COMPLETE
20	0.9728464419475655	2020-05-18 12:16:11.758643	2020-05-18 12:21:33.596072	0.41227592958116244	0.32544732009119337	0.18547091408580416	128	256	256	0.00919449085791243	0.05965711325860481	0.5215355805243446	0.9728464419475655	0.8384831460674157	0.9194756554307116	2.86189138576779	0.6907227891285013	0.5215355805243446	0.9728464419475655	0.8384831460674157	0.9194756554307116	2.86189138576779	0.6907227891285013		3166265180.0	400.0	0.5215355805243446	0.9728464419475655	0.8384831460674157	0.9194756554307116	2.86189138576779	0.6907227891285013	20		COMPLETE
21	0.9719101123595506	2020-05-18 12:21:33.663088	2020-05-18 12:24:27.057529	0.14560375816408713	0.39886222982893527	0.1734226795180978	128	64	128	0.004037611689571289	0.05935094151070362	0.5454119850187266	0.9719101123595506	0.8572097378277154	0.9335205992509363	2.846441947565543	0.7094090346678822	0.5454119850187266	0.9719101123595506	0.8572097378277154	0.9335205992509363	2.846441947565543	0.7094090346678822		2278766065.0	450.0	0.5454119850187266	0.9719101123595506	0.8572097378277154	0.9335205992509363	2.846441947565543	0.7094090346678822	21		COMPLETE
22	0.9691011235955056	2020-05-18 12:24:27.116328	2020-05-18 12:26:55.016459	0.3412107913944573	0.4116050932831018	0.16464974372224833	128	64	256	0.052846449124822135	0.06131864026579518	0.5135767790262172	0.9691011235955056	0.8431647940074907	0.9185393258426966	2.9442883895131087	0.6884592332945096	0.5135767790262172	0.9691011235955056	0.8431647940074907	0.9185393258426966	2.9442883895131087	0.6884592332945096		3221348843.0	450.0	0.5135767790262172	0.9691011235955056	0.8431647940074907	0.9185393258426966	2.9442883895131087	0.6884592332945096	22		COMPLETE
23	0.9700374531835206	2020-05-18 12:26:55.071558	2020-05-18 12:28:18.117889	0.21387308002979163	0.3701951330691451	0.10981281972510244	64	128	256	0.11653878394738429	0.06418272915857841	0.5154494382022472	0.9700374531835206	0.8333333333333334	0.9147940074906367	3.0823970037453186	0.6870581457931458	0.5154494382022472	0.9700374531835206	0.8333333333333334	0.9147940074906367	3.0823970037453186	0.6870581457931458		2601233516.0	350.0	0.5154494382022472	0.9700374531835206	0.8333333333333334	0.9147940074906367	3.0823970037453186	0.6870581457931458	23		COMPLETE
24	0.9700374531835206	2020-05-18 12:28:18.172245	2020-05-18 12:41:15.922356	0.10096326710836463	0.28572224387494655	0.2585428830621981	256	256	256	0.013977803818096537	0.06077155945055215	0.5290262172284644	0.9700374531835206	0.8497191011235955	0.9321161048689138	2.9222846441947565	0.7000937875146747	0.5290262172284644	0.9700374531835206	0.8497191011235955	0.9321161048689138	2.9222846441947565	0.7000937875146747		35797373.0	250.0	0.5290262172284644	0.9700374531835206	0.8497191011235955	0.9321161048689138	2.9222846441947565	0.7000937875146747	24		COMPLETE
25	0.9658239700374532	2020-05-18 12:41:15.984844	2020-05-18 12:43:03.429435	0.349363336787325	0.1568957179236573	0.4339848428304799	64	128	128	0.08219662287383799	0.06450898550653111	0.5121722846441947	0.9658239700374532	0.8305243445692884	0.9105805243445693	3.1025280898876404	0.6815385851514426	0.5121722846441947	0.9658239700374532	0.8305243445692884	0.9105805243445693	3.1025280898876404	0.6815385851514426		1710680538.0	350.0	0.5121722846441947	0.9658239700374532	0.8305243445692884	0.9105805243445693	3.1025280898876404	0.6815385851514426	25		COMPLETE
26	0.9686329588014981	2020-05-18 12:43:03.486303	2020-05-18 13:02:43.388591	0.330953106407862	0.39303355154349473	0.3652141856869443	256	256	512	0.017620020146477303	0.0650619936405859	0.5023408239700374	0.9686329588014981	0.8286516853932584	0.9073033707865169	3.1245318352059925	0.6749707562137035	0.5023408239700374	0.9686329588014981	0.8286516853932584	0.9073033707865169	3.1245318352059925	0.6749707562137035		3058086947.0	350.0	0.5023408239700374	0.9686329588014981	0.8286516853932584	0.9073033707865169	3.1245318352059925	0.6749707562137035	26		COMPLETE
27	0.9578651685393258	2020-05-18 13:02:43.452343	2020-05-18 13:04:42.468241	0.38092446935212954	0.40048961532496363	0.3283682123541436	64	256	256	0.003911750042331066	0.07079601488581924	0.4747191011235955	0.9578651685393258	0.8085205992509363	0.8965355805243446	3.3984082397003745	0.6529117654460033	0.4747191011235955	0.9578651685393258	0.8085205992509363	0.8965355805243446	3.3984082397003745	0.6529117654460033		851524924.0	350.0	0.4747191011235955	0.9578651685393258	0.8085205992509363	0.8965355805243446	3.3984082397003745	0.6529117654460033	27		COMPLETE
28	0.9672284644194756	2020-05-18 13:04:42.526717	2020-05-18 13:20:59.416905	0.37197554868084215	0.14913809209098725	0.26463901543733004	256	256	512	0.006108785085338086	0.06125948267940027	0.5159176029962547	0.9672284644194756	0.8342696629213483	0.9241573033707865	2.941479400749064	0.6868768694915054	0.5159176029962547	0.9672284644194756	0.8342696629213483	0.9241573033707865	2.941479400749064	0.6868768694915054		2882447845.0	300.0	0.5159176029962547	0.9672284644194756	0.8342696629213483	0.9241573033707865	2.941479400749064	0.6868768694915054	28		COMPLETE
29	0.9639513108614233	2020-05-18 13:20:59.481636	2020-05-18 13:22:31.180724	0.151928289267725	0.2253081606243074	0.37688437518877105	64	256	512	0.6448318511324792	0.06810160410723018	0.48267790262172283	0.9639513108614233	0.8099250936329588	0.8984082397003745	3.2799625468164795	0.6600332785705632	0.48267790262172283	0.9639513108614233	0.8099250936329588	0.8984082397003745	3.2799625468164795	0.6600332785705632		3596444737.0	300.0	0.48267790262172283	0.9639513108614233	0.8099250936329588	0.8984082397003745	3.2799625468164795	0.6600332785705632	29		COMPLETE
30	0.9695692883895131	2020-05-18 13:22:31.246686	2020-05-18 13:27:17.414600	0.22661370063176878	0.15234040199852414	0.24921442712592917	256	64	512	0.01158311129354515	0.06387237360184726	0.5224719101123596	0.9695692883895131	0.8356741573033708	0.9218164794007491	3.067415730337079	0.6917362731212191	0.5224719101123596	0.9695692883895131	0.8356741573033708	0.9218164794007491	3.067415730337079	0.6917362731212191		2358995507.0	350.0	0.5224719101123596	0.9695692883895131	0.8356741573033708	0.9218164794007491	3.067415730337079	0.6917362731212191	30		COMPLETE
31	0.9569288389513109	2020-05-18 13:27:17.476919	2020-05-18 13:29:54.684604	0.17288188591182546	0.479737992684243	0.49105734113172217	64	256	512	0.27327002554982466	0.07205991503130296	0.47284644194756553	0.9569288389513109	0.7846441947565543	0.8918539325842697	3.465355805243446	0.6466204056696978	0.47284644194756553	0.9569288389513109	0.7846441947565543	0.8918539325842697	3.465355805243446	0.6466204056696978		3041760796.0	500.0	0.47284644194756553	0.9569288389513109	0.7846441947565543	0.8918539325842697	3.465355805243446	0.6466204056696978	31		COMPLETE
32	0.9765917602996255	2020-05-18 13:29:54.738725	2020-05-18 13:59:00.946676	0.15768403803809014	0.445120691349956	0.15845100519385613	256	256	512	0.013147473321499556	0.05982949928038715	0.5280898876404494	0.9765917602996255	0.8520599250936329	0.9325842696629213	2.8764044943820224	0.698600913031296	0.5280898876404494	0.9765917602996255	0.8520599250936329	0.9325842696629213	2.8764044943820224	0.698600913031296		3262181601.0	500.0	0.5280898876404494	0.9765917602996255	0.8520599250936329	0.9325842696629213	2.8764044943820224	0.698600913031296	32		COMPLETE
33	0.9681647940074907	2020-05-18 13:59:01.017271	2020-05-18 14:04:23.110560	0.2898446533227022	0.4078024670998427	0.43220198541000976	128	256	256	0.014953377542013866	0.06399660237126527	0.5112359550561798	0.9681647940074907	0.8338014981273408	0.9199438202247191	3.0749063670411987	0.6836735023155932	0.5112359550561798	0.9681647940074907	0.8338014981273408	0.9199438202247191	3.0749063670411987	0.6836735023155932		2731887095.0	400.0	0.5112359550561798	0.9681647940074907	0.8338014981273408	0.9199438202247191	3.0749063670411987	0.6836735023155932	33		COMPLETE
34	0.9705056179775281	2020-05-18 14:04:23.173572	2020-05-18 14:17:33.162495	0.17984852068066548	0.13918137138902004	0.2553421904078682	256	256	512	0.19056062828220394	0.06081839505154012	0.5280898876404494	0.9705056179775281	0.851123595505618	0.9260299625468165	2.9194756554307117	0.6966277269828054	0.5280898876404494	0.9705056179775281	0.851123595505618	0.9260299625468165	2.9194756554307117	0.6966277269828054		4060801893.0	250.0	0.5280898876404494	0.9705056179775281	0.851123595505618	0.9260299625468165	2.9194756554307117	0.6966277269828054	34		COMPLETE
35	0.9672284644194756	2020-05-18 14:17:33.220512	2020-05-18 14:21:26.614877	0.2406547988849309	0.39629012841972444	0.278032509201772	128	256	512	0.5912875049621631	0.06481541278039556	0.5009363295880149	0.9672284644194756	0.8352059925093633	0.9180711610486891	3.115168539325843	0.6784876536599902	0.5009363295880149	0.9672284644194756	0.8352059925093633	0.9180711610486891	3.115168539325843	0.6784876536599902		2367897162.0	300.0	0.5009363295880149	0.9672284644194756	0.8352059925093633	0.9180711610486891	3.115168539325843	0.6784876536599902	35		COMPLETE
36	0.971441947565543	2020-05-18 14:21:26.676878	2020-05-18 14:24:57.436387	0.30494004238769035	0.2937337607288174	0.1941418869762278	128	128	128	0.03870717872748612	0.05804828630694038	0.5421348314606742	0.971441947565543	0.8647003745318352	0.9316479400749064	2.7832397003745317	0.7091748267219359	0.5421348314606742	0.971441947565543	0.8647003745318352	0.9316479400749064	2.7832397003745317	0.7091748267219359		450239424.0	400.0	0.5421348314606742	0.971441947565543	0.8647003745318352	0.9316479400749064	2.7832397003745317	0.7091748267219359	36		COMPLETE
37	0.9691011235955056	2020-05-18 14:24:57.493362	2020-05-18 14:29:35.208147	0.13017875907503346	0.10741365505530882	0.4466443225204283	128	256	512	0.03782478111877876	0.061767924108720396	0.5131086142322098	0.9691011235955056	0.8375468164794008	0.9190074906367042	2.9672284644194757	0.6865084358733549	0.5131086142322098	0.9691011235955056	0.8375468164794008	0.9190074906367042	2.9672284644194757	0.6865084358733549		3586282294.0	350.0	0.5131086142322098	0.9691011235955056	0.8375468164794008	0.9190074906367042	2.9672284644194757	0.6865084358733549	37		COMPLETE
38	0.9658239700374532	2020-05-18 14:29:35.278672	2020-05-18 14:31:30.206334	0.370443440667669	0.3420274206334746	0.3687722520413025	64	128	128	0.0015617885870063681	0.06622123711547127	0.49765917602996257	0.9658239700374532	0.8239700374531835	0.9096441947565543	3.179307116104869	0.6729988760036498	0.49765917602996257	0.9658239700374532	0.8239700374531835	0.9096441947565543	3.179307116104869	0.6729988760036498		2562372203.0	400.0	0.49765917602996257	0.9658239700374532	0.8239700374531835	0.9096441947565543	3.179307116104869	0.6729988760036498	38		COMPLETE
39	0.9658239700374532	2020-05-18 14:31:30.261572	2020-05-18 14:33:18.365576	0.2970446820721451	0.4994960590071159	0.24428373311178653	128	64	256	0.21828114530503293	0.06544800041756185	0.5014044943820225	0.9658239700374532	0.8314606741573034	0.9133895131086143	3.142322097378277	0.6770234083418106	0.5014044943820225	0.9658239700374532	0.8314606741573034	0.9133895131086143	3.142322097378277	0.6770234083418106		3509570793.0	350.0	0.5014044943820225	0.9658239700374532	0.8314606741573034	0.9133895131086143	3.142322097378277	0.6770234083418106	39		COMPLETE
40	0.9644194756554307	2020-05-18 14:33:18.429319	2020-05-18 14:38:41.372291	0.11863622258462692	0.46018940053922575	0.46122053361639537	128	256	512	0.0046199029393645735	0.06600858146160814	0.48782771535580527	0.9644194756554307	0.8197565543071161	0.899812734082397	3.166198501872659	0.6636644780943183	0.48782771535580527	0.9644194756554307	0.8197565543071161	0.899812734082397	3.166198501872659	0.6636644780943183		600945178.0	400.0	0.48782771535580527	0.9644194756554307	0.8197565543071161	0.899812734082397	3.166198501872659	0.6636644780943183	40		COMPLETE
41	0.9667602996254682	2020-05-18 14:38:41.432687	2020-05-18 14:40:49.351751	0.363400396052065	0.3524119422573381	0.4343683185558872	64	256	128	0.01642330456146933	0.06501141259157228	0.4812734082397004	0.9667602996254682	0.8281835205992509	0.9026217228464419	3.124063670411985	0.6643822080131364	0.4812734082397004	0.9667602996254682	0.8281835205992509	0.9026217228464419	3.124063670411985	0.6643822080131364		3910866371.0	350.0	0.4812734082397004	0.9667602996254682	0.8281835205992509	0.9026217228464419	3.124063670411985	0.6643822080131364	41		COMPLETE
42	0.9630149812734082	2020-05-18 14:40:49.407655	2020-05-18 14:43:28.568412	0.40532447284218287	0.3519247777482206	0.14219691360344947	128	128	512	0.0023039251606632285	0.06614378970098936	0.48782771535580527	0.9630149812734082	0.8122659176029963	0.9054307116104869	3.1788389513108615	0.6647190527185896	0.48782771535580527	0.9630149812734082	0.8122659176029963	0.9054307116104869	3.1788389513108615	0.6647190527185896		1167574844.0	350.0	0.48782771535580527	0.9630149812734082	0.8122659176029963	0.9054307116104869	3.1788389513108615	0.6647190527185896	42		COMPLETE
43	0.9616104868913857	2020-05-18 14:43:28.630957	2020-05-18 14:48:47.940428	0.3900287032912345	0.40250044043409716	0.46094856546320184	128	128	256	0.014137164180044936	0.06624845369398064	0.49157303370786515	0.9616104868913857	0.8099250936329588	0.901685393258427	3.183520599250936	0.667159085267145	0.49157303370786515	0.9616104868913857	0.8099250936329588	0.901685393258427	3.183520599250936	0.667159085267145		308429753.0	650.0	0.49157303370786515	0.9616104868913857	0.8099250936329588	0.901685393258427	3.183520599250936	0.667159085267145	43		COMPLETE
44	0.971441947565543	2020-05-18 14:48:47.998050	2020-05-18 14:54:08.786544	0.11534842876731238	0.27940161014814024	0.23856935872049345	128	256	512	0.01964090376750094	0.05944268415378553	0.5280898876404494	0.971441947565543	0.848314606741573	0.923689138576779	2.8590823970037453	0.6977426949455489	0.5280898876404494	0.971441947565543	0.848314606741573	0.923689138576779	2.8590823970037453	0.6977426949455489		4106773342.0	400.0	0.5280898876404494	0.971441947565543	0.848314606741573	0.923689138576779	2.8590823970037453	0.6977426949455489	44		COMPLETE
45	0.9606741573033708	2020-05-18 14:54:08.840369	2020-05-18 14:56:09.688516	0.4234580725111178	0.23453829675833884	0.3484321216224331	128	64	512	0.0011087174362546942	0.06914549580886821	0.47846441947565543	0.9606741573033708	0.8019662921348315	0.9002808988764045	3.3192883895131087	0.6556925498408855	0.47846441947565543	0.9606741573033708	0.8019662921348315	0.9002808988764045	3.3192883895131087	0.6556925498408855		438829233.0	400.0	0.47846441947565543	0.9606741573033708	0.8019662921348315	0.9002808988764045	3.3192883895131087	0.6556925498408855	45		COMPLETE
46	0.9583333333333334	2020-05-18 14:56:09.750381	2020-05-18 14:58:58.304587	0.49842767134825217	0.15656475680550588	0.499895312475383	128	64	512	0.005104755687209607	0.07163619130504516	0.45131086142322097	0.9583333333333334	0.7893258426966292	0.8848314606741573	3.439138576779026	0.6358460611255352	0.45131086142322097	0.9583333333333334	0.7893258426966292	0.8848314606741573	3.439138576779026	0.6358460611255352		4249706946.0	550.0	0.45131086142322097	0.9583333333333334	0.7893258426966292	0.8848314606741573	3.439138576779026	0.6358460611255352	46		COMPLETE
47	0.9681647940074907	2020-05-18 14:58:58.354434	2020-05-18 15:02:57.807817	0.153991585691982	0.1459627684204385	0.3472463990852426	256	64	512	0.2278068428674353	0.06331564378244488	0.5262172284644194	0.9681647940074907	0.8431647940074907	0.9176029962546817	3.042134831460674	0.6955521357514625	0.5262172284644194	0.9681647940074907	0.8431647940074907	0.9176029962546817	3.042134831460674	0.6955521357514625		2676869827.0	300.0	0.5262172284644194	0.9681647940074907	0.8431647940074907	0.9176029962546817	3.042134831460674	0.6955521357514625	47		COMPLETE
