number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1208775533493096	2020-03-11 10:11:05.550205	2020-03-11 11:14:49.073919	0.8303908089523526	26.393117023098434	2.4309575190842923	0.02015491613462065	64	73	0.03538041276572711	256	0.08836294105369044	0.015976263836585645	0.1208775533493096	0.0510669861919434	0.07466050439347255	620.3172001597626	0.054777327132881824	0.015976263836585645	0.1208775533493096	0.0510669861919434	0.07466050439347255	620.3165867853475	0.054777331234448355	3804486135	200	0.015976263836585645	0.1208775533493096	0.0510669861919434	0.07466050439347255	620.3178135341778	0.054777323054954	0	COMPLETE
1	0.2508844003195253	2020-03-11 11:14:49.123201	2020-03-11 12:56:44.019936	0.13333119741480903	13.367218146360145	3.7395817403480924	0.05399192921426798	128	29	0.03767223506657671	256	0.08715893099124139	0.07408992354216593	0.2508844003195253	0.13805203697363916	0.18076001369394043	611.0550039940659	0.13304243379073566	0.07408992354216593	0.2508844003195253	0.13805203697363916	0.18076001369394043	611.0540910647038	0.1330424499454626	3670897896	300	0.07408992354216593	0.2508844003195253	0.13805203697363916	0.18076001369394043	611.0559169234281	0.13304241800546523	1	COMPLETE
2	0.2807543078854274	2020-03-11 12:56:44.066960	2020-03-11 13:36:19.560988	0.4002135330887413	28.83348823720549	7.221089611608886	0.031779167782551306	128	66	0.01282813395245305	512	0.10832039895148914	0.08724181216478374	0.2807543078854274	0.15996234166381376	0.2053805774278215	761.7001169690745	0.15079532616568092	0.08724181216478374	0.2807543078854274	0.15996234166381376	0.2053805774278215	761.6994180075317	0.15079571563979757	2333541103	200	0.08724181216478374	0.2807543078854274	0.15996234166381376	0.2053805774278215	761.7008159306174	0.15079498965454075	2	COMPLETE
3	0.2742496861805318	2020-03-11 13:36:19.609258	2020-03-11 15:04:54.507783	0.29132080333934884	3.105922273057298	2.1700992156640293	0.041285439768823436	256	60	0.02085317820147767	256	0.07481484769810977	0.11251854387766747	0.2742496861805318	0.1778500513522766	0.21636425881547416	523.2237960744037	0.16835995812966884	0.11251854387766747	0.2742496861805318	0.1778500513522766	0.21639278785803948	523.2164783749857	0.1683644612208103	986749915	250	0.11251854387766747	0.2742496861805318	0.1778500513522766	0.21636425881547416	523.2311137738218	0.1683565753700437	3	COMPLETE
4	0.27850051352276617	2020-03-11 15:04:54.541350	2020-03-11 16:06:30.650545	0.4662471723591264	7.672757664436479	1.343876133684227	0.01175142574264574	128	21	0.015197767540252717	256	0.08288267249412958	0.09508729887024991	0.27850051352276617	0.167037544220016	0.2092319981741413	580.218560995093	0.15684301455416516	0.09508729887024991	0.27850051352276617	0.167037544220016	0.2092319981741413	580.2173627753052	0.15684308690466414	2797270969	200	0.09508729887024991	0.27850051352276617	0.167037544220016	0.2092319981741413	580.2197592148807	0.15684294483962294	4	COMPLETE
5	0.26979915554034006	2020-03-11 16:06:30.686564	2020-03-11 17:09:47.009595	0.8298866556086628	19.05872803553801	9.57386720545542	0.02049162669164612	128	72	0.04920193782225971	256	0.09859822819014545	0.07374757503138195	0.26979915554034006	0.14535547187036402	0.1886055003994066	693.1619736391647	0.1376579665394263	0.07374757503138195	0.26979915554034006	0.14535547187036402	0.1886055003994066	693.1612746776218	0.13765798527452236	1359966529	200	0.07374757503138195	0.26979915554034006	0.14535547187036402	0.1886055003994066	693.1626726007075	0.13765794814523183	5	COMPLETE
6	0.28220928905625925	2020-03-11 17:09:47.044350	2020-03-11 17:51:02.604058	0.8333182029817787	25.178937157183803	4.985259455150379	0.0197186537852451	128	86	0.008317845732657023	512	0.10823458020387448	0.08769827684582905	0.28220928905625925	0.1607326258130777	0.20332648636311765	761.258173570695	0.1511615663418047	0.08769827684582905	0.2822378180988246	0.1607326258130777	0.20332648636311765	761.2575887253224	0.15116176377389154	3681452211	200	0.08769827684582905	0.28220928905625925	0.1607326258130777	0.20332648636311765	761.2587584160675	0.15116138350511396	6	COMPLETE
7	0.31458975236791054	2020-03-11 17:51:02.655225	2020-03-11 19:41:11.240474	0.1333503275882415	11.907183662499355	1.2188335050196843	0.026784100697285488	64	64	0.003323481835830372	128	0.061368433650813875	0.09862490014835103	0.31458975236791054	0.1817300011411617	0.23137053520483852	427.3964395754878	0.16919859079291022	0.09862490014835103	0.31458975236791054	0.1817300011411617	0.23137053520483852	427.3959545817642	0.1691988023526716	4293926070	200	0.09862490014835103	0.31458975236791054	0.1817300011411617	0.23137053520483852	427.3969245692115	0.1691984025485018	7	COMPLETE
8	0.3256875499258245	2020-03-11 19:41:11.294800	2020-03-11 21:32:08.148478	0.8274146683184193	11.61255479794722	2.2300616332963648	0.06419950631191822	256	28	0.0020638769578266063	128	0.08107906966077648	0.10863859408878238	0.3256875499258245	0.1904028300810225	0.24489330138080567	566.8982226406482	0.17848715233717688	0.10863859408878238	0.3256875499258245	0.1904028300810225	0.24489330138080567	566.8968104530412	0.17848723926554755	3655644986	200	0.10863859408878238	0.3256875499258245	0.1904028300810225	0.24489330138080567	566.8996348282552	0.1784870683283724	8	COMPLETE
9	0.15967705123816045	2020-03-11 21:32:08.202599	2020-03-12 00:36:36.185599	0.23799471039451528	19.185561299681446	4.464420123555607	0.0881491250750393	64	82	0.04688428379918573	128	0.07732073157604981	0.018600935752596144	0.15967705123816045	0.06122332534520142	0.09848225493552436	541.1360407394728	0.06587247507175843	0.018600935752596144	0.15967705123816045	0.06122332534520142	0.09848225493552436	541.135598539313	0.06587247682361912	4197357772	300	0.018600935752596144	0.15967705123816045	0.06122332534520142	0.09848225493552436	541.1364829396325	0.06587247332833082	9	COMPLETE
