number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.004222298299669063	2020-02-29 17:07:35.519762	2020-02-29 18:07:54.502307	64	1	33	0.052231514063987614	0.2608238116948514	128	1.0018025796705063	0.001854387766746548	0.004222298299669063	0.0032808398950131233	0.0035661303206664385	7158.1873644870475	0.003220098869510979	0.001854387766746548	0.004222298299669063	0.0032808398950131233	0.0035661303206664385	7158.179362090608	0.003220099964381407	1602394494	150	0.001854387766746548	0.004222298299669063	0.0032808398950131233	0.0035661303206664385	7158.195366883488	0.003220097776206259	0	COMPLETE
1	0.0499828825744608	2020-02-29 18:07:54.550700	2020-02-29 18:47:51.567823	256	1	77	0.020677442892248685	0.04249605442687954	256	0.8904123186618152	0.02479173798927308	0.0499828825744608	0.03551865799383773	0.041110350336642704	6356.260541481228	0.03429612494199438	0.02479173798927308	0.0499828825744608	0.03551865799383773	0.041110350336642704	6356.242297158507	0.03429613392865231	311523853	150	0.02479173798927308	0.0499828825744608	0.03551865799383773	0.041110350336642704	6356.278785803948	0.03429611600762529	1	COMPLETE
2	0.00028529042565331506	2020-02-29 18:47:51.616084	2020-02-29 19:49:13.613077	128	2	86	0.07035405013070037	0.150732263483491	128	0.9812465364960533	2.8529042565331506e-05	0.00028529042565331506	0.00019970329795732054	0.00019970329795732054	7008.465437064932	0.0006811422619627747	2.8529042565331506e-05	0.00028529042565331506	0.00019970329795732054	0.00019970329795732054	7008.440745178592	0.0006811454807933472	1716902060	150	2.8529042565331506e-05	0.00028529042565331506	0.00019970329795732054	0.00019970329795732054	7008.490128951273	0.000681139046770433	2	COMPLETE
3	0.21473810338925026	2020-02-29 19:49:13.764378	2020-02-29 20:32:51.074067	256	2	85	0.0013373857278150894	0.18379303531360228	512	0.12182210441587271	0.09522994408307657	0.21473810338925026	0.14350108410361748	0.17143101677507702	859.6376954239415	0.13697670155426006	0.09522994408307657	0.21473810338925026	0.14350108410361748	0.17143101677507702	859.6356270683556	0.13697673187863305	3324996795	200	0.09522994408307657	0.21473810338925026	0.14350108410361748	0.17143101677507702	859.6397637795276	0.13697667204603742	3	COMPLETE
4	0.17108866826429306	2020-02-29 20:32:51.121698	2020-02-29 23:33:03.478677	64	2	74	0.0025045847122644746	0.26690221280339904	128	0.14641225720660017	0.06227889992011868	0.17108866826429306	0.10809654228004108	0.1363688234622846	1033.987233253452	0.1020060760168717	0.06227889992011868	0.17108866826429306	0.10809654228004108	0.1363688234622846	1033.9846799041425	0.10200607977051938	171764823	350	0.06227889992011868	0.17108866826429306	0.10809654228004108	0.1363688234622846	1033.9897866027616	0.1020060722773949	4	COMPLETE
5	0.13688234622846057	2020-02-29 23:33:03.512794	2020-03-01 00:24:21.264375	64	1	37	0.008268497250768019	0.027792983902025618	256	0.2677699482790428	0.05491840693826315	0.13688234622846057	0.0889250256761383	0.10481570238502796	1903.4936237589866	0.08457777828919694	0.05491840693826315	0.13688234622846057	0.0889250256761383	0.10481570238502796	1903.4920118680818	0.08457778758616882	3112666064	200	0.05491840693826315	0.13688234622846057	0.0889250256761383	0.10481570238502796	1903.4952356498916	0.08457776914024188	5	COMPLETE
6	0.1660675567727947	2020-03-01 00:24:21.300522	2020-03-01 01:16:49.230898	64	2	28	0.019473884270830022	0.028736896287998123	512	0.4613835740427936	0.0713511354558941	0.1660675567727947	0.10761154855643044	0.13069154399178365	3274.7234251968503	0.10276529717103844	0.0713511354558941	0.1660675567727947	0.10761154855643044	0.13069154399178365	3274.720928905626	0.10276529762224886	3640527587	300	0.0713511354558941	0.1660675567727947	0.10761154855643044	0.13069154399178365	3274.725921488075	0.10276529672032948	6	COMPLETE
7	0.21861805317813535	2020-03-01 01:16:49.264288	2020-03-01 02:26:27.460910	256	1	28	0.0017243096808687518	0.2591181967774633	256	0.13507101011506284	0.10170603674540682	0.21861805317813535	0.151375099851649	0.17533949560652745	953.3942428392103	0.14294349548358987	0.10170603674540682	0.21861805317813535	0.151375099851649	0.17533949560652745	953.3925596256989	0.1429435039248048	2299148998	250	0.10170603674540682	0.21861805317813535	0.151375099851649	0.17533949560652745	953.3959260527216	0.14294348712015756	7	COMPLETE
8	0.16820723496519457	2020-03-01 02:26:27.513235	2020-03-01 04:00:58.284870	256	1	64	0.005116492535365195	0.132136364419816	256	0.4040669409399026	0.07916809311879493	0.16820723496519457	0.11360264749515006	0.13308798356727147	2872.080651603332	0.1097207305378033	0.07916809311879493	0.16820723496519457	0.11360264749515006	0.13308798356727147	2872.0741755106696	0.10972074979265656	1649717460	300	0.07916809311879493	0.16820723496519457	0.11360264749515006	0.13308798356727147	2872.0871276959947	0.10972071157820591	8	COMPLETE
9	0.13177564760926624	2020-03-01 04:00:58.320366	2020-03-01 04:59:19.670046	128	2	67	0.005027377124639394	0.07759577284700782	512	0.33272081010587035	0.07272052949903002	0.13177564760926624	0.09246262695423942	0.10812507132260642	2365.8312792422685	0.09363242311765592	0.07272052949903002	0.13177564760926624	0.09246262695423942	0.10812507132260642	2365.827199589182	0.09363242800517428	195960734	300	0.07272052949903002	0.13177564760926624	0.09246262695423942	0.10812507132260642	2365.8353588953555	0.09363241825330748	9	COMPLETE
10	0.1826429305032523	2020-03-01 04:59:19.705595	2020-03-01 06:08:12.787458	256	1	16	0.009987191263188167	0.08407889061665663	256	0.48597891154177286	0.06496062992125984	0.1826429305032523	0.11277530526075545	0.14204610293278558	3450.272152801552	0.10388252428405277	0.06496062992125984	0.1826429305032523	0.11277530526075545	0.14204610293278558	3450.268515348625	0.10388257356404974	2262828618	250	0.06496062992125984	0.1826429305032523	0.11277530526075545	0.14204610293278558	3450.275790254479	0.10388247767167354	10	COMPLETE
11	0.15693826315188864	2020-03-01 06:08:12.823172	2020-03-01 07:00:02.576115	128	1	39	0.0037190018355203187	0.09265651791015218	256	0.2621653282804393	0.05688691087527103	0.15693826315188864	0.10704096770512382	0.12661189090494124	1858.0644613716763	0.09385825212972057	0.05688691087527103	0.15693826315188864	0.10704096770512382	0.12661189090494124	1858.0621933127925	0.09385825376758423	29337988	200	0.05688691087527103	0.15693826315188864	0.10704096770512382	0.12661189090494124	1858.0667294305604	0.09385825049726075	11	COMPLETE
12	0.23453725892959032	2020-03-01 07:00:02.611562	2020-03-01 08:30:37.449030	128	1	37	0.0014367186394609306	0.09466831881350511	128	0.10921050764465658	0.0836756818441173	0.23453725892959032	0.15334360378865686	0.18378409220586558	770.1243723610636	0.13790484463619462	0.0836756818441173	0.23453725892959032	0.15334360378865686	0.18378409220586558	770.1237019285633	0.13790484656699273	4052998599	200	0.0836756818441173	0.23453725892959032	0.15334360378865686	0.18378409220586558	770.1250427935638	0.13790484271535033	12	COMPLETE
13	0.025362318840579712	2020-03-01 08:30:37.499914	2020-03-01 09:31:40.601983	256	2	28	0.042361198274604404	0.040791480726522146	128	1.0005587483483227	0.011953668834873902	0.025362318840579712	0.016603902773022938	0.020341207349081365	7148.405126668949	0.016664409231224676	0.011953668834873902	0.025362318840579712	0.016603902773022938	0.020341207349081365	7148.3916466963365	0.016664421072351786	3088250186	150	0.011953668834873902	0.025362318840579712	0.016603902773022938	0.020341207349081365	7148.418606641561	0.01666439752980833	13	COMPLETE
14	0.22204153828597512	2020-03-01 09:31:40.638576	2020-03-01 10:25:44.326919	64	2	73	0.001808184716572063	0.014154023209703825	512	0.10311378733988605	0.07374757503138195	0.22204153828597512	0.12997831792765036	0.1590779413442885	727.2543649435125	0.12427284586894617	0.07374757503138195	0.22204153828597512	0.12997831792765036	0.1590779413442885	727.2533093689376	0.12427284785186685	1417481576	300	0.07374757503138195	0.22204153828597512	0.12997831792765036	0.1590779413442885	727.2554205180874	0.12427284389260798	14	COMPLETE
15	0.20592262923656282	2020-03-01 10:25:44.364056	2020-03-01 12:25:48.714622	64	2	75	0.0025252459372671838	0.04443733479596835	256	0.14086477875247616	0.07671459545817642	0.20592262923656282	0.12064932100878695	0.15922058655711516	995.1839267374187	0.1191743129506696	0.07671459545817642	0.20592262923656282	0.12064932100878695	0.15922058655711516	995.1819011753965	0.11917719011463074	1396015407	400	0.07671459545817642	0.20592262923656282	0.12064932100878695	0.15922058655711516	995.1859522994408	0.11917238754509495	15	COMPLETE
16	0.0004564646810453041	2020-03-01 12:25:48.753887	2020-03-01 13:02:14.888949	128	2	97	0.0621916975912121	0.032048901113032435	256	0.9905457210976939	5.705808513066301e-05	0.0004564646810453041	0.00022823234052265205	0.0002567613830879836	7075.081450416524	0.0006690409425856614	5.705808513066301e-05	0.0004564646810453041	0.00022823234052265205	0.0002567613830879836	7075.056430446194	0.000669045094512739	4078193602	150	5.705808513066301e-05	0.0004564646810453041	0.00022823234052265205	0.0002567613830879836	7075.106470386854	0.0006690368032931126	16	COMPLETE
17	0.0007132260641332877	2020-03-01 13:02:14.926726	2020-03-01 13:37:25.181034	128	2	57	0.0771720382951961	0.08436192467339562	256	0.9891011733497642	2.8529042565331506e-05	0.0007132260641332877	0.00019970329795732054	0.0003138194682186466	7064.006162273194	0.000697285735203583	2.8529042565331506e-05	0.0007132260641332877	0.00019970329795732054	0.0003138194682186466	7063.9870763437175	0.0006972895104741721	1522037079	150	2.8529042565331506e-05	0.0007132260641332877	0.00019970329795732054	0.0003138194682186466	7064.02524820267	0.0006972819737298841	17	COMPLETE
18	0.0036802464909277645	2020-03-01 13:37:25.218915	2020-03-01 14:12:04.512679	64	2	58	0.06179563946644618	0.010986727535359392	256	0.9978877732760009	0.0018258587241812164	0.0036802464909277645	0.0022823234052265205	0.0025676138308798357	7128.9693027502	0.0029870109790284577	0.0018258587241812164	0.0036802464909277645	0.0022823234052265205	0.0025676138308798357	7128.955580280725	0.002987020742061515	2697342238	150	0.0018258587241812164	0.0036802464909277645	0.0022823234052265205	0.0025676138308798357	7128.983025219673	0.002987001405506474	18	COMPLETE
19	0.13465708090836473	2020-03-01 14:12:04.550438	2020-03-01 15:42:45.938562	64	2	71	0.01944255345629183	0.08638787508459851	128	0.4839017265486811	0.07112290311537145	0.13465708090836473	0.10070752025562023	0.11431587355928335	3445.761240442771	0.09399449787042195	0.07112290311537145	0.13465708090836473	0.10070752025562023	0.11431587355928335	3445.7569040283006	0.09399456464174842	943906048	200	0.07112290311537145	0.13465708090836473	0.10070752025562023	0.11431587355928335	3445.765576857241	0.0939944349729542	19	COMPLETE
20	0.03175282437521397	2020-03-01 15:42:45.976488	2020-03-01 16:36:15.337717	256	1	2	0.051745456924752596	0.12671355999536232	128	1.001769251554698	0.014264521282665754	0.03175282437521397	0.028985507246376812	0.029869907565902087	7157.380862718247	0.02220334108970455	0.014264521282665754	0.03175282437521397	0.028985507246376812	0.029869907565902087	7157.377610407395	0.02220335693700902	1367352655	150	0.014264521282665754	0.03175282437521397	0.028985507246376812	0.029869907565902087	7157.3841150291	0.022203325572203534	20	COMPLETE
21	0.15214538400091293	2020-03-01 16:36:15.376046	2020-03-01 17:20:32.540072	64	2	92	0.009314904325946135	0.2446642718479369	512	0.47900210230814366	0.072891703754422	0.15214538400091293	0.10689832249229717	0.1239586899463654	3408.092961885199	0.09975701809750365	0.072891703754422	0.15214538400091293	0.10689832249229717	0.1239586899463654	3408.085102133972	0.09975702455394012	1354704040	250	0.072891703754422	0.15214538400091293	0.10689832249229717	0.1239586899463654	3408.1008216364257	0.09975701171106875	21	COMPLETE
