number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0	2020-01-17 17:37:25.346119	2020-01-17 17:56:49.427869	5.260422419051759	0.013598465064827123	250.0	91.0	0.05128773186744964	1200.0	0.9833196580876283	0.0	0.0	0.0	0.0	19935.02921388102	0.00018533943764087604	0.0	0.0	0.0	0.0	19935.022485835692	0.0001853395141282828	0.0	0.0	0.0	0.0	19935.035941926344	0.0001853393611767482	9	0.0	0.0		
10	TrialState.COMPLETE	0.0003541076487252125	2020-01-17 17:56:49.429034	2020-01-17 18:21:14.996795	4.579517301277571	0.07625053369779884	450.0	61.0	0.0032702103302735975	500.0	0.9985626181509973	0.0	0.0003541076487252125	0.0	0.0	20243.86446529745	0.0002310011922396715	0.0	0.0003541076487252125	0.0	0.0	20243.852337110482	0.0002310015877743883	0.0	0.0003541076487252125	0.0	0.0	20243.87659348442	0.00023100079716601026	10	0.0003541076487252125	0.0003541076487252125		
11	TrialState.COMPLETE	0.00017705382436260624	2020-01-17 18:21:14.997930	2020-01-17 18:41:14.249790	2.9462736076509914	0.013298415144232653	350.0	11.0	0.011739364830229483	1900.0	0.9991961741110283	0.0	0.00017705382436260624	0.0	0.0	20257.171830736545	0.00023689394171006977	0.0	0.00017705382436260624	0.0	0.0	20257.161473087817	0.00023689402544342262	0.0	0.00017705382436260624	0.0	0.0	20257.182188385268	0.00023689385799308555	11	0.00017705382436260624	0.00017705382436260624		
12	TrialState.COMPLETE	0.0003541076487252125	2020-01-17 18:41:14.251012	2020-01-17 19:02:34.328923	5.986321961958245	0.014910368081868249	350.0	61.0	0.012573659120397231	2000.0	0.993374511567577	0.0	0.0003541076487252125	0.0	0.0	20138.954762747875	0.00026081829971031745	0.0	0.0003541076487252125	0.0	0.0	20138.943519830027	0.00026081852216381843	0.0	0.0003541076487252125	0.0	0.0	20138.966005665723	0.00026081807746752963	12	0.0003541076487252125	0.0003541076487252125		
13	TrialState.COMPLETE	0.0005311614730878187	2020-01-17 19:02:34.330233	2020-01-17 19:17:34.653208	3.6957384406811564	0.06436576912105539	150.0	1.0	0.06692635285950212	1200.0	0.9871737440506472	0.0	0.0005311614730878187	0.0	0.0	20013.42404390935	0.00030858402782240767	0.0	0.0005311614730878187	0.0	0.0	20013.413774787536	0.0003085841458835325	0.0	0.0005311614730878187	0.0	0.0	20013.43431303116	0.0003085839097955201	13	0.0005311614730878187	0.0005311614730878187		
14	TrialState.COMPLETE	0.00017705382436260624	2020-01-17 19:17:34.654391	2020-01-17 19:33:25.174221	5.447266330638797	0.0681683582920972	150.0	31.0	0.0011186434478320595	1800.0	1.0007044669926746	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20287.66687322946	0.0002768187347049553	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20287.658817280455	0.00027681920677057774	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20287.67492917847	0.000276818263147993	14	0.00017705382436260624	0.00017705382436260624		
15	TrialState.COMPLETE	0.0005311614730878187	2020-01-17 19:33:25.179490	2020-01-17 19:53:41.978058	3.5076643051618084	0.03936885082361413	350.0	31.0	0.057314304084650346	900.0	0.9993251949706963	0.0	0.0005311614730878187	0.0	0.00017705382436260624	20259.92652266289	0.00031659304990521337	0.0	0.0005311614730878187	0.0	0.00017705382436260624	20259.91430594901	0.0003165932492171454	0.0	0.0005311614730878187	0.0	0.00017705382436260624	20259.938739376772	0.00031659285075609993	15	0.0005311614730878187	0.0005311614730878187		
16	TrialState.COMPLETE	0.0	2020-01-17 19:53:41.987887	2020-01-17 20:22:34.150661	7.974036196111697	0.07257676113234998	250.0	91.0	0.04896610614494363	700.0	1.0004115373574487	0.0	0.0	0.0	0.0	20281.464058073656	0.00025684664057179	0.0	0.0	0.0	0.0	20281.45378895184	0.00025684687635391324	0.0	0.0	0.0	0.0	20281.47432719547	0.0002568464049813624	16	0.0	0.0		
17	TrialState.COMPLETE	0.00017705382436260624	2020-01-17 20:22:34.159491	2020-01-17 20:52:34.216534	3.3538652907949933	0.05888444169660264	50.0	21.0	0.0035635140889427107	900.0	0.9879254419686424	0.0	0.00017705382436260624	0.0	0.0	20028.50464766289	0.00020429184815782354	0.0	0.00017705382436260624	0.0	0.0	20028.500398371103	0.00020429187588273215	0.0	0.00017705382436260624	0.0	0.0	20028.508896954674	0.00020429182043634367	17	0.00017705382436260624	0.00017705382436260624		
18	TrialState.COMPLETE	0.0003541076487252125	2020-01-17 20:52:34.236855	2020-01-17 21:40:14.454030	9.563153386214696	0.018869679242780265	350.0	81.0	0.003737346096220072	1600.0	0.994459787711596	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20160.79789305949	0.00025720886051618504	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20160.79107648725	0.00025720889596545513	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20160.804709631728	0.0002572088250715284	18	0.0003541076487252125	0.0003541076487252125		
19	TrialState.COMPLETE	0.00017705382436260624	2020-01-17 21:40:14.469194	2020-01-17 22:16:40.566276	7.88802512715522	0.05232242568688279	250.0	21.0	0.04553650596306823	600.0	0.9933664637229843	0.0	0.00017705382436260624	0.0	0.0	20138.599681303116	0.00021671585177389157	0.0	0.00017705382436260624	0.0	0.0	20138.591005665723	0.00021671590043649774	0.0	0.00017705382436260624	0.0	0.0	20138.60835694051	0.0002167158031185063	19	0.00017705382436260624	0.00017705382436260624		
20	TrialState.COMPLETE	0.00017705382436260624	2020-01-17 22:16:40.571035	2020-01-17 22:46:52.937690	2.8831759770426317	0.04745627775781517	50.0	81.0	0.02193282285082113	1200.0	1.002611961937863	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20326.089943342777	0.0002496978745253172	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20326.085339943344	0.00024969788846969707	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20326.09454674221	0.00024969786058209756	20	0.00017705382436260624	0.00017705382436260624		
21	TrialState.COMPLETE	0.0	2020-01-17 22:46:52.960468	2020-01-17 23:17:12.061253	4.8442188717782875	0.011635457984794949	50.0	21.0	0.023208185951795253	1300.0	0.9993973363541042	0.0	0.0	0.0	0.0	20260.9614907932	0.00019513028678723096	0.0	0.0	0.0	0.0	20260.958038243625	0.00019513046004154437	0.0	0.0	0.0	0.0	20260.964943342777	0.00019513011372837878	21	0.0	0.0		
22	TrialState.COMPLETE	0.00017705382436260624	2020-01-17 23:17:12.062560	2020-01-18 00:00:46.318184	5.701388710815455	0.01031981005307326	350.0	71.0	0.039781184708179006	1300.0	1.0084244148192352	0.0	0.00017705382436260624	0.0	0.0	20443.975920679888	0.0002452697999138547	0.0	0.00017705382436260624	0.0	0.0	20443.966890934844	0.00024526991184896775	0.0	0.00017705382436260624	0.0	0.0	20443.98495042493	0.00024526968802319863	22	0.00017705382436260624	0.00017705382436260624		
23	TrialState.COMPLETE	0.3323708869034648	2020-01-18 00:00:46.335824	2020-01-18 01:07:50.847403	9.774655565671676	0.07825462051588107	50.0	91.0	0.0034355356673663366	600.0	0.6630497742096653	0.23330246241011113	0.3323708869034648	0.30289823490956636	0.3209032468947483	13441.344968947484	0.27073817859198396	0.233356940509915	0.3323708869034648	0.30291185443451735	0.3209032468947483	13441.342762584442	0.2707597104725012	0.23330246241011113	0.3323708869034648	0.30289823490956636	0.3209032468947483	13441.347175310526	0.27072679650035236	23				
24	TrialState.COMPLETE	0.000708215297450425	2020-01-18 01:07:50.848553	2020-01-18 01:18:41.557744	1.0911974176769714	0.01568158890761435	150.0	11.0	0.00911197344866479	1800.0	0.9973043423073753	0.0005311614730878187	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20218.66510269122	0.0008039296470524583	0.0005311614730878187	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20218.65952549575	0.0008039298113772926	0.0005311614730878187	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20218.670679886687	0.0008039294828899599	24	0.000708215297450425	0.000708215297450425		
25	TrialState.COMPLETE	0.009413361661945232	2020-01-18 01:18:41.567547	2020-01-18 01:37:59.504349	4.872099123686272	0.06343844530771346	50.0	41.0	0.017873996981184095	1300.0	0.9953749130403207	0.0018590651558073655	0.009413361661945232	0.004721435316336166	0.006728045325779037	20178.89483002833	0.004297714713470466	0.0018590651558073655	0.009413361661945232	0.004721435316336166	0.006728045325779037	20178.889724976394	0.00429771541640259	0.0018590651558073655	0.009413361661945232	0.004721435316336166	0.006728045325779037	20178.899935080266	0.0042977140123250206	25			0.008454320113314448	0.009029745042492918
26	TrialState.COMPLETE	0.0005311614730878187	2020-01-18 01:37:59.505858	2020-01-18 01:54:31.705440	2.0695868796838464	0.0347018322699897	450.0	11.0	0.003735150549434467	1900.0	1.0079880357856892	0.0	0.0005311614730878187	0.0	0.0003541076487252125	20435.337021954674	0.00033103035142917505	0.0	0.0005311614730878187	0.0	0.0003541076487252125	20435.32507082153	0.00033103041723902925	0.0	0.0005311614730878187	0.0	0.0003541076487252125	20435.348973087817	0.0003310302856271302	26	0.0005311614730878187	0.0005311614730878187		
27	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 01:54:31.706585	2020-01-18 02:04:37.155040	2.8240653551995054	0.015675401402893786	50.0	11.0	0.002416878626123456	1600.0	0.9780750577712402	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19828.719989376772	0.0003820851211211413	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19828.716005665723	0.00038208515995761004	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19828.723973087817	0.00038208508229372777	27	0.00017705382436260624	0.00017705382436260624		
28	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 02:04:37.156693	2020-01-18 02:14:43.020238	7.240009416330027	0.01189680908568062	50.0	51.0	0.008241579989970396	500.0	1.011191640275557	0.0	0.00017705382436260624	0.0	0.0	20500.085428470255	0.00021756627318491922	0.0	0.00017705382436260624	0.0	0.0	20500.082684135978	0.0002175662839429182	0.0	0.00017705382436260624	0.0	0.0	20500.08817280453	0.00021756626242794066	28	0.00017705382436260624	0.00017705382436260624		
29	TrialState.COMPLETE	0.0	2020-01-18 02:14:43.022200	2020-01-18 02:24:52.127582	9.333402528450296	0.011316961978268479	50.0	41.0	0.0011907766286806676	800.0	0.9851292385105486	0.0	0.0	0.0	0.0	19971.55400141643	0.00018264845762504603	0.0	0.0	0.0	0.0	19971.550106232295	0.00018264849283365704	0.0	0.0	0.0	0.0	19971.557896600567	0.00018264842242611591	29	0.0	0.0		
30	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 02:24:52.128726	2020-01-18 02:38:31.496097	3.282659041908388	0.025125085120177845	350.0	1.0	0.007798504351095174	2000.0	1.0145762433003822	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20569.088703966005	0.0002495741587847217	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20569.078966005665	0.0002495744067332844	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20569.098441926344	0.0002495739111002387	30	0.0003541076487252125	0.0003541076487252125		
31	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 02:38:31.497590	2020-01-18 02:58:10.566641	6.655188716444373	0.017857283046964694	450.0	71.0	0.005360402509884888	1400.0	1.0152102343918854	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20581.92855878187	0.00026226309754648493	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20581.91802407932	0.00026226325613851013	0.0	0.0003541076487252125	0.0	0.00017705382436260624	20581.93909348442	0.0002622629390247083	31	0.0003541076487252125	0.0003541076487252125		
32	TrialState.COMPLETE	0.0	2020-01-18 02:58:10.572977	2020-01-18 03:10:53.072119	8.120515042867236	0.010273319193685477	250.0	31.0	0.00904069020879728	600.0	0.9905729622773615	0.0	0.0	0.0	0.0	20082.158463172804	0.00018371271427734798	0.0	0.0	0.0	0.0	20082.149433427763	0.0001837129234397522	0.0	0.0	0.0	0.0	20082.167492917848	0.00018371250528220732	32	0.0	0.0		
33	TrialState.COMPLETE	0.000708215297450425	2020-01-18 03:10:53.073425	2020-01-18 03:20:14.623578	4.31118996012031	0.03071818291709309	50.0	1.0	0.012659988176450388	800.0	0.9875031438439655	0.0	0.000708215297450425	0.0	0.0003541076487252125	20020.063827903683	0.0003488651453839083	0.0	0.000708215297450425	0.0	0.0003541076487252125	20020.06090651558	0.0003488652063985198	0.0	0.000708215297450425	0.0	0.0003541076487252125	20020.066749291786	0.0003488650843964342	33	0.000708215297450425	0.000708215297450425		
34	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 03:20:14.624866	2020-01-18 03:33:50.358322	3.854621995039632	0.047333419023313346	250.0	61.0	0.0010916839301566197	600.0	1.0001149453299152	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20275.800460339942	0.00033513162569602794	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20275.788774787536	0.00033513174109912154	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20275.812145892352	0.0003351315103355764	34	0.0003541076487252125	0.0003541076487252125		
35	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 03:33:50.359793	2020-01-18 03:49:50.403587	1.699592774365586	0.04322208895211933	350.0	51.0	0.030617408425670123	1200.0	1.01866618396773	0.0	0.00017705382436260624	0.0	0.0	20651.480347025496	0.00022714400601340752	0.0	0.00017705382436260624	0.0	0.0	20651.470077903683	0.00022714413084652733	0.0	0.00017705382436260624	0.0	0.0	20651.490616147308	0.00022714388122600023	35	0.00017705382436260624	0.00017705382436260624		
36	TrialState.COMPLETE	0.0	2020-01-18 03:49:50.405863	2020-01-18 04:02:34.629160	3.2945635789602474	0.03237540027980845	250.0	31.0	0.017780420546525507	900.0	0.9820126000914099	0.0	0.0	0.0	0.0	19908.585162889518	0.00023453007828359919	0.0	0.0	0.0	0.0	19908.577018413598	0.0002345303475869924	0.0	0.0	0.0	0.0	19908.593307365438	0.0002345298093339525	36	0.0	0.0		
37	TrialState.COMPLETE	0.0	2020-01-18 04:02:34.630310	2020-01-18 04:21:08.889342	9.064531822657742	0.0765777802942782	450.0	51.0	0.05159342759700511	1400.0	1.0139885039082197	0.0	0.0	0.0	0.0	20556.79417492918	0.00018464114444033102	0.0	0.0	0.0	0.0	20556.779922096317	0.00018464137411029104	0.0	0.0	0.0	0.0	20556.80842776204	0.00018464091486500154	37	0.0	0.0		
38	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 04:21:08.890724	2020-01-18 04:32:50.259470	3.088198968086602	0.09434203349557238	250.0	1.0	0.004846693651658605	600.0	0.9950067556167934	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20171.94236898017	0.00022954140088084115	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20171.929178470255	0.00022954164619422803	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20171.955559490085	0.0002295411556924911	38	0.00017705382436260624	0.00017705382436260624		
39	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 04:32:50.260619	2020-01-18 04:47:31.916410	9.06829774981733	0.019959454186561178	350.0	11.0	0.012718953839421236	1100.0	0.9884614396418194	0.0	0.0003541076487252125	0.0	0.0	20039.214412181303	0.00023714603055908538	0.0	0.0003541076487252125	0.0	0.0	20039.204851274786	0.0002371461417964261	0.0	0.0003541076487252125	0.0	0.0	20039.223973087817	0.00023714591936758626	39	0.0003541076487252125	0.0003541076487252125		
40	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 04:47:31.918490	2020-01-18 04:59:08.563955	5.221580828627815	0.02622773528379208	150.0	91.0	0.0013033701094205944	700.0	0.9986932088084799	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20246.84206798867	0.0004847761447742347	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20246.836579320112	0.0004847762231231179	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20246.847556657223	0.00048477606644709893	40	0.0003541076487252125	0.0003541076487252125		
41	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 04:59:08.565061	2020-01-18 05:09:16.141321	4.100484735661221	0.06359177307954414	50.0	41.0	0.0431648277110554	800.0	0.9983454557401626	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20240.09284259915	0.0003425531919414211	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20240.08817280453	0.00034255322216087444	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20240.097512393768	0.00034255316172643774	41	0.0003541076487252125	0.0003541076487252125		
42	TrialState.COMPLETE	0.3042589492660314	2020-01-18 05:09:16.142429	2020-01-18 05:53:15.542512	2.9068184934863193	0.09778877080357405	50.0	1.0	0.010228680791057381	500.0	0.6436661006419094	0.1571594128251352	0.3042589492660314	0.2349987123358228	0.2678341488539789	13048.124573461242	0.20612169520443369	0.1571594128251352	0.3042589492660314	0.2349987123358228	0.2678341488539789	13048.122151043008	0.2061217021512195	0.1571594128251352	0.3042589492660314	0.2349987123358228	0.2678341488539789	13048.126995879475	0.20612168845375203	42				
43	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 05:53:15.543637	2020-01-18 06:05:52.103459	2.019660182122106	0.021172451708788495	250.0	31.0	0.0013866964893127032	1600.0	1.0111279335006649	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20499.082949716714	0.0002519117991980419	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20499.074008498585	0.0002519119328931916	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20499.091890934844	0.00025191166556934005	43	0.00017705382436260624	0.00017705382436260624		
44	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 06:05:52.104586	2020-01-18 06:15:52.906531	5.783234950299744	0.014193306120391559	50.0	11.0	0.0011995730647884869	700.0	1.0187035276663965	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20652.773636685553	0.00024710374410684535	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20652.76983002833	0.00024710377717689465	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20652.777443342777	0.0002471037110438398	44	0.00017705382436260624	0.00017705382436260624		
45	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 06:15:52.907657	2020-01-18 06:26:00.992158	1.807223942019967	0.04313019679306807	50.0	21.0	0.0014289281512458606	1600.0	1.0058839292664452	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20392.903505665723	0.0004026410749083807	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20392.89978753541	0.00040264110037712645	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20392.907223796035	0.0004026410494433162	45	0.0003541076487252125	0.0003541076487252125		
46	TrialState.COMPLETE	0.0	2020-01-18 06:26:00.993355	2020-01-18 06:36:05.609963	1.8615413989683278	0.025535231206563477	50.0	51.0	0.03282595892023962	1900.0	1.00356459049954	0.0	0.0	0.0	0.0	20345.519564447593	0.00024338097163544253	0.0	0.0	0.0	0.0	20345.51504957507	0.0002433810164924544	0.0	0.0	0.0	0.0	20345.524079320112	0.0002433809267954329	46	0.0	0.0		
47	TrialState.COMPLETE	0.000708215297450425	2020-01-18 06:36:05.611581	2020-01-18 06:47:08.325581	3.0104040164064814	0.017494361307512345	150.0	51.0	0.003526574514359741	1500.0	0.9984367923144836	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	20241.178293201134	0.0003588219408105382	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	20241.17245042493	0.00035882207138586934	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	20241.18413597734	0.000358821810311728	47	0.000708215297450425	0.000708215297450425		
48	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 06:47:08.334226	2020-01-18 06:59:48.370626	7.668271748330567	0.013968033230732752	250.0	21.0	0.034358902332297624	700.0	0.9875669995202733	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20021.088703966005	0.00045054965997598474	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20021.082152974504	0.0004505497248294531	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20021.09525495751	0.00045054959514706294	48	0.0003541076487252125	0.0003541076487252125		
49	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 06:59:48.380202	2020-01-18 07:17:49.891191	7.313882345152704	0.020575057078336064	450.0	41.0	0.05999865342927263	2000.0	0.9911842894599604	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20094.699008498585	0.0002964031347741963	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20094.68661473088	0.0002964041909983327	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20094.71140226629	0.00029640208159736116	49	0.00017705382436260624	0.00017705382436260624		
50	TrialState.COMPLETE	0.0	2020-01-18 07:17:49.900385	2020-01-18 07:31:30.048211	7.252040944194343	0.052356852179183004	250.0	61.0	0.07572659416771188	1200.0	1.006865769675652	0.0	0.0	0.0	0.0	20412.58799575071	0.00018727242254751612	0.0	0.0	0.0	0.0	20412.575779036826	0.0001872726570961086	0.0	0.0	0.0	0.0	20412.60021246459	0.00018727218814181817	50	0.0	0.0		
51	TrialState.COMPLETE	0.0003541076487252125	2020-01-18 07:31:30.049826	2020-01-18 07:48:57.642296	1.0152353944628634	0.015137065043020075	450.0	31.0	0.022769027572976556	1500.0	0.9928816614243549	0.0	0.0003541076487252125	0.0	0.0	20129.19555594901	0.0002597914054173011	0.0	0.0003541076487252125	0.0	0.0	20129.179709631728	0.0002597918141758893	0.0	0.0003541076487252125	0.0	0.0	20129.21140226629	0.0002597909970266761	51	0.0003541076487252125	0.0003541076487252125		
