number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
0	0.9433520599250936	2020-05-18 10:26:27.273845	2020-05-18 10:30:29.730803	0.23151775547915054	0.2054525196487582	0.2909088206417615	64	256	512	0.014201391591237388	0.07353285822863882	0.44147940074906367	0.9433520599250936	0.7523408239700374	0.848314606741573	3.544943820224719	0.6186186024992477	0.44147940074906367	0.9433520599250936	0.7523408239700374	0.848314606741573	3.544943820224719	0.6186186024992477		3971451717.0	750.0	0.44147940074906367	0.9433520599250936	0.7523408239700374	0.848314606741573	3.544943820224719	0.6186186024992477	0		COMPLETE
1	0.9386704119850188	2020-05-18 10:30:29.812881	2020-05-18 11:01:37.765446	0.47914738601960605	0.36708345093766825	0.4222409186439787	256	128	512	0.0055083829302072125	0.07671230208226358	0.41619850187265917	0.9386704119850188	0.7345505617977528	0.8398876404494382	3.702247191011236	0.6004153194334454	0.41619850187265917	0.9386704119850188	0.7345505617977528	0.8398876404494382	3.702247191011236	0.6004153194334454		865128073.0	1000.0	0.41619850187265917	0.9386704119850188	0.7345505617977528	0.8398876404494382	3.702247191011236	0.6004153194334454	1		COMPLETE
2	0.9438202247191011	2020-05-18 11:01:37.841260	2020-05-18 11:06:09.590288	0.24938798490978198	0.48366684189235376	0.18592570383955512	64	256	256	0.1608603572161404	0.07675519771612344	0.40870786516853935	0.9438202247191011	0.7387640449438202	0.8445692883895131	3.6999063670411987	0.5958140743019505	0.40870786516853935	0.9438202247191011	0.7387640449438202	0.8445692883895131	3.6999063670411987	0.5958140743019505		4276534156.0	800.0	0.40870786516853935	0.9438202247191011	0.7387640449438202	0.8445692883895131	3.6999063670411987	0.5958140743019505	2		COMPLETE
3	0.9428838951310862	2020-05-18 11:06:09.663258	2020-05-18 11:15:12.407894	0.49266862359809815	0.4840487613514294	0.1654683875958048	128	256	256	0.0021410203253265517	0.07436987314868565	0.41760299625468167	0.9428838951310862	0.75	0.8473782771535581	3.585674157303371	0.604331300258105	0.41760299625468167	0.9428838951310862	0.75	0.8473782771535581	3.585674157303371	0.604331300258105		2337558363.0	650.0	0.41760299625468167	0.9428838951310862	0.75	0.8473782771535581	3.585674157303371	0.604331300258105	3		COMPLETE
4	0.9559925093632958	2020-05-18 11:15:12.485396	2020-05-18 11:23:56.254271	0.4578030173178357	0.4508024763296792	0.1499411818898133	128	256	128	0.007454310557845857	0.07031546359836413	0.449438202247191	0.9559925093632958	0.773876404494382	0.8735955056179775	3.3852996254681647	0.6303024013265233	0.449438202247191	0.9559925093632958	0.773876404494382	0.8735955056179775	3.3852996254681647	0.6303024013265233		227243528.0	600.0	0.449438202247191	0.9559925093632958	0.773876404494382	0.8735955056179775	3.3852996254681647	0.6303024013265233	4		COMPLETE
5	0.951310861423221	2020-05-18 11:23:56.328562	2020-05-18 11:34:48.265681	0.1907306624896745	0.37141281702349505	0.2670113768451121	256	64	512	0.08429212683321681	0.06923432702073053	0.4681647940074906	0.951310861423221	0.7799625468164794	0.8740636704119851	3.3408239700374533	0.6423069569001725	0.4681647940074906	0.951310861423221	0.7799625468164794	0.8740636704119851	3.3408239700374533	0.6423069569001725		3507924088.0	750.0	0.4681647940074906	0.951310861423221	0.7799625468164794	0.8740636704119851	3.3408239700374533	0.6423069569001725	5		COMPLETE
6	0.897003745318352	2020-05-18 11:34:48.334041	2020-05-18 11:43:15.605360	0.2521228790991291	0.30954506694779294	0.3224973679012634	128	128	128	0.7864184578091149	0.09267138299786866	0.3684456928838951	0.897003745318352	0.6685393258426966	0.7808988764044944	4.472846441947565	0.5475603470159877	0.3684456928838951	0.897003745318352	0.6685393258426966	0.7808988764044944	4.472846441947565	0.5475603470159877		183024316.0	950.0	0.3684456928838951	0.897003745318352	0.6685393258426966	0.7808988764044944	4.472846441947565	0.5475603470159877	6		COMPLETE
7	0.9396067415730337	2020-05-18 11:43:15.674601	2020-05-18 11:55:14.148178	0.3222259155020536	0.36339675113073466	0.4922589642761174	128	256	256	0.0038869910745622234	0.07590661410064425	0.41245318352059923	0.9396067415730337	0.7429775280898876	0.8506554307116105	3.661048689138577	0.5993605539258109	0.41245318352059923	0.9396067415730337	0.7429775280898876	0.8506554307116105	3.661048689138577	0.5993605539258109		2858237703.0	850.0	0.41245318352059923	0.9396067415730337	0.7429775280898876	0.8506554307116105	3.661048689138577	0.5993605539258109	7		COMPLETE
8	0.954119850187266	2020-05-18 11:55:14.211260	2020-05-18 11:58:01.731630	0.23287907920836082	0.22119115852260715	0.20330284542636623	64	128	128	0.05600457686334759	0.06900449782916893	0.448501872659176	0.954119850187266	0.7771535580524345	0.8759363295880149	3.3183520599250937	0.6304404295319421	0.448501872659176	0.954119850187266	0.7771535580524345	0.8759363295880149	3.3183520599250937	0.6304404295319421		3155261758.0	600.0	0.448501872659176	0.954119850187266	0.7771535580524345	0.8759363295880149	3.3183520599250937	0.6304404295319421	8		COMPLETE
9	0.9597378277153558	2020-05-18 11:58:01.800721	2020-05-18 12:01:26.909584	0.3044960532153963	0.2085114572719126	0.2036306478550346	64	256	128	0.0589880139370866	0.06584954407320738	0.4714419475655431	0.9597378277153558	0.7916666666666666	0.8848314606741573	3.1680711610486894	0.6463430788234826	0.4714419475655431	0.9597378277153558	0.7916666666666666	0.8848314606741573	3.1680711610486894	0.6463430788234826		46349825.0	550.0	0.4714419475655431	0.9597378277153558	0.7916666666666666	0.8848314606741573	3.1680711610486894	0.6463430788234826	9		COMPLETE
10		2020-05-18 12:01:26.988915	2020-05-18 12:01:31.532400	0.1743892829362323	0.20246247042401067	0.3506642098944702	256	64	256	0.19434307056937866														CUDA out of memory. Tried to allocate 3.75 GiB (GPU 0; 11.91 GiB total capacity; 3.89 GiB already allocated; 3.71 GiB free; 7.62 GiB reserved in total by PyTorch)									10	Setting status of trial#10 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
11	0.9691011235955056	2020-05-18 12:01:31.581877	2020-05-18 12:09:40.417530	0.13251474167133237	0.3459711217915733	0.2621607106848953	256	64	128	0.01692515084520253	0.06052471848801197	0.5070224719101124	0.9691011235955056	0.8347378277153558	0.9190074906367042	2.911048689138577	0.6827518042222873	0.5070224719101124	0.9691011235955056	0.8347378277153558	0.9190074906367042	2.911048689138577	0.6827518042222873		2050082990.0	550.0	0.5070224719101124	0.9691011235955056	0.8347378277153558	0.9190074906367042	2.911048689138577	0.6827518042222873	11		COMPLETE
12	0.9433520599250936	2020-05-18 12:09:40.496201	2020-05-18 12:15:18.011835	0.470982810456792	0.12540422182033586	0.11120073127385806	64	256	512	0.1351884434390185	0.07347860136627453	0.4349250936329588	0.9433520599250936	0.7528089887640449	0.8558052434456929	3.532303370786517	0.6165452404849922	0.4349250936329588	0.9433520599250936	0.7528089887640449	0.8558052434456929	3.532303370786517	0.6165452404849922		1853645858.0		0.4349250936329588	0.9433520599250936	0.7528089887640449	0.8558052434456929	3.532303370786517	0.6165452404849922	12		COMPLETE
13	0.8815543071161048	2020-05-18 12:15:18.068868	2020-05-18 12:21:15.693852	0.25958325000096305	0.3887555534363326	0.16714173125443987	64	256	256	0.7598045637263294	0.09903288062850243	0.33192883895131087	0.8815543071161048	0.6259363295880149	0.7443820224719101	4.7799625468164795	0.5145412246426617	0.33192883895131087	0.8815543071161048	0.6259363295880149	0.7443820224719101	4.7799625468164795	0.5145412246426617		2243015518.0		0.33192883895131087	0.8815543071161048	0.6259363295880149	0.7443820224719101	4.7799625468164795	0.5145412246426617	13		COMPLETE
14		2020-05-18 12:21:15.751265	2020-05-18 12:21:20.249173	0.20471994060156976	0.2589130784289827	0.4430629560034366	256	64	256	0.0012083107442587135														CUDA out of memory. Tried to allocate 3.75 GiB (GPU 0; 11.91 GiB total capacity; 3.89 GiB already allocated; 3.71 GiB free; 7.62 GiB reserved in total by PyTorch)									14	Setting status of trial#14 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
15	0.9480337078651685	2020-05-18 12:21:20.298905	2020-05-18 12:26:02.667943	0.4344301845789895	0.2979193577061295	0.13153058891162672	64	128	128	0.08762292424167391	0.07328001662656274	0.4307116104868914	0.9480337078651685	0.7532771535580525	0.8562734082397003	3.534644194756554	0.612178570887604	0.4307116104868914	0.9480337078651685	0.7532771535580525	0.8562734082397003	3.534644194756554	0.612178570887604		1025856841.0	1000.0	0.4307116104868914	0.9480337078651685	0.7532771535580525	0.8562734082397003	3.534644194756554	0.612178570887604	15		COMPLETE
16	0.9410112359550562	2020-05-18 12:26:02.734807	2020-05-18 12:30:10.383193	0.10653150139843524	0.44127566574089017	0.14743538718881188	64	128	256	0.21084856261182228	0.07456038004024589	0.424625468164794	0.9410112359550562	0.7453183520599251	0.8473782771535581	3.591292134831461	0.6068810234563	0.424625468164794	0.9410112359550562	0.7453183520599251	0.8473782771535581	3.591292134831461	0.6068810234563		400292748.0	1000.0	0.424625468164794	0.9410112359550562	0.7453183520599251	0.8473782771535581	3.591292134831461	0.6068810234563	16		COMPLETE
17		2020-05-18 12:30:10.450288	2020-05-18 12:30:14.864803	0.3576055445294939	0.10582535070691144	0.47234427955476344	256	64	256	0.0465671288456339														CUDA out of memory. Tried to allocate 3.75 GiB (GPU 0; 11.91 GiB total capacity; 3.89 GiB already allocated; 3.71 GiB free; 7.62 GiB reserved in total by PyTorch)									17	Setting status of trial#17 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
