number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.005078169576629008	2020-03-13 16:10:01.420509	2020-03-13 16:34:57.723244	3.0497889356779435	128	80	0.03773298535572359	512	0.994426940219475	0.004792879150975694	0.005078169576629008	0.004849937236106356	0.004878466278671688	7104.706236448705	0.005344188695461367	0.004792879150975694	0.005078169576629008	0.004849937236106356	0.004878466278671688	7104.70617939062	0.0053441887077903235	136629536	200.0	0.004792879150975694	0.005078169576629008	0.004849937236106356	0.004878466278671688	7104.70629350679	0.005344188683141375	0	COMPLETE
1	0.30118110236220474	2020-03-13 16:34:57.768142	2020-03-13 21:30:01.433104	1.7481531357082283	128	27	0.03580287956394302	128	0.10371298220095916	0.10187721100079881	0.30118110236220474	0.18278557571607898	0.23031496062992127	732.1593917608125	0.16775018224778523	0.10187721100079881	0.30118110236220474	0.18278557571607898	0.23031496062992127	732.1593917608125	0.16775018224778523	394912664		0.10187721100079881	0.30118110236220474	0.18278557571607898	0.23031496062992127	732.1593917608125	0.16775018224778523	1	COMPLETE
2	0.005591692342804975	2020-03-13 21:30:01.478722	2020-03-13 21:59:43.131166	0.5276877901279184	128	63	0.022753518567661737	512	0.9882473813743045	0.0049069953212370196	0.005591692342804975	0.005135227661759671	0.005306401917151661	7061.120920346913	0.005596289521922746	0.0049069953212370196	0.005591692342804975	0.005135227661759671	0.005306401917151661	7061.120849024307	0.005596289530041364	4293988904	250.0	0.0049069953212370196	0.005591692342804975	0.005135227661759671	0.005306401917151661	7061.12099166952	0.005596289513809179	2	COMPLETE
3	0.28209517288599795	2020-03-13 21:59:43.163109	2020-03-14 00:08:44.184353	8.82945733690448	128	8	0.09842837271174881	256	0.07353794684487228	0.06955380577427822	0.28209517288599795	0.15357183612917952	0.203269428277987	515.0241498345315	0.1397453361542184	0.06955380577427822	0.28209517288599795	0.15357183612917952	0.203269428277987	515.0241070409677	0.1397454174684613	3698925835	850.0	0.06955380577427822	0.28209517288599795	0.15357183612917952	0.203269428277987	515.0241926280954	0.13974526064568943	3	COMPLETE
4	0.22121419605158052	2020-03-14 00:08:44.218227	2020-03-14 04:32:53.712171	8.467293291816754	256	79	0.04197279701766729	128	0.1546485572870556	0.052892844916124615	0.22121419605158052	0.11277530526075545	0.1534006618737875	1099.4875470729203	0.10845181492370787	0.052892844916124615	0.22121419605158052	0.11277530526075545	0.1534006618737875	1099.4875042793565	0.10845181574530836	3858956264	700.0	0.052892844916124615	0.22121419605158052	0.11277530526075545	0.1534006618737875	1099.487589866484	0.10845181410730313	4	COMPLETE
5	0.0023393814903571834	2020-03-14 04:32:53.745327	2020-03-14 04:58:29.091607	9.240688925872032	256	89	0.01129643584320646	512	0.9969145146132328	0.00048499372361063563	0.0023393814903571834	0.0012552778728745864	0.0017117425539198905	7123.243381262125	0.001578212101971434	0.00048499372361063563	0.0023393814903571834	0.0012552778728745864	0.0017117425539198905	7123.243295674997	0.0015782121083222852	2068797224	150.0	0.00048499372361063563	0.0023393814903571834	0.0012552778728745864	0.0017117425539198905	7123.243466849252	0.0015782120956233444	5	COMPLETE
6	0.0009129293620906082	2020-03-14 04:58:29.124850	2020-03-14 05:10:01.661390	6.048721381566398	256	6	0.001978960336402483	512	1.0028773067197077	0.00011411617026132602	0.0009129293620906082	0.00019970329795732054	0.0005420518087412986	7166.827327969873	0.0007588289700797794	0.00011411617026132602	0.0009129293620906082	0.00019970329795732054	0.0005420518087412986	7166.827199589182	0.0007588289914961342	3511389009	150.0	0.00011411617026132602	0.0009129293620906082	0.00019970329795732054	0.0005420518087412986	7166.827456350565	0.0007588289486777771	6	COMPLETE
7	0.0006561679790026247	2020-03-14 05:10:01.694996	2020-03-14 05:35:53.090986	3.74408261336348	256	91	0.0014762459160720081	512	1.0001174107555841	2.8529042565331506e-05	0.0006561679790026247	0.00011411617026132602	0.0003708775533493096	7146.674283921032	0.0006598771096610051	2.8529042565331506e-05	0.0006561679790026247	0.00011411617026132602	0.0003708775533493096	7146.674169804862	0.000659877352695577	2324604355	150.0	2.8529042565331506e-05	0.0006561679790026247	0.00011411617026132602	0.0003708775533493096	7146.674398037202	0.0006598768675009139	7	COMPLETE
8	0.005391989044847655	2020-03-14 05:35:53.125066	2020-03-14 06:28:44.508417	4.316197374268609	64	100	0.007334615741432605	128	0.9949562727410213	0.0047072920232796986	0.005391989044847655	0.00493552436380235	0.005049640534063677	7109.526260983682	0.005404270427945631	0.0047072920232796986	0.005391989044847655	0.00493552436380235	0.005049640534063677	7109.526161132032	0.005404270431459823	3046891452	200.0	0.0047072920232796986	0.005391989044847655	0.00493552436380235	0.005049640534063677	7109.526360835331	0.005404270424432401	8	COMPLETE
9	0.0009414584046559398	2020-03-14 06:28:44.544376	2020-03-14 06:39:34.931006	9.773778403571825	64	23	0.006533594056976993	512	1.0020758715700473	8.558712769599452e-05	0.0009414584046559398	0.0003708775533493096	0.0005420518087412986	7158.870520940317	0.0008256165948172469	8.558712769599452e-05	0.0009414584046559398	0.0003708775533493096	0.0005420518087412986	7158.870364030583	0.0008256166188009265	938049433	150.0	8.558712769599452e-05	0.0009414584046559398	0.0003708775533493096	0.0005420518087412986	7158.870677850051	0.0008256165708542404	9	COMPLETE
10	0.0023393814903571834	2020-03-14 06:39:34.966759	2020-03-14 06:58:14.708484	5.116553885421022	64	57	0.005184867980259483	256	1.000457387278314	0.0004279356384799726	0.0023393814903571834	0.0010841036174825973	0.0015690973410932329	7147.363944996006	0.0014387293036447167	0.0004279356384799726	0.0023393814903571834	0.0010841036174825973	0.0015690973410932329	7147.363802350793	0.0014387294027353333	3967154165	150.0	0.0004279356384799726	0.0023393814903571834	0.0010841036174825973	0.0015690973410932329	7147.364087641219	0.0014387292047788778	10	COMPLETE
11	0.005363460002282323	2020-03-14 06:58:14.743548	2020-03-14 07:57:19.817881	4.680443490648466	64	28	0.00392083904634501	128	0.9990953520043887	0.004678762980714367	0.005363460002282323	0.004792879150975694	0.004878466278671688	7139.487233253452	0.005300369862888516	0.004678762980714367	0.005363460002282323	0.004792879150975694	0.004878466278671688	7139.487161930846	0.005300370077615876	1975075776	250.0	0.004678762980714367	0.005363460002282323	0.004792879150975694	0.004878466278671688	7139.487304576059	0.005300369648987071	11	COMPLETE
