number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.19241573033707865	2020-03-09 09:33:47.056148	2020-03-09 09:37:34.789602	0.7916040161369623	2.103593906991753	64	2	13	0.07627358800970963	0.1936473970208008	512	0.7960088858293711	0.017322097378277154	0.19241573033707865	0.06413857677902622	0.10767790262172285	38.337078651685395	0.08281374168392813	0.017322097378277154	0.19241573033707865	0.06413857677902622	0.10767790262172285	38.337078651685395	0.08281374168392813	1408058150	900.0	0.017322097378277154	0.19241573033707865	0.06413857677902622	0.10767790262172285	38.337078651685395	0.08281374168392813	10	COMPLETE
11	0.09737827715355805	2020-03-09 09:37:34.808291	2020-03-09 09:38:41.737135	0.9006384937966637	24.954455282194605	128	2	75	0.001533596463803826	0.11487117264729858	256	1.012640213433388	0.0	0.09737827715355805	0.02294007490636704	0.042134831460674156	48.842696629213485	0.04352079358956273	0.0	0.09737827715355805	0.02294007490636704	0.042134831460674156	48.842696629213485	0.04352079358956273	319114187	150.0	0.0	0.09737827715355805	0.02294007490636704	0.042134831460674156	48.842696629213485	0.04352079358956273	11	COMPLETE
12	0.1750936329588015	2020-03-09 09:38:41.749347	2020-03-09 09:46:07.441051	0.8490192044238023	5.3475781367737785	128	1	36	0.007410063831239152	0.05594910087636435	256	0.8313296883469901	0.019194756554307114	0.1750936329588015	0.05383895131086142	0.09597378277153558	40.09925093632959	0.07830732289192383	0.019194756554307114	0.1750936329588015	0.05383895131086142	0.09597378277153558	40.09925093632959	0.07830732289192383	3238374699		0.019194756554307114	0.1750936329588015	0.05383895131086142	0.09597378277153558	40.09925093632959	0.07830732289192383	12	COMPLETE
13	0.22191011235955055	2020-03-09 09:46:07.453218	2020-03-09 09:53:52.908130	0.1454503695642526	9.504571360144976	256	2	54	0.060884758744839056	0.043843160059614195	128	0.7595598684983111	0.030430711610486893	0.22191011235955055	0.0800561797752809	0.12172284644194757	36.574438202247194	0.09818824617518997	0.030430711610486893	0.22191011235955055	0.0800561797752809	0.12172284644194757	36.573970037453186	0.09818839019939977	3896739805	550.0	0.030430711610486893	0.22191011235955055	0.0800561797752809	0.12172284644194757	36.5749063670412	0.09818810465427785	13	COMPLETE
14	0.17462546816479402	2020-03-09 09:53:52.924361	2020-03-09 10:04:22.864859	0.23783996532914248	8.124176819290616	64	1	50	0.049313118646111355	0.032431193189776074	128	0.788824213980889	0.017790262172284643	0.17462546816479402	0.054775280898876406	0.10018726591760299	37.991573033707866	0.07907365378718151	0.017790262172284643	0.17462546816479402	0.054775280898876406	0.10018726591760299	37.99110486891386	0.07908668647773306	4153955381	750.0	0.017790262172284643	0.17462546816479402	0.054775280898876406	0.10018726591760299	37.99204119850187	0.07906322231772762	14	COMPLETE
15	0.10393258426966293	2020-03-09 10:04:22.877219	2020-03-09 10:07:36.575250	0.8274993574737494	1.7862305401807403	64	1	30	0.0021016040942040803	0.08258909777652121	128	0.9969177235498647	0.00046816479400749064	0.10393258426966293	0.020131086142322098	0.04353932584269663	48.12078651685393	0.04554451987597084	0.00046816479400749064	0.10393258426966293	0.020131086142322098	0.04353932584269663	48.12078651685393	0.04554451987597084	120026192	250.0	0.00046816479400749064	0.10393258426966293	0.020131086142322098	0.04353932584269663	48.12078651685393	0.04554451987597084	15	COMPLETE
16	0.09784644194756555	2020-03-09 10:07:36.587539	2020-03-09 10:08:31.439730	0.2396725602585795	1.3384958292701652	64	2	61	0.008322387202877996	0.2362453341728409	256	1.0232006150266428	0.0	0.09784644194756555	0.023408239700374533	0.04400749063670412	49.34878277153558	0.044471093897006514	0.0	0.09784644194756555	0.023408239700374533	0.04400749063670412	49.34878277153558	0.044471093897006514	998447832	150.0	0.0	0.09784644194756555	0.023408239700374533	0.04400749063670412	49.34878277153558	0.044471093897006514	16	COMPLETE
17	0.10440074906367042	2020-03-09 10:08:31.452457	2020-03-09 10:09:59.759800	0.618552707358242	17.379510744113528	64	2	59	0.0029830052570245813	0.03119387184425093	256	0.9972158659333259	0.0	0.10440074906367042	0.020599250936329586	0.047752808988764044	48.03651685393258	0.04533419838898862	0.0	0.10440074906367042	0.020599250936329586	0.047752808988764044	48.03651685393258	0.04533419838898862	4201474985	200.0	0.0	0.10440074906367042	0.020599250936329586	0.047752808988764044	48.03651685393258	0.04533419838898862	17	COMPLETE
18	0.19428838951310862	2020-03-09 10:09:59.772652	2020-03-09 10:20:20.412519	0.3268643913691567	8.43918749422421	128	1	63	0.037722500331734944	0.017286671752695285	128	0.775102190731777	0.019662921348314606	0.19428838951310862	0.06647940074906367	0.10720973782771535	37.34199438202247	0.0850832997314932	0.019662921348314606	0.19428838951310862	0.06647940074906367	0.10720973782771535	37.34176029962547	0.08508369783080785	1885083880	750.0	0.019662921348314606	0.19428838951310862	0.06647940074906367	0.10720973782771535	37.34222846441948	0.08508291755615117	18	COMPLETE
19	0.09644194756554307	2020-03-09 10:20:20.425209	2020-03-09 10:21:06.606039	0.4309636751013952	11.012295800764086	128	2	36	0.0039314778221748465	0.024708174709702345	256	1.0189013953446253	0.0	0.09644194756554307	0.023876404494382022	0.04541198501872659	49.18258426966292	0.04448709360117101	0.0	0.09644194756554307	0.023876404494382022	0.04541198501872659	49.18258426966292	0.04448709360117101	1209838158	150.0	0.0	0.09644194756554307	0.023876404494382022	0.04541198501872659	49.18258426966292	0.04448709360117101	19	COMPLETE
20	0.09644194756554307	2020-03-09 10:21:06.618787	2020-03-09 10:21:37.261657	0.23502528168904768	29.178758250569906	128	1	97	0.0022974955931378996	0.06961493251280854	512	0.9996065195625445	0.0	0.09644194756554307	0.020599250936329586	0.04119850187265917	48.21910112359551	0.04405749142738918	0.0	0.09644194756554307	0.020599250936329586	0.04119850187265917	48.21910112359551	0.04405749142738918	281043240	150.0	0.0	0.09644194756554307	0.020599250936329586	0.04119850187265917	48.21910112359551	0.04405749142738918	20	COMPLETE
21	0.08661048689138577	2020-03-09 10:21:37.274298	2020-03-09 10:23:01.967339	0.3244015056329327	15.692249511510402	256	2	20	0.0026211903480242538	0.10248275383417163	128	1.0103139375067884	0.0	0.08661048689138577	0.016853932584269662	0.03604868913857678	48.73642322097378	0.04138236899127819	0.0	0.08661048689138577	0.016853932584269662	0.03604868913857678	48.73642322097378	0.04138236899127819	148308852	150.0	0.0	0.08661048689138577	0.016853932584269662	0.03604868913857678	48.73642322097378	0.04138236899127819	21	COMPLETE
22	0.18820224719101122	2020-03-09 10:23:01.979794	2020-03-09 10:27:37.747097	0.8473409597574831	4.290775064176514	128	2	52	0.043560497225276024	0.08891994173376991	256	0.7996140253853946	0.020599250936329586	0.18820224719101122	0.07911985018726592	0.11657303370786516	38.51123595505618	0.0881733228518777	0.020599250936329586	0.18820224719101122	0.07911985018726592	0.11657303370786516	38.51123595505618	0.0881733228518777	1755879660	650.0	0.020599250936329586	0.18820224719101122	0.07911985018726592	0.11657303370786516	38.51123595505618	0.0881733228518777	22	COMPLETE
23	0.12593632958801498	2020-03-09 10:27:37.759765	2020-03-09 10:31:57.813003	0.6095958105937457	1.1171509386157057	64	2	52	0.016668869916275274	0.02918521207725691	256	0.920553398747625	0.009831460674157303	0.12593632958801498	0.03698501872659176	0.0599250936329588	44.3625936329588	0.05909868243161901	0.009831460674157303	0.12593632958801498	0.03698501872659176	0.0599250936329588	44.3623595505618	0.05909899769410656	1514184614	600.0	0.009831460674157303	0.12593632958801498	0.03698501872659176	0.0599250936329588	44.362827715355806	0.05909837842850602	23	COMPLETE
24	0.09597378277153558	2020-03-09 10:31:57.825771	2020-03-09 10:33:11.083575	0.9738820311234037	19.322758440036914	64	2	79	0.0019433317502344622	0.04223976309965602	256	1.0259910617930612	0.0	0.09597378277153558	0.020599250936329586	0.03745318352059925	49.50374531835206	0.042634228836749166	0.0	0.09597378277153558	0.020599250936329586	0.03745318352059925	49.50374531835206	0.042634228836749166	51586798	200.0	0.0	0.09597378277153558	0.020599250936329586	0.03745318352059925	49.50374531835206	0.042634228836749166	24	COMPLETE
25	0.09644194756554307	2020-03-09 10:33:11.096749	2020-03-09 10:33:55.434866	0.8448817868820054	25.455062168977005	128	2	78	0.06966201626857141	0.08605681469337138	512	1.0257202804085104	0.006554307116104869	0.09644194756554307	0.026685393258426966	0.04447565543071161	49.52691947565543	0.048652696003536555	0.006554307116104869	0.09644194756554307	0.026685393258426966	0.04447565543071161	49.526685393258425	0.04865282714213433	926426256	200.0	0.006554307116104869	0.09644194756554307	0.026685393258426966	0.04447565543071161	49.52715355805243	0.048652567914673636	25	COMPLETE
26	0.10346441947565543	2020-03-09 10:33:55.446893	2020-03-09 10:34:27.256366	0.885616557994418	8.09153085853962	64	1	62	0.004080411689484875	0.1280192325996635	512	0.9972683070506552	0.0	0.10346441947565543	0.02855805243445693	0.05149812734082397	48.15121722846442	0.046763639237062865	0.0	0.10346441947565543	0.02855805243445693	0.05149812734082397	48.15121722846442	0.046763639237062865	3777886498	150.0	0.0	0.10346441947565543	0.02855805243445693	0.05149812734082397	48.15121722846442	0.046763639237062865	26	COMPLETE
27	0.16666666666666666	2020-03-09 10:34:27.267719	2020-03-09 10:42:12.676733	0.4692862911989798	4.812102800028834	128	2	21	0.009812858390459018	0.1001592906652918	256	0.8400563447847823	0.019662921348314606	0.16666666666666666	0.05711610486891386	0.08801498127340825	40.49438202247191	0.07684311485301569	0.019662921348314606	0.16666666666666666	0.05711610486891386	0.08801498127340825	40.49438202247191	0.07684311485301569	3196827636		0.019662921348314606	0.16666666666666666	0.05711610486891386	0.08801498127340825	40.49438202247191	0.07684311485301569	27	COMPLETE
28	0.10440074906367042	2020-03-09 10:42:12.689283	2020-03-09 10:42:44.606158	0.854814877432565	14.67723677366641	128	2	99	0.02039101726205062	0.014384042515163597	512	1.0027525963990735	0.0	0.10440074906367042	0.020599250936329586	0.04588014981273408	48.34878277153558	0.04499016760786307	0.0	0.10440074906367042	0.020599250936329586	0.04588014981273408	48.34878277153558	0.04499016760786307	3630535961	150.0	0.0	0.10440074906367042	0.020599250936329586	0.04588014981273408	48.34878277153558	0.04499016760786307	28	COMPLETE
29	0.09878277153558053	2020-03-09 10:42:44.618739	2020-03-09 10:44:44.926911	0.36631307109274214	11.85824943261139	64	2	15	0.03908137346163767	0.03097868909618339	256	1.0195889896957364	0.008895131086142321	0.09878277153558053	0.026685393258426966	0.04962546816479401	49.21535580524345	0.050707423120779346	0.008895131086142321	0.09878277153558053	0.026685393258426966	0.04962546816479401	49.21535580524345	0.050707423120779346	2982756848	300.0	0.008895131086142321	0.09878277153558053	0.026685393258426966	0.04962546816479401	49.21535580524345	0.050707423120779346	29	COMPLETE
30	0.09176029962546817	2020-03-09 10:44:44.941836	2020-03-09 10:45:15.658906	0.8419094821828412	1.716475499187533	256	2	34	0.003574893722291338	0.24628425525093284	512	1.0307715811386482	0.0	0.09176029962546817	0.019662921348314606	0.03932584269662921	49.74063670411985	0.04288130566581067	0.0	0.09176029962546817	0.019662921348314606	0.03932584269662921	49.74063670411985	0.04288130566581067	2262675375	150.0	0.0	0.09176029962546817	0.019662921348314606	0.03932584269662921	49.74063670411985	0.04288130566581067	30	COMPLETE
31	0.0847378277153558	2020-03-09 10:45:15.670949	2020-03-09 10:45:43.224291	0.18553562682267938	25.784251378947108	128	1	13	0.0011830103369472455	0.24399774294087168	512	1.0202772881092734	0.0	0.0847378277153558	0.02200374531835206	0.042134831460674156	49.20037453183521	0.04223187155254252	0.0	0.0847378277153558	0.02200374531835206	0.042134831460674156	49.20037453183521	0.04223187155254252	36359368	150.0	0.0	0.0847378277153558	0.02200374531835206	0.042134831460674156	49.20037453183521	0.04223187155254252	31	COMPLETE
32	0.20880149812734083	2020-03-09 10:45:43.236420	2020-03-09 10:48:59.846446	0.6049591235973437	7.9940139548122255	256	1	19	0.061121929157872776	0.048965223891903886	512	0.7732730619879684	0.02762172284644195	0.20880149812734083	0.06741573033707865	0.11235955056179775	37.24882958801498	0.09101703429315137	0.02762172284644195	0.20880149812734083	0.06741573033707865	0.11235955056179775	37.24859550561798	0.09101707455500155	1874649340	750.0	0.02762172284644195	0.20880149812734083	0.06741573033707865	0.11235955056179775	37.249063670411985	0.09101699455418234	32	COMPLETE
33	0.21161048689138576	2020-03-09 10:48:59.859494	2020-03-09 11:03:20.686990	0.6614814117760771	1.8851785002732018	64	2	87	0.030302878796650407	0.049505648556867114	128	0.7521887994127188	0.027153558052434457	0.21161048689138576	0.07350187265917603	0.11891385767790262	36.265917602996254	0.09445343600801756	0.027153558052434457	0.21161048689138576	0.07350187265917603	0.11891385767790262	36.265917602996254	0.09445343600801756	162017240		0.027153558052434457	0.21161048689138576	0.07350187265917603	0.11891385767790262	36.265917602996254	0.09445343600801756	33	COMPLETE
34	0.20271535580524344	2020-03-09 11:03:20.699250	2020-03-09 11:16:19.662435	0.9655413429782823	5.201047373013151	256	1	72	0.009430565800291462	0.03257747859147124	128	0.7825079957539501	0.025280898876404494	0.20271535580524344	0.07116104868913857	0.11423220973782772	37.70177902621723	0.09111858577009892	0.025280898876404494	0.20271535580524344	0.07116104868913857	0.11423220973782772	37.70177902621723	0.09111858577009892	2951591866	900.0	0.025280898876404494	0.20271535580524344	0.07116104868913857	0.11423220973782772	37.70177902621723	0.09111858577009892	34	COMPLETE
35	0.08192883895131087	2020-03-09 11:16:19.674881	2020-03-09 11:16:49.335557	0.24135261928135	27.784321660293646	128	1	86	0.0010372503308356837	0.05226760673917574	512	1.0320197492140286	0.0	0.08192883895131087	0.017322097378277154	0.03089887640449438	49.79447565543071	0.040419343646925114	0.0	0.08192883895131087	0.017322097378277154	0.03089887640449438	49.79447565543071	0.040419343646925114	3390935449	150.0	0.0	0.08192883895131087	0.017322097378277154	0.03089887640449438	49.79447565543071	0.040419343646925114	35	COMPLETE
36	0.09550561797752809	2020-03-09 11:16:49.347718	2020-03-09 11:17:15.091307	0.6403608704224559	3.762268787926881	64	2	3	0.07387815040431953	0.04258800650774103	512	0.9695238043730277	0.0009363295880149813	0.09550561797752809	0.02855805243445693	0.04962546816479401	46.846676029962545	0.047830475382042485	0.0009363295880149813	0.09550561797752809	0.02855805243445693	0.04962546816479401	46.846441947565545	0.047830842570116223	1632979418	150.0	0.0009363295880149813	0.09550561797752809	0.02855805243445693	0.04962546816479401	46.84691011235955	0.047830122316586975	36	COMPLETE
37	0.0945692883895131	2020-03-09 11:17:15.103955	2020-03-09 11:17:49.007679	0.6476499005551789	13.525021343431664	256	1	49	0.0012376075886455565	0.22257497819941113	512	1.0019565209631254	0.0	0.0945692883895131	0.02294007490636704	0.04260299625468165	48.416666666666664	0.04445340528227665	0.0	0.0945692883895131	0.02294007490636704	0.04260299625468165	48.416666666666664	0.04445340528227665	970716442	150.0	0.0	0.0945692883895131	0.02294007490636704	0.04260299625468165	48.416666666666664	0.04445340528227665	37	COMPLETE
38	0.09925093632958802	2020-03-09 11:17:49.020333	2020-03-09 11:19:17.674621	0.692227364236093	22.832799638667336	256	2	58	0.04992168380545781	0.24493955609710183	256	1.0407400611318884	0.004213483146067416	0.09925093632958802	0.02294007490636704	0.0449438202247191	50.24859550561798	0.046402950267734056	0.004213483146067416	0.09925093632958802	0.02294007490636704	0.0449438202247191	50.24859550561798	0.046402950267734056	2415535441	200.0	0.004213483146067416	0.09925093632958802	0.02294007490636704	0.0449438202247191	50.24859550561798	0.046402950267734056	38	COMPLETE
39	0.09831460674157304	2020-03-09 11:19:17.687307	2020-03-09 11:21:02.826122	0.7482671940733255	16.234369992022838	256	1	50	0.0013673760370936303	0.18357283432644056	128	0.9882597964089573	0.0	0.09831460674157304	0.020131086142322098	0.042134831460674156	47.74063670411985	0.04460695987441829	0.0	0.09831460674157304	0.020131086142322098	0.042134831460674156	47.74063670411985	0.04460695987441829	286747109	150.0	0.0	0.09831460674157304	0.020131086142322098	0.042134831460674156	47.74063670411985	0.04460695987441829	39	COMPLETE
40	0.09597378277153558	2020-03-09 11:21:02.838992	2020-03-09 11:21:36.890117	0.49226928182878105	28.688454490296724	128	2	100	0.0029007441274978645	0.04529951953492813	512	1.0123620044705126	0.0	0.09597378277153558	0.02247191011235955	0.04353932584269663	48.81226591760299	0.044574962867307735	0.0	0.09597378277153558	0.02247191011235955	0.04353932584269663	48.81226591760299	0.044574962867307735	1012394313	150.0	0.0	0.09597378277153558	0.02247191011235955	0.04353932584269663	48.81226591760299	0.044574962867307735	40	COMPLETE
41	0.09737827715355805	2020-03-09 11:21:36.902766	2020-03-09 11:22:23.173365	0.3622921905290384	28.901196307096743	128	2	65	0.02802389085274305	0.030727604317024544	512	1.0011542364553816	0.0	0.09737827715355805	0.01544943820224719	0.04073033707865169	48.33005617977528	0.04328220012231628	0.0	0.09737827715355805	0.01544943820224719	0.04073033707865169	48.33005617977528	0.04328220012231628	1156915987	200.0	0.0	0.09737827715355805	0.01544943820224719	0.04073033707865169	48.33005617977528	0.04328220012231628	41	COMPLETE
42	0.09644194756554307	2020-03-09 11:22:23.186074	2020-03-09 11:23:18.358013	0.14635366341450215	29.192970011423704	64	2	88	0.02349127586582622	0.09015202206228498	256	1.0062907592137083	0.0032771535580524347	0.09644194756554307	0.023876404494382022	0.04353932584269663	48.543305243445694	0.04663669691543835	0.0032771535580524347	0.09644194756554307	0.023876404494382022	0.04353932584269663	48.54307116104869	0.046636811241395376	4196528130	150.0	0.0032771535580524347	0.09644194756554307	0.023876404494382022	0.04353932584269663	48.543539325842694	0.046636585074828214	42	COMPLETE
43	0.19101123595505617	2020-03-09 11:23:18.370169	2020-03-09 11:30:44.282472	0.7567703897028711	12.847860755607382	128	2	14	0.07201470123367358	0.20756458149290027	256	0.7866505365714096	0.023408239700374533	0.19101123595505617	0.06835205992509363	0.10580524344569288	37.87148876404494	0.08678646944708632	0.023408239700374533	0.19101123595505617	0.06835205992509363	0.10580524344569288	37.87125468164794	0.0867865057952846	2727523189	950.0	0.023408239700374533	0.19101123595505617	0.06835205992509363	0.10580524344569288	37.87172284644195	0.08678643354763121	43	COMPLETE
44	0.10440074906367042	2020-03-09 11:30:44.295221	2020-03-09 11:33:04.664481	0.9236451861902517	15.355664889338009	128	2	41	0.01037711644223496	0.025689649602299983	128	1.0276096775248815	0.006086142322097378	0.10440074906367042	0.023876404494382022	0.04915730337078652	49.609082397003746	0.048594007597234354	0.006086142322097378	0.10440074906367042	0.023876404494382022	0.04915730337078652	49.609082397003746	0.048594007597234354	2947697216	200.0	0.006086142322097378	0.10440074906367042	0.023876404494382022	0.04915730337078652	49.609082397003746	0.048594007597234354	44	COMPLETE
45	0.0945692883895131	2020-03-09 11:33:04.680852	2020-03-09 11:33:31.644905	0.6760903623938371	25.484536238986284	256	2	21	0.004917299448685849	0.09386465840815585	512	1.013100777873037	0.0	0.0945692883895131	0.02153558052434457	0.041666666666666664	48.87734082397004	0.04411035604872111	0.0	0.0945692883895131	0.02153558052434457	0.041666666666666664	48.87734082397004	0.04411035604872111	3865893298	150.0	0.0	0.0945692883895131	0.02153558052434457	0.041666666666666664	48.87734082397004	0.04411035604872111	45	COMPLETE
46	0.09737827715355805	2020-03-09 11:33:31.657286	2020-03-09 11:33:57.199986	0.3490660263715113	15.045626689965513	64	1	18	0.0021910809504286245	0.012858022628672205	512	1.003158213427702	0.0	0.09737827715355805	0.02294007490636704	0.040262172284644196	48.41198501872659	0.04452227797996314	0.0	0.09737827715355805	0.02294007490636704	0.040262172284644196	48.41198501872659	0.04452227797996314	4059766714	150.0	0.0	0.09737827715355805	0.02294007490636704	0.040262172284644196	48.41198501872659	0.04452227797996314	46	COMPLETE
47	0.09925093632958802	2020-03-09 11:33:57.212948	2020-03-09 11:34:43.115525	0.7644116979780816	24.69137067405925	64	1	7	0.006061702872265959	0.059288665015866764	256	1.0093488646863022	0.0	0.09925093632958802	0.026685393258426966	0.05056179775280899	48.7125468164794	0.04643488033400964	0.0	0.09925093632958802	0.026685393258426966	0.05056179775280899	48.7125468164794	0.04643488033400964	3695525807	150.0	0.0	0.09925093632958802	0.026685393258426966	0.05056179775280899	48.7125468164794	0.04643488033400964	47	COMPLETE
48	0.08941947565543071	2020-03-09 11:34:43.127958	2020-03-09 11:36:08.982328	0.4794341537309369	29.10949770724081	256	2	11	0.001008775567003877	0.019037935901345324	128	1.045008607461616	0.0	0.08941947565543071	0.02294007490636704	0.046348314606741575	50.49040262172284	0.042996203875796904	0.0	0.08941947565543071	0.02294007490636704	0.046348314606741575	50.49016853932584	0.042996248719167976	3776323283	150.0	0.0	0.08941947565543071	0.02294007490636704	0.046348314606741575	50.49063670411985	0.04299615964671858	48	COMPLETE
