number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9110486891385767	2020-05-14 21:55:06.670882	2020-05-14 21:56:28.762057	64	0.024157939373247006	0.37231314825635226	51	0.2531462731985167	0.013063971996986896	256	0.0030865098768742823	0.09431144307116361	0.3366104868913858	0.9110486891385767	0.6235955056179775	0.7593632958801498	4.538389513108614	0.5202315946983395	0.3366104868913858	0.9110486891385767	0.6235955056179775	0.7593632958801498	4.538389513108614	0.5202315946983395	3743210675	650.0	0.3366104868913858	0.9110486891385767	0.6235955056179775	0.7593632958801498	4.538389513108614	0.5202315946983395	0	COMPLETE
1	0.8965355805243446	2020-05-14 21:56:28.895701	2020-05-14 21:57:44.221390	64	0.04068519944822446	0.23864752456971544	36	0.30626220751143374	0.05442635074442477	256	0.05403581033349323	0.10164108030560813	0.27715355805243447	0.8965355805243446	0.579119850187266	0.7219101123595506	4.895599250936329	0.47224604791293445	0.27715355805243447	0.8965355805243446	0.579119850187266	0.7219101123595506	4.895599250936329	0.47224604791293445	602121461	600.0	0.27715355805243447	0.8965355805243446	0.579119850187266	0.7219101123595506	4.895599250936329	0.47224604791293445	1	COMPLETE
2	0.9030898876404494	2020-05-14 21:57:44.339890	2020-05-14 21:59:39.391625	128	0.20800821100970818	0.3099851620126757	16	0.4395469973174085	0.03120707742808491	128	0.01597324427883034	0.09819004746077213	0.2907303370786517	0.9030898876404494	0.5823970037453183	0.7191011235955056	4.72191011235955	0.4810082570615611	0.2907303370786517	0.9030898876404494	0.5823970037453183	0.7191011235955056	4.72191011235955	0.4810082570615611	1295226247	700.0	0.2907303370786517	0.9030898876404494	0.5823970037453183	0.7191011235955056	4.72191011235955	0.4810082570615611	2	COMPLETE
3	0.87687265917603	2020-05-14 21:59:39.519910	2020-05-14 22:01:35.583730	64	0.4083541802190436	0.38269050093696566	64	0.49797515326585123	0.001443255937181915	512	0.026657967276515798	0.10418019913248579	0.3099250936329588	0.87687265917603	0.600187265917603	0.7265917602996255	5.017322097378277	0.49336955371319796	0.3099250936329588	0.87687265917603	0.600187265917603	0.7265917602996255	5.017322097378277	0.49336955371319796	1511587052		0.3099250936329588	0.87687265917603	0.600187265917603	0.7265917602996255	5.017322097378277	0.49336955371319796	3	COMPLETE
4	0.923689138576779	2020-05-14 22:01:35.660614	2020-05-14 22:02:38.047060	256	0.15885635861974146	0.24533835478276228	46	0.38751282518241376	0.02923331906818995	256	0.1142124062564346	0.09115861939643038	0.3661048689138577	0.923689138576779	0.6844569288389513	0.8132022471910112	4.4110486891385765	0.5560604101251488	0.3661048689138577	0.923689138576779	0.6844569288389513	0.8132022471910112	4.4110486891385765	0.5560604101251488	2999442987	400.0	0.3661048689138577	0.923689138576779	0.6844569288389513	0.8132022471910112	4.4110486891385765	0.5560604101251488	4	COMPLETE
5	0.903558052434457	2020-05-14 22:02:38.194837	2020-05-14 22:03:36.955647	64	0.3337525194204895	0.436568796505372	26	0.12293875970935991	0.007999768159624561	128	0.005156343945444042	0.09686477338260367	0.3309925093632959	0.903558052434457	0.6170411985018727	0.7532771535580525	4.655898876404494	0.5152987468100018	0.3309925093632959	0.903558052434457	0.6170411985018727	0.7532771535580525	4.655898876404494	0.5152987468100018	1143356744	350.0	0.3309925093632959	0.903558052434457	0.6170411985018727	0.7532771535580525	4.655898876404494	0.5152987468100018	5	COMPLETE
6	0.8487827715355806	2020-05-14 22:03:37.068073	2020-05-14 22:05:27.464040	256	0.11916317197016185	0.3902317841065326	31	0.011322591739440169	0.0010014416408036652	256	0.05230603904129453	0.13572395783029356	0.25842696629213485	0.8487827715355806	0.5355805243445693	0.6779026217228464	6.582865168539326	0.44468373572240394	0.25842696629213485	0.8487827715355806	0.5355805243445693	0.6779026217228464	6.582865168539326	0.44468373572240394	1436388950	800.0	0.25842696629213485	0.8487827715355806	0.5355805243445693	0.6779026217228464	6.582865168539326	0.44468373572240394	6	COMPLETE
7	0.922752808988764	2020-05-14 22:05:27.545643	2020-05-14 22:06:19.525544	128	0.3528796746583891	0.2310031760210421	19	0.29370943419594353	0.007910922493407507	512	0.0496463509178699	0.08604507041355589	0.37687265917602997	0.922752808988764	0.6811797752808989	0.7991573033707865	4.147940074906367	0.5574185070084346	0.37687265917602997	0.922752808988764	0.6811797752808989	0.7991573033707865	4.147940074906367	0.5574185070084346	3469644088	450.0	0.37687265917602997	0.922752808988764	0.6811797752808989	0.7991573033707865	4.147940074906367	0.5574185070084346	7	COMPLETE
8	0.8881086142322098	2020-05-14 22:06:19.653300	2020-05-14 22:07:11.781436	64	0.4372669254903044	0.2814874303506837	40	0.06854544093876902	0.0027281451200973504	512	0.01782139877758519	0.09979183655075227	0.325374531835206	0.8881086142322098	0.5978464419475655	0.7368913857677902	4.8094569288389515	0.5036926089472273	0.325374531835206	0.8881086142322098	0.5978464419475655	0.7368913857677902	4.8094569288389515	0.5036926089472273	2949060918	500.0	0.325374531835206	0.8881086142322098	0.5978464419475655	0.7368913857677902	4.8094569288389515	0.5036926089472273	8	COMPLETE
9	0.8394194756554307	2020-05-14 22:07:11.913351	2020-05-14 22:07:48.511441	64	0.379730002207314	0.3076533639895	32	0.3190943681370299	0.06719738981635827	512	0.004546742758649445	0.12254383884830757	0.23267790262172286	0.8394194756554307	0.48408239700374533	0.6465355805243446	5.889513108614232	0.41651825454646246	0.23267790262172286	0.8394194756554307	0.48408239700374533	0.6465355805243446	5.889513108614232	0.41651825454646246	2375161758	350.0	0.23267790262172286	0.8394194756554307	0.48408239700374533	0.6465355805243446	5.889513108614232	0.41651825454646246	9	COMPLETE
