number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.00625590179414542	2020-01-02 21:30:47.412430	2020-01-02 22:48:46.706832	200.0	1.0	0.007267889572763969	600.0	0.8964625553565946	0.0018885741265344666	0.00625590179414542	0.0032164778092540133	0.004426345609065156	18173.37153269594	0.0036353905013454604	0.0018885741265344666	0.00625590179414542	0.0032164778092540133	0.004426345609065156	18173.37098677998	0.003635390506209421	0.0018885741265344666	0.00625590179414542	0.0032164778092540133	0.004426345609065156	18173.372078611897	0.003635390496482375	9			0.0059313031161473085	0.006126062322946176	
10	TrialState.COMPLETE	0.002080382436260623	2020-01-02 22:48:46.707740	2020-01-02 23:22:08.194178	100.0	31.0	0.04404426384798778	1200.0	0.9608296376065891	0.0004868980169971671	0.002080382436260623	0.0010623229461756375	0.0013721671388101982	19478.95009295326	0.001232686259374274	0.0004868980169971671	0.002080382436260623	0.0010623229461756375	0.0013721671388101982	19478.937809844192	0.0012326864037631544	0.0004868980169971671	0.002080382436260623	0.0010623229461756375	0.0013721671388101982	19478.96237606232	0.0012326861150480772	10	0.0006196883852691218	0.001593484419263456			
11	TrialState.COMPLETE	0.0010623229461756375	2020-01-02 23:22:08.194982	2020-01-03 00:10:46.131219	200.0	91.0	0.03410393742396973	1600.0	0.9536935119546801	0.0002655807365439094	0.0010623229461756375	0.0004868980169971671	0.0007524787535410764	19334.417869157223	0.0007784532465418928	0.0002655807365439094	0.0010623229461756375	0.0004868980169971671	0.0007524787535410764	19334.407533640227	0.0007784534233452739	0.0002655807365439094	0.0010623229461756375	0.0004868980169971671	0.0007524787535410764	19334.42820467422	0.0007784530698447905	11	0.0005311614730878187	0.0008852691218130312			
12	TrialState.COMPLETE	4.426345609065156e-05	2020-01-03 00:10:46.131911	2020-01-03 00:50:11.225231	150.0	51.0	0.00288432960763369	1000.0	0.9689712743902522	0.0	4.426345609065156e-05	0.0	0.0	19644.128917315866	0.00023197544824293532	0.0	4.426345609065156e-05	0.0	0.0	19644.12433604816	0.0002319755852803072	0.0	4.426345609065156e-05	0.0	0.0	19644.13349858357	0.00023197531144099592	12	8.852691218130312e-05	5.901794145420208e-05			
13	TrialState.COMPLETE	0.0002213172804532578	2020-01-03 00:50:11.226129	2020-01-03 01:20:13.871815	50.0	91.0	0.017191254766963183	1200.0	0.990020124587234	0.0	0.0002213172804532578	4.426345609065156e-05	8.852691218130312e-05	20070.791651912183	0.00024263640883367746	0.0	0.0002213172804532578	4.426345609065156e-05	8.852691218130312e-05	20070.779258144477	0.0002426365027296874	0.0	0.0002213172804532578	4.426345609065156e-05	8.852691218130312e-05	20070.804045679888	0.00024263631495859765	13	0.0002655807365439094	0.00023607176581680832			
14	TrialState.COMPLETE	0.000708215297450425	2020-01-03 01:20:13.872758	2020-01-03 02:07:39.974076	200.0	71.0	0.02338668530054072	1300.0	0.9788274505648543	0.0002213172804532578	0.000708215297450425	0.000398371104815864	0.0005754249291784702	19843.753873052407	0.0006033251303052369	0.0002213172804532578	0.000708215297450425	0.000398371104815864	0.0005754249291784702	19843.743803116147	0.0006033252156768031	0.0002213172804532578	0.000708215297450425	0.000398371104815864	0.0005754249291784702	19843.76394298867	0.000603325044953579	14	0.0005311614730878187	0.0006491973559962229			
15	TrialState.COMPLETE	0.001106586402266289	2020-01-03 02:07:39.974897	2020-01-03 02:47:20.936382	150.0	71.0	0.0256107136249337	900.0	0.9767702688474106	0.0	0.001106586402266289	4.426345609065156e-05	0.00017705382436260624	19802.210494865438	0.0004095861312640585	0.0	0.001106586402266289	4.426345609065156e-05	0.00017705382436260624	19802.196264164308	0.000409586301734093	0.0	0.001106586402266289	4.426345609065156e-05	0.00017705382436260624	19802.22472556657	0.00040958596090643565	15	0.0006196883852691218	0.0009442870632672333			
16	TrialState.COMPLETE	0.0004868980169971671	2020-01-03 02:47:20.937230	2020-01-03 03:33:45.095401	200.0	31.0	0.0010080461292225752	1100.0	0.9929428124304822	0.0001327903682719547	0.0004868980169971671	0.00017705382436260624	0.0003098441926345609	20130.466979461755	0.0004321589031499227	0.0001327903682719547	0.0004868980169971671	0.00017705382436260624	0.0003098441926345609	20130.46388101983	0.00043215893145540454	0.0001327903682719547	0.0004868980169971671	0.00017705382436260624	0.0003098441926345609	20130.470077903683	0.00043215887485367266	16	0.0004426345609065156	0.00047214353163361664			
17	TrialState.COMPLETE	0.0008410056657223796	2020-01-03 03:33:45.096208	2020-01-03 04:09:58.945279	150.0	11.0	0.008684253248945313	1900.0	0.9509758258299652	8.852691218130312e-05	0.0008410056657223796	0.00017705382436260624	0.0005754249291784702	19279.111588172804	0.0005672751428575835	8.852691218130312e-05	0.0008410056657223796	0.00017705382436260624	0.0005754249291784702	19279.104815864022	0.0005672752486674342	8.852691218130312e-05	0.0008410056657223796	0.00017705382436260624	0.0005754249291784702	19279.118360481585	0.0005672750370823194	17	0.0002655807365439094	0.0006491973559962229			
18	TrialState.COMPLETE	0.0002213172804532578	2020-01-03 04:09:58.946048	2020-01-03 04:57:58.546622	200.0	81.0	0.0011668149430109106	1500.0	1.0130436563960294	0.0001327903682719547	0.0002213172804532578	0.0001327903682719547	0.0002213172804532578	20537.605369157223	0.00037526505592146056	0.0001327903682719547	0.0002213172804532578	0.0001327903682719547	0.0002213172804532578	20537.601628895183	0.00037526507183908064	0.0001327903682719547	0.0002213172804532578	0.0001327903682719547	0.0002213172804532578	20537.609109419263	0.0003752650400056187	18	8.852691218130312e-05	0.00017705382436260624			
19	TrialState.COMPLETE	0.0003541076487252125	2020-01-03 04:57:58.547442	2020-01-03 05:27:57.493382	50.0	81.0	0.0010653234992682493	1000.0	1.000499437466715	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	4.426345609065156e-05	20283.352558427763	0.0002821527580068003	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	4.426345609065156e-05	20283.349459985835	0.00028215277543977655	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	4.426345609065156e-05	20283.355656869688	0.0002821527405760117	19	0.0003541076487252125	0.0003541076487252125			
20	TrialState.COMPLETE	0.0001327903682719547	2020-01-03 05:27:57.494336	2020-01-03 06:01:10.601033	100.0	51.0	0.002824869890569611	500.0	0.9873971373494864	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20017.83345874646	0.00024948495827160287	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20017.829408640227	0.00024948551944902055	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20017.837508852692	0.00024948439879225027	20	8.852691218130312e-05	0.00011803588290840416			
21	TrialState.COMPLETE	0.0033994334277620396	2020-01-03 06:01:10.601915	2020-01-03 06:40:03.214323	50.0	1.0	0.07479828654873974	700.0	0.9155950565859713	0.0006019830028328612	0.0033994334277620396	0.0013456090651558074	0.0018767705382436261	18561.438916430594	0.0017257199277379814	0.0006019830028328612	0.0033994334277620396	0.0013456090651558074	0.0018767705382436261	18561.4382082153	0.001725719937026386	0.0006019830028328612	0.0033994334277620396	0.0013456090651558074	0.0018767705382436261	18561.439624645893	0.001725719918451199	21		0.0033050047214353163	0.0033640226628895184		
22	TrialState.COMPLETE	0.004426345609065156	2020-01-03 06:40:03.215127	2020-01-03 07:54:26.732957	150.0	71.0	0.07206294225372044	600.0	0.9333058441539006	0.0020951369216241737	0.004426345609065156	0.0030099150141643057	0.0035115675165250234	18920.631034584512	0.0031001405165224146	0.0020951369216241737	0.004426345609065156	0.0030099150141643057	0.0035115675165250234	18920.61408168083	0.0031001412302154967	0.0020951369216241737	0.004426345609065156	0.0030099150141643057	0.0035115675165250234	18920.647987488195	0.0031001398046694236	22			0.003098441926345609	0.003895184135977337	
23	TrialState.COMPLETE	0.00141643059490085	2020-01-03 07:54:26.733781	2020-01-03 08:21:00.943688	50.0	11.0	0.024210148539316016	2000.0	0.9745447673683502	0.0007524787535410764	0.00141643059490085	0.0009295325779036828	0.0010623229461756375	19757.066195998585	0.0011464200699001649	0.0007524787535410764	0.00141643059490085	0.0009295325779036828	0.0010623229461756375	19757.053824362607	0.0011464201963875048	0.0007524787535410764	0.00141643059490085	0.0009295325779036828	0.0010623229461756375	19757.078567634562	0.001146419943445388	23	0.000708215297450425	0.0011803588290840415			
24	TrialState.COMPLETE	0.0003098441926345609	2020-01-03 08:21:00.944633	2020-01-03 08:50:37.973777	100.0	1.0	0.0012620042164644659	1500.0	0.9637123961088694	0.0	0.0003098441926345609	0.0	0.00017705382436260624	19537.40658197592	0.00027410943091037165	0.0	0.0003098441926345609	0.0	0.00017705382436260624	19537.406072946174	0.0002741094483898906	0.0	0.0003098441926345609	0.0	0.00017705382436260624	19537.407091005665	0.00027410941343873965	24	0.0002655807365439094	0.0002950897072710104			
25	TrialState.COMPLETE	0.0003541076487252125	2020-01-03 08:50:37.974622	2020-01-03 09:30:18.446225	150.0	71.0	0.0032097302252299216	1800.0	0.992493460465914	0.0	0.0003541076487252125	0.0	0.0002213172804532578	20121.141399610482	0.00030868941784596205	0.0	0.0003541076487252125	0.0	0.0002213172804532578	20121.13566749292	0.0003086894836068635	0.0	0.0003541076487252125	0.0	0.0002213172804532578	20121.147131728045	0.0003086893521157293	25	0.0005311614730878187	0.00041312559017941453			
26	TrialState.COMPLETE	0.005594900849858357	2020-01-03 09:30:18.447189	2020-01-03 10:13:52.239625	100.0	11.0	0.09957595478140031	1800.0	0.9197071514590305	0.0014872521246458925	0.005594900849858357	0.002974504249291785	0.004320113314447592	18645.032029036825	0.0030901887850302056	0.0014872521246458925	0.005594900849858357	0.002974504249291785	0.004320113314447592	18645.025849858357	0.0030901889132103565	0.0014872521246458925	0.005594900849858357	0.002974504249291785	0.004320113314447592	18645.038208215297	0.003090188656920414	26		0.005783758262511804	0.0056657223796034		
27	TrialState.COMPLETE	4.426345609065156e-05	2020-01-03 10:13:52.240416	2020-01-03 10:53:10.382191	150.0	51.0	0.007759344508254323	1800.0	0.9808244237229564	0.0	4.426345609065156e-05	0.0	0.0	19884.08186526204	0.00022896853471402	0.0	4.426345609065156e-05	0.0	0.0	19884.07564624646	0.0002289685895897479	0.0	4.426345609065156e-05	0.0	0.0	19884.08808427762	0.00022896847985053476	27	8.852691218130312e-05	5.901794145420208e-05			
28	TrialState.COMPLETE	8.852691218130312e-05	2020-01-03 10:53:10.383045	2020-01-03 11:26:24.753977	100.0	81.0	0.005631814691162181	1300.0	0.9953955044198824	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20179.579275849857	0.00019195181313336472	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20179.573654390933	0.00019195186989554017	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20179.58489730878	0.00019195175638747402	28	0.0	5.901794145420208e-05			
29	TrialState.COMPLETE	0.0003098441926345609	2020-01-03 11:26:24.755008	2020-01-03 11:55:51.791672	50.0	21.0	0.03925343324990395	2000.0	0.9599599416687865	0.0001327903682719547	0.0003098441926345609	0.0002213172804532578	0.0002213172804532578	19461.13192723088	0.0004316016526747371	0.0001327903682719547	0.0003098441926345609	0.0002213172804532578	0.0002213172804532578	19461.121281869688	0.00043160176739545744	0.0001327903682719547	0.0003098441926345609	0.0002213172804532578	0.0002213172804532578	19461.142572592067	0.000431601537987136	29	8.852691218130312e-05	0.00023607176581680832			
30	TrialState.COMPLETE	0.0002655807365439094	2020-01-03 11:55:51.792529	2020-01-03 12:35:44.000137	150.0	81.0	0.025510707451054278	600.0	0.9663261795085394	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	19590.365970254956	0.0003277063045262319	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	19590.35601097734	0.00032770670114985273	4.426345609065156e-05	0.0002655807365439094	4.426345609065156e-05	4.426345609065156e-05	19590.375929532576	0.0003277059085632943	30	0.00017705382436260624	0.00023607176581680832			
31	TrialState.COMPLETE	0.007891541885876164	2020-01-03 12:35:44.001053	2020-01-03 14:23:56.044040	200.0	61.0	0.07359750124548663	1100.0	0.906413452939087	0.003035208417644678	0.007891541885876164	0.0054633751517604206	0.0063992310805341965	18375.591612707405	0.0051993355428890655	0.003035208417644678	0.007891541885876164	0.0054633751517604206	0.0063992310805341965	18375.58015479563	0.005199336044981371	0.003035208417644678	0.007891541885876164	0.0054633751517604206	0.0063992310805341965	18375.60307061918	0.005199335041660959	31				0.006798866855524079	0.007436260623229462
32	TrialState.COMPLETE	8.852691218130312e-05	2020-01-03 14:23:56.044855	2020-01-03 14:57:10.384210	100.0	81.0	0.0017982721024954915	900.0	0.9885001814384595	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20040.39753009915	0.00023670542374038247	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20040.393502124647	0.00023670565117281644	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20040.401558073656	0.0002367051967375293	32	0.00017705382436260624	0.00011803588290840416			
33	TrialState.COMPLETE	0.0002213172804532578	2020-01-03 14:57:10.385081	2020-01-03 15:26:47.432460	50.0	51.0	0.003793467678002058	1200.0	0.9948187472027815	4.426345609065156e-05	0.0002213172804532578	0.00017705382436260624	0.00017705382436260624	20168.308804001415	0.0002967756715969042	4.426345609065156e-05	0.0002213172804532578	0.00017705382436260624	0.00017705382436260624	20168.30435552408	0.0002967757035922717	4.426345609065156e-05	0.0002213172804532578	0.00017705382436260624	0.00017705382436260624	20168.313252478754	0.00029677563960797606	33	0.0002655807365439094	0.00023607176581680832			
34	TrialState.COMPLETE	0.0002655807365439094	2020-01-03 15:26:47.433311	2020-01-03 16:15:07.443630	200.0	91.0	0.003973638256057797	800.0	0.9905130478794589	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20080.91246901558	0.00023507858310418034	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20080.907445113313	0.00023507867715299145	0.0	0.0002655807365439094	4.426345609065156e-05	8.852691218130312e-05	20080.917492917848	0.00023507848912528474	34	0.0003541076487252125	0.0002950897072710104			
35	TrialState.COMPLETE	0.0001327903682719547	2020-01-03 16:15:07.444596	2020-01-03 16:44:48.717201	50.0	51.0	0.0027721602583341484	500.0	0.9943879183770755	0.0	0.0001327903682719547	0.0	0.0	20159.672738137393	0.00023808088677459632	0.0	0.0001327903682719547	0.0	0.0	20159.66948477337	0.00023808093548088592	0.0	0.0001327903682719547	0.0	0.0	20159.675991501415	0.00023808083808730853	35	8.852691218130312e-05	0.00011803588290840416			
