number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.02967020426794477	2020-03-20 11:09:24.561437	2020-03-20 12:24:23.623116	256	2	0.05007989586227654	256	0.034284026256858155	0.5709672806704975	0.005135227661759671	0.02967020426794477	0.0098710487276047	0.015633915325801665	4051.9637538514207	0.014198060287183826	0.005135227661759671	0.02967020426794477	0.0098710487276047	0.015633915325801665	4051.962712541367	0.014198060898452927	700073998	150	0.005135227661759671	0.02967020426794477	0.0098710487276047	0.015633915325801665	4051.9647951614743	0.014198059677536812	0	COMPLETE
1	0.046587926509186355	2020-03-20 12:24:23.670012	2020-03-20 13:11:53.625882	128	2	0.0027940209379308614	256	0.01756009210255748	0.151004827604316	0.005135227661759671	0.046587926509186355	0.008844003195252767	0.015947734794020313	1042.1083105100993	0.024883322960390843	0.005135227661759671	0.046587926509186355	0.008844003195252767	0.015947734794020313	1042.107839780897	0.024883366070677454	2605893393	150	0.005135227661759671	0.046587926509186355	0.008844003195252767	0.015947734794020313	1042.1087812393016	0.024883282105256345	1	COMPLETE
2	0.048841720871847544	2020-03-20 13:11:53.674510	2020-03-20 14:27:53.810500	256	2	0.001788492163016688	128	0.11751614168047438	0.15246451735015198	0.005135227661759671	0.048841720871847544	0.00850165468446879	0.015605386283236334	1049.9653657423257	0.025262976131576215	0.005135227661759671	0.048841720871847544	0.00850165468446879	0.015605386283236334	1049.9644813420061	0.025262976460249036	4224172324	150	0.005135227661759671	0.048841720871847544	0.00850165468446879	0.015605386283236334	1049.9662501426453	0.025262975803403566	2	COMPLETE
3	0.010841036174825973	2020-03-20 14:27:53.856778	2020-03-20 15:17:39.901704	128	1	0.009845179255195917	128	0.046456612619588625	0.6854200082360243	0.005135227661759671	0.010841036174825973	0.006590208832591578	0.007702841492639507	4878.565131804176	0.008125645124580791	0.005135227661759671	0.010841036174825973	0.006590208832591578	0.007702841492639507	4878.5640191715165	0.00812564563096275	2560802971	150	0.005135227661759671	0.010841036174825973	0.006590208832591578	0.007702841492639507	4878.566244436836	0.0081256446189889	3	COMPLETE
4	0.05300696108638594	2020-03-20 15:17:39.941654	2020-03-20 16:50:41.068519	128	2	0.011089440544374262	512	0.178404586403738	0.1756156506454043	0.005135227661759671	0.05300696108638594	0.009300467876298072	0.018401232454638823	1211.994194339838	0.025521087726254502	0.005135227661759671	0.05300696108638594	0.009300467876298072	0.018401232454638823	1211.9934097911673	0.025521089228985883	2403259939	250	0.005135227661759671	0.05300696108638594	0.009300467876298072	0.018401232454638823	1211.9949788885085	0.02552108623202204	4	COMPLETE
5	0.05246490927764464	2020-03-20 16:50:41.135714	2020-03-20 17:37:42.754159	128	2	0.010225669217396293	512	0.08550928525776191	0.17392726088776075	0.005135227661759671	0.05246490927764464	0.008986648408079424	0.018058883943854843	1202.429704439119	0.02527217007951422	0.005135227661759671	0.05246490927764464	0.008986648408079424	0.018058883943854843	1202.4289056259272	0.02527217129570808	2973914954	150	0.005135227661759671	0.05246490927764464	0.008986648408079424	0.018058883943854843	1202.430503252311	0.0252721688685858	5	COMPLETE
6	0.025077028414926397	2020-03-20 17:37:42.803605	2020-03-20 18:10:58.302523	64	2	0.09990187807455762	512	0.0063626353497217535	0.47408615853096353	0.005135227661759671	0.025077028414926397	0.009500171174255391	0.014464224580623075	3356.061522880292	0.013725187833189295	0.005135227661759671	0.025077028414926397	0.009500171174255391	0.014464224580623075	3356.0607953897065	0.01372518852147113	1730056055	150	0.005135227661759671	0.025077028414926397	0.009500171174255391	0.014464224580623075	3356.0622503708773	0.013725187146363853	6	COMPLETE
7	0.02929932671459546	2020-03-20 18:10:58.341832	2020-03-20 20:02:57.971545	256	2	0.05596796091859905	256	0.546515857920716	0.6814275195664214	0.005135227661759671	0.02929932671459546	0.010070752025562022	0.01514892160219103	4837.271625014265	0.014042493497066908	0.005135227661759671	0.02929932671459546	0.010070752025562022	0.01514892160219103	4837.269913271711	0.01404249441931729	4269284922	200	0.005135227661759671	0.02929932671459546	0.010070752025562022	0.01514892160219103	4837.273336756818	0.014042492578224309	7	COMPLETE
8	0.05688691087527103	2020-03-20 20:02:58.009281	2020-03-20 21:18:03.699478	256	2	0.006339251379702486	256	0.2614163513417801	0.17621542045830288	0.005135227661759671	0.05688691087527103	0.009671345429647382	0.01800182585872418	1216.1409762638366	0.026213616883936496	0.005135227661759671	0.05688691087527103	0.009671345429647382	0.01800182585872418	1216.1400775989957	0.026213621577727837	1510747600	150	0.005135227661759671	0.05688691087527103	0.009671345429647382	0.01800182585872418	1216.1418749286775	0.026213612257584847	8	COMPLETE
9	0.009785461599908707	2020-03-20 21:18:03.764169	2020-03-20 22:07:45.905502	128	1	0.015454549991863716	128	0.00983896126259929	0.6875236992273632	0.005135227661759671	0.009785461599908707	0.0066757959602875725	0.007816957662900833	4895.609751226749	0.007730369167809057	0.005135227661759671	0.009785461599908707	0.0066757959602875725	0.007816957662900833	4895.608524477919	0.007730369817564427	258840409	150	0.005135227661759671	0.009785461599908707	0.0066757959602875725	0.007816957662900833	4895.610977975579	0.007730368519425009	9	COMPLETE
10	0.006932557343375556	2020-03-20 22:07:45.943372	2020-03-20 22:56:32.659657	128	1	0.06929023723440039	256	0.2714667490187892	0.899026905501444	0.005135227661759671	0.006932557343375556	0.005819924683327628	0.0062478603218076	6409.784049412302	0.006065127716380037	0.005135227661759671	0.006932557343375556	0.005819924683327628	0.0062478603218076	6409.782751340865	0.006065181923559559	840446552	150	0.005135227661759671	0.006932557343375556	0.005819924683327628	0.0062478603218076	6409.785347483738	0.006065076687704237	10	COMPLETE
