number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0	2020-05-16 06:30:23.706300	2020-05-16 09:51:34.173102	256	45	0.08063989685680144	128	0.9391808175960386	0.0	0.0	0.0	0.0	56996.324276818	9.514751724497573e-05	0.0	0.0	0.0	0.0	56996.31890317397	9.51475209303582e-05	933754227	50	0.0	0.0	0.0	0.0	56996.32965046203	9.514751356003537e-05	0	COMPLETE
1	0.06307754118119727	2020-05-16 09:51:34.254961	2020-05-16 11:31:47.200194	64	73	0.0036647603995959527	128	0.11114731147147475	0.011952591402169546	0.06307754118119727	0.027320208919244676	0.03937324226597027	6525.2658196062675	0.0316185459916859	0.011952591402169546	0.06307754118119727	0.027320208919244676	0.03937324226597027	6525.2649658497385	0.031618546137553244	799686154	60	0.011952591402169546	0.06307754118119727	0.027320208919244676	0.03937324226597027	6525.266673362797	0.03161854584604415	1	COMPLETE
2	0.0002008838891120932	2020-05-16 11:31:47.299631	2020-05-16 11:54:06.417614	64	40	0.07484961321303123	512	0.7726229579449265	0.0	0.0002008838891120932	0.0001004419445560466	0.0001004419445560466	46675.785556448376	0.0001496673873634108	0.0	0.0002008838891120932	0.0001004419445560466	0.0001004419445560466	46675.78083567698	0.00014966739042531575	680435609	50	0.0	0.0002008838891120932	0.0001004419445560466	0.0001004419445560466	46675.79027721977	0.00014966738430170027	2	COMPLETE
3	0.0	2020-05-16 11:54:06.478175	2020-05-16 13:14:46.222891	64	90	0.06444625192149091	128	0.8326062144847842	0.0	0.0	0.0	0.0	50383.70259140217	6.560566971841338e-05	0.0	0.0	0.0	0.0	50383.69546002411	6.560567429517158e-05	3420172188	50	0.0	0.0	0.0	0.0	50383.70972278023	6.560566514192042e-05	3	COMPLETE
4	0.004218561671353958	2020-05-16 13:14:46.294539	2020-05-16 14:04:08.497085	64	38	0.013405828473894944	256	0.45916339433370157	0.0011048613901165126	0.004218561671353958	0.0017075130574527922	0.0024106066693451184	27498.44485737244	0.002352355905967851	0.0011048613901165126	0.004218561671353958	0.0017075130574527922	0.0024106066693451184	27498.441341904378	0.002352355911202491	4013537763	60	0.0011048613901165126	0.004218561671353958	0.0017075130574527922	0.0024106066693451184	27498.4483728405	0.002352355900733739	4	COMPLETE
5	0.3653073523503415	2020-05-16 14:04:08.563619	2020-05-16 17:54:51.707061	256	41	0.0011096231388239071	256	0.05132624892688512	0.13650060265166733	0.3653073523503415	0.23433105664925674	0.28435114503816794	2936.460777420651	0.21245246741694987	0.13650060265166733	0.3653073523503415	0.23433105664925674	0.28435114503816794	2936.460425873845	0.21245251884703636	2330275371	100	0.13650060265166733	0.3653073523503415	0.23433105664925674	0.28435114503816794	2936.4611289674567	0.21245241759403735	5	COMPLETE
6	0.0	2020-05-16 17:54:51.791284	2020-05-16 19:58:24.867028	128	57	0.09627860066966193	128	0.9375922294334141	0.0	0.0	0.0	0.0	56863.370680996384	7.924593328890748e-05	0.0	0.0	0.0	0.0	56863.36601044596	7.924593453735601e-05	2570356924	50	0.0	0.0	0.0	0.0	56863.375351546805	7.924593204048848e-05	6	COMPLETE
7	0.000502209722780233	2020-05-16 19:58:24.948528	2020-05-16 20:38:13.182255	64	14	0.030000529335361167	256	0.7793983077325127	0.0002008838891120932	0.000502209722780233	0.0003013258336681398	0.0003013258336681398	47096.86329851346	0.00040455376480039883	0.0002008838891120932	0.000502209722780233	0.0003013258336681398	0.0003013258336681398	47096.86028525512	0.00040455376582721934	2190648594	50	0.0002008838891120932	0.000502209722780233	0.0003013258336681398	0.0003013258336681398	47096.866311771795	0.00040455376377360343	7	COMPLETE
8	0.0001004419445560466	2020-05-16 20:38:13.246235	2020-05-16 21:54:28.114763	64	32	0.04733611952275579	128	0.8469500413074508	0.0	0.0001004419445560466	0.0	0.0001004419445560466	51240.243973483324	8.785016602597222e-05	0.0	0.0001004419445560466	0.0	0.0001004419445560466	51240.23744475693	8.785016915489275e-05	1609876244	50	0.0	0.0001004419445560466	0.0	0.0001004419445560466	51240.250502209725	8.785016289717896e-05	8	COMPLETE
9	0.0	2020-05-16 21:54:28.178633	2020-05-16 22:52:03.269489	256	34	0.09056012261049687	512	0.831194641716708	0.0	0.0	0.0	0.0	50295.20259140217	8.120341227052149e-05	0.0	0.0	0.0	0.0	50295.197669746885	8.120341458491161e-05	1969076479	50	0.0	0.0	0.0	0.0	50295.20751305745	8.120340995621104e-05	9	COMPLETE
10	0.0002008838891120932	2020-05-16 22:52:03.337444	2020-05-16 23:14:11.610392	64	21	0.05989367555472753	512	0.7724247541980982	0.0001004419445560466	0.0002008838891120932	0.0002008838891120932	0.0002008838891120932	46737.92697870631	0.00023509028540354978	0.0001004419445560466	0.0002008838891120932	0.0002008838891120932	0.0002008838891120932	46737.92346323825	0.00023509028887679374	782392763	50	0.0001004419445560466	0.0002008838891120932	0.0002008838891120932	0.0002008838891120932	46737.93049417437	0.00023509028193060026	10	COMPLETE
11	0.18571715548413018	2020-05-16 23:14:11.671053	2020-05-17 01:03:00.190351	128	82	0.003235881823592067	512	0.06417530271202507	0.05313378867014865	0.18571715548413018	0.0989353153877059	0.12906789875451988	3680.4521896343913	0.09803192555770705	0.05313378867014865	0.18571715548413018	0.0989353153877059	0.12906789875451988	3680.4516874246688	0.09803192555836726	2036199079	130	0.05313378867014865	0.18571715548413018	0.0989353153877059	0.12906789875451988	3680.4526918441143	0.09803192555704689	11	COMPLETE
12	0.0029128163921253516	2020-05-17 01:03:00.253749	2020-05-17 01:56:45.486249	256	8	0.016309829014164553	512	0.7271800378945016	0.002008838891120932	0.0029128163921253516	0.002109280835676979	0.0024106066693451184	43916.48182000803	0.002320699883410784	0.002008838891120932	0.0029128163921253516	0.002109280835676979	0.0024106066693451184	43916.47940940136	0.0023206998851238786	3199538784	50	0.002008838891120932	0.0029128163921253516	0.002109280835676979	0.0024106066693451184	43916.484230614704	0.002320699881697816	12	COMPLETE
13	0.18350743270389716	2020-05-17 01:56:45.550638	2020-05-17 08:22:04.429423	128	58	0.0018284085831208748	128	0.05472956840697751	0.05012053033346726	0.18350743270389716	0.09552028927280032	0.12705905986339897	3098.7945460024107	0.09531268790482543	0.05012053033346726	0.18350743270389716	0.09552028927280032	0.12705905986339897	3098.79409401366	0.09531268794503144	729166827	140	0.05012053033346726	0.18350743270389716	0.09552028927280032	0.12705905986339897	3098.794997991161	0.09531268786463964	13	COMPLETE
