number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.0898876404494382	2020-03-07 00:23:21.953461	2020-03-07 00:23:39.552960	256	1	0.001950005083961084	0.22114577365613627	512	0.6991743479979644	1.023256883926843	0.0	0.0898876404494382	0.019662921348314606	0.03838951310861423	49.36329588014981	0.042463583917760304	0.0	0.0898876404494382	0.019662921348314606	0.03838951310861423	49.36329588014981	0.042463583917760304	2648943725	150.0	0.0	0.0898876404494382	0.019662921348314606	0.03838951310861423	49.36329588014981	0.042463583917760304	10	COMPLETE
11	0.08707865168539326	2020-03-07 00:23:39.565130	2020-03-07 00:24:11.957270	256	1	0.016421727703025118	0.025182669163464483	256	0.0013051430425762961	1.019947685337929	0.0	0.08707865168539326	0.019194756554307114	0.03745318352059925	49.190074906367045	0.04236335680954019	0.0	0.08707865168539326	0.019194756554307114	0.03745318352059925	49.190074906367045	0.04236335680954019	274488479	200.0	0.0	0.08707865168539326	0.019194756554307114	0.03745318352059925	49.190074906367045	0.04236335680954019	11	COMPLETE
12	0.0950374531835206	2020-03-07 00:24:11.969043	2020-03-07 00:24:54.042670	64	2	0.04400485706677159	0.09840516112477903	256	0.1800004790001961	1.0304815298807894	0.003745318352059925	0.0950374531835206	0.02200374531835206	0.04260299625468165	49.72050561797753	0.0455554728855098	0.003745318352059925	0.0950374531835206	0.02200374531835206	0.04260299625468165	49.72050561797753	0.0455554728855098	1731029555	250.0	0.003745318352059925	0.0950374531835206	0.02200374531835206	0.04260299625468165	49.72050561797753	0.0455554728855098	12	COMPLETE
13	0.0997191011235955	2020-03-07 00:24:54.054642	2020-03-07 00:25:11.316316	64	1	0.0031472441969992017	0.011953922194261347	512	0.01723437018438854	0.9992405522827491	0.0	0.0997191011235955	0.02247191011235955	0.04541198501872659	48.17837078651685	0.0455478906654692	0.0	0.0997191011235955	0.02247191011235955	0.04541198501872659	48.17837078651685	0.0455478906654692	4175826294	150.0	0.0	0.0997191011235955	0.02247191011235955	0.04541198501872659	48.17837078651685	0.0455478906654692	13	COMPLETE
14	0.09410112359550561	2020-03-07 00:25:11.328315	2020-03-07 00:25:28.616257	64	2	0.0027941327091084997	0.19048328120980598	512	0.037120356973446206	0.991965579704385	0.0	0.09410112359550561	0.016853932584269662	0.03651685393258427	47.804307116104866	0.043071591108584925	0.0	0.09410112359550561	0.016853932584269662	0.03651685393258427	47.804307116104866	0.043071591108584925	2700481347	150.0	0.0	0.09410112359550561	0.016853932584269662	0.03651685393258427	47.804307116104866	0.043071591108584925	14	COMPLETE
15	0.10252808988764045	2020-03-07 00:25:28.628288	2020-03-07 00:26:00.194940	64	2	0.004762579387004073	0.2953068171670741	128	0.1801858052160127	0.9929324081812877	0.0	0.10252808988764045	0.026685393258426966	0.042134831460674156	47.95997191011236	0.04610269421184715	0.0	0.10252808988764045	0.026685393258426966	0.042134831460674156	47.95973782771536	0.04610275869735597	37297189	150.0	0.0	0.10252808988764045	0.026685393258426966	0.042134831460674156	47.960205992509366	0.04610263078347782	15	COMPLETE
16	0.10018726591760299	2020-03-07 00:26:00.207184	2020-03-07 00:26:18.105688	256	2	0.001323305249150618	0.015610863243803771	512	0.009984872404074845	0.9980812713988684	0.0	0.10018726591760299	0.019662921348314606	0.04073033707865169	48.066947565543074	0.0442061536230881	0.0	0.10018726591760299	0.019662921348314606	0.04073033707865169	48.066947565543074	0.0442061536230881	1091437351	150.0	0.0	0.10018726591760299	0.019662921348314606	0.04073033707865169	48.066947565543074	0.0442061536230881	16	COMPLETE
17	0.0898876404494382	2020-03-07 00:26:18.117581	2020-03-07 00:26:49.877099	64	2	0.002438014841298363	0.1332550466910808	128	0.032833754193785966	1.0071338798592655	0.0	0.0898876404494382	0.018258426966292134	0.04541198501872659	48.60065543071161	0.043108843819260535	0.0	0.0898876404494382	0.018258426966292134	0.04541198501872659	48.60065543071161	0.043108843819260535	3632343384	150.0	0.0	0.0898876404494382	0.018258426966292134	0.04541198501872659	48.60065543071161	0.043108843819260535	17	COMPLETE
18	0.0950374531835206	2020-03-07 00:26:49.888929	2020-03-07 00:27:23.570860	128	2	0.0065877315701394394	0.10222920083569446	512	0.797655242245221	0.9956145916807322	0.0	0.0950374531835206	0.017790262172284643	0.041666666666666664	48.034176029962545	0.04350802807067622	0.0	0.0950374531835206	0.017790262172284643	0.041666666666666664	48.034176029962545	0.04350802807067622	1453948542	250.0	0.0	0.0950374531835206	0.017790262172284643	0.041666666666666664	48.034176029962545	0.04350802807067622	18	COMPLETE
19	0.0852059925093633	2020-03-07 00:27:23.582672	2020-03-07 00:27:55.224034	128	1	0.01786166976356157	0.01738467693100441	128	0.004286576172913309	1.012685074884277	0.0	0.0852059925093633	0.017790262172284643	0.03838951310861423	48.826310861423224	0.04187166386314344	0.0	0.0852059925093633	0.017790262172284643	0.03838951310861423	48.826310861423224	0.04187166386314344	4208620374	150.0	0.0	0.0852059925093633	0.017790262172284643	0.03838951310861423	48.826310861423224	0.04187166386314344	19	COMPLETE
20	0.09878277153558053	2020-03-07 00:27:55.235917	2020-03-07 00:28:16.991112	128	1	0.0011296871893832125	0.049713805071023874	256	0.0021987766052416354	1.012209229549735	0.0	0.09878277153558053	0.021067415730337078	0.04307116104868914	48.81273408239701	0.044116130463914036	0.0	0.09878277153558053	0.021067415730337078	0.04307116104868914	48.81273408239701	0.044116130463914036	1178934754	150.0	0.0	0.09878277153558053	0.021067415730337078	0.04307116104868914	48.81273408239701	0.044116130463914036	20	COMPLETE
21	0.08146067415730338	2020-03-07 00:28:17.003266	2020-03-07 00:28:38.577838	64	1	0.0022068135484778835	0.013441758269608585	256	0.12119972219868747	1.047131770454375	0.0	0.08146067415730338	0.015917602996254682	0.0351123595505618	50.473314606741575	0.04003506699364809	0.0	0.08146067415730338	0.015917602996254682	0.0351123595505618	50.473314606741575	0.04003506699364809	2405257381	150.0	0.0	0.08146067415730338	0.015917602996254682	0.0351123595505618	50.473314606741575	0.04003506699364809	21	COMPLETE
22	0.09878277153558053	2020-03-07 00:28:38.589897	2020-03-07 00:29:09.696803	64	1	0.0010065557965355722	0.11389047677073638	128	0.0024774747513601624	0.9753849946960026	0.0	0.09878277153558053	0.02294007490636704	0.050093632958801496	47.0683520599251	0.046205533229095076	0.0	0.09878277153558053	0.02294007490636704	0.050093632958801496	47.0683520599251	0.046205533229095076	4204244233	150.0	0.0	0.09878277153558053	0.02294007490636704	0.050093632958801496	47.0683520599251	0.046205533229095076	22	COMPLETE
23	0.10018726591760299	2020-03-07 00:29:09.707839	2020-03-07 00:29:40.635299	256	2	0.020969797507182992	0.0607667373442331	128	0.494892650696582	1.0205675677626571	0.0	0.10018726591760299	0.026217228464419477	0.047752808988764044	49.35674157303371	0.045644559984332644	0.0	0.10018726591760299	0.026217228464419477	0.047752808988764044	49.35674157303371	0.045644559984332644	4217839632	150.0	0.0	0.10018726591760299	0.026217228464419477	0.047752808988764044	49.35674157303371	0.045644559984332644	23	COMPLETE
24	0.09129213483146068	2020-03-07 00:29:40.647240	2020-03-07 00:30:01.952706	128	1	0.026059102407197648	0.07555617883519945	256	0.03873740916036733	1.0173682296938134	0.0	0.09129213483146068	0.017790262172284643	0.04447565543071161	48.97986891385768	0.042578113557345615	0.0	0.09129213483146068	0.017790262172284643	0.04447565543071161	48.97986891385768	0.042578113557345615	1100859288	150.0	0.0	0.09129213483146068	0.017790262172284643	0.04447565543071161	48.97986891385768	0.042578113557345615	24	COMPLETE
25	0.08661048689138577	2020-03-07 00:30:01.963460	2020-03-07 00:30:23.579924	64	2	0.06012374521042989	0.08125484152760672	256	0.03650073851770894	1.0205697147245432	0.0018726591760299626	0.08661048689138577	0.024812734082397005	0.04400749063670412	49.219569288389515	0.044658804726056364	0.0018726591760299626	0.08661048689138577	0.024812734082397005	0.04400749063670412	49.219569288389515	0.044658804726056364	2493111351	150.0	0.0018726591760299626	0.08661048689138577	0.024812734082397005	0.04400749063670412	49.219569288389515	0.044658804726056364	25	COMPLETE
26	0.09784644194756555	2020-03-07 00:30:23.591987	2020-03-07 00:30:54.547549	256	2	0.021879691748245635	0.011137663080943574	128	0.6043366314616228	0.9946348051390566	0.0	0.09784644194756555	0.019194756554307114	0.041666666666666664	47.99953183520599	0.04433230799716028	0.0	0.09784644194756555	0.019194756554307114	0.041666666666666664	47.99953183520599	0.04433230799716028	960656708	150.0	0.0	0.09784644194756555	0.019194756554307114	0.041666666666666664	47.99953183520599	0.04433230799716028	26	COMPLETE
27	0.10018726591760299	2020-03-07 00:30:54.559513	2020-03-07 00:31:16.217510	128	2	0.0031372680809474375	0.06387794557798408	256	0.8046060295496285	1.0015669866859187	0.0	0.10018726591760299	0.025280898876404494	0.047752808988764044	48.35533707865169	0.045278734064569046	0.0	0.10018726591760299	0.025280898876404494	0.047752808988764044	48.35533707865169	0.045278734064569046	1097813237	150.0	0.0	0.10018726591760299	0.025280898876404494	0.047752808988764044	48.35533707865169	0.045278734064569046	27	COMPLETE
28	0.09176029962546817	2020-03-07 00:31:16.229437	2020-03-07 00:31:46.528826	128	1	0.0012239851267987073	0.24896191053368624	128	0.0013500280951337406	1.0166373958703032	0.0	0.09176029962546817	0.01638576779026217	0.03838951310861423	49.08052434456929	0.04171586962401382	0.0	0.09176029962546817	0.01638576779026217	0.03838951310861423	49.08052434456929	0.04171586962401382	3857425867	150.0	0.0	0.09176029962546817	0.01638576779026217	0.03838951310861423	49.08052434456929	0.04171586962401382	28	COMPLETE
