number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10955056179775281	2020-03-16 10:25:17.624248	2020-03-16 10:26:15.196499	128	128	2	0.07539994179303862	128	0.20903762612194227	0.9744215555478599	0.0	0.10955056179775281	0.02902621722846442	0.050093632958801496	46.97097378277154	0.0486628060095388	0.0	0.10955056179775281	0.02902621722846442	0.050093632958801496	46.97097378277154	0.0486628060095388	1025655986	250.0	0.0	0.10955056179775281	0.02902621722846442	0.050093632958801496	46.97097378277154	0.0486628060095388	0	COMPLETE
1	0.10955056179775281	2020-03-16 10:26:15.242554	2020-03-16 10:26:50.193608	256	256	1	0.0952503269009393	512	0.10988288880248051	1.008341442912203	0.0	0.10955056179775281	0.024812734082397005	0.05196629213483146	48.63857677902622	0.0465600292837393	0.0	0.10955056179775281	0.024812734082397005	0.05196629213483146	48.63857677902622	0.0465600292837393	307749753	200.0	0.0	0.10955056179775281	0.024812734082397005	0.05196629213483146	48.63857677902622	0.0465600292837393	1	COMPLETE
2	0.11610486891385768	2020-03-16 10:26:50.237496	2020-03-16 10:28:15.395713	256	64	2	0.07633228993176897	512	0.008282002462844648	0.9587367344124431	0.0	0.11610486891385768	0.025749063670411985	0.0599250936329588	46.1816479400749	0.04917232447752291	0.0	0.11610486891385768	0.025749063670411985	0.0599250936329588	46.1816479400749	0.04917232447752291	3758065130	550.0	0.0	0.11610486891385768	0.025749063670411985	0.0599250936329588	46.1816479400749	0.04917232447752291	2	COMPLETE
3	0.09222846441947566	2020-03-16 10:28:15.424776	2020-03-16 10:28:36.601037	256	128	2	0.0364179037492293	512	0.05230984347282279	1.011737084825443	0.0	0.09222846441947566	0.021067415730337078	0.039794007490636704	48.82162921348315	0.043162951510174456	0.0	0.09222846441947566	0.021067415730337078	0.039794007490636704	48.82162921348315	0.043162951510174456	1917052083	150.0	0.0	0.09222846441947566	0.021067415730337078	0.039794007490636704	48.82162921348315	0.043162951510174456	3	COMPLETE
4	0.09316479400749064	2020-03-16 10:28:36.622520	2020-03-16 10:28:55.630834	64	256	1	0.016162798419438712	512	0.9886488178566305	1.0155275225907927	0.0	0.09316479400749064	0.01638576779026217	0.041666666666666664	48.9939138576779	0.04235451890593363	0.0	0.09316479400749064	0.01638576779026217	0.041666666666666664	48.9939138576779	0.04235451890593363	3733727307	150.0	0.0	0.09316479400749064	0.01638576779026217	0.041666666666666664	48.9939138576779	0.04235451890593363	4	COMPLETE
5	0.09550561797752809	2020-03-16 10:28:55.657794	2020-03-16 10:29:36.829706	256	128	2	0.03959019510018118	128	0.026607248006478592	0.9843183588288892	0.0	0.09550561797752809	0.019662921348314606	0.042134831460674156	47.451310861423224	0.04436254917504764	0.0	0.09550561797752809	0.019662921348314606	0.042134831460674156	47.451310861423224	0.04436254917504764	217197812	200.0	0.0	0.09550561797752809	0.019662921348314606	0.042134831460674156	47.451310861423224	0.04436254917504764	5	COMPLETE
6	0.10252808988764045	2020-03-16 10:29:36.856781	2020-03-16 10:29:57.576847	64	256	1	0.005309270056342806	256	0.0011606255404580654	1.011489374280562	0.0	0.10252808988764045	0.026217228464419477	0.04588014981273408	48.809925093632955	0.04575293670147601	0.0	0.10252808988764045	0.026217228464419477	0.04588014981273408	48.809925093632955	0.04575293670147601	2210937575	150.0	0.0	0.10252808988764045	0.026217228464419477	0.04588014981273408	48.809925093632955	0.04575293670147601	6	COMPLETE
7	0.22331460674157302	2020-03-16 10:29:57.598266	2020-03-16 10:34:25.564979	256	128	2	0.08351954431084127	128	0.0011583712538535778	0.7038833862885637	0.0	0.22331460674157302	0.07865168539325842	0.12172284644194757	33.82350187265918	0.08229816603894959	0.0	0.22331460674157302	0.07865168539325842	0.12172284644194757	33.82350187265918	0.08229816603894959	806141972		0.0	0.22331460674157302	0.07865168539325842	0.12172284644194757	33.82350187265918	0.08229816603894959	7	COMPLETE
8	0.08895131086142322	2020-03-16 10:34:25.627187	2020-03-16 10:35:11.059614	256	64	1	0.009471011116053574	256	0.06630840140882185	0.9998233004905674	0.0	0.08895131086142322	0.021067415730337078	0.04400749063670412	48.20505617977528	0.043452338859761734	0.0	0.08895131086142322	0.021067415730337078	0.04400749063670412	48.20505617977528	0.043452338859761734	3230212429	250.0	0.0	0.08895131086142322	0.021067415730337078	0.04400749063670412	48.20505617977528	0.043452338859761734	8	COMPLETE
9	0.10112359550561797	2020-03-16 10:35:11.081648	2020-03-16 10:35:34.129494	64	256	2	0.06356998010537945	512	0.1660211035863627	0.9965468912912108	0.0	0.10112359550561797	0.02294007490636704	0.04541198501872659	48.1189138576779	0.04502019060661903	0.0	0.10112359550561797	0.02294007490636704	0.04541198501872659	48.1189138576779	0.04502019060661903	133267158	150.0	0.0	0.10112359550561797	0.02294007490636704	0.04541198501872659	48.1189138576779	0.04502019060661903	9	COMPLETE
10	0.0950374531835206	2020-03-16 10:35:34.156556	2020-03-16 10:35:53.067152	128	128	1	0.006859123733283925	512	0.0031690569939050416	1.0168036444475421	0.0	0.0950374531835206	0.020599250936329586	0.04400749063670412	49.06647940074907	0.04375202736422238	0.0	0.0950374531835206	0.020599250936329586	0.04400749063670412	49.06647940074907	0.04375202736422238	823990035	150.0	0.0	0.0950374531835206	0.020599250936329586	0.04400749063670412	49.06647940074907	0.04375202736422238	10	COMPLETE
11	0.29119850187265917	2020-03-16 10:35:53.098115	2020-03-16 10:40:29.798778	256	64	2	0.07034703610229168	128	0.013651453484726116	0.5916701578134008	0.0	0.29119850187265917	0.09035580524344569	0.16245318352059926	28.38951310861423	0.09815026842394538	0.0	0.29119850187265917	0.09035580524344569	0.16245318352059926	28.38951310861423	0.09815026842394538	1597622372		0.0	0.29119850187265917	0.09035580524344569	0.16245318352059926	28.38951310861423	0.09815026842394538	11	COMPLETE
12	0.09737827715355805	2020-03-16 10:40:29.841635	2020-03-16 10:41:27.527353	64	64	1	0.0509583659468926	128	0.25388618882357583	0.9931352142059708	0.0	0.09737827715355805	0.02153558052434457	0.04541198501872659	47.92977528089887	0.04509518458452932	0.0	0.09737827715355805	0.02153558052434457	0.04541198501872659	47.92977528089887	0.04509518458452932	1884754682	250.0	0.0	0.09737827715355805	0.02153558052434457	0.04541198501872659	47.92977528089887	0.04509518458452932	12	COMPLETE
13	0.09644194756554307	2020-03-16 10:41:27.554255	2020-03-16 10:41:48.923540	256	256	1	0.0019375680061231768	512	0.04267648772585196	1.0177434033327055	0.0	0.09644194756554307	0.02200374531835206	0.04353932584269663	49.0809925093633	0.04326975648262751	0.0	0.09644194756554307	0.02200374531835206	0.04353932584269663	49.0809925093633	0.04326975648262751	518065297	150.0	0.0	0.09644194756554307	0.02200374531835206	0.04353932584269663	49.0809925093633	0.04326975648262751	13	COMPLETE
14	0.10018726591760299	2020-03-16 10:41:48.950023	2020-03-16 10:42:16.355037	64	128	1	0.008783461469681916	128	0.020645116332293285	1.0173578547655644	0.0	0.10018726591760299	0.019194756554307114	0.04073033707865169	49.09878277153558	0.04374410163818555	0.0	0.10018726591760299	0.019194756554307114	0.04073033707865169	49.09878277153558	0.04374410163818555	3110213351	150.0	0.0	0.10018726591760299	0.019194756554307114	0.04073033707865169	49.09878277153558	0.04374410163818555	14	COMPLETE
15	0.08192883895131087	2020-03-16 10:42:16.382092	2020-03-16 10:42:43.061195	64	128	1	0.0210428697348916	128	0.0603461540669291	1.0329118059156288	0.0	0.08192883895131087	0.02153558052434457	0.03698501872659176	49.852294007490634	0.04167096089472912	0.0	0.08192883895131087	0.02153558052434457	0.03698501872659176	49.852059925093634	0.04167252144404248	1755307567	150.0	0.0	0.08192883895131087	0.02153558052434457	0.03698501872659176	49.85252808988764	0.04166952038767063	15	COMPLETE
16	0.08848314606741572	2020-03-16 10:42:43.088651	2020-03-16 10:43:11.195698	128	128	2	0.05498219140205732	128	0.20582880315909394	1.0126550531011311	0.0	0.08848314606741572	0.019662921348314606	0.04353932584269663	48.84035580524345	0.043099619482948784	0.0	0.08848314606741572	0.019662921348314606	0.04353932584269663	48.84035580524345	0.043099619482948784	1864558843	150.0	0.0	0.08848314606741572	0.019662921348314606	0.04353932584269663	48.84035580524345	0.043099619482948784	16	COMPLETE
17	0.09082397003745318	2020-03-16 10:43:11.223335	2020-03-16 10:43:31.662632	128	128	1	0.04395894449650582	256	0.0027501557410313866	1.0268494241525619	0.0	0.09082397003745318	0.024812734082397005	0.04353932584269663	49.536048689138575	0.04422062528090975	0.0	0.09082397003745318	0.024812734082397005	0.04353932584269663	49.536048689138575	0.04422062528090975	2230234751	150.0	0.0	0.09082397003745318	0.024812734082397005	0.04353932584269663	49.536048689138575	0.04422062528090975	17	COMPLETE
18	0.09597378277153558	2020-03-16 10:43:31.688964	2020-03-16 10:43:52.022866	256	64	2	0.02836189703972785	256	0.013417850213014029	0.9947315280479188	0.0	0.09597378277153558	0.020131086142322098	0.041666666666666664	47.97003745318352	0.04473170453067928	0.0	0.09597378277153558	0.020131086142322098	0.041666666666666664	47.97003745318352	0.04473170453067928	1746852222	150.0	0.0	0.09597378277153558	0.020131086142322098	0.041666666666666664	47.97003745318352	0.04473170453067928	18	COMPLETE
19	0.09269662921348315	2020-03-16 10:43:52.045397	2020-03-16 10:44:07.781287	128	64	1	0.04886930245238518	512	0.07264026947392638	1.0015587032361004	0.0	0.09269662921348315	0.025280898876404494	0.04353932584269663	48.282303370786515	0.04509751904051081	0.0	0.09269662921348315	0.025280898876404494	0.04353932584269663	48.282303370786515	0.04509751904051081	3483831496	150.0	0.0	0.09269662921348315	0.025280898876404494	0.04353932584269663	48.282303370786515	0.04509751904051081	19	COMPLETE
20	0.09269662921348315	2020-03-16 10:44:07.807809	2020-03-16 10:44:28.062608	64	128	2	0.06062616029701035	512	0.012645541790253604	1.0116308691810245	0.0	0.09269662921348315	0.020131086142322098	0.03838951310861423	48.81554307116105	0.043464499577046116	0.0	0.09269662921348315	0.020131086142322098	0.03838951310861423	48.81554307116105	0.043464499577046116	3418013765	150.0	0.0	0.09269662921348315	0.020131086142322098	0.03838951310861423	48.81554307116105	0.043464499577046116	20	COMPLETE
21	0.09644194756554307	2020-03-16 10:44:28.089573	2020-03-16 10:44:47.245569	64	256	2	0.06105007034897478	512	0.009086951055404479	0.9974991783869456	0.0	0.09644194756554307	0.02200374531835206	0.04307116104868914	48.1310861423221	0.0445996748278461	0.0	0.09644194756554307	0.02200374531835206	0.04307116104868914	48.1310861423221	0.0445996748278461	3400624128	150.0	0.0	0.09644194756554307	0.02200374531835206	0.04307116104868914	48.1310861423221	0.0445996748278461	21	COMPLETE
22	0.09550561797752809	2020-03-16 10:44:47.279101	2020-03-16 10:45:09.313125	128	256	1	0.016684426453211467	512	0.012151796346680453	1.0093912778697796	0.0	0.09550561797752809	0.017790262172284643	0.04073033707865169	48.76310861423221	0.043491117721099745	0.0	0.09550561797752809	0.017790262172284643	0.04073033707865169	48.76310861423221	0.043491117721099745	1932802326	150.0	0.0	0.09550561797752809	0.017790262172284643	0.04073033707865169	48.76310861423221	0.043491117721099745	22	COMPLETE
23	0.10393258426966293	2020-03-16 10:45:09.334454	2020-03-16 10:45:29.813517	64	64	2	0.002384267774349064	256	0.01328427162206931	0.9953051308250187	0.0	0.10393258426966293	0.02153558052434457	0.04541198501872659	48.06928838951311	0.045358305745432655	0.0	0.10393258426966293	0.02153558052434457	0.04541198501872659	48.06928838951311	0.045358305745432655	3267812150	150.0	0.0	0.10393258426966293	0.02153558052434457	0.04541198501872659	48.06928838951311	0.045358305745432655	23	COMPLETE
24	0.09737827715355805	2020-03-16 10:45:29.838240	2020-03-16 10:45:49.539893	128	256	2	0.002878069208334127	512	0.25603626236783933	1.00018990669253	0.0	0.09737827715355805	0.02247191011235955	0.04307116104868914	48.293539325842694	0.04416818190016758	0.0	0.09737827715355805	0.02247191011235955	0.04307116104868914	48.293539325842694	0.04416818190016758	4192397100	150.0	0.0	0.09737827715355805	0.02247191011235955	0.04307116104868914	48.293539325842694	0.04416818190016758	24	COMPLETE
25	0.08707865168539326	2020-03-16 10:45:49.566503	2020-03-16 10:46:19.366476	64	256	1	0.004228667738381124	128	0.08114016937538077	1.0433564587088113	0.0	0.08707865168539326	0.02153558052434457	0.039794007490636704	50.27059925093633	0.04223044085381748	0.0	0.08707865168539326	0.02153558052434457	0.039794007490636704	50.27059925093633	0.04223044085381748	4272212624	150.0	0.0	0.08707865168539326	0.02153558052434457	0.039794007490636704	50.27059925093633	0.04223044085381748	25	COMPLETE
26	0.10627340823970037	2020-03-16 10:46:19.393854	2020-03-16 10:47:18.377084	256	64	2	0.014835919638982524	256	0.0018541255826298945	0.962665106644261	0.0	0.10627340823970037	0.02247191011235955	0.041666666666666664	46.45692883895131	0.04583091936486965	0.0	0.10627340823970037	0.02247191011235955	0.041666666666666664	46.45692883895131	0.04583091936486965	3967366728	350.0	0.0	0.10627340823970037	0.02247191011235955	0.041666666666666664	46.45692883895131	0.04583091936486965	26	COMPLETE
27	0.11282771535580524	2020-03-16 10:47:18.403054	2020-03-16 10:48:29.447852	64	128	1	0.07940506626617604	128	0.015517772177959365	0.9691107822686769	0.0	0.11282771535580524	0.02855805243445693	0.062265917602996254	46.754681647940075	0.049961109217918596	0.0	0.11282771535580524	0.02855805243445693	0.062265917602996254	46.754681647940075	0.049961109217918596	267063614	300.0	0.0	0.11282771535580524	0.02855805243445693	0.062265917602996254	46.754681647940075	0.049961109217918596	27	COMPLETE
28	0.08895131086142322	2020-03-16 10:48:29.472872	2020-03-16 10:48:50.530302	128	128	2	0.003637259040674003	256	0.006628748147257567	1.0097504800851789	0.0	0.08895131086142322	0.019662921348314606	0.03745318352059925	48.75	0.04277181437871535	0.0	0.08895131086142322	0.019662921348314606	0.03745318352059925	48.75	0.04277181437871535	1231895875	150.0	0.0	0.08895131086142322	0.019662921348314606	0.03745318352059925	48.75	0.04277181437871535	28	COMPLETE
29	0.08052434456928839	2020-03-16 10:48:50.556955	2020-03-16 10:49:11.942035	64	256	1	0.0030203906272302013	512	0.07092956917034551	1.0312753465978868	0.0	0.08052434456928839	0.0149812734082397	0.03464419475655431	49.73642322097378	0.04004352383426888	0.0	0.08052434456928839	0.0149812734082397	0.03464419475655431	49.73642322097378	0.04004352383426888	1695135404	150.0	0.0	0.08052434456928839	0.0149812734082397	0.03464419475655431	49.73642322097378	0.04004352383426888	29	COMPLETE
30	0.09925093632958802	2020-03-16 10:49:11.968681	2020-03-16 10:49:29.081704	128	128	2	0.0010604455699624023	512	0.06089509539435333	0.9808199660057265	0.0	0.09925093632958802	0.024812734082397005	0.05196629213483146	47.38951310861423	0.046958547749613985	0.0	0.09925093632958802	0.024812734082397005	0.05196629213483146	47.38951310861423	0.046958547749613985	1829317479	150.0	0.0	0.09925093632958802	0.024812734082397005	0.05196629213483146	47.38951310861423	0.046958547749613985	30	COMPLETE
31	0.10299625468164794	2020-03-16 10:49:29.114525	2020-03-16 10:50:03.692006	128	256	2	0.006421140073966071	128	0.0028276610640754693	1.00719454305679	0.0	0.10299625468164794	0.025749063670411985	0.04681647940074907	48.60486891385768	0.04564921097132451	0.0	0.10299625468164794	0.025749063670411985	0.04681647940074907	48.60486891385768	0.04564921097132451	3399604156	150.0	0.0	0.10299625468164794	0.025749063670411985	0.04681647940074907	48.60486891385768	0.04564921097132451	31	COMPLETE
32	0.09176029962546817	2020-03-16 10:50:03.719140	2020-03-16 10:50:31.675821	256	128	1	0.009403465537580423	128	0.027806870866966878	1.0216734593922503	0.0	0.09176029962546817	0.017322097378277154	0.03885767790262172	49.32116104868914	0.04179973741477411	0.0	0.09176029962546817	0.017322097378277154	0.03885767790262172	49.32116104868914	0.04179973741477411	1138953275	150.0	0.0	0.09176029962546817	0.017322097378277154	0.03885767790262172	49.32116104868914	0.04179973741477411	32	COMPLETE
