number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.03323970037453183	2020-05-12 09:53:47.450504	2020-05-12 09:54:05.006301	64	1	256	0.6543979881716785	1.2701120643653254	0.0	0.03323970037453183	0.004213483146067416	0.010299625468164793	60.776685393258425	0.026121465184335505	0.0	0.03323970037453183	0.004213483146067416	0.010299625468164793	60.776685393258425	0.026121465184335505	1772169048	150	0.0	0.03323970037453183	0.004213483146067416	0.010299625468164793	60.776685393258425	0.026121465184335505	10	COMPLETE
11	0.04353932584269663	2020-05-12 09:54:05.018022	2020-05-12 09:54:23.102064	256	2	256	0.2015344114728093	1.2494061083780525	0.0	0.04353932584269663	0.005149812734082397	0.01451310861423221	59.65215355805243	0.02827152550065247	0.0	0.04353932584269663	0.005149812734082397	0.01451310861423221	59.65215355805243	0.02827152550065247	3336379110	150	0.0	0.04353932584269663	0.005149812734082397	0.01451310861423221	59.65215355805243	0.02827152550065247	11	COMPLETE
12	0.07631086142322098	2020-05-12 09:54:23.112428	2020-05-12 09:54:44.869517	256	1	512	0.8065787989695439	1.0942950125413944	0.0	0.07631086142322098	0.014044943820224719	0.03136704119850187	52.66994382022472	0.037892743430215516	0.0	0.07631086142322098	0.014044943820224719	0.03136704119850187	52.66994382022472	0.037892743430215516	3069146276	200	0.0	0.07631086142322098	0.014044943820224719	0.03136704119850187	52.66994382022472	0.037892743430215516	12	COMPLETE
13	0.04728464419475655	2020-05-12 09:54:44.886903	2020-05-12 09:55:09.016085	64	2	128	0.016904782831520783	1.241990110095702	0.0	0.04728464419475655	0.0046816479400749065	0.015917602996254682	59.30500936329588	0.028763835892812083	0.0	0.04728464419475655	0.0046816479400749065	0.015917602996254682	59.30477528089887	0.028763884705740244	1635171691	150	0.0	0.04728464419475655	0.0046816479400749065	0.015917602996254682	59.30524344569288	0.028763787777211464	13	COMPLETE
14	0.04541198501872659	2020-05-12 09:55:09.028293	2020-05-12 09:55:27.005838	128	2	256	0.041500175380279246	1.2353123467370226	0.0	0.04541198501872659	0.0046816479400749065	0.014044943820224719	58.97120786516854	0.028703240907802102	0.0	0.04541198501872659	0.0046816479400749065	0.014044943820224719	58.97097378277154	0.028703282246856764	1544221739	150	0.0	0.04541198501872659	0.0046816479400749065	0.014044943820224719	58.971441947565545	0.02870320011268238	14	COMPLETE
15	0.05196629213483146	2020-05-12 09:55:27.017984	2020-05-12 09:56:33.387059	64	1	128	0.03297249827053217	1.2183312171815515	0.0	0.05196629213483146	0.004213483146067416	0.015917602996254682	58.195692883895134	0.029755478505779826	0.0	0.05196629213483146	0.004213483146067416	0.015917602996254682	58.195692883895134	0.029755478505779826	1357083122	350	0.0	0.05196629213483146	0.004213483146067416	0.015917602996254682	58.195692883895134	0.029755478505779826	15	COMPLETE
16	0.05149812734082397	2020-05-12 09:56:33.398796	2020-05-12 09:57:18.210723	64	1	128	0.005007192096814115	1.2173098691351962	0.0	0.05149812734082397	0.0046816479400749065	0.01544943820224719	58.14700374531835	0.029503815472339573	0.0	0.05149812734082397	0.0046816479400749065	0.01544943820224719	58.14700374531835	0.029503815472339573	1115974277	250	0.0	0.05149812734082397	0.0046816479400749065	0.01544943820224719	58.14700374531835	0.029503815472339573	16	COMPLETE
17	0.05196629213483146	2020-05-12 09:57:18.222348	2020-05-12 09:57:33.283769	64	2	512	0.018457459732015076	1.2000852009344303	0.0	0.05196629213483146	0.006554307116104869	0.018258426966292134	57.26310861423221	0.03047947965949543	0.0	0.05196629213483146	0.006554307116104869	0.018258426966292134	57.26310861423221	0.03047947965949543	3385189295	150	0.0	0.05196629213483146	0.006554307116104869	0.018258426966292134	57.26310861423221	0.03047947965949543	17	COMPLETE
18	0.048220973782771535	2020-05-12 09:57:33.295939	2020-05-12 09:57:56.964198	64	1	128	0.004343242912045723	1.2234505756883725	0.0	0.048220973782771535	0.009363295880149813	0.018726591760299626	58.43258426966292	0.030737420295671947	0.0	0.048220973782771535	0.009363295880149813	0.018726591760299626	58.43258426966292	0.030737420295671947	2015385081	150	0.0	0.048220973782771535	0.009363295880149813	0.018726591760299626	58.43258426966292	0.030737420295671947	18	COMPLETE
19	0.0552434456928839	2020-05-12 09:57:56.976372	2020-05-12 09:58:31.114017	128	1	128	0.05656734024251969	1.1326238589033428	0.0	0.0552434456928839	0.008426966292134831	0.020599250936329586	54.13038389513109	0.032702131640246726	0.0	0.0552434456928839	0.008426966292134831	0.020599250936329586	54.13014981273408	0.032702180453174884	3001062200	200	0.0	0.0552434456928839	0.008426966292134831	0.020599250936329586	54.13061797752809	0.03270208352464611	19	COMPLETE
20	0.04868913857677903	2020-05-12 09:58:31.124313	2020-05-12 09:58:48.871806	128	2	256	0.04734617056265757	1.2338357423990267	0.0	0.04868913857677903	0.005149812734082397	0.01544943820224719	58.90121722846442	0.028919888057101682	0.0	0.04868913857677903	0.005149812734082397	0.01544943820224719	58.90121722846442	0.028919888057101682	4178841948	150	0.0	0.04868913857677903	0.005149812734082397	0.01544943820224719	58.90121722846442	0.028919888057101682	20	COMPLETE
21	0.0599250936329588	2020-05-12 09:58:48.884043	2020-05-12 09:59:03.853518	256	1	512	0.048552585785995826	1.112393966753887	0.0	0.0599250936329588	0.012640449438202247	0.025280898876404494	53.2811329588015	0.03543614052466044	0.0	0.0599250936329588	0.012640449438202247	0.025280898876404494	53.28089887640449	0.035436265668951805	3411295316	150	0.0	0.0599250936329588	0.012640449438202247	0.025280898876404494	53.2813670411985	0.035436018224557504	21	COMPLETE
22	0.04588014981273408	2020-05-12 09:59:03.865139	2020-05-12 09:59:21.790472	256	2	256	0.09036209516482085	1.2400659479249674	0.0	0.04588014981273408	0.005149812734082397	0.015917602996254682	59.201310861423224	0.028857630035012075	0.0	0.04588014981273408	0.005149812734082397	0.015917602996254682	59.201310861423224	0.028857630035012075	4233855049	150	0.0	0.04588014981273408	0.005149812734082397	0.015917602996254682	59.201310861423224	0.028857630035012075	22	COMPLETE
23	0.040262172284644196	2020-05-12 09:59:21.802685	2020-05-12 09:59:36.696371	64	1	512	0.2251480594382274	1.2516000448056404	0.0	0.040262172284644196	0.005149812734082397	0.013576779026217229	59.82209737827716	0.027917654865079487	0.0	0.040262172284644196	0.005149812734082397	0.013576779026217229	59.82209737827716	0.027917654865079487	1552203875	150	0.0	0.040262172284644196	0.005149812734082397	0.013576779026217229	59.82209737827716	0.027917654865079487	23	COMPLETE
24	0.05196629213483146	2020-05-12 09:59:36.710570	2020-05-12 09:59:51.299882	128	2	512	0.008590805601898576	1.2152404404430186	0.0	0.05196629213483146	0.003745318352059925	0.0149812734082397	57.97940074906367	0.029318726436426315	0.0	0.05196629213483146	0.003745318352059925	0.0149812734082397	57.97940074906367	0.029318726436426315	2767730635	150	0.0	0.05196629213483146	0.003745318352059925	0.0149812734082397	57.97940074906367	0.029318726436426315	24	COMPLETE
25	0.054775280898876406	2020-05-12 09:59:51.312037	2020-05-12 10:00:24.359988	128	1	256	0.39312125726129216	1.1395681090722705	0.0	0.054775280898876406	0.011704119850187267	0.02200374531835206	54.53323970037453	0.033697715082829	0.0	0.054775280898876406	0.011704119850187267	0.02200374531835206	54.53323970037453	0.033697715082829	3910807325	250	0.0	0.054775280898876406	0.011704119850187267	0.02200374531835206	54.53323970037453	0.033697715082829	25	COMPLETE
26	0.07303370786516854	2020-05-12 10:00:24.372327	2020-05-12 10:00:52.349673	256	1	512	0.44289704914892447	1.092603971175361	0.0	0.07303370786516854	0.01638576779026217	0.037921348314606744	52.52996254681648	0.03828868961013233	0.0	0.07303370786516854	0.01638576779026217	0.037921348314606744	52.52996254681648	0.03828868961013233	1332711141	250	0.0	0.07303370786516854	0.01638576779026217	0.037921348314606744	52.52996254681648	0.03828868961013233	26	COMPLETE
27	0.04541198501872659	2020-05-12 10:00:52.361909	2020-05-12 10:01:25.381375	64	1	256	0.001238140947123468	1.2501703999859843	0.0	0.04541198501872659	0.0056179775280898875	0.0149812734082397	59.745318352059925	0.02832896572274607	0.0	0.04541198501872659	0.0056179775280898875	0.0149812734082397	59.745318352059925	0.02832896572274607	2186489697	250	0.0	0.04541198501872659	0.0056179775280898875	0.0149812734082397	59.745318352059925	0.02832896572274607	27	COMPLETE
28	0.054307116104868915	2020-05-12 10:01:25.393040	2020-05-12 10:02:31.692614	128	1	128	0.0023966201774995935	1.1451020324934094	0.0	0.054307116104868915	0.008426966292134831	0.020599250936329586	54.73033707865169	0.03194715959810721	0.0	0.054307116104868915	0.008426966292134831	0.020599250936329586	54.73033707865169	0.03194715959810721	1866319139	350	0.0	0.054307116104868915	0.008426966292134831	0.020599250936329586	54.73033707865169	0.03194715959810721	28	COMPLETE
29	0.04681647940074907	2020-05-12 10:02:31.704404	2020-05-12 10:02:50.049273	256	2	256	0.012349882602113713	1.2344599512287098	0.0	0.04681647940074907	0.005149812734082397	0.017322097378277154	58.93071161048689	0.029035443222333118	0.0	0.04681647940074907	0.005149812734082397	0.017322097378277154	58.93071161048689	0.029035443222333118	3058689782	150	0.0	0.04681647940074907	0.005149812734082397	0.017322097378277154	58.93071161048689	0.029035443222333118	29	COMPLETE
30	0.04260299625468165	2020-05-12 10:02:50.061541	2020-05-12 10:03:08.314052	256	2	256	0.19624296388270013	1.248686519399118	0.0	0.04260299625468165	0.0046816479400749065	0.015917602996254682	59.61797752808989	0.028245140134994417	0.0	0.04260299625468165	0.0046816479400749065	0.015917602996254682	59.61797752808989	0.028245140134994417	3955178403	150	0.0	0.04260299625468165	0.0046816479400749065	0.015917602996254682	59.61797752808989	0.028245140134994417	30	COMPLETE
31	0.07303370786516854	2020-05-12 10:03:08.326292	2020-05-12 10:04:03.982788	256	1	128	0.03275775228034868	1.098217532265415	0.0	0.07303370786516854	0.0149812734082397	0.02855805243445693	52.67696629213483	0.036840087469732906	0.0	0.07303370786516854	0.0149812734082397	0.02855805243445693	52.67696629213483	0.036840087469732906	331949657	300	0.0	0.07303370786516854	0.0149812734082397	0.02855805243445693	52.67696629213483	0.036840087469732906	31	COMPLETE
32	0.04353932584269663	2020-05-12 10:04:03.994709	2020-05-12 10:04:22.189909	64	1	256	0.16149599734544723	1.2609019691302452	0.0	0.04353932584269663	0.0046816479400749065	0.01451310861423221	60.29073033707865	0.02798830568245839	0.0	0.04353932584269663	0.0046816479400749065	0.01451310861423221	60.29073033707865	0.02798830568245839	3367671321	150	0.0	0.04353932584269663	0.0046816479400749065	0.01451310861423221	60.29073033707865	0.02798830568245839	32	COMPLETE
33	0.03698501872659176	2020-05-12 10:04:22.202146	2020-05-12 10:04:40.899139	128	2	256	0.47869432143270335	1.2858740985410966	0.0	0.03698501872659176	0.0032771535580524347	0.011704119850187267	61.42626404494382	0.02614796543552662	0.0	0.03698501872659176	0.0032771535580524347	0.011704119850187267	61.426029962546814	0.026148011546508008	3406171649	150	0.0	0.03698501872659176	0.0032771535580524347	0.011704119850187267	61.42649812734082	0.026147919964975532	33	COMPLETE
34	0.05196629213483146	2020-05-12 10:04:40.911450	2020-05-12 10:05:26.160077	64	1	128	0.006215072078738305	1.211062361308363	0.0	0.05196629213483146	0.00749063670411985	0.01638576779026217	57.82022471910113	0.0303851580821829	0.0	0.05196629213483146	0.00749063670411985	0.01638576779026217	57.82022471910113	0.0303851580821829	3409518935	250	0.0	0.05196629213483146	0.00749063670411985	0.01638576779026217	57.82022471910113	0.0303851580821829	34	COMPLETE
35	0.018258426966292134	2020-05-12 10:05:26.171988	2020-05-12 10:05:41.324772	128	2	512	0.8088246970537136	1.356573025505878	0.0	0.018258426966292134	0.0018726591760299626	0.0056179775280898875	64.96207865168539	0.021805361949006667	0.0	0.018258426966292134	0.0018726591760299626	0.0056179775280898875	64.96207865168539	0.021805361949006667	2831946372	150	0.0	0.018258426966292134	0.0018726591760299626	0.0056179775280898875	64.96207865168539	0.021805361949006667	35	COMPLETE
36	0.054307116104868915	2020-05-12 10:05:41.336417	2020-05-12 10:06:30.728640	128	1	256	0.22588637524454883	1.1600221459830549	0.0	0.054307116104868915	0.010767790262172285	0.020599250936329586	55.45552434456929	0.03256104658062662	0.0	0.054307116104868915	0.010767790262172285	0.020599250936329586	55.45552434456929	0.03256104658062662	3991264620	350	0.0	0.054307116104868915	0.010767790262172285	0.020599250936329586	55.45552434456929	0.03256104658062662	36	COMPLETE
37	0.05056179775280899	2020-05-12 10:06:30.741022	2020-05-12 10:06:54.080718	64	1	128	0.0037582831478616295	1.2061047575066794	0.0	0.05056179775280899	0.007022471910112359	0.016853932584269662	57.63061797752809	0.03002121194028676	0.0	0.05056179775280899	0.007022471910112359	0.016853932584269662	57.63061797752809	0.03002121194028676	405785895	150	0.0	0.05056179775280899	0.007022471910112359	0.016853932584269662	57.63061797752809	0.03002121194028676	37	COMPLETE
38	0.05149812734082397	2020-05-12 10:06:54.092907	2020-05-12 10:07:12.223601	128	1	256	0.015696176644263423	1.1435061826559014	0.0	0.05149812734082397	0.007022471910112359	0.015917602996254682	54.71676029962547	0.031550050521762095	0.0	0.05149812734082397	0.007022471910112359	0.015917602996254682	54.71676029962547	0.031550050521762095	251171338	150	0.0	0.05149812734082397	0.007022471910112359	0.015917602996254682	54.71676029962547	0.031550050521762095	38	COMPLETE
39	0.052434456928838954	2020-05-12 10:07:12.235580	2020-05-12 10:07:27.791542	256	2	512	0.01786153528035224	1.2199661911705906	0.0	0.052434456928838954	0.005149812734082397	0.018258426966292134	58.20880149812734	0.02984757386431755	0.0	0.052434456928838954	0.005149812734082397	0.018258426966292134	58.20880149812734	0.02984757386431755	4113036446	150	0.0	0.052434456928838954	0.005149812734082397	0.018258426966292134	58.20880149812734	0.02984757386431755	39	COMPLETE
40	0.04119850187265917	2020-05-12 10:07:27.803489	2020-05-12 10:07:42.880594	64	1	512	0.0030167342166290113	1.2588427410938878	0.0	0.04119850187265917	0.004213483146067416	0.012640449438202247	60.1624531835206	0.02767547954997552	0.0	0.04119850187265917	0.004213483146067416	0.012640449438202247	60.1624531835206	0.02767547954997552	554066579	150	0.0	0.04119850187265917	0.004213483146067416	0.012640449438202247	60.1624531835206	0.02767547954997552	40	COMPLETE
41	0.03885767790262172	2020-05-12 10:07:42.892871	2020-05-12 10:08:01.187582	128	2	256	0.4276425823474997	1.2746266544629097	0.0	0.03885767790262172	0.0032771535580524347	0.011235955056179775	60.87827715355805	0.026749554493406304	0.0	0.03885767790262172	0.0032771535580524347	0.011235955056179775	60.87827715355805	0.026749554493406304	2069019515	150	0.0	0.03885767790262172	0.0032771535580524347	0.011235955056179775	60.87827715355805	0.026749554493406304	41	COMPLETE
42	0.06460674157303371	2020-05-12 10:08:01.199732	2020-05-12 10:08:23.426182	256	1	512	0.005883931889826917	1.0948730346882778	0.0	0.06460674157303371	0.008426966292134831	0.021067415730337078	52.39887640449438	0.03463067287447179	0.0	0.06460674157303371	0.008426966292134831	0.021067415730337078	52.39887640449438	0.03463067287447179	3267631785	200	0.0	0.06460674157303371	0.008426966292134831	0.021067415730337078	52.39887640449438	0.03463067287447179	42	COMPLETE
43	0.05149812734082397	2020-05-12 10:08:23.436840	2020-05-12 10:08:38.435494	128	2	512	0.06130812168754581	1.217020696799937	0.0	0.05149812734082397	0.005149812734082397	0.017322097378277154	58.06413857677903	0.029601880230163382	0.0	0.05149812734082397	0.005149812734082397	0.017322097378277154	58.06413857677903	0.029601880230163382	628605250	150	0.0	0.05149812734082397	0.005149812734082397	0.017322097378277154	58.06413857677903	0.029601880230163382	43	COMPLETE
44	0.0449438202247191	2020-05-12 10:08:38.447805	2020-05-12 10:08:54.113192	256	2	512	0.1924458455069385	1.2325455608188214	0.0	0.0449438202247191	0.0056179775280898875	0.0149812734082397	58.8183520599251	0.028881774220622727	0.0	0.0449438202247191	0.0056179775280898875	0.0149812734082397	58.8183520599251	0.028881774220622727	3000868879	150	0.0	0.0449438202247191	0.0056179775280898875	0.0149812734082397	58.8183520599251	0.028881774220622727	44	COMPLETE
45	0.048220973782771535	2020-05-12 10:08:54.124784	2020-05-12 10:09:12.682482	128	2	256	0.0022857302415669723	1.2332932679540711	0.0	0.048220973782771535	0.005149812734082397	0.014044943820224719	58.87359550561798	0.028855020896940715	0.0	0.048220973782771535	0.005149812734082397	0.014044943820224719	58.87359550561798	0.028855020896940715	1171979138	150	0.0	0.048220973782771535	0.005149812734082397	0.014044943820224719	58.87359550561798	0.028855020896940715	45	COMPLETE
46	0.05711610486891386	2020-05-12 10:09:12.694514	2020-05-12 10:09:47.387033	128	1	128	0.2369294189928116	1.1467762789061147	0.0	0.05711610486891386	0.008895131086142321	0.020131086142322098	54.82865168539326	0.032286845815696213	0.0	0.05711610486891386	0.008895131086142321	0.020131086142322098	54.82865168539326	0.032286845815696213	1126397867	200	0.0	0.05711610486891386	0.008895131086142321	0.020131086142322098	54.82865168539326	0.032286845815696213	46	COMPLETE
47	0.050093632958801496	2020-05-12 10:09:47.399161	2020-05-12 10:10:02.990533	128	2	512	0.0016217590382085832	1.2153850067581298	0.0	0.050093632958801496	0.0046816479400749065	0.01638576779026217	57.989700374531836	0.029489900070692677	0.0	0.050093632958801496	0.0046816479400749065	0.01638576779026217	57.989700374531836	0.029489900070692677	1470127706	150	0.0	0.050093632958801496	0.0046816479400749065	0.01638576779026217	57.989700374531836	0.029489900070692677	47	COMPLETE
48	0.04728464419475655	2020-05-12 10:10:03.002702	2020-05-12 10:10:18.252124	64	2	512	0.12948662593007107	1.208758897584085	0.0	0.04728464419475655	0.006086142322097378	0.019194756554307114	57.67837078651685	0.030025286010548623	0.0	0.04728464419475655	0.006086142322097378	0.019194756554307114	57.67837078651685	0.030025286010548623	206990886	150	0.0	0.04728464419475655	0.006086142322097378	0.019194756554307114	57.67837078651685	0.030025286010548623	48	COMPLETE
49	0.062265917602996254	2020-05-12 10:10:18.264377	2020-05-12 10:10:42.200339	256	1	128	0.10804530653817605	1.1013595178559394	0.0	0.062265917602996254	0.008895131086142321	0.019194756554307114	52.862827715355806	0.03397796808551909	0.0	0.062265917602996254	0.008895131086142321	0.019194756554307114	52.862827715355806	0.03397796808551909	612875149	150	0.0	0.062265917602996254	0.008895131086142321	0.019194756554307114	52.862827715355806	0.03397796808551909	49	COMPLETE
50	0.047752808988764044	2020-05-12 10:10:42.212658	2020-05-12 10:11:00.725511	128	2	256	0.0011806255113020498	1.2313425360449803	0.0	0.047752808988764044	0.006086142322097378	0.015917602996254682	58.77574906367041	0.029157868067152936	0.0	0.047752808988764044	0.006086142322097378	0.015917602996254682	58.77574906367041	0.029157868067152936	1648194255	150	0.0	0.047752808988764044	0.006086142322097378	0.015917602996254682	58.77574906367041	0.029157868067152936	50	COMPLETE
51	0.075374531835206	2020-05-12 10:11:00.737329	2020-05-12 10:11:24.740109	256	1	128	0.022815982119952102	1.0849276225549982	0.0	0.075374531835206	0.018726591760299626	0.03417602996254682	52.012172284644194	0.03877225821605965	0.0	0.075374531835206	0.018726591760299626	0.03417602996254682	52.012172284644194	0.03877225821605965	3280989179	150	0.0	0.075374531835206	0.018726591760299626	0.03417602996254682	52.012172284644194	0.03877225821605965	51	COMPLETE
52	0.04681647940074907	2020-05-12 10:11:24.756064	2020-05-12 10:11:42.750902	64	1	256	0.0016260222510311251	1.2441105211575687	0.0	0.04681647940074907	0.005149812734082397	0.012640449438202247	59.45552434456929	0.028147567253097538	0.0	0.04681647940074907	0.005149812734082397	0.012640449438202247	59.45552434456929	0.028147567253097538	265753133	150	0.0	0.04681647940074907	0.005149812734082397	0.012640449438202247	59.45552434456929	0.028147567253097538	52	COMPLETE
53	0.05898876404494382	2020-05-12 10:11:42.762834	2020-05-12 10:12:28.162958	128	1	128	0.08442840232520334	1.1308890468360724	0.0	0.05898876404494382	0.008426966292134831	0.02200374531835206	54.09035580524345	0.033294863983758534	0.0	0.05898876404494382	0.008426966292134831	0.02200374531835206	54.09035580524345	0.033294863983758534	2228162481	250	0.0	0.05898876404494382	0.008426966292134831	0.02200374531835206	54.09035580524345	0.033294863983758534	53	COMPLETE
54	0.07116104868913857	2020-05-12 10:12:28.174783	2020-05-12 10:12:54.244707	256	1	256	0.013262243692280344	1.081345196917988	0.0	0.07116104868913857	0.013576779026217229	0.031835205992509365	51.80758426966292	0.03746336180166699	0.0	0.07116104868913857	0.013576779026217229	0.031835205992509365	51.80758426966292	0.03746336180166699	1689815544	200	0.0	0.07116104868913857	0.013576779026217229	0.031835205992509365	51.80758426966292	0.03746336180166699	54	COMPLETE
55	0.04681647940074907	2020-05-12 10:12:54.256433	2020-05-12 10:13:09.383473	128	2	512	0.16100587862743315	1.2291345442680133	0.0	0.04681647940074907	0.0046816479400749065	0.015917602996254682	58.65121722846442	0.028774029600486337	0.0	0.04681647940074907	0.0046816479400749065	0.015917602996254682	58.65121722846442	0.028774029600486337	1090661791	150	0.0	0.04681647940074907	0.0046816479400749065	0.015917602996254682	58.65121722846442	0.028774029600486337	55	COMPLETE
56	0.04868913857677903	2020-05-12 10:13:09.395369	2020-05-12 10:13:27.306739	64	2	256	0.008163719318485384	1.2260540629726615	0.0	0.04868913857677903	0.0046816479400749065	0.01451310861423221	58.52434456928839	0.029098214198902232	0.0	0.04868913857677903	0.0046816479400749065	0.01451310861423221	58.52434456928839	0.029098214198902232	2287148519	150	0.0	0.04868913857677903	0.0046816479400749065	0.01451310861423221	58.52434456928839	0.029098214198902232	56	COMPLETE
