number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.4377211000798813	2020-03-03 19:44:23.430754	2020-03-03 19:58:26.857502	2.6861406188094135	128	1	80	0.0011936858534857958	512	0.036247883086480887	0.13468560995093004	0.4377211000798813	0.2724238274563506	0.34052265205979687	242.73613488531325	0.2359574044687179	0.13468560995093004	0.4377211000798813	0.2724238274563506	0.34052265205979687	242.73573547871734	0.2359581986756314	319643545	200	0.13468560995093004	0.4377211000798813	0.2724238274563506	0.34052265205979687	242.73653429190915	0.23595676876652935	0	COMPLETE
1	0.22552208147894556	2020-03-03 19:58:26.903188	2020-03-03 20:12:00.527130	5.075693119414476	256	2	48	0.002508274023883108	256	0.07995866154277216	0.07423256875499258	0.22552208147894556	0.13559853931302066	0.16763665411388795	556.7838497090038	0.1268571341140234	0.07423256875499258	0.22552208147894556	0.13559853931302066	0.16763665411388795	556.7837498573548	0.12685714879706947	2362035508	150	0.07423256875499258	0.22552208147894556	0.13559853931302066	0.16763665411388795	556.7839495606528	0.1268571198875659	1	COMPLETE
2	0.1701472098596371	2020-03-03 20:12:00.559058	2020-03-03 20:42:33.335816	6.227696031050969	256	2	93	0.05306161517094671	256	0.20144994658955226	0.05437635512952185	0.1701472098596371	0.09597169918977519	0.12258929590322949	1423.9224437977862	0.09325723110312775	0.05437635512952185	0.17020426794476778	0.09597169918977519	0.12258929590322949	1423.9170090151774	0.09325762660610272	3038889573	250	0.05437635512952185	0.1701472098596371	0.09597169918977519	0.12258929590322949	1423.927878580395	0.09325686410465236	2	COMPLETE
3	0.2195880406253566	2020-03-03 20:42:33.368859	2020-03-03 20:50:58.465351	4.2912337239028275	128	2	28	0.00676446082967399	512	0.08375930801428846	0.07066643843432614	0.2195880406253566	0.1286659819696451	0.1638993495378295	584.6327598995778	0.12199494351514431	0.07066643843432614	0.2195880406253566	0.1286659819696451	0.1638993495378295	584.6326029898437	0.12199494389211005	1760532451	150	0.07066643843432614	0.2195880406253566	0.1286659819696451	0.1638993495378295	584.6329168093118	0.12199494313894657	3	COMPLETE
4	0.17228688805203698	2020-03-03 20:50:58.498983	2020-03-03 21:04:07.040809	8.2501154987533	256	1	42	0.08528868090284135	512	0.2942980712642905	0.04975465023393815	0.17228688805203698	0.09038000684697022	0.11605614515576858	2078.553991213055	0.09157847823824736	0.04975465023393815	0.1723154170946023	0.09038000684697022	0.11605614515576858	2078.4015748031497	0.0915803684317593	1502221711	200	0.04975465023393815	0.17228688805203698	0.09038000684697022	0.11605614515576858	2078.7064076229603	0.09157674729990722	4	COMPLETE
5	0.1310909505876983	2020-03-03 21:04:07.075585	2020-03-03 21:23:37.814804	3.3784904138163943	256	2	12	0.023683940554351676	128	0.2761008681747813	0.044020312678306514	0.1310909505876983	0.07428962684012325	0.09357525961428735	1951.347740499829	0.07441817571855432	0.044020312678306514	0.1310909505876983	0.07428962684012325	0.09357525961428735	1951.3442028985507	0.07441820254244881	3084136932	150	0.044020312678306514	0.1310909505876983	0.07428962684012325	0.09357525961428735	1951.351278101107	0.0744181492818915	5	COMPLETE
6	0.2024706150861577	2020-03-03 21:23:37.848726	2020-03-03 21:45:11.990142	7.259062956735917	64	2	51	0.041127007690095974	512	0.11140422511111106	0.05720073034348967	0.2024706150861577	0.10798242610977976	0.14338696793335615	782.3386825288144	0.1051558176855515	0.05720073034348967	0.2024706150861577	0.10798242610977976	0.14338696793335615	782.3385541481227	0.10515581815925759	4021998998	300	0.05720073034348967	0.2024706150861577	0.10798242610977976	0.14338696793335615	782.3388109095059	0.10515581721346841	6	COMPLETE
7	0.1329168093118795	2020-03-03 21:45:12.024079	2020-03-03 22:09:22.331456	1.8150696197035645	256	2	18	0.08340476488134185	256	0.320144449119109	0.047786146296930274	0.1329168093118795	0.08290539769485336	0.10099281068127354	2263.4529984023734	0.07892026947049595	0.047786146296930274	0.13294533835444483	0.08293392673741869	0.1010498687664042	2263.4206892616685	0.07893379605294971	3533876351	250	0.047786146296930274	0.1329168093118795	0.08290539769485336	0.10099281068127354	2263.4853075430788	0.07890982312391855	7	COMPLETE
8	0.12646924569211457	2020-03-03 22:09:22.367532	2020-03-03 22:28:50.377510	8.245199747419061	256	1	16	0.04085711193173013	128	0.45849725491660664	0.0447335387424398	0.12646924569211457	0.07006732854045418	0.09548670546616456	3243.9355243638024	0.07391534807002806	0.0447335387424398	0.12646924569211457	0.07006732854045418	0.09548670546616456	3243.92014720986	0.07391536987885455	2657074854	150	0.0447335387424398	0.12646924569211457	0.07006732854045418	0.09548670546616456	3243.950901517745	0.07391532651703592	8	COMPLETE
9	0.21642131690060482	2020-03-03 22:28:50.455140	2020-03-03 22:53:39.982474	8.14801466248793	64	2	86	0.005155825624570182	128	0.08697884970146474	0.06698619194339837	0.21642131690060482	0.1244151546274107	0.15785119251397922	606.9853075430789	0.11788816497030254	0.06698619194339837	0.21642131690060482	0.1244151546274107	0.15785119251397922	606.9851648978661	0.11788816523862441	4229533471	150	0.06698619194339837	0.21642131690060482	0.1244151546274107	0.15785119251397922	606.9854501882917	0.1178881647025792	9	COMPLETE
