number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10299625468164794	2020-04-03 04:33:51.400077	2020-04-03 04:34:12.543291	0.3737440808940139	3.3464353282205814	64	39	0.0024712276467041857	512	0.9959058911646002	0.009831460674157303	0.10299625468164794	0.02949438202247191	0.05056179775280899	48.05852059925093	0.05327441710573147	0.009831460674157303	0.10299625468164794	0.02949438202247191	0.05056179775280899	48.05852059925093	0.05327441710573147	3699608977	150	0.009831460674157303	0.10299625468164794	0.02949438202247191	0.05056179775280899	48.05852059925093	0.05327441710573147	0	COMPLETE
1	0.11376404494382023	2020-04-03 04:34:12.606787	2020-04-03 04:35:04.622105	0.36062735872028495	19.828783160182603	128	28	0.062438907784812585	512	0.9781816343450744	0.013108614232209739	0.11376404494382023	0.03745318352059925	0.054775280898876406	47.172050561797754	0.058027810809195335	0.013108614232209739	0.11376404494382023	0.03745318352059925	0.054775280898876406	47.171816479400746	0.05802786751520236	1944578621	300	0.013108614232209739	0.11376404494382023	0.03745318352059925	0.054775280898876406	47.172284644194754	0.05802775497558841	1	COMPLETE
2	0.11235955056179775	2020-04-03 04:35:04.680937	2020-04-03 04:35:25.628450	0.6954291851622985	21.75709838779548	64	27	0.051605840618175525	512	0.9716882793004328	0.010767790262172285	0.11235955056179775	0.030430711610486893	0.0552434456928839	46.9250936329588	0.055356165779944136	0.010767790262172285	0.11235955056179775	0.030430711610486893	0.0552434456928839	46.9250936329588	0.055356165779944136	2573906977	150	0.010767790262172285	0.11235955056179775	0.030430711610486893	0.0552434456928839	46.9250936329588	0.055356165779944136	2	COMPLETE
3	0.10814606741573034	2020-04-03 04:35:25.678853	2020-04-03 04:35:46.463827	0.5455637015194038	15.05674455178435	128	8	0.020131038730693555	512	0.9892496980704046	0.010299625468164793	0.10814606741573034	0.03277153558052434	0.0552434456928839	47.71910112359551	0.05556837894617694	0.010299625468164793	0.10814606741573034	0.03277153558052434	0.0552434456928839	47.71910112359551	0.05556837894617694	3482926810	150	0.010299625468164793	0.10814606741573034	0.03277153558052434	0.0552434456928839	47.71910112359551	0.05556837894617694	3	COMPLETE
4	0.10205992509363296	2020-04-03 04:35:46.507893	2020-04-03 04:36:41.667505	0.3079273159994225	5.2824529232167	64	28	0.051370042386623356	128	1.0057746072706142	0.012640449438202247	0.10205992509363296	0.033707865168539325	0.05102996254681648	48.59503745318352	0.05514422954021017	0.012640449438202247	0.10205992509363296	0.033707865168539325	0.05102996254681648	48.59503745318352	0.05514422954021017	875432509	150	0.012640449438202247	0.10205992509363296	0.033707865168539325	0.05102996254681648	48.59503745318352	0.05514422954021017	4	COMPLETE
5	0.10440074906367042	2020-04-03 04:36:41.702788	2020-04-03 04:37:18.335232	0.8578926227197129	6.546035700952137	128	92	0.0016193788588998049	256	1.0175018483966463	0.009363295880149813	0.10440074906367042	0.0299625468164794	0.05102996254681648	49.0936329588015	0.05236604084388231	0.009363295880149813	0.10440074906367042	0.0299625468164794	0.05102996254681648	49.0936329588015	0.05236604084388231	3468434508	150	0.009363295880149813	0.10440074906367042	0.0299625468164794	0.05102996254681648	49.0936329588015	0.05236604084388231	5	COMPLETE
6	0.09410112359550561	2020-04-03 04:37:18.380508	2020-04-03 04:37:41.398736	0.22926941644846277	6.839620955362341	64	94	0.03219604209775514	512	1.0095194404602943	0.00749063670411985	0.09410112359550561	0.025280898876404494	0.04447565543071161	48.646067415730336	0.0491598351158843	0.00749063670411985	0.09410112359550561	0.025280898876404494	0.04447565543071161	48.646067415730336	0.0491598351158843	1377676136	150	0.00749063670411985	0.09410112359550561	0.025280898876404494	0.04447565543071161	48.646067415730336	0.0491598351158843	6	COMPLETE
7	0.09082397003745318	2020-04-03 04:37:41.444363	2020-04-03 04:38:37.079092	0.28524944108743544	14.5844852317418	128	63	0.044936805762150235	128	1.0225089233645939	0.007958801498127341	0.09082397003745318	0.031835205992509365	0.05196629213483146	49.337078651685395	0.050530637171074026	0.007958801498127341	0.09082397003745318	0.031835205992509365	0.05196629213483146	49.337078651685395	0.050530637171074026	1348819758	150	0.007958801498127341	0.09082397003745318	0.031835205992509365	0.05196629213483146	49.337078651685395	0.050530637171074026	7	COMPLETE
8	0.10393258426966293	2020-04-03 04:38:37.134297	2020-04-03 04:39:09.555222	0.7845674041885643	20.49917764963164	128	9	0.03833538348083297	256	0.9858152998074163	0.013108614232209739	0.10393258426966293	0.031835205992509365	0.0552434456928839	47.57350187265918	0.0558190045307042	0.013108614232209739	0.10393258426966293	0.031835205992509365	0.0552434456928839	47.57350187265918	0.0558190045307042	3411003330	150	0.013108614232209739	0.10393258426966293	0.031835205992509365	0.0552434456928839	47.57350187265918	0.0558190045307042	8	COMPLETE
9	0.09737827715355805	2020-04-03 04:39:09.600589	2020-04-03 04:39:55.233895	0.13382165397603626	29.459353150239004	256	98	0.05198170755140371	256	1.0106456221093525	0.011704119850187267	0.09737827715355805	0.0299625468164794	0.048220973782771535	48.760299625468164	0.05308754993247522	0.011704119850187267	0.09737827715355805	0.0299625468164794	0.048220973782771535	48.760299625468164	0.05308754993247522	1127963062	150	0.011704119850187267	0.09737827715355805	0.0299625468164794	0.048220973782771535	48.760299625468164	0.05308754993247522	9	COMPLETE
