number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0950374531835206	2020-03-08 12:46:39.531535	2020-03-08 12:46:53.692232	64	1	0.012341571759064073	512	0.03838260002269546	1.0217700462163974	0.0	0.0950374531835206	0.02200374531835206	0.041666666666666664	49.364700374531836	0.04348361762884709	0.0	0.0950374531835206	0.02200374531835206	0.041666666666666664	49.364700374531836	0.04348361762884709	3537177286	150	0.0	0.0950374531835206	0.02200374531835206	0.041666666666666664	49.364700374531836	0.04348361762884709	0	COMPLETE
1	0.09831460674157304	2020-03-08 12:46:53.710341	2020-03-08 12:47:09.965153	256	1	0.0011048556003008224	256	0.0020554544881801863	0.9879683582966777	0.0	0.09831460674157304	0.021067415730337078	0.04073033707865169	47.67322097378277	0.044906753677172	0.0	0.09831460674157304	0.021067415730337078	0.04073033707865169	47.67322097378277	0.044906753677172	1635990752	150	0.0	0.09831460674157304	0.021067415730337078	0.04073033707865169	47.67322097378277	0.044906753677172	1	COMPLETE
2	0.08754681647940075	2020-03-08 12:47:09.981019	2020-03-08 12:47:30.227588	64	2	0.0028251864375864614	128	0.3430415607554543	1.0063673125454382	0.0	0.08754681647940075	0.016853932584269662	0.04073033707865169	48.58380149812734	0.042775435314665676	0.0	0.08754681647940075	0.016853932584269662	0.04073033707865169	48.58380149812734	0.042775435314665676	3306543263	150	0.0	0.08754681647940075	0.016853932584269662	0.04073033707865169	48.58380149812734	0.042775435314665676	2	COMPLETE
3	0.09269662921348315	2020-03-08 12:47:30.238466	2020-03-08 12:47:49.661087	64	1	0.020559326803176764	128	0.3903822544494569	1.02198245611272	0.0	0.09269662921348315	0.017790262172284643	0.03464419475655431	49.40215355805243	0.042046345371263255	0.0	0.09269662921348315	0.017790262172284643	0.03464419475655431	49.40215355805243	0.042046345371263255	1071819093	150	0.0	0.09269662921348315	0.017790262172284643	0.03464419475655431	49.40215355805243	0.042046345371263255	3	COMPLETE
4	0.09363295880149813	2020-03-08 12:47:49.672975	2020-03-08 12:48:04.255522	256	2	0.07218854459230432	512	0.007374879015108567	1.0298793385684322	0.0	0.09363295880149813	0.025280898876404494	0.04400749063670412	49.75187265917603	0.044290299344688006	0.0	0.09363295880149813	0.025280898876404494	0.04400749063670412	49.75187265917603	0.044290299344688006	1222399456	150	0.0	0.09363295880149813	0.025280898876404494	0.04400749063670412	49.75187265917603	0.044290299344688006	4	COMPLETE
5	0.09737827715355805	2020-03-08 12:48:04.267555	2020-03-08 12:48:20.727356	128	2	0.004243578711229809	256	0.02071563727431894	1.0238313345057186	0.0	0.09737827715355805	0.021067415730337078	0.04073033707865169	49.37312734082397	0.04318163107116208	0.0	0.09737827715355805	0.021067415730337078	0.04073033707865169	49.37312734082397	0.04318163107116208	46128506	150	0.0	0.09737827715355805	0.021067415730337078	0.04073033707865169	49.37312734082397	0.04318163107116208	5	COMPLETE
6	0.08848314606741572	2020-03-08 12:48:20.739243	2020-03-08 12:48:34.916897	128	1	0.09685075607595664	512	0.14253941348745974	1.0308570846207161	0.0	0.08848314606741572	0.02294007490636704	0.03932584269662921	49.79073033707865	0.04277793242474047	0.0	0.08848314606741572	0.02294007490636704	0.03932584269662921	49.79073033707865	0.04277793242474047	1763463021	150	0.0	0.08848314606741572	0.02294007490636704	0.03932584269662921	49.79073033707865	0.04277793242474047	6	COMPLETE
7	0.08661048689138577	2020-03-08 12:48:34.928863	2020-03-08 12:49:03.061177	64	1	0.04572965916980068	512	0.022614221512845055	1.0425243089149954	0.0	0.08661048689138577	0.0149812734082397	0.0351123595505618	50.325842696629216	0.040739649940801266	0.0	0.08661048689138577	0.0149812734082397	0.0351123595505618	50.325842696629216	0.040739649940801266	49375646	250	0.0	0.08661048689138577	0.0149812734082397	0.0351123595505618	50.325842696629216	0.040739649940801266	7	COMPLETE
8	0.08426966292134831	2020-03-08 12:49:03.073310	2020-03-08 12:49:17.168111	256	2	0.0047277574219215645	512	0.05449137531035106	1.0354372664522171	0.0	0.08426966292134831	0.019662921348314606	0.03464419475655431	49.90589887640449	0.04184644945329682	0.0	0.08426966292134831	0.019662921348314606	0.03464419475655431	49.905430711610485	0.041846562213372684	3039138103	150	0.0	0.08426966292134831	0.019662921348314606	0.03464419475655431	49.9063670411985	0.0418463384685528	8	COMPLETE
9	0.10674157303370786	2020-03-08 12:49:17.178697	2020-03-08 12:49:31.400478	256	2	0.010161305448478665	512	0.2267999223179909	0.9929799045146572	0.0	0.10674157303370786	0.025280898876404494	0.04681647940074907	47.91198501872659	0.04624064114735483	0.0	0.10674157303370786	0.025280898876404494	0.04681647940074907	47.91198501872659	0.04624064114735483	2986331389	150	0.0	0.10674157303370786	0.025280898876404494	0.04681647940074907	47.91198501872659	0.04624064114735483	9	COMPLETE
10	0.08707865168539326	2020-03-08 12:49:31.418000	2020-03-08 12:49:48.210025	256	1	0.011703626153780417	256	0.18133587513300387	1.032377516849085	0.0	0.08707865168539326	0.01638576779026217	0.035580524344569285	49.81928838951311	0.041039962179131764	0.0	0.08707865168539326	0.01638576779026217	0.035580524344569285	49.81928838951311	0.041039962179131764	1042458948	150	0.0	0.08707865168539326	0.01638576779026217	0.035580524344569285	49.81928838951311	0.041039962179131764	10	COMPLETE
11	0.09316479400749064	2020-03-08 12:49:48.220914	2020-03-08 12:50:04.307930	128	1	0.02065961186447665	256	0.0020028245805370766	1.0243807753830563	0.0	0.09316479400749064	0.020131086142322098	0.03932584269662921	49.47659176029963	0.042623620605885995	0.0	0.09316479400749064	0.020131086142322098	0.03932584269662921	49.47659176029963	0.042623620605885995	2338315713	150	0.0	0.09316479400749064	0.020131086142322098	0.03932584269662921	49.47659176029963	0.042623620605885995	11	COMPLETE
12	0.08801498127340825	2020-03-08 12:50:04.318619	2020-03-08 12:50:18.419292	128	1	0.0015006753543713306	512	0.03179485568007108	1.0110920823653566	0.0	0.08801498127340825	0.0149812734082397	0.03698501872659176	48.80337078651685	0.04117284988669896	0.0	0.08801498127340825	0.0149812734082397	0.03698501872659176	48.80337078651685	0.04117284988669896	532574473	150	0.0	0.08801498127340825	0.0149812734082397	0.03698501872659176	48.80337078651685	0.04117284988669896	12	COMPLETE
13	0.09550561797752809	2020-03-08 12:50:18.431132	2020-03-08 12:50:34.547381	256	2	0.004842869075472413	256	0.0036743090409228265	1.0070861724522733	0.0	0.09550561797752809	0.024344569288389514	0.04681647940074907	48.640449438202246	0.044760412781445776	0.0	0.09550561797752809	0.024344569288389514	0.04681647940074907	48.640449438202246	0.044760412781445776	3291195055	150	0.0	0.09550561797752809	0.024344569288389514	0.04681647940074907	48.640449438202246	0.044760412781445776	13	COMPLETE
14	0.12078651685393259	2020-03-08 12:50:34.559351	2020-03-08 12:50:48.711187	128	2	0.05030687196261947	512	0.07662393222068152	0.9896372839152702	0.0	0.12078651685393259	0.030430711610486893	0.05337078651685393	47.698970037453186	0.049331754217450466	0.0	0.12078651685393259	0.030430711610486893	0.05337078651685393	47.698970037453186	0.049331754217450466	3675560999	150	0.0	0.12078651685393259	0.030430711610486893	0.05337078651685393	47.698970037453186	0.049331754217450466	14	COMPLETE
15	0.09410112359550561	2020-03-08 12:50:48.728763	2020-03-08 12:51:05.001972	256	1	0.08691449761841713	256	0.0025496763229356447	1.0041053076989754	0.0	0.09410112359550561	0.017322097378277154	0.03838951310861423	48.58801498127341	0.043069955154373785	0.0	0.09410112359550561	0.017322097378277154	0.03838951310861423	48.58801498127341	0.043069955154373785	3035318076	150	0.0	0.09410112359550561	0.017322097378277154	0.03838951310861423	48.58801498127341	0.043069955154373785	15	COMPLETE
16	0.08239700374531835	2020-03-08 12:51:05.013961	2020-03-08 12:51:19.218081	256	2	0.025589134081240132	512	0.14729181878395406	1.0417634683368162	0.0	0.08239700374531835	0.011704119850187267	0.03136704119850187	50.23361423220974	0.03895347457760283	0.0	0.08239700374531835	0.011704119850187267	0.03136704119850187	50.23361423220974	0.03895347457760283	194612373	150	0.0	0.08239700374531835	0.011704119850187267	0.03136704119850187	50.23361423220974	0.03895347457760283	16	COMPLETE
17	0.08941947565543071	2020-03-08 12:51:19.230101	2020-03-08 12:51:38.557230	128	1	0.00533575887256363	128	0.001834832697321772	1.0255879513912378	0.0	0.08941947565543071	0.020599250936329586	0.03885767790262172	49.47237827715356	0.04303373267337995	0.0	0.08941947565543071	0.020599250936329586	0.03885767790262172	49.47237827715356	0.04303373267337995	1470054758	150	0.0	0.08941947565543071	0.020599250936329586	0.03885767790262172	49.47237827715356	0.04303373267337995	17	COMPLETE
