number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11891385767790262	2020-03-07 14:07:56.660809	2020-03-07 14:08:20.854816	7.237680274141729	256	2	20	0.028243531470463667	512	0.9325610597317948	0.0	0.11891385767790262	0.02949438202247191	0.05945692883895131	44.963951310861425	0.05183520489491953	0.0	0.11891385767790262	0.02949438202247191	0.05945692883895131	44.963951310861425	0.05183520489491953	1402734733	200.0	0.0	0.11891385767790262	0.02949438202247191	0.05945692883895131	44.963951310861425	0.05183520489491953	0	COMPLETE
1	0.599250936329588	2020-03-07 14:08:20.873279	2020-03-07 14:10:33.002461	7.568069029154386	128	1	41	0.07091382990315684	256	0.28639917194229386	0.14138576779026218	0.599250936329588	0.36282771535580527	0.4653558052434457	13.753979400749063	0.2983413840403317	0.14138576779026218	0.599250936329588	0.36282771535580527	0.4653558052434457	13.75374531835206	0.29838820051973247	3383345803	500.0	0.14138576779026218	0.599250936329588	0.36282771535580527	0.4653558052434457	13.754213483146067	0.2983101730540645	1	COMPLETE
2	0.21956928838951312	2020-03-07 14:10:33.017981	2020-03-07 14:14:03.890419	8.370058615793983	256	1	91	0.0033803567266716262	512	0.746221238707126	0.005149812734082397	0.21956928838951312	0.0749063670411985	0.12359550561797752	35.99672284644195	0.08252008942340937	0.005149812734082397	0.21956928838951312	0.0749063670411985	0.12359550561797752	35.99672284644195	0.08252008942340937	4176368530		0.005149812734082397	0.21956928838951312	0.0749063670411985	0.12359550561797752	35.99672284644195	0.08252008942340937	2	COMPLETE
3	0.5065543071161048	2020-03-07 14:14:03.901192	2020-03-07 14:18:49.688178	8.441458193630684	256	1	37	0.005242406872035941	256	0.4165629872865626	0.09363295880149813	0.5065543071161048	0.28323970037453183	0.3782771535580524	20.044475655430713	0.23488965032081494	0.09363295880149813	0.5065543071161048	0.28323970037453183	0.3782771535580524	20.044475655430713	0.23488965032081494	2265923487		0.09363295880149813	0.5065543071161048	0.28323970037453183	0.3782771535580524	20.044475655430713	0.23488965032081494	3	COMPLETE
4	0.2542134831460674	2020-03-07 14:18:49.699015	2020-03-07 14:23:34.977753	8.852574945497505	256	2	95	0.053244236399996536	128	0.6776441213367891	0.05102996254681648	0.2542134831460674	0.1100187265917603	0.16151685393258428	32.66385767790262	0.12501031432684775	0.05102996254681648	0.2542134831460674	0.1100187265917603	0.16151685393258428	32.66385767790262	0.12501031432684775	2123197560	550.0	0.05102996254681648	0.2542134831460674	0.1100187265917603	0.16151685393258428	32.66385767790262	0.12501031432684775	4	COMPLETE
5	0.14700374531835206	2020-03-07 14:23:34.987891	2020-03-07 14:27:45.425971	0.5373185799762459	64	2	35	0.009193925139895776	256	0.8380422349975615	0.0023408239700374533	0.14700374531835206	0.04541198501872659	0.08333333333333333	40.41947565543071	0.0631218590718283	0.0023408239700374533	0.14700374531835206	0.04541198501872659	0.08333333333333333	40.41947565543071	0.0631218590718283	3353467262		0.0023408239700374533	0.14700374531835206	0.04541198501872659	0.08333333333333333	40.41947565543071	0.0631218590718283	5	COMPLETE
6	0.2588951310861423	2020-03-07 14:27:45.438160	2020-03-07 14:31:26.446825	9.429563925568253	128	2	28	0.042758790661659656	256	0.6738766607861575	0.0552434456928839	0.2588951310861423	0.11844569288389513	0.15870786516853932	32.47752808988764	0.12994513581133935	0.0552434456928839	0.2588951310861423	0.11844569288389513	0.15870786516853932	32.47752808988764	0.12994513581133935	3771267500	950.0	0.0552434456928839	0.2588951310861423	0.11844569288389513	0.15870786516853932	32.47752808988764	0.12994513581133935	6	COMPLETE
7	0.10440074906367042	2020-03-07 14:31:26.458352	2020-03-07 14:32:15.011018	5.112819119187914	256	2	52	0.0015306313333961063	128	0.983342007018821	0.0	0.10440074906367042	0.02294007490636704	0.04541198501872659	47.411048689138575	0.04536566822146129	0.0	0.10440074906367042	0.02294007490636704	0.04541198501872659	47.411048689138575	0.04536566822146129	1996329730	150.0	0.0	0.10440074906367042	0.02294007490636704	0.04541198501872659	47.411048689138575	0.04536566822146129	7	COMPLETE
8	0.20833333333333334	2020-03-07 14:32:15.023715	2020-03-07 14:40:17.618832	9.843196542984503	256	2	52	0.008995781020561396	128	0.7427469483770305	0.03464419475655431	0.20833333333333334	0.08848314606741572	0.125	35.85159176029963	0.10284178012500243	0.03464419475655431	0.20833333333333334	0.08848314606741572	0.125	35.85159176029963	0.10284178012500243	1732261487		0.03464419475655431	0.20833333333333334	0.08848314606741572	0.125	35.85159176029963	0.10284178012500243	8	COMPLETE
9	0.08895131086142322	2020-03-07 14:40:17.629741	2020-03-07 14:40:43.667972	1.8674112542449608	64	2	39	0.0016000671940798333	256	1.026174096910332	0.0	0.08895131086142322	0.019662921348314606	0.03838951310861423	49.453417602996254	0.042421108848903176	0.0	0.08895131086142322	0.019662921348314606	0.03838951310861423	49.453183520599254	0.04242132059236497	3733827404	150.0	0.0	0.08895131086142322	0.019662921348314606	0.03838951310861423	49.45365168539326	0.04242090333319027	9	COMPLETE
