number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0004279356384799726	2020-03-12 18:43:19.811431	2020-03-12 19:05:08.591424	3.8643956874248513	0.015758495070708242	256	45	0.07724876398060981	256	0.9908776208113573	0.00011411617026132602	0.0004279356384799726	0.00017117425539198904	0.0002567613830879836	7078.829538970672	0.000671421135726192	0.00011411617026132602	0.0004279356384799726	0.00017117425539198904	0.0002567613830879836	7078.826828711629	0.0006714216683587062	4239659035	150	0.00011411617026132602	0.0004279356384799726	0.00017117425539198904	0.0002567613830879836	7078.832249229716	0.0006714206040234497	0	COMPLETE
1	0.0005705808513066301	2020-03-12 19:05:08.637193	2020-03-12 19:41:55.531887	2.844976530324129	0.04803003004870534	128	85	0.04912508953701817	128	0.9953464869165178	0.00014264521282665753	0.0005705808513066301	0.0003138194682186466	0.0003138194682186466	7112.273807486021	0.0007335322548067525	0.00014264521282665753	0.0005705808513066301	0.0003138194682186466	0.0003138194682186466	7112.271368252881	0.0007335324101892497	1038691469	150	0.00014264521282665753	0.0005705808513066301	0.0003138194682186466	0.0003138194682186466	7112.276246719161	0.0007335320994892759	1	COMPLETE
2	0.0020826201072692	2020-03-12 19:41:55.578125	2020-03-12 19:54:53.160171	5.6409596296541515	0.0973798608122157	256	4	0.013012553463717803	512	0.9899388250060319	2.8529042565331506e-05	0.0020826201072692	2.8529042565331506e-05	0.0002567613830879836	7072.630420518088	0.0011793145673278569	2.8529042565331506e-05	0.0020826201072692	2.8529042565331506e-05	0.0002567613830879836	7072.626012781011	0.001179315762455664	1518581396	150	2.8529042565331506e-05	0.0020826201072692	2.8529042565331506e-05	0.0002567613830879836	7072.6348282551635	0.0011793133760745042	2	COMPLETE
3	0.0005991098938719617	2020-03-12 19:54:53.206275	2020-03-12 20:11:12.638622	8.494533181581794	0.04350240510108574	256	64	0.0024412809901270763	512	1.017193014527734	8.558712769599452e-05	0.0005991098938719617	0.00028529042565331506	0.0005135227661759672	7267.614258815474	0.0008159075218246945	8.558712769599452e-05	0.0005991098938719617	0.00028529042565331506	0.0005135227661759672	7267.610892388451	0.0008159090779814355	2131671688	150	8.558712769599452e-05	0.0005991098938719617	0.00028529042565331506	0.0005135227661759672	7267.617625242497	0.0008159059775078219	3	COMPLETE
4	0.0009129293620906082	2020-03-12 20:11:12.673143	2020-03-12 20:36:37.881763	3.5460872973450996	0.03508038457365657	256	97	0.0736016431386886	256	1.0255328079887824	0.00014264521282665753	0.0009129293620906082	0.0005135227661759672	0.0006846970215679561	7327.1936551409335	0.0008879035384680171	0.00014264521282665753	0.0009129293620906082	0.0005135227661759672	0.0006846970215679561	7327.191116056145	0.0008879038347541394	3574801152	150	0.00014264521282665753	0.0009129293620906082	0.0005135227661759672	0.0006846970215679561	7327.196194225722	0.0008879032425484228	4	COMPLETE
5	0.00034234851078397807	2020-03-12 20:36:37.915371	2020-03-12 20:49:11.063666	7.60292748943849	0.02179649201674493	64	48	0.001750700649927097	512	0.990922262472135	5.705808513066301e-05	0.00034234851078397807	8.558712769599452e-05	0.00017117425539198904	7079.736933698505	0.0007039911154511472	5.705808513066301e-05	0.00034234851078397807	8.558712769599452e-05	0.00017117425539198904	7079.735592833505	0.000703991285632904	1064082263	150	5.705808513066301e-05	0.00034234851078397807	8.558712769599452e-05	0.00017117425539198904	7079.738274563506	0.0007039909454720082	5	COMPLETE
6	0.0006276389364372932	2020-03-12 20:49:11.097682	2020-03-12 21:10:44.870196	3.1333316468738506	0.026470071046816486	256	39	0.015428779152961192	256	0.9691418206568966	0.00011411617026132602	0.0006276389364372932	0.00019970329795732054	0.0003708775533493096	6922.814504165241	0.000701759077528288	0.00011411617026132602	0.0006276389364372932	0.00019970329795732054	0.0003708775533493096	6922.81150861577	0.0007017593336063667	269048608	150	0.00011411617026132602	0.0006276389364372932	0.00019970329795732054	0.0003708775533493096	6922.81749971471	0.0007017588217183546	6	COMPLETE
7	0.0004564646810453041	2020-03-12 21:10:44.903744	2020-03-12 21:47:14.765530	8.251471793751993	0.02787689189711262	128	51	0.08237106681286745	128	1.0019488286102365	0.0	0.0004564646810453041	2.8529042565331506e-05	0.0003138194682186466	7158.297144242839	0.0006838606513737174	0.0	0.0004564646810453041	2.8529042565331506e-05	0.0003138194682186466	7158.2950473582105	0.0006838609493337284	2507517920	150	0.0	0.0004564646810453041	2.8529042565331506e-05	0.0003138194682186466	7158.299241127468	0.0006838603539062963	7	COMPLETE
8	0.00048499372361063563	2020-03-12 21:47:14.800378	2020-03-12 22:11:47.968166	1.3795605235982022	0.032407588330232835	256	85	0.09423528563717126	256	1.025437535483656	2.8529042565331506e-05	0.00048499372361063563	0.00022823234052265205	0.0002567613830879836	7328.6883772680585	0.0006040825924926732	2.8529042565331506e-05	0.00048499372361063563	0.00022823234052265205	0.0002567613830879836	7328.685067899121	0.0006040829231400876	542602519	150	2.8529042565331506e-05	0.00048499372361063563	0.00022823234052265205	0.0002567613830879836	7328.691686636997	0.0006040822621942796	8	COMPLETE
9	0.0006276389364372932	2020-03-12 22:11:48.005072	2020-03-12 22:33:23.920656	8.013667286016965	0.03639997044488187	128	100	0.033356545410547285	256	1.0224801446385219	5.705808513066301e-05	0.0006276389364372932	0.00017117425539198904	0.0003138194682186466	7308.772623530755	0.0007513930669559278	5.705808513066301e-05	0.0006276389364372932	0.00017117425539198904	0.0003138194682186466	7308.7705409106475	0.0007513934843253138	2487234426	150	5.705808513066301e-05	0.0006276389364372932	0.00017117425539198904	0.0003138194682186466	7308.774706150862	0.0007513926504693181	9	COMPLETE
10	0.0005420518087412986	2020-03-12 22:33:23.958501	2020-03-12 22:48:03.299761	9.202154433494663	0.019612942642737267	256	40	0.009523263063493518	512	1.0216728198423874	2.8529042565331506e-05	0.0005420518087412986	0.0002567613830879836	0.0003708775533493096	7303.115029099624	0.0006028933272992236	2.8529042565331506e-05	0.0005420518087412986	0.0002567613830879836	0.0003708775533493096	7303.111976492069	0.0006028936348020583	2824717392	150	2.8529042565331506e-05	0.0005420518087412986	0.0002567613830879836	0.0003708775533493096	7303.118081707178	0.0006028930202438581	10	COMPLETE
11	0.0004564646810453041	2020-03-12 22:48:03.341033	2020-03-12 23:24:43.547630	4.154566239948619	0.029795950920608102	256	19	0.0013956947877245022	128	0.9942082064612328	0.0	0.0004564646810453041	0.00011411617026132602	0.00014264521282665753	7101.744722127125	0.000571334802086984	0.0	0.0004564646810453041	0.00011411617026132602	0.00014264521282665753	7101.741926280954	0.000571335363154499	3492502481	150	0.0	0.0004564646810453041	0.00011411617026132602	0.00014264521282665753	7101.747517973296	0.0005713342422532863	11	COMPLETE
12	0.0004564646810453041	2020-03-12 23:24:43.584646	2020-03-12 23:37:16.068917	9.535741832525487	0.0350868309493104	64	38	0.001815936531996307	512	0.9881273321053899	2.8529042565331506e-05	0.0004564646810453041	0.00014264521282665753	0.00014264521282665753	7059.021082962456	0.0007578429520693302	2.8529042565331506e-05	0.0004564646810453041	0.00014264521282665753	0.00014264521282665753	7059.0197420974555	0.0007578430337147181	948936907	150	2.8529042565331506e-05	0.0004564646810453041	0.00014264521282665753	0.00014264521282665753	7059.022423827457	0.0007578428704720738	12	COMPLETE
13	0.0006846970215679561	2020-03-12 23:37:16.105481	2020-03-13 00:13:46.534802	8.458636097883327	0.09239622952883396	128	55	0.047020929419610946	128	1.01078867207325	2.8529042565331506e-05	0.0006846970215679561	0.00014264521282665753	0.0003994065959146411	7224.728788656853	0.0006559220967378125	2.8529042565331506e-05	0.0006846970215679561	0.00014264521282665753	0.0003994065959146411	7224.725921488075	0.0006559223553433406	1861019615	150	2.8529042565331506e-05	0.0006846970215679561	0.00014264521282665753	0.0003994065959146411	7224.731655825631	0.0006559218383482692	13	COMPLETE
14	0.0004279356384799726	2020-03-13 00:13:46.573438	2020-03-13 00:26:10.002414	9.74799739428876	0.06504574766104176	128	2	0.03428188981740141	512	0.9908047943744283	8.558712769599452e-05	0.0004279356384799726	0.00011411617026132602	0.00019970329795732054	7079.041252995549	0.0005914808637432177	8.558712769599452e-05	0.0004279356384799726	0.00011411617026132602	0.00019970329795732054	7079.0391418464	0.0005914809844056089	3936021236	150	8.558712769599452e-05	0.0004279356384799726	0.00011411617026132602	0.00019970329795732054	7079.043364144699	0.0005914807431622767	14	COMPLETE
15	0.0003994065959146411	2020-03-13 00:26:10.067763	2020-03-13 00:51:16.794303	5.732186727625233	0.06761062928752096	256	93	0.008214073848099624	256	1.0405467957755428	0.00011411617026132602	0.0003994065959146411	0.00019970329795732054	0.0002567613830879836	7438.538300239644	0.000673393245250023	0.00011411617026132602	0.0003994065959146411	0.00019970329795732054	0.0002567613830879836	7438.535461599909	0.0006734010688863516	3732402023	150	0.00011411617026132602	0.0003994065959146411	0.00019970329795732054	0.0002567613830879836	7438.541138879379	0.0006733855951114157	15	COMPLETE
16	0.0005420518087412986	2020-03-13 00:51:16.831998	2020-03-13 01:27:16.445796	6.2586746610805895	0.034702142130198496	64	50	0.004298947606908302	128	1.0191112608567487	2.8529042565331506e-05	0.0005420518087412986	0.00017117425539198904	0.0002567613830879836	7283.976891475522	0.0005775392894777892	2.8529042565331506e-05	0.0005420518087412986	0.00017117425539198904	0.0002567613830879836	7283.975265320096	0.0005775394073386205	3751453812	150	2.8529042565331506e-05	0.0005420518087412986	0.00017117425539198904	0.0002567613830879836	7283.978517630948	0.0005775391716858646	16	COMPLETE
17	0.0013123359580052493	2020-03-13 01:27:16.485237	2020-03-13 01:48:52.608059	7.220358193119828	0.024404046492865296	256	40	0.008880943258244617	256	1.0164707576154188	0.0008558712769599452	0.0013123359580052493	0.0009414584046559398	0.0010270455323519343	7265.31995321237	0.0014534764470909393	0.0008558712769599452	0.0013123359580052493	0.0009414584046559398	0.0010270455323519343	7265.316786488645	0.001453476654576421	3614780848	150	0.0008558712769599452	0.0013123359580052493	0.0009414584046559398	0.0010270455323519343	7265.323119936095	0.0014534762397366897	17	COMPLETE
18	0.0005135227661759672	2020-03-13 01:48:52.646924	2020-03-13 02:09:12.405204	4.5360037509722035	0.019111964596526722	128	9	0.0015862747951413646	256	0.9963001496649486	0.00014264521282665753	0.0005135227661759672	0.00017117425539198904	0.0002567613830879836	7117.19038856556	0.0008374578503652759	0.00014264521282665753	0.0005135227661759672	0.00017117425539198904	0.0002567613830879836	7117.188434326144	0.0008374579385564149	2378889806	150	0.00014264521282665753	0.0005135227661759672	0.00017117425539198904	0.0002567613830879836	7117.192342804976	0.0008374577622113116	18	COMPLETE
19	0.00034234851078397807	2020-03-13 02:09:12.443828	2020-03-13 02:27:50.576937	3.1985317388491055	0.011388879558847476	256	97	0.028173531283505037	512	1.0163663204696969	2.8529042565331506e-05	0.00034234851078397807	0.00011411617026132602	0.00022823234052265205	7261.48209802579	0.0005534472112008269	2.8529042565331506e-05	0.00034234851078397807	0.00011411617026132602	0.00022823234052265205	7261.479002624672	0.0005534474536226147	871797639	150	2.8529042565331506e-05	0.00034234851078397807	0.00011411617026132602	0.00022823234052265205	7261.485193426908	0.0005534469690035586	19	COMPLETE
20	0.0006561679790026247	2020-03-13 02:27:50.628003	2020-03-13 02:48:34.989355	6.103628749831948	0.059206520601408553	128	36	0.027220686835868906	256	1.013743786816632	0.0	0.0006561679790026247	5.705808513066301e-05	0.0002567613830879836	7245.368281410476	0.0005989411705003318	0.0	0.0006561679790026247	5.705808513066301e-05	0.0002567613830879836	7245.365942028986	0.000598941439966075	1255348384	150	0.0	0.0006561679790026247	5.705808513066301e-05	0.0002567613830879836	7245.370620791966	0.0005989409014159645	20	COMPLETE
21	0.0005135227661759672	2020-03-13 02:48:35.028718	2020-03-13 03:19:12.548139	2.538936173883835	0.07068617929515181	128	2	0.03776040783202425	128	1.0106248994429983	0.0	0.0005135227661759672	0.00017117425539198904	0.00022823234052265205	7221.212912244665	0.0007774820789769636	0.0	0.0005135227661759672	0.00017117425539198904	0.00022823234052265205	7221.210801095515	0.0007774847544325239	684688085	150	0.0	0.0005135227661759672	0.00017117425539198904	0.00022823234052265205	7221.215023393815	0.0007774794275933524	21	COMPLETE
22	0.0004564646810453041	2020-03-13 03:19:12.586516	2020-03-13 03:55:38.960117	1.5394254729951289	0.012465049003503745	128	39	0.0016302225650744772	128	1.0069138656803944	0.0	0.0004564646810453041	5.705808513066301e-05	5.705808513066301e-05	7194.914612575602	0.0005479380121613896	0.0	0.0004564646810453041	5.705808513066301e-05	5.705808513066301e-05	7194.912672600707	0.000547938181490353	1836282685	150	0.0	0.0004564646810453041	5.705808513066301e-05	5.705808513066301e-05	7194.916552550497	0.0005479378430320685	22	COMPLETE
23	0.0005135227661759672	2020-03-13 03:55:38.998817	2020-03-13 04:08:41.183053	2.247125328118659	0.02935820520590865	64	96	0.004392493977030962	512	0.9805333195231198	0.00011411617026132602	0.0005135227661759672	0.00011411617026132602	0.0002567613830879836	7003.318070295561	0.0007082994123531715	0.00011411617026132602	0.0005135227661759672	0.00011411617026132602	0.0002567613830879836	7003.316158849709	0.000708299738525382	649782175	150	0.00011411617026132602	0.0005135227661759672	0.00011411617026132602	0.0002567613830879836	7003.319981741412	0.0007082990867942789	23	COMPLETE
24	0.00017117425539198904	2020-03-13 04:08:41.222511	2020-03-13 04:21:28.565372	3.286451461297088	0.022995100833783682	64	74	0.06855584304620294	512	0.9958896606797633	0.0	0.00017117425539198904	5.705808513066301e-05	0.00011411617026132602	7117.071208490243	0.0005029357005642852	0.0	0.00017117425539198904	5.705808513066301e-05	0.00011411617026132602	7117.069782038115	0.0005029358207256489	4183339002	150	0.0	0.00017117425539198904	5.705808513066301e-05	0.00011411617026132602	7117.072634942371	0.0005029355804781335	24	COMPLETE
25	0.0007417551066986192	2020-03-13 04:21:28.605336	2020-03-13 04:39:53.479381	5.5397307402493965	0.01641251747086266	256	94	0.010816882137832374	512	0.9845244920460663	2.8529042565331506e-05	0.0007417551066986192	0.00017117425539198904	0.0003138194682186466	7033.633259157823	0.0006300472596706289	2.8529042565331506e-05	0.0007417551066986192	0.00017117425539198904	0.0003138194682186466	7033.630777131119	0.000630047708111671	700784451	150	2.8529042565331506e-05	0.0007417551066986192	0.00017117425539198904	0.0003138194682186466	7033.635741184526	0.0006300468118918339	25	COMPLETE
26	0.0008558712769599452	2020-03-13 04:39:53.519482	2020-03-13 05:01:17.356963	3.8023879656821036	0.014490601680686981	128	91	0.0662505851529254	256	1.0173055931143256	0.00017117425539198904	0.0008558712769599452	0.00034234851078397807	0.0004564646810453041	7269.185253337898	0.0007629555354482428	0.00017117425539198904	0.0008558712769599452	0.00034234851078397807	0.0004564646810453041	7269.18327056944	0.0007629559748122413	78289660	150	0.00017117425539198904	0.0008558712769599452	0.00034234851078397807	0.0004564646810453041	7269.187236106356	0.0007629550977545764	26	COMPLETE
27	0.0006276389364372932	2020-03-13 05:01:17.395844	2020-03-13 05:14:18.250375	1.0750366592738674	0.09446857506178828	128	40	0.06874942285759485	512	1.0196232448289797	2.8529042565331506e-05	0.0006276389364372932	0.0002567613830879836	0.00034234851078397807	7288.660818212941	0.0006741578989004682	2.8529042565331506e-05	0.0006276389364372932	0.0002567613830879836	0.00034234851078397807	7288.656795617939	0.0006741597412676266	1082267337	150	2.8529042565331506e-05	0.0006276389364372932	0.0002567613830879836	0.00034234851078397807	7288.664840807943	0.0006741560692383936	27	COMPLETE
28	0.0008558712769599452	2020-03-13 05:14:18.289311	2020-03-13 05:34:58.094493	4.786844521583161	0.015756544033792005	64	94	0.010637871009186917	256	0.9972301704322085	2.8529042565331506e-05	0.0008558712769599452	5.705808513066301e-05	0.00034234851078397807	7125.889806573092	0.0006863489238549924	2.8529042565331506e-05	0.0008558712769599452	5.705808513066301e-05	0.00034234851078397807	7125.888052036974	0.0006863490875916049	2563687149	150	2.8529042565331506e-05	0.0008558712769599452	5.705808513066301e-05	0.00034234851078397807	7125.891561109209	0.0006863487602266166	28	COMPLETE
