number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
13	0.43307365439093487	2020-04-27 03:34:14.412996	2020-04-27 04:05:41.935384	0.18031919272162858	11.170125959984535	2.3281203913807085	0.027102259974823205	256	43	0.003794302878790927	128	0.4167966836131501	0.22556657223796034	0.43307365439093487	0.35640934844192634	0.39660056657223797	8447.944050991502	0.3021392121160334	0.22556657223796034	0.43307365439093487	0.35640934844192634	0.39660056657223797	8447.934844192634	0.3021392128568406	1660257962	200	0.22556657223796034	0.43307365439093487	0.35640934844192634	0.39660056657223797	8447.953257790368	0.30213921137656696	13	COMPLETE
14	0.013810198300283285	2020-04-27 04:05:41.972889	2020-04-27 04:20:33.667497	0.7201212357862781	29.1723577274446	2.619076407581316	0.01117837917151853	64	40	0.0690292364830116	256	0.4490789374550504	0.0035410764872521247	0.013810198300283285	0.006550991501416431	0.009383852691218131	9102.375265580737	0.008251886422635555	0.0035410764872521247	0.013810198300283285	0.006550991501416431	0.009383852691218131	9102.368980169971	0.008251886639585296	2924565210	200	0.0035410764872521247	0.013810198300283285	0.006550991501416431	0.009383852691218131	9102.381550991502	0.008251886205802788	14	COMPLETE
15	0.4035056657223796	2020-04-27 04:20:33.705538	2020-04-27 04:48:22.422387	0.415655608490501	27.853738014173715	8.478041891243404	0.024180256261542556	64	35	0.02988492622316623	512	0.4218517033802892	0.227514164305949	0.4035056657223796	0.3546388101983003	0.3829674220963173	8550.22848796034	0.29787706586147045	0.227514164305949	0.4035056657223796	0.3546388101983003	0.3829674220963173	8550.222556657223	0.29787706655621743	4075020617	550	0.227514164305949	0.4035056657223796	0.3546388101983003	0.3829674220963173	8550.234419263455	0.2978770651683111	15	COMPLETE
16	0.40492209631728043	2020-04-27 04:48:22.461222	2020-04-27 05:38:03.979147	0.7703373177650212	21.863472485014576	5.823895939775599	0.059152786987796864	64	94	0.01250920937404157	128	0.414631177533795	0.21990084985835695	0.40492209631728043	0.3495042492917847	0.37747875354107646	8403.944936260623	0.29195632168384306	0.21990084985835695	0.40492209631728043	0.3495042492917847	0.37747875354107646	8403.94033286119	0.2919563254451542	3750775137	300	0.21990084985835695	0.40492209631728043	0.3495042492917847	0.37747875354107646	8403.949539660056	0.29195631794571114	16	COMPLETE
17	0.3640226628895184	2020-04-27 05:38:04.017201	2020-04-27 06:28:47.228615	0.28061141965997294	27.318989945102338	2.7630944815639515	0.08580083334381247	128	85	0.029192086088748	128	0.41334577641601744	0.17758498583569404	0.3640226628895184	0.2862960339943343	0.3209985835694051	8378.016908640227	0.24490818162814748	0.17758498583569404	0.3640226628895184	0.2862960339943343	0.3209985835694051	8378.010623229462	0.2449081817551946	2860410936	300	0.17758498583569404	0.3640226628895184	0.2862960339943343	0.3209985835694051	8378.023194050991	0.24490818150114757	17	COMPLETE
18	0.4601628895184136	2020-04-27 06:28:47.267710	2020-04-27 07:02:59.313290	0.36973518255018506	2.090550639512779	6.736130136854722	0.03218166149891861	256	54	0.0010794035008611683	128	0.3078752553684423	0.233356940509915	0.4601628895184136	0.3649079320113314	0.41094192634560905	6240.939447592068	0.31402778474007026	0.233356940509915	0.4601628895184136	0.3649079320113314	0.41094192634560905	6240.925283286119	0.3140300760563741	2413629053	200	0.233356940509915	0.4601628895184136	0.3649079320113314	0.41094192634560905	6240.953611898017	0.31402581792377454	18	COMPLETE
19	0.4256373937677054	2020-04-27 07:02:59.352428	2020-04-27 07:23:06.542304	0.6999000678946379	8.775480491995836	7.147092564265327	0.014480699835577137	128	15	0.0020990919333070844	512	0.39404095738126393	0.21724504249291784	0.4256373937677054	0.35003541076487255	0.39412181303116145	7987.178647308782	0.29554674098203965	0.21724504249291784	0.4256373937677054	0.35003541076487255	0.39412181303116145	7987.17492917847	0.29554674113588225	742140177	400	0.21724504249291784	0.4256373937677054	0.35003541076487255	0.39412181303116145	7987.182365439094	0.29554674082831495	19	COMPLETE
20	0.2669971671388102	2020-04-27 07:23:06.580067	2020-04-27 07:32:02.416532	0.5946490179076905	1.4518135797724017	4.476717743765458	0.05574055412387141	128	34	0.023916581751958477	512	0.4022020322319853	0.12252124645892351	0.2669971671388102	0.19493626062322947	0.22556657223796034	8153.043112606232	0.17263472544993447	0.12252124645892351	0.2669971671388102	0.19493626062322947	0.22556657223796034	8153.028682719547	0.1726350053161716	1395306114	200	0.12252124645892351	0.2669971671388102	0.19493626062322947	0.22556657223796034	8153.0575424929175	0.17263445786483422	20	COMPLETE
21	0.4040368271954674	2020-04-27 07:32:02.455300	2020-04-27 08:00:53.737400	0.2087398980092857	13.159738591402848	9.579272703955654	0.029092081943440148	256	91	0.08932912085881199	512	0.4039028154218738	0.19670679886685552	0.4040368271954674	0.3348087818696884	0.3696883852691218	8186.517970963173	0.276193879878297	0.19670679886685552	0.4040368271954674	0.3348087818696884	0.3696883852691218	8186.5136331444755	0.2761938816091374	2618765398	400	0.19670679886685552	0.4040368271954674	0.3348087818696884	0.3696883852691218	8186.5223087818695	0.2761938781539118	21	COMPLETE
22	0.3829674220963173	2020-04-27 08:00:53.775444	2020-04-27 08:48:51.100561	0.21269242084004578	22.564712943928082	6.424097571086029	0.0403615667993611	64	82	0.05842328001766355	256	0.4167681483288001	0.18980169971671387	0.3829674220963173	0.3064801699716714	0.34189093484419264	8447.65669263456	0.25920129531329417	0.18980169971671387	0.3829674220963173	0.3064801699716714	0.34189093484419264	8447.652443342777	0.2592012954454639	4170782559	500	0.18980169971671387	0.3829674220963173	0.3064801699716714	0.34189093484419264	8447.660941926346	0.25920129518119495	22	COMPLETE
23	0.4093484419263456	2020-04-27 08:48:51.138101	2020-04-27 09:10:49.570384	0.890315534094854	17.972134528341424	6.537146138482461	0.0546404399266364	128	57	0.03663677012732065	256	0.41465071601642167	0.21051699716713881	0.4093484419263456	0.3443696883852691	0.37623937677053826	8404.37376062323	0.2867661356919517	0.21051699716713881	0.4093484419263456	0.3443696883852691	0.37623937677053826	8404.370750708214	0.28676613654824307	183603688	250	0.21051699716713881	0.4093484419263456	0.3443696883852691	0.37623937677053826	8404.376770538243	0.2867661348375192	23	COMPLETE
24	0.34277620396600567	2020-04-27 09:10:49.609591	2020-04-27 09:20:07.696638	0.5171999981100338	1.648900586958244	3.2609395389572216	0.031596427620672995	64	75	0.020691287214397378	512	0.39973490849498666	0.1565155807365439	0.34277620396600567	0.2638101983002833	0.3052407932011331	8102.946883852691	0.22442317916094418	0.1565155807365439	0.34277620396600567	0.2638101983002833	0.30541784702549574	8102.941926345609	0.2244264042234465	428480126	200	0.1565155807365439	0.34277620396600567	0.2638101983002833	0.3052407932011331	8102.951841359773	0.22442049066527517	24	COMPLETE
25	0.08622521246458924	2020-04-27 09:20:07.735747	2020-04-27 09:40:25.010682	0.46131287053562453	28.61377039062895	1.0620684923582644	0.01030945889557566	128	45	0.024278246869527332	256	0.402928086793249	0.022485835694050993	0.08622521246458924	0.0426699716713881	0.05736543909348442	8166.996193342776	0.04477880692056529	0.022485835694050993	0.08622521246458924	0.0426699716713881	0.05736543909348442	8166.990793201133	0.0447788442394464	3724981641	250	0.022485835694050993	0.08622521246458924	0.0426699716713881	0.05736543909348442	8167.00159348442	0.04477877033292842	25	COMPLETE
26	0.4089943342776204	2020-04-27 09:40:25.052415	2020-04-27 09:51:36.777063	0.8223106917471332	26.969211645375374	7.157645196579524	0.026922596870503576	64	17	0.004763410429612253	512	0.3921084017671181	0.21954674220963172	0.4089943342776204	0.36225212464589235	0.38703966005665724	7946.515757790368	0.2968524784523948	0.21954674220963172	0.4089943342776204	0.36225212464589235	0.38703966005665724	7946.510446175637	0.2968524788262631	1560092011	250	0.21954674220963172	0.4089943342776204	0.36225212464589235	0.38703966005665724	7946.521069405099	0.2968524780791998	26	COMPLETE
27	0.425814447592068	2020-04-27 09:51:36.820670	2020-04-27 10:29:33.478234	0.42977867805461034	9.243360016563713	6.3403172058730854	0.04377501996852043	256	86	0.06020730169798038	256	0.40536299013304933	0.18537535410764872	0.425814447592068	0.3356940509915014	0.38243626062322944	8216.380577195467	0.27399464496841036	0.18537535410764872	0.425814447592068	0.3356940509915014	0.38243626062322944	8216.374114730877	0.27399465348917806	668887004	350	0.18537535410764872	0.425814447592068	0.3356940509915014	0.38243626062322944	8216.387039660056	0.2739946365027856	27	COMPLETE
28	0.4229815864022663	2020-04-27 10:29:33.516804	2020-04-27 11:00:03.807027	0.906115883441939	11.043989447723272	5.279629053722078	0.010939798037707006	128	69	0.010900128247918073	128	0.4177007915640956	0.2469900849858357	0.4229815864022663	0.3654390934844193	0.3944759206798867	8466.342245042493	0.3145296256977715	0.2469900849858357	0.4229815864022663	0.3654390934844193	0.3944759206798867	8466.339058073654	0.31452962650306904	3518668029	200	0.2469900849858357	0.4229815864022663	0.3654390934844193	0.3944759206798867	8466.34543201133	0.3145296248945499	28	COMPLETE
29	0.3764164305949009	2020-04-27 11:00:03.845547	2020-04-27 11:36:19.914928	0.19629805184394342	26.448268867438802	3.904686005783662	0.09272819763303318	64	25	0.01453125596203622	128	0.4050196403045306	0.20007082152974504	0.3764164305949009	0.313385269121813	0.3440155807365439	8209.300814447592	0.2665860166764944	0.20007082152974504	0.3764164305949009	0.313385269121813	0.3440155807365439	8209.294617563739	0.26658601676761906	1399050498	250	0.20007082152974504	0.3764164305949009	0.313385269121813	0.3440155807365439	8209.307011331444	0.2665860165853985	29	COMPLETE
30	0.4382082152974504	2020-04-27 11:36:19.953365	2020-04-27 12:55:48.306838	0.8779083182663417	12.819828673900208	2.884202399809477	0.01765888951511339	128	25	0.0010938015315310307	256	0.35881900384395254	0.2726628895184136	0.4382082152974504	0.38827903682719545	0.409171388101983	7272.474327195468	0.33703924194220075	0.2726628895184136	0.4382082152974504	0.38827903682719545	0.409171388101983	7272.470254957507	0.33703924309126854	138592044	850	0.2726628895184136	0.4382082152974504	0.38827903682719545	0.409171388101983	7272.4783994334275	0.33703924079671654	30	COMPLETE
31	0.4351983002832861	2020-04-27 12:55:48.346613	2020-04-27 13:27:17.072021	0.8846152626039981	10.726481929475597	8.499288468833937	0.09749585557871791	256	46	0.008998813033498169	128	0.4105160642366179	0.21494334277620397	0.4351983002832861	0.3551699716713881	0.39624645892351273	8320.751062322946	0.2971014973096617	0.21494334277620397	0.4351983002832861	0.3551699716713881	0.39624645892351273	8320.743980169971	0.2971015154628515	1802466677	200	0.21494334277620397	0.4351983002832861	0.3551699716713881	0.39624645892351273	8320.75814447592	0.2971014794092864	31	COMPLETE
32	0.43130311614730876	2020-04-27 13:27:17.110140	2020-04-27 13:57:47.785864	0.9481060343399258	9.166351758975322	5.569621491567487	0.023009963307485434	128	67	0.007517343451173458	128	0.4141361849445168	0.21122521246458922	0.43130311614730876	0.3502124645892351	0.3937677053824363	8394.416076487252	0.29262485466021604	0.21122521246458922	0.43130311614730876	0.3502124645892351	0.3937677053824363	8394.411650141643	0.29262485479967326	3443339079	200	0.21122521246458922	0.43130311614730876	0.3502124645892351	0.3937677053824363	8394.420502832862	0.2926248545208305	32	COMPLETE
33	0.41749291784702547	2020-04-27 13:57:47.824378	2020-04-27 14:26:12.209453	0.6550777839273051	15.716430210722127	2.0312578154837646	0.013510556497214698	256	4	0.005238516583625824	128	0.4289735243486055	0.24645892351274787	0.41749291784702547	0.36207507082152973	0.38827903682719545	8695.064447592067	0.3132093137346186	0.24645892351274787	0.41749291784702547	0.36207507082152973	0.38827903682719545	8695.057542492917	0.3132093370036246	4137981827	200	0.24645892351274787	0.41749291784702547	0.36207507082152973	0.38827903682719545	8695.071352691219	0.3132092908287018	33	COMPLETE
34	0.41253541076487255	2020-04-27 14:26:12.247496	2020-04-27 15:06:49.614725	0.9360153637540312	21.11139727373239	9.14346808842349	0.06536619925345345	128	61	0.004555288545843387	128	0.4300031804532892	0.2659348441926346	0.41253541076487255	0.3718130311614731	0.3923512747875354	8714.903948300283	0.3249014282448855	0.2659348441926346	0.41253541076487255	0.3718130311614731	0.3923512747875354	8714.90014164306	0.32490142834527014	1365482893	250	0.2659348441926346	0.41253541076487255	0.3718130311614731	0.3923512747875354	8714.907754957507	0.3249014281445402	34	COMPLETE
35	0.3781869688385269	2020-04-27 15:06:49.653209	2020-04-27 15:26:02.154304	0.31436924008995465	21.79397995208029	1.0601560415967193	0.028588618507843024	256	82	0.009135846089294113	256	0.4272494063228401	0.1843130311614731	0.3781869688385269	0.313385269121813	0.34543201133144474	8659.090297450424	0.25939427870773746	0.1843130311614731	0.3781869688385269	0.313385269121813	0.34543201133144474	8659.084454674221	0.25939428012230314	926170088	200	0.1843130311614731	0.3781869688385269	0.313385269121813	0.34543201133144474	8659.09614022663	0.25939427729620806	35	COMPLETE
36	0.4297096317280453	2020-04-27 15:26:02.192509	2020-04-27 16:23:06.257602	0.4832232808740689	24.326126199515095	8.300867992047099	0.010429271897551754	256	80	0.006838273277143109	128	0.4283433422639745	0.2696529745042493	0.4297096317280453	0.3881019830028329	0.4086402266288952	8681.700690509915	0.3351715414335275	0.2696529745042493	0.4297096317280453	0.3881019830028329	0.4086402266288952	8681.696175637393	0.3351715426103816	3383616605	300	0.2696529745042493	0.4297096317280453	0.3881019830028329	0.4086402266288952	8681.705205382435	0.33517154025987933	36	COMPLETE
37	0.36242917847025496	2020-04-27 16:23:06.295124	2020-04-27 17:36:16.941982	0.4699871631184047	23.376208976267453	9.416396800356006	0.015061088493647675	64	2	0.05420527206442923	128	0.3950638783902962	0.1761685552407932	0.36242917847025496	0.295856940509915	0.3264872521246459	8007.471671388102	0.24607265860212474	0.1761685552407932	0.36242917847025496	0.295856940509915	0.3264872521246459	8007.468661473088	0.24607265870328063	535154762	500	0.1761685552407932	0.36242917847025496	0.295856940509915	0.3264872521246459	8007.474681303116	0.2460726585010458	37	COMPLETE
38	0.4068696883852691	2020-04-27 17:36:16.980688	2020-04-27 18:01:20.898753	0.6625275869147711	29.59894911076195	2.56686107220854	0.01873458441477514	64	42	0.00969253551343971	512	0.3997318604772981	0.22893059490084985	0.4068696883852691	0.35428470254957506	0.38208215297450426	8101.863845609065	0.298636391848655	0.22893059490084985	0.4068696883852691	0.35428470254957506	0.38208215297450426	8101.85959631728	0.29863639238148254	1259505327	500	0.22893059490084985	0.4068696883852691	0.35428470254957506	0.38208215297450426	8101.868094900849	0.2986363913167475	38	COMPLETE
39	0.4252832861189802	2020-04-27 18:01:20.939378	2020-04-27 18:35:27.842009	0.2514338616935132	19.16734959848126	8.751236072777257	0.08239742653553098	256	15	0.0013965853795792314	512	0.4220754534550034	0.2415014164305949	0.4252832861189802	0.37836402266288954	0.4040368271954674	8553.56134915014	0.31631666040423695	0.2415014164305949	0.4252832861189802	0.37836402266288954	0.4040368271954674	8553.551168555241	0.316316662176183	4246968529	600	0.2415014164305949	0.4252832861189802	0.37836402266288954	0.4040368271954674	8553.571529745042	0.31631665863568614	39	COMPLETE
40	0.36207507082152973	2020-04-27 18:35:27.879702	2020-04-27 19:32:06.710849	0.8977256448889612	24.44345845372222	6.0175710932219335	0.023315077617096627	64	1	0.017759267626288183	128	0.41386102195627816	0.19192634560906516	0.36207507082152973	0.2978045325779037	0.32790368271954673	8388.577726628895	0.25573749427687364	0.19192634560906516	0.36207507082152973	0.2978045325779037	0.32790368271954673	8388.574008498583	0.255737502487578	2641647795	400	0.19192634560906516	0.36207507082152973	0.2978045325779037	0.32790368271954673	8388.581444759207	0.2557374861437799	40	COMPLETE
41	0.4506019830028329	2020-04-27 19:32:06.751110	2020-04-27 20:46:17.463836	0.7624793165553545	13.033591588978615	2.8934422118474643	0.017520285748886893	128	6	0.0011130193636157233	256	0.3682090331136337	0.26575779036827196	0.4506019830028329	0.38703966005665724	0.4178470254957507	7460.2363668555245	0.3355053115972749	0.26575779036827196	0.4506019830028329	0.38703966005665724	0.4178470254957507	7460.232294617564	0.3355053117403287	1798178743	800	0.26575779036827196	0.4506019830028329	0.38703966005665724	0.4178470254957507	7460.240439093484	0.3355053114543135	41	COMPLETE
42	0.039128895184135974	2020-04-27 20:46:17.501872	2020-04-27 21:02:30.140359	0.19475805424805723	26.33654172917823	1.651466599517074	0.013779056062506493	64	90	0.034957921124749956	256	0.404691635143079	0.009915014164305949	0.039128895184135974	0.018944759206798868	0.026026912181303118	8202.795502832862	0.023149156007040008	0.009915014164305949	0.039128895184135974	0.018944759206798868	0.026026912181303118	8202.791253541076	0.023149156983535743	1056255397	200	0.009915014164305949	0.039128895184135974	0.018944759206798868	0.026026912181303118	8202.799752124645	0.023149155032844503	42	COMPLETE
43	0.4114730878186969	2020-04-27 21:02:30.177724	2020-04-27 21:16:54.401040	0.5759102654148704	20.715560626332245	3.492294112976542	0.06621888232553826	128	8	0.009780192329061802	512	0.41995199681728584	0.23247167138810199	0.4114730878186969	0.3548158640226629	0.3843838526912181	8511.536384560906	0.3016621868023581	0.23247167138810199	0.4114730878186969	0.3548158640226629	0.3843838526912181	8511.531515580737	0.3016621873442876	1926010022	300	0.23247167138810199	0.4114730878186969	0.3548158640226629	0.3843838526912181	8511.541253541076	0.30166218626105434	43	COMPLETE
44	0.436614730878187	2020-04-27 21:16:54.438736	2020-04-27 21:43:27.870102	0.5765893541357219	7.148464229713464	4.278688401436357	0.015058100115042014	256	63	0.0054692702112918035	512	0.38363577545418603	0.20662181303116148	0.436614730878187	0.34578611898017	0.3946529745042493	7776.451044617564	0.29027240884948174	0.20662181303116148	0.436614730878187	0.34578611898017	0.3946529745042493	7776.443342776204	0.2902724098426651	1133248690	400	0.20662181303116148	0.436614730878187	0.34578611898017	0.3946529745042493	7776.458746458923	0.29027240785869274	44	COMPLETE
