number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.020131086142322098	2020-05-12 09:52:51.059942	2020-05-12 09:54:59.080571	0.8236266827727876	21.18126814649138	64	1	94	128	1.379677289005104	0.0	0.020131086142322098	0.004213483146067416	0.006554307116104869	66.56741573033707	0.022195810002590657	0.0	0.020131086142322098	0.004213483146067416	0.006554307116104869	66.56741573033707	0.022195810002590657	88183563	150	0.0	0.020131086142322098	0.004213483146067416	0.006554307116104869	66.56741573033707	0.022195810002590657	0	COMPLETE
1	0.006554307116104869	2020-05-12 09:54:59.098981	2020-05-12 09:55:37.264331	0.2504750080059651	8.931828140582814	64	2	18	512	1.6062814512077286	0.0	0.006554307116104869	0.0	0.0014044943820224719	77.51638576779027	0.014587698063604966	0.0	0.006554307116104869	0.0	0.0014044943820224719	77.51638576779027	0.014587698063604966	3087909559	150	0.0	0.006554307116104869	0.0	0.0014044943820224719	77.51638576779027	0.014587698063604966	1	COMPLETE
2	0.0	2020-05-12 09:55:37.276497	2020-05-12 09:57:43.931167	0.9685990611121639	17.518716596196374	128	2	83	128	1.6522213201621052	0.0	0.0	0.0	0.0	79.70973782771536	0.012835592993698606	0.0	0.0	0.0	0.0	79.70973782771536	0.012835592993698606	623818427	150	0.0	0.0	0.0	0.0	79.70973782771536	0.012835592993698606	2	COMPLETE
3	0.0	2020-05-12 09:57:43.943205	2020-05-12 09:58:22.406620	0.8965626800113766	16.72075400011285	128	2	22	512	1.6458612069878238	0.0	0.0	0.0	0.0	79.42720037453184	0.012897846714162923	0.0	0.0	0.0	0.0	79.42649812734082	0.012897983552687987	2905450050	150	0.0	0.0	0.0	0.0	79.42790262172285	0.012897711782168801	3	COMPLETE
4	0.052434456928838954	2020-05-12 09:58:22.418722	2020-05-12 10:02:27.222090	0.46170470381380835	12.915665459872669	256	1	76	128	1.1848307643521732	0.0	0.052434456928838954	0.011704119850187267	0.02200374531835206	57.20786516853933	0.0319565240814597	0.0	0.052434456928838954	0.011704119850187267	0.02200374531835206	57.20786516853933	0.0319565240814597	2247064895	250	0.0	0.052434456928838954	0.011704119850187267	0.02200374531835206	57.20786516853933	0.0319565240814597	4	COMPLETE
5	0.0	2020-05-12 10:02:27.238795	2020-05-12 10:03:35.806914	0.399979871106684	14.676131755164937	128	2	87	256	1.6455108326360974	0.0	0.0	0.0	0.0	79.39115168539325	0.012888732118993117	0.0	0.0	0.0	0.0	79.39091760299625	0.012888782372835325	773121350	150	0.0	0.0	0.0	0.0	79.39138576779027	0.012888682593467465	5	COMPLETE
6	0.0	2020-05-12 10:03:35.817713	2020-05-12 10:04:41.026720	0.11067222626809393	11.108954831095325	256	2	36	256	1.6519664484128525	0.0	0.0	0.0	0.0	79.71676029962546	0.012838828061791523	0.0	0.0	0.0	0.0	79.71676029962546	0.012838828061791523	113593909	150	0.0	0.0	0.0	0.0	79.71676029962546	0.012838828061791523	6	COMPLETE
7	0.04353932584269663	2020-05-12 10:04:41.038984	2020-05-12 10:08:44.516140	0.14919756198397494	13.08921922956658	256	1	94	128	1.1913969419157127	0.0	0.04353932584269663	0.008426966292134831	0.017322097378277154	57.50889513108614	0.029839280168687594	0.0	0.04353932584269663	0.008426966292134831	0.017322097378277154	57.50889513108614	0.029839280168687594	4005587491	250	0.0	0.04353932584269663	0.008426966292134831	0.017322097378277154	57.50889513108614	0.029839280168687594	7	COMPLETE
8	0.026685393258426966	2020-05-12 10:08:44.528325	2020-05-12 10:09:53.477460	0.2230179646464144	16.409960963415124	256	1	81	256	1.3321893532736024	0.0	0.026685393258426966	0.003745318352059925	0.010299625468164793	64.30102996254682	0.023602532156143535	0.0	0.026685393258426966	0.003745318352059925	0.010299625468164793	64.30102996254682	0.023602532156143535	1146118588	150	0.0	0.026685393258426966	0.003745318352059925	0.010299625468164793	64.30102996254682	0.023602532156143535	8	COMPLETE
9	0.0028089887640449437	2020-05-12 10:09:53.489591	2020-05-12 10:10:48.199786	0.5689033696535588	22.670537158263215	64	1	20	512	1.5142244180029587	0.0	0.0028089887640449437	0.0	0.00046816479400749064	73.06132958801498	0.016121579710408444	0.0	0.0028089887640449437	0.0	0.00046816479400749064	73.06132958801498	0.016121579710408444	4201071942	200	0.0	0.0028089887640449437	0.0	0.00046816479400749064	73.06132958801498	0.016121579710408444	9	COMPLETE
10	0.04868913857677903	2020-05-12 10:10:48.213502	2020-05-12 10:12:47.596423	0.17610016015161492	11.18283898939066	256	1	47	128	1.1653677348207947	0.0	0.04868913857677903	0.009363295880149813	0.021067415730337078	56.18960674157304	0.031235764185009864	0.0	0.04868913857677903	0.009363295880149813	0.021067415730337078	56.18960674157304	0.031235764185009864	3616925653	150	0.0	0.04868913857677903	0.009363295880149813	0.021067415730337078	56.18960674157304	0.031235764185009864	10	COMPLETE
11	0.04541198501872659	2020-05-12 10:12:47.608505	2020-05-12 10:15:50.918228	0.9955603077409736	22.50877065541106	256	1	68	128	1.2104235295684178	0.0	0.04541198501872659	0.011704119850187267	0.023876404494382022	58.40496254681648	0.030909874418943446	0.0	0.04541198501872659	0.011704119850187267	0.023876404494382022	58.40496254681648	0.030909874418943446	318313530	200	0.0	0.04541198501872659	0.011704119850187267	0.023876404494382022	58.40496254681648	0.030909874418943446	11	COMPLETE
12	0.0149812734082397	2020-05-12 10:15:50.930386	2020-05-12 10:17:27.463880	0.7062787154195374	13.393454777637235	128	1	28	256	1.4118779121587675	0.0	0.0149812734082397	0.0014044943820224719	0.006554307116104869	68.16338951310861	0.02023334782503453	0.0	0.0149812734082397	0.0014044943820224719	0.006554307116104869	68.16338951310861	0.02023334782503453	410287252	200	0.0	0.0149812734082397	0.0014044943820224719	0.006554307116104869	68.16338951310861	0.02023334782503453	12	COMPLETE
13	0.0	2020-05-12 10:17:27.475998	2020-05-12 10:19:28.689709	0.35258990290342307	22.667180329323372	128	2	44	128	1.6487004898404807	0.0	0.0	0.0	0.0	79.57748127340824	0.012875061890139155	0.0	0.0	0.0	0.0	79.57677902621722	0.012875172280752726	3045449962	150	0.0	0.0	0.0	0.0	79.57818352059925	0.012874952903793573	13	COMPLETE
14	0.0	2020-05-12 10:19:28.701827	2020-05-12 10:20:09.793369	0.1777187415390427	22.733158649906205	256	2	59	512	1.6399128821012232	0.0	0.0	0.0	0.0	79.14653558052434	0.01294856791317845	0.0	0.0	0.0	0.0	79.14653558052434	0.01294856791317845	3937473679	150	0.0	0.0	0.0	0.0	79.14653558052434	0.01294856791317845	14	COMPLETE
15	0.0	2020-05-12 10:20:09.804715	2020-05-12 10:22:10.255626	0.6922281023270157	15.451045245763687	128	2	14	128	1.6520992002627823	0.0	0.0	0.0	0.0	79.71886704119851	0.012838053299032322	0.0	0.0	0.0	0.0	79.71816479400749	0.012838179363182364	3906310180	150	0.0	0.0	0.0	0.0	79.71956928838951	0.01283792892922805	15	COMPLETE
16	0.023408239700374533	2020-05-12 10:22:10.267937	2020-05-12 10:23:18.992497	0.5950636914606157	29.54631705817821	64	2	76	256	1.5416626093651025	0.0	0.023408239700374533	0.00749063670411985	0.014044943820224719	74.41643258426966	0.020158697033372384	0.0	0.023408239700374533	0.00749063670411985	0.014044943820224719	74.41619850187266	0.02015874314435377	126238579	150	0.0	0.023408239700374533	0.00749063670411985	0.014044943820224719	74.41666666666667	0.020158651562821293	16	COMPLETE
17	0.05056179775280899	2020-05-12 10:23:19.004590	2020-05-12 10:25:09.191177	0.6496325102832554	23.318659117618527	256	1	2	128	1.1497037816820632	0.0	0.05056179775280899	0.009831460674157303	0.02153558052434457	55.44709737827716	0.0323611866702497	0.0	0.05056179775280899	0.009831460674157303	0.02153558052434457	55.44709737827716	0.0323611866702497	3911939285	150	0.0	0.05056179775280899	0.009831460674157303	0.02153558052434457	55.44709737827716	0.0323611866702497	17	COMPLETE
18	0.0	2020-05-12 10:25:09.203962	2020-05-12 10:27:09.840599	0.210071223590511	14.159253039543119	128	2	23	128	1.6491119084733257	0.0	0.0	0.0	0.0	79.58005617977528	0.012871017058529012	0.0	0.0	0.0	0.0	79.58005617977528	0.012871017058529012	1263749602	150	0.0	0.0	0.0	0.0	79.58005617977528	0.012871017058529012	18	COMPLETE
19	0.04588014981273408	2020-05-12 10:27:09.856149	2020-05-12 10:30:13.660113	0.8643812910434522	28.179114598392417	256	1	86	128	1.1982810643348103	0.0	0.04588014981273408	0.009363295880149813	0.017322097378277154	57.842696629213485	0.03054233112767371	0.0	0.04588014981273408	0.009363295880149813	0.017322097378277154	57.842696629213485	0.03054233112767371	494202645	200	0.0	0.04588014981273408	0.009363295880149813	0.017322097378277154	57.842696629213485	0.03054233112767371	19	COMPLETE
20	0.0	2020-05-12 10:30:13.672484	2020-05-12 10:30:51.565041	0.6652692581641383	11.45830600882007	128	2	14	512	1.6485784439446773	0.0	0.0	0.0	0.0	79.55758426966293	0.012871291538104322	0.0	0.0	0.0	0.0	79.55758426966293	0.012871291538104322	99492052	150	0.0	0.0	0.0	0.0	79.55758426966293	0.012871291538104322	20	COMPLETE
21	0.0	2020-05-12 10:30:51.577466	2020-05-12 10:31:32.403526	0.8610273162544574	17.526959688954857	256	2	52	512	1.6517549227462727	0.0	0.0	0.0	0.0	79.68867041198502	0.012843802784008203	0.0	0.0	0.0	0.0	79.68867041198502	0.012843802784008203	3912358090	150	0.0	0.0	0.0	0.0	79.68867041198502	0.012843802784008203	21	COMPLETE
22	0.0	2020-05-12 10:31:32.415715	2020-05-12 10:32:13.665751	0.7093769170217684	2.298222153043265	256	2	52	512	1.6484836512402203	0.0	0.0	0.0	0.0	79.55149812734082	0.01288552390704391	0.0	0.0	0.0	0.0	79.55149812734082	0.01288552390704391	4084299129	150	0.0	0.0	0.0	0.0	79.55149812734082	0.01288552390704391	22	COMPLETE
23	0.05056179775280899	2020-05-12 10:32:13.676622	2020-05-12 10:36:17.731903	0.41027938504243855	23.945441114886524	256	1	79	128	1.1990933987078316	0.0	0.05056179775280899	0.009831460674157303	0.017790262172284643	57.81367041198502	0.030809169891162832	0.0	0.05056179775280899	0.009831460674157303	0.017790262172284643	57.81367041198502	0.030809169891162832	598235166	250	0.0	0.05056179775280899	0.009831460674157303	0.017790262172284643	57.81367041198502	0.030809169891162832	23	COMPLETE
24	0.00749063670411985	2020-05-12 10:36:17.744013	2020-05-12 10:36:57.734715	0.7510172619756967	16.730645551519636	64	1	80	512	1.501677355122114	0.0	0.00749063670411985	0.0014044943820224719	0.004213483146067416	72.43913857677903	0.01733662650387766	0.0	0.00749063670411985	0.0014044943820224719	0.004213483146067416	72.43913857677903	0.01733662650387766	3944736477	150	0.0	0.00749063670411985	0.0014044943820224719	0.004213483146067416	72.43913857677903	0.01733662650387766	24	COMPLETE
25	0.03136704119850187	2020-05-12 10:36:57.746735	2020-05-12 10:38:39.749109	0.5529510073621947	11.068718967357903	256	1	100	256	1.2594942579844666	0.0	0.03136704119850187	0.004213483146067416	0.010767790262172285	60.70880149812734	0.025790703882126488	0.0	0.03136704119850187	0.004213483146067416	0.010767790262172285	60.70880149812734	0.025790703882126488	1921168761	200	0.0	0.03136704119850187	0.004213483146067416	0.010767790262172285	60.70880149812734	0.025790703882126488	25	COMPLETE
26	0.0	2020-05-12 10:38:39.761204	2020-05-12 10:40:46.944640	0.8915636231449604	4.628489956373988	128	2	66	128	1.6492651637350575	0.0	0.0	0.0	0.0	79.58567415730337	0.012859251497010364	0.0	0.0	0.0	0.0	79.58567415730337	0.012859251497010364	485519424	150	0.0	0.0	0.0	0.0	79.58567415730337	0.012859251497010364	26	COMPLETE
