number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.19011753965536918	2020-02-29 16:55:12.493946	2020-02-29 17:19:39.416264	0.18473421397430423	18.21238757577245	256	2	37	0.030643964497844758	256	0.19594104807440169	0.05283578683099395	0.19011753965536918	0.10393130206550268	0.13323062878009814	1382.8412216136026	0.09874539557590123	0.05292137395868995	0.19011753965536918	0.10398836015063334	0.13325915782266348	1382.8339609722698	0.09878598221775366	3524310215	150	0.05283578683099395	0.19011753965536918	0.10393130206550268	0.13323062878009814	1382.8484822549356	0.09872169501629192	0	COMPLETE
1	0.1955665867853475	2020-02-29 17:19:39.463134	2020-02-29 17:59:12.068792	0.6088314747564343	11.156282340587603	128	2	50	0.008345285378519456	128	0.11902840419985444	0.052322264064817985	0.1955665867853475	0.10555745749172658	0.14056259271938834	840.4849081364829	0.10161054549809999	0.05235079310738332	0.1955665867853475	0.10558598653429191	0.14056259271938834	840.481884057971	0.10162609639500116	3535263174	150	0.052322264064817985	0.1955665867853475	0.10555745749172658	0.14056259271938834	840.4879322149949	0.10160130868610388	1	COMPLETE
2	0.3686237589866484	2020-02-29 17:59:12.119350	2020-02-29 18:38:01.258763	0.4359855425426145	21.55449523648531	128	1	22	0.00264454500669529	512	0.030884304961704426	0.1319182928220929	0.3686237589866484	0.22155654456236448	0.27872874586328883	209.43924740385714	0.20935848398357756	0.1319182928220929	0.3686237589866484	0.22155654456236448	0.27872874586328883	209.4390049069953	0.2093585046658219	3619495921	300	0.1319182928220929	0.3686237589866484	0.22155654456236448	0.27872874586328883	209.43948990071894	0.2093584638223635	2	COMPLETE
3	0.18466849252539086	2020-02-29 18:38:01.307432	2020-02-29 19:01:43.077031	0.43065506219446603	23.223821129500397	128	2	12	0.05532670863070594	256	0.27310927118189815	0.047244094488188976	0.18466849252539086	0.10607098025790254	0.13126212484309027	1928.2976007075204	0.09428667464259033	0.04730115257331964	0.18466849252539086	0.10615656738559853	0.13126212484309027	1928.2893415496976	0.09431764898515184	3312003347	150	0.047244094488188976	0.18466849252539086	0.10607098025790254	0.13126212484309027	1928.3058598653429	0.09426845057376523	3	COMPLETE
4	0.18523907337669748	2020-02-29 19:01:43.111800	2020-02-29 20:00:36.511501	0.7993831936055923	29.53337157936595	64	2	76	0.01869544686203605	128	0.1506052087774517	0.059112176195366885	0.18523907337669748	0.09953782951044163	0.13223211229031154	1064.5759300467876	0.10128931600646694	0.05934040853588954	0.18532466050439347	0.09959488759557229	0.13231769941800753	1064.5694682186465	0.10138600635754459	2704458200	200	0.059112176195366885	0.18523907337669748	0.09953782951044163	0.1322035832477462	1064.5823918749286	0.10123540553348033	4	COMPLETE
5	0.011268971813305946	2020-02-29 20:00:36.547062	2020-02-29 20:39:44.642758	0.7747981550521564	2.0909732010634223	128	1	90	0.09185895368917457	128	1.0166114074348522	0.003480543192970444	0.011268971813305946	0.007103731598767545	0.008758416067556772	7264.110735478717	0.006731128426747753	0.003480543192970444	0.011268971813305946	0.007103731598767545	0.008758416067556772	7264.106898322492	0.006731128735271808	2921440761	150	0.003480543192970444	0.011268971813305946	0.007103731598767545	0.008758416067556772	7264.114572634942	0.006731128118640734	5	COMPLETE
6	0.18432614401460687	2020-02-29 20:39:44.679101	2020-02-29 21:03:29.794257	0.17460707505588996	11.521020575012216	64	2	33	0.009223169483512142	256	0.11180668009668242	0.04193769257103731	0.18432614401460687	0.0900947164213169	0.12153372132831222	790.1963796644984	0.09063388470757167	0.04193769257103731	0.1843546730571722	0.09012324546388223	0.12159077941344289	790.192371334018	0.09064238240313281	1941058995	150	0.04193769257103731	0.18432614401460687	0.0900947164213169	0.12153372132831222	790.2003879949789	0.09062727266883043	6	COMPLETE
7	0.17944767773593517	2020-02-29 21:03:29.830145	2020-02-29 22:21:00.855765	0.7528074296337285	3.936496363300953	64	2	40	0.06499230209428711	128	0.2828179962996795	0.07500285290425654	0.17944767773593517	0.11785347483738445	0.14041994750656167	2000.1657680018259	0.11150975255030021	0.07500285290425654	0.17944767773593517	0.11785347483738445	0.14041994750656167	2000.164469930389	0.11150975987973583	1322393993	250	0.07500285290425654	0.17944767773593517	0.11785347483738445	0.14041994750656167	2000.1670660732625	0.11150974535809972	7	COMPLETE
8	0.09597169918977519	2020-02-29 22:21:00.894268	2020-02-29 22:56:37.019036	0.20416131158425793	29.191275838035924	128	1	75	0.06035338319919015	256	0.6568191033773533	0.014036288942143102	0.09597169918977519	0.04133858267716536	0.05942599566358553	4676.032437521397	0.0398834124848974	0.014036288942143102	0.09597169918977519	0.04133858267716536	0.05942599566358553	4676.028757274906	0.03988341598575534	1797223179	200	0.014036288942143102	0.09597169918977519	0.04133858267716536	0.05942599566358553	4676.036117767888	0.03988340900988241	8	COMPLETE
9	0.18167294305603104	2020-02-29 22:56:37.054725	2020-02-29 23:27:24.785320	0.5965298211833745	21.507290318230023	64	2	4	0.09808540031329283	512	0.25712324472295034	0.04570352618966107	0.18167294305603104	0.09200616227319411	0.11945110122104302	1816.444040283008	0.0894128464969633	0.04570352618966107	0.18167294305603104	0.09200616227319411	0.11945110122104302	1816.4370078740158	0.08942019848910586	3911526249	250	0.04570352618966107	0.18167294305603104	0.09200616227319411	0.11945110122104302	1816.4510726920005	0.08940759669609635	9	COMPLETE
