number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.22612359550561797	2020-04-15 14:35:42.547319	2020-04-15 14:37:01.978143	256	256	0.017702494321886874	0.7412055490777413	0.03323970037453183	0.22612359550561797	0.09082397003745318	0.13764044943820225	35.9316479400749	0.10435209394957255	0.03323970037453183	0.22612359550561797	0.09082397003745318	0.13764044943820225	35.9316479400749	0.10435209394957255	2177792748		0.03323970037453183	0.22612359550561797	0.09082397003745318	0.13764044943820225	35.9316479400749	0.10435209394957255	0	COMPLETE
1	0.21722846441947566	2020-04-15 14:37:02.008156	2020-04-15 14:37:22.455255	128	256	0.10851363245039135	0.7278223053477216	0.026685393258426966	0.21722846441947566	0.07724719101123595	0.1198501872659176	35.286048689138575	0.09551145632462449	0.026685393258426966	0.21722846441947566	0.07724719101123595	0.1198501872659176	35.286048689138575	0.09551145632462449	2345303875	300.0	0.026685393258426966	0.21722846441947566	0.07724719101123595	0.1198501872659176	35.286048689138575	0.09551145632462449	1	COMPLETE
2	0.1348314606741573	2020-04-15 14:37:22.478424	2020-04-15 14:38:03.136878	256	256	0.05280738450255521	0.8760167185325273	0.013576779026217229	0.1348314606741573	0.0449438202247191	0.06788389513108614	42.35346441947566	0.06620756369436831	0.013576779026217229	0.1348314606741573	0.0449438202247191	0.06788389513108614	42.35346441947566	0.06620756369436831	336939921	550.0	0.013576779026217229	0.1348314606741573	0.0449438202247191	0.06788389513108614	42.35346441947566	0.06620756369436831	2	COMPLETE
3	0.6661985018726592	2020-04-15 14:38:03.159534	2020-04-15 14:38:48.883369	64	128	0.0037895386767121445	0.24160497342340984	0.19101123595505617	0.6661985018726592	0.3890449438202247	0.49625468164794007	11.784644194756554	0.339314849676795	0.19101123595505617	0.6661985018726592	0.3890449438202247	0.49625468164794007	11.784644194756554	0.339314849676795	1424319966	500.0	0.19101123595505617	0.6661985018726592	0.3890449438202247	0.49625468164794007	11.784644194756554	0.339314849676795	3	COMPLETE
4	0.8389513108614233	2020-04-15 14:38:48.924058	2020-04-15 14:39:47.282707	64	256	0.1696382598100454	0.14312226784830626	0.2949438202247191	0.8389513108614233	0.5735018726591761	0.702247191011236	6.977996254681648	0.4741767631939904	0.2949438202247191	0.8389513108614233	0.5735018726591761	0.702247191011236	6.977996254681648	0.4741767631939904	3265191683	800.0	0.2949438202247191	0.8389513108614233	0.5735018726591761	0.702247191011236	6.977996254681648	0.4741767631939904	4	COMPLETE
5	0.8876404494382022	2020-04-15 14:39:47.350040	2020-04-15 14:40:30.751735	64	256	0.45845745039210245	0.10996158443189014	0.36329588014981273	0.8876404494382022	0.6961610486891385	0.7949438202247191	5.34691011235955	0.5516827095624296	0.36329588014981273	0.8876404494382022	0.6961610486891385	0.7949438202247191	5.34691011235955	0.5516827095624296	1220189141	600.0	0.36329588014981273	0.8876404494382022	0.6961610486891385	0.7949438202247191	5.34691011235955	0.5516827095624296	5	COMPLETE
6	0.8469101123595506	2020-04-15 14:40:30.796345	2020-04-15 14:41:31.452079	64	512	0.25492541292060306	0.13993430256665673	0.31835205992509363	0.8469101123595506	0.6044007490636704	0.721441947565543	6.8155430711610485	0.4954000516632379	0.31835205992509363	0.8469101123595506	0.6044007490636704	0.721441947565543	6.8155430711610485	0.4954000516632379	1823913313	950.0	0.31835205992509363	0.8469101123595506	0.6044007490636704	0.721441947565543	6.8155430711610485	0.4954000516632379	6	COMPLETE
7	0.32818352059925093	2020-04-15 14:41:31.478152	2020-04-15 14:42:49.350034	128	256	0.0020014090265296574	0.5811069339831195	0.06320224719101124	0.32818352059925093	0.15683520599250936	0.20880149812734083	28.193352059925093	0.15382341288711537	0.06320224719101124	0.32818352059925093	0.15683520599250936	0.20880149812734083	28.193352059925093	0.15382341288711537	1595484267		0.06320224719101124	0.32818352059925093	0.15683520599250936	0.20880149812734083	28.193352059925093	0.15382341288711537	7	COMPLETE
8	0.2804307116104869	2020-04-15 14:42:49.377490	2020-04-15 14:43:48.893918	128	256	0.017388861665700223	0.6313705358022914	0.041666666666666664	0.2804307116104869	0.12172284644194757	0.17883895131086142	30.616104868913858	0.1252920313500958	0.041666666666666664	0.2804307116104869	0.12172284644194757	0.17883895131086142	30.616104868913858	0.1252920313500958	3723273032	800.0	0.041666666666666664	0.2804307116104869	0.12172284644194757	0.17883895131086142	30.616104868913858	0.1252920313500958	8	COMPLETE
9	0.8258426966292135	2020-04-15 14:43:48.921138	2020-04-15 14:44:56.057756	128	512	0.7624994603848015	0.1515067750221809	0.34222846441947563	0.8258426966292135	0.6151685393258427	0.7144194756554307	7.398876404494382	0.5101031604134254	0.34222846441947563	0.8258426966292135	0.6151685393258427	0.7144194756554307	7.398876404494382	0.5101031604134254	2983712487		0.34222846441947563	0.8258426966292135	0.6151685393258427	0.7144194756554307	7.398876404494382	0.5101031604134254	9	COMPLETE
