number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10627340823970037	2020-03-16 14:56:47.357583	2020-03-16 15:02:02.182095	0.3413883252305202	22.063967806778333	6.483682375801277	0.0749967211174268	128	56	0.007279993032532684	128	0.9454403030843045	0.011235955056179775	0.10627340823970037	0.03277153558052434	0.05383895131086142	45.64653558052434	0.05611158172364668	0.011235955056179775	0.10627340823970037	0.03277153558052434	0.05383895131086142	45.646067415730336	0.056115149256129274	788869699	250.0	0.011235955056179775	0.10627340823970037	0.03277153558052434	0.05383895131086142	45.64700374531835	0.056108399522929314	0	COMPLETE
1	0.10908239700374532	2020-03-16 15:02:02.199968	2020-03-16 15:02:51.740238	0.5783986651446461	26.937362481251274	4.382330305077259	0.06485553019371401	256	20	0.0015339121511706913	512	1.0017076226619286	0.011235955056179775	0.10908239700374532	0.03651685393258427	0.05945692883895131	48.340823970037455	0.056315843904371485	0.011235955056179775	0.10908239700374532	0.03651685393258427	0.05945692883895131	48.340823970037455	0.056315843904371485	1981887884	150.0	0.011235955056179775	0.10908239700374532	0.03651685393258427	0.05945692883895131	48.340823970037455	0.056315843904371485	1	COMPLETE
2	0.1151685393258427	2020-03-16 15:02:51.757923	2020-03-16 15:04:16.402666	0.6353055642563296	27.323551351893304	3.560514899315482	0.03470640405118551	64	61	0.00916858185906708	256	0.9928019428355375	0.012172284644194757	0.1151685393258427	0.035580524344569285	0.06320224719101124	47.929307116104866	0.058217442646208976	0.012172284644194757	0.1151685393258427	0.035580524344569285	0.06320224719101124	47.929307116104866	0.058217442646208976	4177153018	150.0	0.012172284644194757	0.1151685393258427	0.035580524344569285	0.06320224719101124	47.929307116104866	0.058217442646208976	2	COMPLETE
3	0.08848314606741572	2020-03-16 15:04:16.420078	2020-03-16 15:05:43.016075	0.2476783082443681	21.424143378100638	8.198879606803745	0.030606548100559065	64	45	0.04129388339344997	256	1.0020596732521492	0.007022471910112359	0.08848314606741572	0.02247191011235955	0.03838951310861423	48.28464419475655	0.04689416882668545	0.007022471910112359	0.08848314606741572	0.02247191011235955	0.03838951310861423	48.28464419475655	0.04689416882668545	1793495250	150.0	0.007022471910112359	0.08848314606741572	0.02247191011235955	0.03838951310861423	48.28464419475655	0.04689416882668545	3	COMPLETE
4	0.0950374531835206	2020-03-16 15:05:43.027937	2020-03-16 15:08:03.246572	0.45874636802846214	20.478234891254093	4.711225337384882	0.010753731818132967	256	67	0.08237023495846764	256	0.9280886018870238	0.003745318352059925	0.0950374531835206	0.020599250936329586	0.040262172284644196	44.3689138576779	0.04770612290779639	0.003745318352059925	0.0950374531835206	0.020599250936329586	0.040262172284644196	44.368445692883896	0.047753010808218345	3449028010	200.0	0.003745318352059925	0.0950374531835206	0.020599250936329586	0.040262172284644196	44.36938202247191	0.04767484173190494	4	COMPLETE
5	0.10861423220973783	2020-03-16 15:08:03.259075	2020-03-16 15:08:59.546285	0.11764446531034234	10.648546134859885	9.621185802094468	0.0274018478543872	128	93	0.0016385314367430525	512	0.9926956339045131	0.008895131086142321	0.10861423220973783	0.02762172284644195	0.047752808988764044	47.91432584269663	0.05216174931852014	0.008895131086142321	0.10861423220973783	0.02762172284644195	0.047752808988764044	47.91432584269663	0.05216174931852014	4184318852	150.0	0.008895131086142321	0.10861423220973783	0.02762172284644195	0.047752808988764044	47.91432584269663	0.05216174931852014	5	COMPLETE
6	0.12874531835205993	2020-03-16 15:08:59.558509	2020-03-16 15:15:29.356099	0.17998113670270666	21.75809745303053	4.8632059230393665	0.05852262911826707	256	89	0.010488340927231552	256	0.9367477459107502	0.013576779026217229	0.12874531835205993	0.04073033707865169	0.06367041198501873	44.995318352059925	0.06236267995665321	0.013576779026217229	0.12874531835205993	0.04073033707865169	0.06367041198501873	44.99485018726592	0.06236383021291602	433505348	450.0	0.013576779026217229	0.12874531835205993	0.04073033707865169	0.06367041198501873	44.99578651685393	0.06236158485659025	6	COMPLETE
7	0.08661048689138577	2020-03-16 15:15:29.372175	2020-03-16 15:18:08.689423	0.6512260145138122	25.229916490458663	7.862267778929575	0.030761762065709287	128	52	0.056550322984489455	128	0.9705537367814433	0.006554307116104869	0.08661048689138577	0.024344569288389514	0.03604868913857678	46.45903558052434	0.04749474814928624	0.006554307116104869	0.08661048689138577	0.024344569288389514	0.03604868913857678	46.45880149812734	0.047495319081961855	505625293	150.0	0.006554307116104869	0.08661048689138577	0.024344569288389514	0.03604868913857678	46.45926966292135	0.04749420440388089	7	COMPLETE
8	0.10112359550561797	2020-03-16 15:18:08.701675	2020-03-16 15:20:46.654578	0.9111429729341389	14.514725532224103	2.7700590575699233	0.037456677905439204	64	13	0.003317371796918439	128	0.9950667467754865	0.010767790262172285	0.10112359550561797	0.02949438202247191	0.04728464419475655	48.072565543071164	0.05351124132570423	0.010767790262172285	0.10112359550561797	0.02949438202247191	0.04728464419475655	48.072565543071164	0.05351124132570423	1274165409	150.0	0.010767790262172285	0.10112359550561797	0.02949438202247191	0.04728464419475655	48.072565543071164	0.05351124132570423	8	COMPLETE
9	0.09784644194756555	2020-03-16 15:20:46.667065	2020-03-16 15:21:41.127404	0.49269331018190476	26.498366351978884	5.247807845313432	0.05212448429259969	128	83	0.0010434494083222281	512	1.0125955905972837	0.012172284644194757	0.09784644194756555	0.0299625468164794	0.046348314606741575	48.83426966292135	0.0538230398737154	0.012172284644194757	0.09784644194756555	0.0299625468164794	0.046348314606741575	48.83426966292135	0.0538230398737154	4178530981	150.0	0.012172284644194757	0.09784644194756555	0.0299625468164794	0.046348314606741575	48.83426966292135	0.0538230398737154	9	COMPLETE
