number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.46104815864022664	2020-04-28 23:29:00.137250	2020-04-29 00:03:03.446107	7.92108674729272	0.02392215440473994	256	50	0.0012915512646627337	128	0.32474601414236126	0.21653682719546744	0.46104815864022664	0.34826487252124644	0.4063385269121813	6583.245308073654	0.3010125180048453	0.21653682719546744	0.46104815864022664	0.34826487252124644	0.4063385269121813	6583.231232294617	0.3010125778126426	2907340416	200	0.21653682719546744	0.46104815864022664	0.34826487252124644	0.4063385269121813	6583.259383852691	0.3010124595509731	10	COMPLETE
11	0.39412181303116145	2020-04-29 00:03:03.520337	2020-04-29 00:30:43.252343	6.025488996206316	0.014099770524196673	128	12	0.005796030661306735	128	0.35459233367929666	0.19228045325779036	0.39412181303116145	0.30630311614730876	0.3489730878186969	7188.431391643059	0.26442502631854636	0.19228045325779036	0.39412181303116145	0.30630311614730876	0.3489730878186969	7188.424575070821	0.26442559222327794	1366038641	200	0.19228045325779036	0.39412181303116145	0.30630311614730876	0.3489730878186969	7188.438208215298	0.2644244974612854	11	COMPLETE
12	0.41377478753541075	2020-04-29 00:30:43.289543	2020-04-29 00:46:46.533310	2.959253842362852	0.02598565971072067	64	59	0.013179523287887431	256	0.3702352893965938	0.18643767705382436	0.41377478753541075	0.31586402266288954	0.3627832861189802	7505.41598796034	0.2679147110260504	0.18643767705382436	0.41377478753541075	0.31586402266288954	0.3627832861189802	7505.413420679886	0.2679147507343869	342502437	200	0.18643767705382436	0.41377478753541075	0.31586402266288954	0.3627832861189802	7505.4185552407935	0.2679146721438582	12	COMPLETE
13	0.3240084985835694	2020-04-29 00:46:46.569898	2020-04-29 00:59:23.015075	4.376266801401698	0.014398241328230213	256	82	0.038188283350699584	512	0.40542982780580555	0.13863314447592068	0.3240084985835694	0.24663597733711048	0.28452549575070823	8218.584277620397	0.20641182336696237	0.13863314447592068	0.3240084985835694	0.24663597733711048	0.28452549575070823	8218.572415014165	0.2064122205813975	2683836127	200	0.13863314447592068	0.3240084985835694	0.24663597733711048	0.28452549575070823	8218.59614022663	0.2064114449152462	13	COMPLETE
14	0.44582152974504247	2020-04-29 00:59:23.058599	2020-04-29 01:26:25.634683	5.133787431999038	0.012000783247564267	256	8	0.0011501668138811606	256	0.30653664133423864	0.2213172804532578	0.44582152974504247	0.3526912181303116	0.4003186968838527	6214.212376062323	0.3023971842469473	0.2213172804532578	0.44582152974504247	0.3526912181303116	0.4003186968838527	6214.197592067989	0.30240098323168924	1225739723	300	0.2213172804532578	0.44582152974504247	0.3526912181303116	0.4003186968838527	6214.227160056657	0.3023938400285456	14	COMPLETE
15	0.45591359773371104	2020-04-29 01:26:25.672263	2020-04-29 01:39:55.215422	1.6751974285793085	0.07342194465990305	128	79	0.001587394259604503	512	0.3144502978284397	0.19405099150141644	0.45591359773371104	0.34242209631728043	0.40014164305949007	6373.98379957507	0.2861372487951791	0.19405099150141644	0.45591359773371104	0.34242209631728043	0.40014164305949007	6373.977514164306	0.2861372571786953	85468108	250	0.19405099150141644	0.45591359773371104	0.34242209631728043	0.40014164305949007	6373.990084985836	0.28613724046175043	15	COMPLETE
16	0.3978399433427762	2020-04-29 01:39:55.252154	2020-04-29 02:07:08.113824	9.397881572980053	0.05085675829468006	64	37	0.04798700262305323	128	0.3734514826973341	0.1759915014164306	0.3978399433427762	0.30205382436260625	0.34915014164305946	7570.54426345609	0.25516776960078297	0.1759915014164306	0.3978399433427762	0.30205382436260625	0.34915014164305946	7570.541961756374	0.2551677699358218	2676713211	200	0.1759915014164306	0.3978399433427762	0.30205382436260625	0.34915014164305946	7570.546565155807	0.25516776926620316	16	COMPLETE
17	0.39907932011331443	2020-04-29 02:07:08.154419	2020-04-29 02:26:21.836168	4.873101334249977	0.07339900530572983	128	58	0.026627248677102602	512	0.37536847573025517	0.1846671388101983	0.39907932011331443	0.3073654390934844	0.35127478753541075	7609.463438385269	0.2615792712960075	0.1846671388101983	0.39907932011331443	0.3073654390934844	0.35127478753541075	7609.456798866856	0.2615792779030424	2539626614	350	0.1846671388101983	0.39907932011331443	0.3073654390934844	0.35127478753541075	7609.470077903683	0.2615792647271185	17	COMPLETE
18	0.43927053824362605	2020-04-29 02:26:21.875493	2020-04-29 02:41:02.440940	9.19800313778545	0.017852883938364587	64	22	0.003442462094626651	256	0.33174167569841007	0.21193342776203966	0.43927053824362605	0.3413597733711048	0.3893413597733711	6725.093661473088	0.29250903025178665	0.21193342776203966	0.43927053824362605	0.3413597733711048	0.3893413597733711	6725.090474504249	0.2925091547258619	2717416061	200	0.21193342776203966	0.43927053824362605	0.3413597733711048	0.3893413597733711	6725.096848441926	0.29250890906741855	18	COMPLETE
19	0.44458215297450426	2020-04-29 02:41:02.478511	2020-04-29 02:49:28.005183	6.894396577964578	0.09241943362534855	64	23	0.003952365842647423	512	0.32585865171173506	0.20839235127478753	0.44458215297450426	0.34560906515580736	0.4004957507082153	6605.246547450425	0.2930331963421097	0.20839235127478753	0.44458215297450426	0.34560906515580736	0.4004957507082153	6605.241855524079	0.2930332028361746	1237870643	200	0.20839235127478753	0.44458215297450426	0.34560906515580736	0.4004957507082153	6605.25123937677	0.29303318988179106	19	COMPLETE
20	0.42492917847025496	2020-04-29 02:49:28.043142	2020-04-29 03:16:17.838853	9.035132946138834	0.012661587548129521	64	11	0.002871975443956731	128	0.3340866307985528	0.2048512747875354	0.42492917847025496	0.32754957507082155	0.37659348441926344	6772.743183427762	0.2823386054346187	0.2048512747875354	0.42492917847025496	0.32754957507082155	0.37659348441926344	6772.739376770538	0.2823391109670508	2688927396	200	0.2048512747875354	0.42492917847025496	0.32754957507082155	0.37659348441926344	6772.746990084986	0.28233813593623736	20	COMPLETE
21	0.45077903682719545	2020-04-29 03:16:17.882343	2020-04-29 03:55:55.367013	2.7476700166351877	0.07236396900219916	64	95	0.0022881161674885133	128	0.32857704818170647	0.19440509915014165	0.45077903682719545	0.3344546742209632	0.3946529745042493	6660.42572592068	0.28401559468164533	0.19440509915014165	0.45077903682719545	0.3344546742209632	0.3946529745042493	6660.421565155807	0.28401559484004635	175426170	250	0.19440509915014165	0.45077903682719545	0.3344546742209632	0.3946529745042493	6660.429886685552	0.2840155945233744	21	COMPLETE
22	0.4144830028328612	2020-04-29 03:55:55.413723	2020-04-29 04:25:34.852868	9.794065441329424	0.032901869345365306	64	63	0.015600266456685531	128	0.37484516242088817	0.19228045325779036	0.4144830028328612	0.3197592067988669	0.3663243626062323	7598.86526203966	0.27158517777671076	0.19228045325779036	0.4144830028328612	0.3197592067988669	0.3663243626062323	7598.863314447592	0.27158517779854396	3496882140	200	0.19228045325779036	0.4144830028328612	0.3197592067988669	0.3663243626062323	7598.867209631728	0.2715851777548826	22	COMPLETE
23	0.4518413597733711	2020-04-29 04:25:34.890501	2020-04-29 05:01:15.617165	8.544090176080669	0.09342939424764089	64	16	0.002803576779998557	128	0.3149633663656047	0.2128186968838527	0.4518413597733711	0.3468484419263456	0.39571529745042494	6384.788863314448	0.2965940915396914	0.2128186968838527	0.4518413597733711	0.3468484419263456	0.39571529745042494	6384.782400849858	0.2965941074477812	723737614	250	0.2128186968838527	0.4518413597733711	0.3468484419263456	0.39571529745042494	6384.795325779037	0.29659407581253977	23	COMPLETE
24	0.4410410764872521	2020-04-29 05:01:15.662789	2020-04-29 05:09:45.326769	5.803883717710314	0.02826001356234455	64	34	0.003514780372039767	512	0.33918247229418724	0.19776912181303116	0.4410410764872521	0.3429532577903683	0.3909348441926346	6875.671919263456	0.28493242391899415	0.19776912181303116	0.4410410764872521	0.3429532577903683	0.3909348441926346	6875.668201133144	0.2849324240455243	2983519720	200	0.19776912181303116	0.4410410764872521	0.3429532577903683	0.3909348441926346	6875.675637393768	0.2849324237925358	24	COMPLETE
25	0.45679886685552407	2020-04-29 05:09:45.365202	2020-04-29 05:36:57.148110	6.703683766391423	0.09708012119577218	256	15	0.00172518531563367	256	0.29189450661790944	0.22397308781869688	0.45679886685552407	0.35499291784702547	0.40580736543909346	5917.262128186969	0.30649321089537856	0.22397308781869688	0.45679886685552407	0.35499291784702547	0.40580736543909346	5917.245573654391	0.30649574971640586	2620456785	300	0.22397308781869688	0.45679886685552407	0.35499291784702547	0.40580736543909346	5917.278682719547	0.3064910103468489	25	COMPLETE
26	0.2781515580736544	2020-04-29 05:36:57.189102	2020-04-29 05:46:57.213559	3.7737640124572924	0.023662494386850898	256	26	0.031794362321982336	512	0.44440936997310576	0.11720963172804533	0.2781515580736544	0.20272662889518414	0.2361898016997167	9008.913686260623	0.17395996041722217	0.11720963172804533	0.2781515580736544	0.20272662889518414	0.2361898016997167	9008.900318696884	0.17395999846421295	978669167	200	0.11720963172804533	0.2781515580736544	0.20272662889518414	0.2361898016997167	9008.927053824362	0.17395992282739964	26	COMPLETE
27	0.42457507082152973	2020-04-29 05:46:57.251530	2020-04-29 06:17:21.998744	8.010421995472608	0.03619130467066818	128	56	0.008986031062541634	128	0.3643997123594549	0.19830028328611898	0.42457507082152973	0.32294617563739375	0.3721671388101983	7387.317280453258	0.2773759934498362	0.1984773371104816	0.42457507082152973	0.32294617563739375	0.3721671388101983	7387.311437677054	0.27743501260381903	1355645216	200	0.19830028328611898	0.42457507082152973	0.32294617563739375	0.3721671388101983	7387.323123229462	0.2773464832702861	27	COMPLETE
28	0.4498937677053824	2020-04-29 06:17:22.037394	2020-04-29 06:49:11.571496	7.4315415695414755	0.02650883743783278	256	75	0.0026268359965321854	256	0.33810977740323434	0.20626770538243627	0.4498937677053824	0.34259915014164305	0.3932365439093484	6853.950601983003	0.2915391209844157	0.20626770538243627	0.4498937677053824	0.34259915014164305	0.39341359773371104	6853.938031161473	0.29154234056066214	755736953	300	0.20626770538243627	0.4498937677053824	0.34259915014164305	0.3932365439093484	6853.963172804532	0.2915364379352554	28	COMPLETE
29	0.358356940509915	2020-04-29 06:49:11.608696	2020-04-29 07:08:30.362771	6.056836803110516	0.06696835835854952	64	21	0.07833722588251832	512	0.3923248403110739	0.15864022662889518	0.358356940509915	0.27673512747875356	0.31444759206798867	7953.030364730878	0.23151599555444163	0.15864022662889518	0.358356940509915	0.27673512747875356	0.31444759206798867	7953.02638101983	0.23151604954407473	14561993	400	0.15864022662889518	0.358356940509915	0.27673512747875356	0.31444759206798867	7953.034348441926	0.23151594274141432	29	COMPLETE
30	0.4562677053824363	2020-04-29 07:08:30.400908	2020-04-29 07:47:53.212693	7.988949586776769	0.020434990045796856	64	57	0.0012207008910758424	128	0.3207491664516777	0.20856940509915015	0.4562677053824363	0.34826487252124644	0.3980169971671388	6502.279125354107	0.29515325535784004	0.20856940509915015	0.4562677053824363	0.34826487252124644	0.3980169971671388	6502.276203966006	0.29515325538578746	2275782699	250	0.20856940509915015	0.4562677053824363	0.34826487252124644	0.3980169971671388	6502.28204674221	0.29515325532989767	30	COMPLETE
31	0.41890934844192634	2020-04-29 07:47:53.252452	2020-04-29 07:58:06.831348	2.2276297970378267	0.01994368759679744	256	33	0.002747119687799296	512	0.3969938834628219	0.18661473087818697	0.41890934844192634	0.31940509915014165	0.36809490084985835	8047.451044617564	0.2688119427538283	0.18679178470254956	0.41890934844192634	0.31940509915014165	0.36809490084985835	8047.4375	0.2688709812072852	2317977424	200	0.18661473087818697	0.41890934844192634	0.31940509915014165	0.36809490084985835	8047.464589235127	0.2687824135601087	31	COMPLETE
32	0.14606940509915015	2020-04-29 07:58:06.871811	2020-04-29 08:17:35.412950	1.73131127943599	0.011304064900882836	64	26	0.06328357645332801	256	0.42206106927620496	0.06710339943342776	0.14606940509915015	0.10428470254957507	0.12181303116147309	8555.710339943344	0.09539295594555669	0.06710339943342776	0.14606940509915015	0.10428470254957507	0.12181303116147309	8555.70007082153	0.09539296228061554	2972911751	250	0.06710339943342776	0.14606940509915015	0.10428470254957507	0.12181303116147309	8555.720609065156	0.09539294963783658	32	COMPLETE
33	0.4105878186968839	2020-04-29 08:17:35.450680	2020-04-29 08:52:06.290062	5.097949206759529	0.05080543491491145	256	81	0.015850856555261205	128	0.3705851590490712	0.1878541076487252	0.4105878186968839	0.3119688385269122	0.3580028328611898	7512.426168555241	0.26772274334211904	0.1878541076487252	0.4105878186968839	0.3119688385269122	0.3580028328611898	7512.412889518414	0.26772766189113667	2891878303	200	0.1878541076487252	0.4105878186968839	0.3119688385269122	0.3580028328611898	7512.439447592068	0.2677188084256669	33	COMPLETE
34	0.45839235127478756	2020-04-29 08:52:06.327316	2020-04-29 09:18:45.177699	2.595975691907754	0.0335058257913734	64	87	0.001024291165896041	256	0.3242470441755101	0.2046742209631728	0.45839235127478756	0.34755665722379603	0.4019121813031161	6572.838969546742	0.292985597292058	0.2046742209631728	0.45839235127478756	0.34755665722379603	0.4019121813031161	6572.834454674221	0.2929855978759297	3208779183	300	0.2046742209631728	0.45839235127478756	0.34755665722379603	0.4019121813031161	6572.843484419263	0.29298559670904945	34	COMPLETE
35	0.4603399433427762	2020-04-29 09:18:45.216263	2020-04-29 09:46:42.922381	1.0860075798852913	0.06211343398120215	128	48	0.001820306521775809	128	0.29044582297348837	0.21724504249291784	0.4603399433427762	0.35074362606232296	0.4027974504249292	5887.7330028328615	0.30261372629788547	0.21724504249291784	0.4603399433427762	0.35074362606232296	0.4027974504249292	5887.726274787536	0.3026137271192341	2797325241	200	0.21724504249291784	0.4603399433427762	0.35074362606232296	0.4027974504249292	5887.739730878187	0.30261372547771503	35	COMPLETE
36	0.43927053824362605	2020-04-29 09:46:42.959788	2020-04-29 10:20:55.594741	4.484145288197372	0.05785687499606977	256	69	0.0052793499520224375	128	0.3497216373627482	0.2075070821529745	0.43927053824362605	0.33622521246458925	0.3868626062322946	7089.41882082153	0.2897327465915281	0.2075070821529745	0.43927053824362605	0.33622521246458925	0.3868626062322946	7089.407223796034	0.2897327940285827	2791857718	200	0.2075070821529745	0.43927053824362605	0.33622521246458925	0.3868626062322946	7089.430417847026	0.2897327001113721	36	COMPLETE
37	0.4672450424929179	2020-04-29 10:20:55.632855	2020-04-29 10:46:01.029016	5.129342668539934	0.04387850980293371	128	49	0.0011473698466146036	512	0.30822428518591466	0.2245042492917847	0.4672450424929179	0.35587818696883855	0.4089943342776204	6248.301965297451	0.30853680109420883	0.2245042492917847	0.4672450424929179	0.35587818696883855	0.4089943342776204	6248.294617563739	0.3085368035959898	3994207095	450	0.2245042492917847	0.4672450424929179	0.35587818696883855	0.4089943342776204	6248.309313031162	0.3085367986033388	37	COMPLETE
38	0.41890934844192634	2020-04-29 10:46:01.086311	2020-04-29 11:17:12.865500	9.252049183973396	0.033366228622343105	256	26	0.006121500005429991	128	0.3601150057503475	0.20378895184135978	0.41890934844192634	0.32825779036827196	0.3696883852691218	7300.160499291785	0.28094749431740373	0.20378895184135978	0.41890934844192634	0.32825779036827196	0.3696883852691218	7300.146777620396	0.280947618022283	1746693866	200	0.20378895184135978	0.41890934844192634	0.32825779036827196	0.3696883852691218	7300.174220963173	0.2809473745313279	38	COMPLETE
39	0.415014164305949	2020-04-29 11:17:12.905825	2020-04-29 11:31:50.250115	9.960710699312026	0.019354779903004386	64	14	0.007175621193499598	256	0.35142664307527566	0.20184135977337112	0.415014164305949	0.32223796033994334	0.3714589235127479	7124.0528505665725	0.2776486033317432	0.20184135977337112	0.415014164305949	0.32223796033994334	0.3714589235127479	7124.049575070821	0.277648605375714	1447409640	200	0.20184135977337112	0.415014164305949	0.32223796033994334	0.3714589235127479	7124.056126062323	0.2776486012957548	39	COMPLETE
40	0.40014164305949007	2020-04-29 11:31:50.287633	2020-04-29 11:48:23.438328	7.245098882537068	0.026583836401987002	128	55	0.018723876714089344	256	0.3778436778753291	0.18590651558073654	0.40014164305949007	0.30913597733711046	0.3530453257790368	7659.788155099151	0.2637476810565264	0.18590651558073654	0.40014164305949007	0.30913597733711046	0.3530453257790368	7659.783109065156	0.263747686011699	1977221052	200	0.18590651558073654	0.40014164305949007	0.30913597733711046	0.3530453257790368	7659.793201133144	0.26374767613632766	40	COMPLETE
41	0.4426345609065156	2020-04-29 11:48:23.476602	2020-04-29 12:07:33.102444	1.726115819820797	0.03809485144564175	256	69	0.004563596366775041	256	0.3374282821047429	0.2073300283286119	0.4426345609065156	0.3401203966005666	0.3921742209631728	6840.2816041076485	0.29108064457880845	0.2073300283286119	0.4426345609065156	0.3401203966005666	0.3921742209631728	6840.267882436261	0.2910814114575312	2909800839	200	0.2073300283286119	0.4426345609065156	0.3401203966005666	0.3921742209631728	6840.295325779037	0.29107992907351116	41	COMPLETE
42	0.08126770538243626	2020-04-29 12:07:33.139962	2020-04-29 12:35:46.752907	6.058192019286617	0.03628330371570421	256	4	0.08474723336430068	128	0.44020293770026897	0.03665014164305949	0.08126770538243626	0.05736543909348442	0.06550991501416431	8923.389518413598	0.05312190048945728	0.03665014164305949	0.08126770538243626	0.05736543909348442	0.06550991501416431	8923.34330736544	0.05312330596257669	2465235061	200	0.03665014164305949	0.08126770538243626	0.05736543909348442	0.06550991501416431	8923.435729461757	0.05312064171153299	42	COMPLETE
43	0.44157223796033995	2020-04-29 12:35:46.793374	2020-04-29 13:03:45.407216	1.2871028514144949	0.010481157886801717	128	38	0.0015285786219187986	128	0.314975014023432	0.20573654390934845	0.44157223796033995	0.34171388101983	0.3921742209631728	6385.145184135978	0.2898490081364503	0.20573654390934845	0.44157223796033995	0.34171388101983	0.3921742209631728	6385.1386331444755	0.2898497125441681	1541343450	200	0.20573654390934845	0.44157223796033995	0.34171388101983	0.3921742209631728	6385.151735127479	0.28984836206702747	43	COMPLETE
44	0.4148371104815864	2020-04-29 13:03:45.446109	2020-04-29 13:22:48.164806	6.756492374160217	0.015310811831274742	256	67	0.007774413411041215	256	0.35875965998386766	0.1931657223796034	0.4148371104815864	0.3211756373937677	0.3649079320113314	7272.758498583569	0.27236576019909814	0.1931657223796034	0.4148371104815864	0.3211756373937677	0.3649079320113314	7272.74716713881	0.2723657832696806	55452315	200	0.1931657223796034	0.4148371104815864	0.3211756373937677	0.3649079320113314	7272.769830028328	0.27236573735714936	44	COMPLETE
45	0.41820113314447593	2020-04-29 13:22:48.203125	2020-04-29 13:56:55.845969	7.702634587702592	0.08028073594819866	256	57	0.012240197915368473	128	0.3716964487986248	0.204143059490085	0.41820113314447593	0.3247167138810198	0.3686260623229462	7534.958215297451	0.2800522182199915	0.204143059490085	0.41820113314447593	0.3247167138810198	0.3686260623229462	7534.945821529745	0.28005236051951754	625261147	200	0.204143059490085	0.41820113314447593	0.3247167138810198	0.3686260623229462	7534.970609065156	0.2800520797308323	45	COMPLETE
46	0.3668555240793201	2020-04-29 13:56:55.884485	2020-04-29 14:05:44.121594	3.7813355215938538	0.011165968094760906	128	20	0.016523790232761234	512	0.4085798614925811	0.1765226628895184	0.3668555240793201	0.2820467422096317	0.32241501416430596	8282.550371813031	0.24371771852346774	0.1765226628895184	0.3668555240793201	0.2820467422096317	0.32241501416430596	8282.541430594902	0.24371772016682744	550360852	200	0.1765226628895184	0.3668555240793201	0.2820467422096317	0.32241501416430596	8282.55931303116	0.24371771688358268	46	COMPLETE
47	0.4484773371104816	2020-04-29 14:05:44.159218	2020-04-29 14:18:02.496473	6.548141088376511	0.03155955460563926	64	77	0.002148484511517467	512	0.3357065315887851	0.1958215297450425	0.4484773371104816	0.33994334277620397	0.39713172804532576	6804.974150141643	0.2851328798923786	0.1958215297450425	0.4484773371104816	0.33994334277620397	0.39713172804532576	6804.969015580737	0.28513290124098045	2795488348	250	0.1958215297450425	0.4484773371104816	0.33994334277620397	0.39713172804532576	6804.979284702549	0.2851328588283646	47	COMPLETE
48	0.44652974504249293	2020-04-29 14:18:02.534198	2020-04-29 14:31:06.266556	6.595322759383116	0.01921226984378246	128	63	0.0016452789601900182	512	0.3587368212321045	0.19670679886685552	0.44652974504249293	0.33976628895184136	0.391643059490085	7271.998849150142	0.2849121785902749	0.19670679886685552	0.44652974504249293	0.33976628895184136	0.391643059490085	7271.992032577904	0.2849121796036757	3062943031	250	0.19670679886685552	0.44652974504249293	0.33976628895184136	0.391643059490085	7272.0056657223795	0.28491217757865134	48	COMPLETE
49	0.448300283286119	2020-04-29 14:31:06.305286	2020-04-29 15:01:01.673593	7.619287039243326	0.036082173194083265	64	87	0.003636452630639873	128	0.34574335128921524	0.19971671388101983	0.448300283286119	0.335871104815864	0.39128895184135976	7008.679266997167	0.28611553855387173	0.19971671388101983	0.448300283286119	0.335871104815864	0.39128895184135976	7008.675460339943	0.28611555454814347	232032608	200	0.19971671388101983	0.448300283286119	0.335871104815864	0.39128895184135976	7008.683073654391	0.28611552276565994	49	COMPLETE
