number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10440074906367042	2020-03-13 11:40:20.059938	2020-03-13 11:40:48.542432	8.469007750096985	0.03328093528298824	256	0.09657436387008476	256	0.005723818970930895	0.9797078960658878	0.014044943820224719	0.10440074906367042	0.033707865168539325	0.05149812734082397	47.26076779026217	0.05766431392550407	0.014044943820224719	0.10440074906367042	0.033707865168539325	0.05149812734082397	47.26076779026217	0.05766431392550407	1156944031	150	0.014044943820224719	0.10440074906367042	0.033707865168539325	0.05149812734082397	47.26076779026217	0.05766431392550407	0	COMPLETE
1	0.10908239700374532	2020-03-13 11:40:48.560673	2020-03-13 11:41:13.008911	3.255178931079441	0.03499471003291527	128	0.006735988240178124	128	0.19535069021661267	0.9961688972073032	0.008426966292134831	0.10908239700374532	0.024812734082397005	0.05102996254681648	48.16713483146067	0.05179015711384229	0.008426966292134831	0.10908239700374532	0.024812734082397005	0.05102996254681648	48.16713483146067	0.05179015711384229	690874066	150	0.008426966292134831	0.10908239700374532	0.024812734082397005	0.05102996254681648	48.16713483146067	0.05179015711384229	1	COMPLETE
2	0.10299625468164794	2020-03-13 11:41:13.023789	2020-03-13 11:41:39.607112	6.748234526959142	0.08651051340525721	64	0.0019219788159140993	128	0.0555366584085808	1.0186918822975222	0.008895131086142321	0.10299625468164794	0.02949438202247191	0.05664794007490637	49.20786516853933	0.05223260355253428	0.008895131086142321	0.10299625468164794	0.02949438202247191	0.05664794007490637	49.20786516853933	0.05223260355253428	2688039479	150	0.008895131086142321	0.10299625468164794	0.02949438202247191	0.05664794007490637	49.20786516853933	0.05223260355253428	2	COMPLETE
3	0.09410112359550561	2020-03-13 11:41:39.619259	2020-03-13 11:42:06.368316	7.572132701137719	0.08701890203680873	128	0.00270368453622861	128	0.015151463763548192	1.0174930847698145	0.010767790262172285	0.09410112359550561	0.025749063670411985	0.0449438202247191	49.04775280898876	0.051401638385261024	0.010767790262172285	0.09410112359550561	0.025749063670411985	0.0449438202247191	49.04775280898876	0.051401638385261024	3320124666	150	0.010767790262172285	0.09410112359550561	0.025749063670411985	0.0449438202247191	49.04775280898876	0.051401638385261024	3	COMPLETE
4	0.11282771535580524	2020-03-13 11:42:06.380127	2020-03-13 11:42:31.893164	8.39741270281491	0.02974754068794704	256	0.010626079303296749	128	0.0018049332026804537	0.9859088096507801	0.01638576779026217	0.11282771535580524	0.0449438202247191	0.06835205992509363	47.56460674157304	0.062342541264747406	0.01638576779026217	0.11282771535580524	0.0449438202247191	0.06835205992509363	47.56460674157304	0.062342541264747406	281074290	150	0.01638576779026217	0.11282771535580524	0.0449438202247191	0.06835205992509363	47.56460674157304	0.062342541264747406	4	COMPLETE
5	0.09363295880149813	2020-03-13 11:42:31.909464	2020-03-13 11:42:50.945785	4.06377433694948	0.01834679306328496	64	0.07052696178181009	256	0.022200642717323898	1.0053532373130476	0.012172284644194757	0.09363295880149813	0.03136704119850187	0.05102996254681648	48.49297752808989	0.053445354783733245	0.012172284644194757	0.09363295880149813	0.03136704119850187	0.05102996254681648	48.49297752808989	0.053445354783733245	3369194212	150	0.012172284644194757	0.09363295880149813	0.03136704119850187	0.05102996254681648	48.49297752808989	0.053445354783733245	5	COMPLETE
6	0.10112359550561797	2020-03-13 11:42:50.957744	2020-03-13 11:43:07.557440	7.75204679447175	0.0272804063027637	128	0.005284733594083585	512	0.0021943506382948817	0.9951392753845018	0.007958801498127341	0.10112359550561797	0.02762172284644195	0.04915730337078652	47.984316479400746	0.05105753324566906	0.007958801498127341	0.10112359550561797	0.02762172284644195	0.04915730337078652	47.984082397003746	0.05105782658200615	3285736875	150	0.007958801498127341	0.10112359550561797	0.02762172284644195	0.04915730337078652	47.984550561797754	0.05105725002437806	6	COMPLETE
7	0.10580524344569288	2020-03-13 11:43:07.569486	2020-03-13 11:43:36.354481	2.4273592832017554	0.03919251903497327	256	0.016740230418071014	128	0.004550742160680356	0.9849573612354403	0.009363295880149813	0.10580524344569288	0.03604868913857678	0.050093632958801496	47.543539325842694	0.05450327576547148	0.009363295880149813	0.10580524344569288	0.03604868913857678	0.050093632958801496	47.543539325842694	0.05450327576547148	2043108768	150	0.009363295880149813	0.10580524344569288	0.03604868913857678	0.050093632958801496	47.543539325842694	0.05450327576547148	7	COMPLETE
8	0.09925093632958802	2020-03-13 11:43:36.366480	2020-03-13 11:43:54.648103	8.312274918169958	0.03960828688794514	256	0.006747763447188191	512	0.04927864330477091	0.9848401931817347	0.010299625468164793	0.09925093632958802	0.0299625468164794	0.047752808988764044	47.53651685393258	0.05331621977487399	0.010299625468164793	0.09925093632958802	0.0299625468164794	0.047752808988764044	47.53651685393258	0.05331621977487399	3121464134	150	0.010299625468164793	0.09925093632958802	0.0299625468164794	0.047752808988764044	47.53651685393258	0.05331621977487399	8	COMPLETE
9	0.11797752808988764	2020-03-13 11:43:54.660210	2020-03-13 11:44:22.038086	8.145051028828266	0.036203999677416186	256	0.027907867807108702	128	0.0090488063325908	0.980321099822085	0.013108614232209739	0.11797752808988764	0.03838951310861423	0.05805243445692884	47.274812734082396	0.05912660147392477	0.013108614232209739	0.11797752808988764	0.03838951310861423	0.05805243445692884	47.274812734082396	0.05912660147392477	2266177084	150	0.013108614232209739	0.11797752808988764	0.03838951310861423	0.05805243445692884	47.274812734082396	0.05912660147392477	9	COMPLETE
