number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	model.relation_dim	model.scoring_fct_norm	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.34554376355129524	2020-01-21 10:30:24.763005	2020-01-21 17:57:33.511019	150.0	100.0	1	1.0	0.04460507777864295	800.0	0.07504384573512067	0.10116398493666552	0.34554376355129524	0.20677850051352276	0.2626098368138765	519.6517031838412	0.182719426391889	0.10116398493666552	0.34554376355129524	0.20677850051352276	0.2626098368138765	519.6514892160219	0.18271942646212225	4105495969	0.10116398493666552	0.34554376355129524	0.20677850051352276	0.2626098368138765	519.6519171516604	0.18271942632172625	0
1	TrialState.COMPLETE	0.02516261554262239	2020-01-21 17:57:33.511879	2020-01-22 05:03:58.217096	200.0	200.0	1	21.0	0.004114564275528822	800.0	0.7865587846959715	0.005135227661759671	0.02516261554262239	0.013494237133401803	0.018201529156681502	5598.066743695082	0.012783206513229723	0.005135227661759671	0.02516261554262239	0.013494237133401803	0.018201529156681502	5598.0623644870475	0.012783207562637252	3724665175	0.005135227661759671	0.02516261554262239	0.013494237133401803	0.018201529156681502	5598.071122903116	0.012783205466262012	1
2	TrialState.COMPLETE	0.008672828939860778	2020-01-22 05:03:58.217957	2020-01-22 11:57:03.814832	150.0	100.0	2	21.0	0.0022723796128905284	600.0	0.8668274286890814	0.005135227661759671	0.008672828939860778	0.005934040853588954	0.0069896154285062195	6178.462897980144	0.007023652123760817	0.005135227661759671	0.008672828939860778	0.005934040853588954	0.0069896154285062195	6178.459888166153	0.007023654353318547	2152529205	0.005135227661759671	0.008672828939860778	0.005934040853588954	0.0069896154285062195	6178.465907794134	0.007023649916580832	2
