number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9414794007490637	2020-03-17 23:34:22.157870	2020-03-17 23:34:42.528329	64	1	0.0034018769152159424	512	0.00972488128312153	0.07305670285960206	0.43820224719101125	0.9414794007490637	0.7574906367041199	0.8651685393258427	3.5374531835205993	0.6200660571109289	0.43820224719101125	0.9414794007490637	0.7574906367041199	0.8651685393258427	3.5374531835205993	0.6200660571109289	2555840027	200	0.43820224719101125	0.9414794007490637	0.7574906367041199	0.8651685393258427	3.5374531835205993	0.6200660571109289	0	COMPLETE
1	0.9414794007490637	2020-03-17 23:34:42.591222	2020-03-17 23:35:17.131175	64	1	0.02041592509161617	256	0.63741722450862	0.07827007688829599	0.4363295880149813	0.9414794007490637	0.7523408239700374	0.8539325842696629	3.7851123595505616	0.6148472214044819	0.4363295880149813	0.9414794007490637	0.7523408239700374	0.8539325842696629	3.7851123595505616	0.6148472214044819	1056820398	300	0.4363295880149813	0.9414794007490637	0.7523408239700374	0.8539325842696629	3.7851123595505616	0.6148472214044819	1	COMPLETE
2	0.12359550561797752	2020-03-17 23:35:17.198549	2020-03-17 23:35:48.191343	128	1	0.024165909679477668	128	0.0051831180351665255	0.9901837345434192	0.012640449438202247	0.12359550561797752	0.04307116104868914	0.06928838951310862	47.838951310861425	0.06068036783766265	0.012640449438202247	0.12359550561797752	0.04307116104868914	0.06928838951310862	47.838951310861425	0.06068036783766265	823666129	150	0.012640449438202247	0.12359550561797752	0.04307116104868914	0.06928838951310862	47.838951310861425	0.06068036783766265	2	COMPLETE
3	0.9143258426966292	2020-03-17 23:35:48.262380	2020-03-17 23:36:29.810940	128	1	0.0014009786216695294	256	0.5833836869234461	0.09178371881291772	0.4330524344569288	0.9143258426966292	0.7331460674157303	0.8361423220973783	4.4882958801498125	0.6067886507059566	0.4330524344569288	0.9143258426966292	0.7331460674157303	0.8361423220973783	4.4882958801498125	0.6067886507059566	173797313	200	0.4330524344569288	0.9143258426966292	0.7331460674157303	0.8361423220973783	4.4882958801498125	0.6067886507059566	3	COMPLETE
4	0.9012172284644194	2020-03-17 23:36:29.871289	2020-03-17 23:38:22.257422	256	1	0.0013979134591479373	512	0.4659891956115265	0.10217218869801764	0.4241573033707865	0.9012172284644194	0.7312734082397003	0.8309925093632958	5.00561797752809	0.598756090895927	0.4241573033707865	0.9012172284644194	0.7312734082397003	0.8309925093632958	5.00561797752809	0.598756090895927	215968040	200	0.4241573033707865	0.9012172284644194	0.7312734082397003	0.8309925093632958	5.00561797752809	0.598756090895927	4	COMPLETE
5	0.9353932584269663	2020-03-17 23:38:22.318756	2020-03-17 23:38:44.183480	64	1	0.004817360785660685	256	0.0014029351756053847	0.07630739831679574	0.4400749063670412	0.9353932584269663	0.7485955056179775	0.8567415730337079	3.691011235955056	0.6173304478537718	0.4400749063670412	0.9353932584269663	0.7485955056179775	0.8567415730337079	3.691011235955056	0.6173304478537718	2486956323	200	0.4400749063670412	0.9353932584269663	0.7485955056179775	0.8567415730337079	3.691011235955056	0.6173304478537718	5	COMPLETE
6	0.9307116104868914	2020-03-17 23:38:44.238729	2020-03-17 23:40:36.662083	256	2	0.009693360538344171	256	0.0011339486385867502	0.08152464193672165	0.4190074906367041	0.9307116104868914	0.7237827715355806	0.8333333333333334	3.9428838951310863	0.5976371425190586	0.4190074906367041	0.9307116104868914	0.7237827715355806	0.8333333333333334	3.9428838951310863	0.5976371425190586	3011879391	200	0.4190074906367041	0.9307116104868914	0.7237827715355806	0.8333333333333334	3.9428838951310863	0.5976371425190586	6	COMPLETE
7	0.9325842696629213	2020-03-17 23:40:36.734944	2020-03-17 23:42:29.743263	256	2	0.013776880956701149	512	0.002155144661386109	0.07851607130216051	0.4058988764044944	0.9325842696629213	0.7270599250936329	0.8375468164794008	3.7916666666666665	0.5917132616671007	0.4058988764044944	0.9325842696629213	0.7270599250936329	0.8375468164794008	3.7916666666666665	0.5917132616671007	2725814080	200	0.4058988764044944	0.9325842696629213	0.7270599250936329	0.8375468164794008	3.7916666666666665	0.5917132616671007	7	COMPLETE
8	0.6404494382022472	2020-03-17 23:42:29.808742	2020-03-17 23:43:16.269560	64	2	0.09889297383177427	128	0.001597526830249915	0.23423597674942417	0.08426966292134831	0.6404494382022472	0.2649812734082397	0.39653558052434457	11.258895131086142	0.24238007148101354	0.08426966292134831	0.6404494382022472	0.2649812734082397	0.39653558052434457	11.258895131086142	0.24238007148101354	1048907448	350	0.08426966292134831	0.6404494382022472	0.2649812734082397	0.39653558052434457	11.258895131086142	0.24238007148101354	8	COMPLETE
9	0.9279026217228464	2020-03-17 23:43:16.347373	2020-03-17 23:46:54.839210	256	2	0.018427462648795245	256	0.0253785757462752	0.08600262785766427	0.36891385767790263	0.9279026217228464	0.6858614232209738	0.8047752808988764	4.146067415730337	0.5562363805319362	0.36891385767790263	0.9279026217228464	0.6858614232209738	0.8047752808988764	4.146067415730337	0.5562363805319362	642320054	350	0.36891385767790263	0.9279026217228464	0.6858614232209738	0.8047752808988764	4.146067415730337	0.5562363805319362	9	COMPLETE
