number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1999063670411985	2020-03-12 15:21:49.078550	2020-03-12 15:23:29.735301	128	256	0.009469671517409756	128	0.5733484193030421	0.7695017726272205	0.0	0.1999063670411985	0.05383895131086142	0.09410112359550561	37.022940074906366	0.07042262939494323	0.0	0.1999063670411985	0.05383895131086142	0.09410112359550561	37.022940074906366	0.07042262939494323	4091308196	600	0.0	0.1999063670411985	0.05383895131086142	0.09410112359550561	37.022940074906366	0.07042262939494323	0	COMPLETE
1	0.29213483146067415	2020-03-12 15:23:29.751916	2020-03-12 15:24:22.376601	256	256	0.05806891303700878	512	0.006641245174242639	0.600114508368919	0.014044943820224719	0.29213483146067415	0.10065543071161048	0.16292134831460675	28.754213483146067	0.10759959081861244	0.014044943820224719	0.29213483146067415	0.10065543071161048	0.16292134831460675	28.754213483146067	0.10759959081861244	3255699260	550	0.014044943820224719	0.29213483146067415	0.10065543071161048	0.16292134831460675	28.754213483146067	0.10759959081861244	1	COMPLETE
2	0.1956928838951311	2020-03-12 15:24:22.393308	2020-03-12 15:25:00.513733	128	64	0.0037519533448211457	512	0.1780037921609391	0.6728547321883648	0.0009363295880149813	0.1956928838951311	0.054775280898876406	0.09129213483146068	32.03651685393258	0.07425987696327824	0.0009363295880149813	0.1956928838951311	0.054775280898876406	0.09129213483146068	32.03651685393258	0.07425987696327824	2087849925	450	0.0009363295880149813	0.1956928838951311	0.054775280898876406	0.09129213483146068	32.03651685393258	0.07425987696327824	2	COMPLETE
3	0.22752808988764045	2020-03-12 15:25:00.525728	2020-03-12 15:25:35.238577	128	256	0.0021015733114509846	128	0.5162862307591715	0.7105928106331144	0.0	0.22752808988764045	0.06320224719101124	0.11797752808988764	34.217696629213485	0.0783112496952008	0.0	0.22752808988764045	0.06320224719101124	0.11797752808988764	34.217696629213485	0.0783112496952008	578709518	250	0.0	0.22752808988764045	0.06320224719101124	0.11797752808988764	34.217696629213485	0.0783112496952008	3	COMPLETE
4	0.2851123595505618	2020-03-12 15:25:35.250480	2020-03-12 15:25:50.630942	64	256	0.017704098565794385	512	0.038415986766118744	0.6015927239507786	0.0023408239700374533	0.2851123595505618	0.10393258426966293	0.17181647940074907	28.92556179775281	0.10264137374324386	0.0023408239700374533	0.2851123595505618	0.10393258426966293	0.17181647940074907	28.92556179775281	0.10264137374324386	4261623352	200	0.0023408239700374533	0.2851123595505618	0.10393258426966293	0.17181647940074907	28.92556179775281	0.10264137374324386	4	COMPLETE
5	0.30102996254681647	2020-03-12 15:25:50.641462	2020-03-12 15:26:35.543995	64	128	0.01749518575634997	256	0.05144978392449603	0.5755278433704477	0.003745318352059925	0.30102996254681647	0.11189138576779026	0.16432584269662923	27.521067415730336	0.10601106907334869	0.003745318352059925	0.30102996254681647	0.11189138576779026	0.16432584269662923	27.521067415730336	0.10601106907334869	176534039	400	0.003745318352059925	0.30102996254681647	0.11189138576779026	0.16432584269662923	27.521067415730336	0.10601106907334869	5	COMPLETE
6	0.32256554307116103	2020-03-12 15:26:35.559700	2020-03-12 15:27:12.582646	64	64	0.014677240824271024	256	0.045389022914603096	0.5564224884561036	0.02200374531835206	0.32256554307116103	0.12078651685393259	0.18164794007490637	26.59550561797753	0.12237817273007694	0.02200374531835206	0.32256554307116103	0.12078651685393259	0.18164794007490637	26.59550561797753	0.12237817273007694	2441053058	350	0.02200374531835206	0.32256554307116103	0.12078651685393259	0.18164794007490637	26.59550561797753	0.12237817273007694	6	COMPLETE
7	0.19147940074906367	2020-03-12 15:27:12.600284	2020-03-12 15:27:37.364754	256	128	0.06437704060432582	512	0.0030809613629327556	0.670666783510041	0.003745318352059925	0.19147940074906367	0.054307116104868915	0.09269662921348315	31.98314606741573	0.07654204405774791	0.003745318352059925	0.19147940074906367	0.054307116104868915	0.09269662921348315	31.98314606741573	0.07654204405774791	1820258954	300	0.003745318352059925	0.19147940074906367	0.054307116104868915	0.09269662921348315	31.98314606741573	0.07654204405774791	7	COMPLETE
8	0.31273408239700373	2020-03-12 15:27:37.376515	2020-03-12 15:28:03.967406	256	256	0.003298929425627355	128	0.06082833033579209	0.5638006853928601	0.011235955056179775	0.31273408239700373	0.10112359550561797	0.1760299625468165	26.94756554307116	0.11006394817801426	0.011235955056179775	0.31273408239700373	0.10112359550561797	0.1760299625468165	26.94756554307116	0.11006394817801426	1110034131	200	0.011235955056179775	0.31273408239700373	0.10112359550561797	0.1760299625468165	26.94756554307116	0.11006394817801426	8	COMPLETE
9	0.3249063670411985	2020-03-12 15:28:03.983070	2020-03-12 15:28:59.346119	128	256	0.0011160376040551725	512	0.030341354667891174	0.5547439455619773	0.0	0.3249063670411985	0.11470037453183521	0.18867041198501872	26.48501872659176	0.10986451369283526	0.0	0.3249063670411985	0.11470037453183521	0.18867041198501872	26.48501872659176	0.10986451369283526	308858228	600	0.0	0.3249063670411985	0.11470037453183521	0.18867041198501872	26.48501872659176	0.10986451369283526	9	COMPLETE
