number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
11	0.003186968838526912	2020-05-07 00:14:59.745944	2020-05-07 01:58:15.333570	2.6726747312420946	256	256	1	88	0.029276441919624648	256	0.7228458688289247	0.0010623229461756375	0.003186968838526912	0.0017705382436260624	0.002301699716713881	14655.004160764873	0.0023940875292747755	0.0010623229461756375	0.003186968838526912	0.0017705382436260624	0.002301699716713881	14655.001770538243	0.0023940875963417096	2258395724	200	0.0010623229461756375	0.003186968838526912	0.0017705382436260624	0.002301699716713881	14655.006550991502	0.0023940874622415693	11	COMPLETE
12	0.000708215297450425	2020-05-07 01:58:15.378690	2020-05-07 02:19:42.641607	8.128673644776931	64	64	1	5	0.05446760740435762	128	0.9150394831248797	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	18550.649521954674	0.00037765059686014225	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	18550.098087818697	0.000378717989036709	3470750432	150	0.0	0.000708215297450425	0.00017705382436260624	0.00017705382436260624	18551.20095609065	0.0003766869380887843	12	COMPLETE
13	0.0026558073654390935	2020-05-07 02:19:42.681023	2020-05-07 02:46:22.004999	3.5846395950093686	128	128	2	78	0.06835690182119382	256	0.8448251290893172	0.0003541076487252125	0.0026558073654390935	0.0012393767705382436	0.0019475920679886685	17127.342510623228	0.0015611963993558036	0.0003541076487252125	0.0026558073654390935	0.0012393767705382436	0.0019475920679886685	17127.339058073656	0.0015611964419031577	1027078828	150	0.0003541076487252125	0.0026558073654390935	0.0012393767705382436	0.0019475920679886685	17127.345963172804	0.0015611963568201337	13	COMPLETE
14	0.0003541076487252125	2020-05-07 02:46:22.045595	2020-05-07 03:23:46.208990	9.750351170422041	128	128	1	77	0.009835342272832809	128	0.7816594377970584	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	15847.4651203966	0.00044991420803330504	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	15847.44564447592	0.00044991553159704037	2682131962	150	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	15847.484596317281	0.0004499128868641791	14	COMPLETE
15	0.08958923512747875	2020-05-07 03:23:46.248646	2020-05-07 04:02:05.816004	2.451388317528822	128	256	1	77	0.005585229343411345	256	0.27153670446281203	0.0047804532577903685	0.08958923512747875	0.03541076487252125	0.05577195467422096	5504.292138810199	0.03416044446915245	0.0047804532577903685	0.08958923512747875	0.03541076487252125	0.05577195467422096	5504.290545325779	0.03416044447932641	4243670759	150	0.0047804532577903685	0.08958923512747875	0.03541076487252125	0.05577195467422096	5504.293732294617	0.03416044445897973	15	COMPLETE
16	0.4263456090651558	2020-05-07 04:02:05.883072	2020-05-07 04:39:46.201014	0.542636309352603	64	128	2	87	0.0014750482682198967	512	0.23343406544848122	0.002478753541076487	0.4263456090651558	0.3649079320113314	0.40368271954674223	4731.010888810199	0.18852909586593916	0.002478753541076487	0.4263456090651558	0.3649079320113314	0.40368271954674223	4731.007790368272	0.18852909629503173	503239935	300	0.002478753541076487	0.4263456090651558	0.3649079320113314	0.40368271954674223	4731.013987252125	0.1885290954374072	16	COMPLETE
17	0.003718130311614731	2020-05-07 04:39:46.256542	2020-05-07 04:50:01.908244	3.315369445471653	128	128	2	21	0.043493375874864924	512	0.6633649541476351	0.00017705382436260624	0.003718130311614731	0.000708215297450425	0.0012393767705382436	13448.945555949009	0.001676882983882874	0.00017705382436260624	0.003718130311614731	0.000708215297450425	0.0012393767705382436	13448.941749291786	0.001676883164771464	468523527	150	0.00017705382436260624	0.003718130311614731	0.000708215297450425	0.0012393767705382436	13448.949362606232	0.001676882803093513	17	COMPLETE
18	0.002124645892351275	2020-05-07 04:50:01.966004	2020-05-07 05:12:28.645155	2.6293545407642536	64	64	1	14	0.03916618131042951	128	0.8457958431696246	0.00017705382436260624	0.002124645892351275	0.0005311614730878187	0.0008852691218130312	17146.61437677054	0.0010937089297413905	0.00017705382436260624	0.002124645892351275	0.0005311614730878187	0.0008852691218130312	17146.611012747875	0.0010937089586236467	3943496640	150	0.00017705382436260624	0.002124645892351275	0.0005311614730878187	0.0008852691218130312	17146.6177407932	0.0010937089008644157	18	COMPLETE
19	0.0035410764872521247	2020-05-07 05:12:28.683822	2020-05-07 06:10:01.117574	7.783616796340508	256	128	2	98	0.0011173437205147657	128	0.7540165762558317	0.00017705382436260624	0.0035410764872521247	0.0005311614730878187	0.0012393767705382436	15286.658374645893	0.0017584922487901649	0.00017705382436260624	0.0035410764872521247	0.0005311614730878187	0.0012393767705382436	15286.602337110482	0.001758510212311463	812518310	150	0.00017705382436260624	0.0035410764872521247	0.0005311614730878187	0.0012393767705382436	15286.714412181303	0.0017584744658568506	19	COMPLETE
20	0.28310906515580736	2020-05-07 06:10:01.159559	2020-05-07 06:38:00.156242	1.0064663718901605	64	256	2	3	0.007049329553672189	256	0.19551182483421142	0.007790368271954674	0.28310906515580736	0.17227337110481586	0.221671388101983	3962.844369688385	0.1097862030234128	0.007790368271954674	0.28310906515580736	0.17227337110481586	0.221671388101983	3962.843307365439	0.1097862030572924	110380321	300	0.007790368271954674	0.28310906515580736	0.17227337110481586	0.221671388101983	3962.8454320113315	0.10978620298954514	20	COMPLETE
21	0.00141643059490085	2020-05-07 06:38:00.199891	2020-05-07 06:49:56.715614	9.804383287812055	128	128	2	31	0.02469225221249382	512	0.7446334356440141	0.0	0.00141643059490085	0.0003541076487252125	0.0008852691218130312	15096.59578611898	0.000780054693538341	0.0	0.00141643059490085	0.0003541076487252125	0.0008852691218130312	15096.509206798866	0.0007800770468444836	1635236816	150	0.0	0.00141643059490085	0.0003541076487252125	0.0008852691218130312	15096.682365439094	0.0007800326266755296	21	COMPLETE
22	0.0010623229461756375	2020-05-07 06:49:56.753755	2020-05-07 07:02:48.872009	7.410514884273248	64	256	1	33	0.005546064994525799	512	0.7562567795631668	0.00017705382436260624	0.0010623229461756375	0.0003541076487252125	0.0005311614730878187	15331.625708215297	0.001133533734309998	0.00017705382436260624	0.0010623229461756375	0.0003541076487252125	0.0005311614730878187	15331.608533994335	0.001133536886727232	412386796	150	0.00017705382436260624	0.0010623229461756375	0.0003541076487252125	0.0005311614730878187	15331.642882436261	0.0011335305968248658	22	COMPLETE
23	0.07259206798866856	2020-05-07 07:02:48.911269	2020-05-07 07:30:14.331141	2.764685520933228	64	128	2	59	0.0012387480673149245	256	0.5989256043435283	0.0026558073654390935	0.07259206798866856	0.022308781869688384	0.03665014164305949	12138.399256373938	0.028805955645918695	0.0026558073654390935	0.07259206798866856	0.022308781869688384	0.03665014164305949	12138.393767705382	0.028805955664491532	1435230321	200	0.0026558073654390935	0.07259206798866856	0.022308781869688384	0.03665014164305949	12138.404745042493	0.028805955627347665	23	COMPLETE
24	0.0008852691218130312	2020-05-07 07:30:14.369084	2020-05-07 07:48:38.839818	7.639366327037352	64	256	1	38	0.055316451768566664	256	0.8564785519741818	0.00017705382436260624	0.0008852691218130312	0.0003541076487252125	0.0003541076487252125	17363.689270538245	0.0006251918315177537	0.00017705382436260624	0.0008852691218130312	0.0003541076487252125	0.0003541076487252125	17363.667138810197	0.0006251919684096169	1750593218	150	0.00017705382436260624	0.0008852691218130312	0.0003541076487252125	0.0003541076487252125	17363.71140226629	0.000625191694658245	24	COMPLETE
25	0.04125354107648725	2020-05-07 07:48:38.878346	2020-05-07 08:17:36.554834	2.9698906658998534	64	128	1	59	0.004285132167647885	128	0.40348840426053234	0.001593484419263456	0.04125354107648725	0.012747875354107648	0.022839943342776205	8179.7144121813035	0.01627524565658152	0.001593484419263456	0.04125354107648725	0.012747875354107648	0.022839943342776205	8179.712464589235	0.01627524593484089	1073044259	150	0.001593484419263456	0.04125354107648725	0.012747875354107648	0.022839943342776205	8179.716359773372	0.01627524537868576	25	COMPLETE
26	0.000708215297450425	2020-05-07 08:17:36.597770	2020-05-07 08:29:52.732474	6.432585519603504	64	64	2	12	0.006936571230342905	256	0.7933401881617748	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	16083.657754957507	0.0006621732104685168	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	16083.563208215297	0.0006621737399759351	2781199628	150	0.0	0.000708215297450425	0.00017705382436260624	0.0003541076487252125	16083.752301699717	0.0006621726814057661	26	COMPLETE
27	0.0012393767705382436	2020-05-07 08:29:52.770804	2020-05-07 09:05:24.500831	5.670689758537412	256	128	1	69	0.035223755452648824	256	0.8527141890228292	0.0	0.0012393767705382436	0.0003541076487252125	0.0005311614730878187	17287.243183427763	0.0006242311292053926	0.0	0.0012393767705382436	0.0003541076487252125	0.0005311614730878187	17287.233533994335	0.0006242317236302329	1564597424	150	0.0	0.0012393767705382436	0.0003541076487252125	0.0005311614730878187	17287.25283286119	0.0006242305361455378	27	COMPLETE
28	0.002124645892351275	2020-05-07 09:05:24.544402	2020-05-07 09:42:20.546202	7.097295489261504	128	128	1	75	0.0014046966885960198	128	0.806514496651271	0.0	0.002124645892351275	0.0005311614730878187	0.0008852691218130312	16350.930949008498	0.0013712932877752624	0.0	0.002124645892351275	0.0005311614730878187	0.0008852691218130312	16350.913243626062	0.001371295671651292	3507796082	150	0.0	0.002124645892351275	0.0005311614730878187	0.0008852691218130312	16350.948654390935	0.0013712909103291507	28	COMPLETE
29	0.0019475920679886685	2020-05-07 09:42:20.588905	2020-05-07 09:55:18.507881	8.64137733488221	128	64	1	62	0.015555824791557015	512	0.7238716062530438	0.0	0.0019475920679886685	0.000708215297450425	0.0008852691218130312	14675.73052407932	0.0009944065226114428	0.0	0.0019475920679886685	0.000708215297450425	0.0008852691218130312	14675.654036827196	0.0009946063695393797	2819646231	150	0.0	0.0019475920679886685	0.000708215297450425	0.0008852691218130312	14675.807011331444	0.000994215604853104	29	COMPLETE
30	0.0	2020-05-07 09:55:18.554513	2020-05-07 10:30:29.976738	8.448135094157468	128	128	1	65	0.016340867645419484	128	0.8721949980321132	0.0	0.0	0.0	0.0	17682.53293201133	0.00027126403867365804	0.0	0.0	0.0	0.0	17682.39571529745	0.00027144775132621795	4024047022	150	0.0	0.0	0.0	0.0	17682.670148725214	0.00027108737488702636	30	COMPLETE
31	0.0017705382436260624	2020-05-07 10:30:30.018074	2020-05-07 10:43:08.786931	9.995215747572145	128	128	2	36	0.01541773492516416	512	0.7577225679789227	0.0	0.0017705382436260624	0.000708215297450425	0.0008852691218130312	15361.80639164306	0.0009676253232728376	0.0	0.0017705382436260624	0.000708215297450425	0.0008852691218130312	15361.739376770538	0.0009676733742894141	726042993	150	0.0	0.0017705382436260624	0.000708215297450425	0.0008852691218130312	15361.87340651558	0.0009675782868012313	31	COMPLETE
32	0.0047804532577903685	2020-05-07 10:43:08.825293	2020-05-07 10:56:30.187941	9.431700488272776	256	64	2	38	0.0011071701210264191	512	0.7614382025681623	0.000708215297450425	0.0047804532577903685	0.00141643059490085	0.0028328611898017	15437.162889518413	0.0024276293471829097	0.000708215297450425	0.0047804532577903685	0.00141643059490085	0.0028328611898017	15437.153151558074	0.0024276294927735548	3925488500	150	0.000708215297450425	0.0047804532577903685	0.00141643059490085	0.0028328611898017	15437.172627478754	0.0024276292016664905	32	COMPLETE
33	0.0008852691218130312	2020-05-07 10:56:30.237443	2020-05-07 11:16:52.088427	4.075245927227532	128	64	1	3	0.050432903839724826	128	0.8889848950289287	0.0003541076487252125	0.0008852691218130312	0.0003541076487252125	0.0005311614730878187	18022.57391997167	0.0008157959857207123	0.0003541076487252125	0.0008852691218130312	0.0003541076487252125	0.0005311614730878187	18022.56497875354	0.000815796039487427	526379743	150	0.0003541076487252125	0.0008852691218130312	0.0003541076487252125	0.0005311614730878187	18022.582861189803	0.0008157959319643028	33	COMPLETE
34	0.002124645892351275	2020-05-07 11:16:52.127916	2020-05-07 11:33:04.558393	9.576449922473738	64	64	2	75	0.0010476674525702048	256	0.7773576696936224	0.0	0.002124645892351275	0.0005311614730878187	0.0012393767705382436	15759.405276203966	0.0013325658649408908	0.0	0.002124645892351275	0.0005311614730878187	0.0012393767705382436	15759.396246458924	0.0013325659660995462	1808907550	150	0.0	0.002124645892351275	0.0005311614730878187	0.0012393767705382436	15759.414305949009	0.0013325657638210717	34	COMPLETE
35	0.42209631728045327	2020-05-07 11:33:04.599173	2020-05-07 12:23:11.008021	0.8826603030910521	128	64	1	95	0.0015135072016888964	128	0.2837056366390498	0.004603399433427762	0.42209631728045327	0.3436614730878187	0.39040368271954673	5749.629603399433	0.17984878808805124	0.004603399433427762	0.42209631728045327	0.3436614730878187	0.39040368271954673	5749.625885269122	0.1798487888885457	420012687	200	0.004603399433427762	0.42209631728045327	0.3436614730878187	0.39040368271954673	5749.633321529745	0.17984878728935255	35	COMPLETE
36	0.0010623229461756375	2020-05-07 12:23:11.053986	2020-05-07 13:37:31.282787	7.03309684436226	256	256	2	79	0.006136245694501533	128	0.7198297625276038	0.0	0.0010623229461756375	0.0005311614730878187	0.0005311614730878187	14593.87907223796	0.0008405964951424821	0.0	0.0010623229461756375	0.0005311614730878187	0.0005311614730878187	14593.854992917846	0.0008405979882364423	3415090741	150	0.0	0.0010623229461756375	0.0005311614730878187	0.0005311614730878187	14593.903151558074	0.0008405950064075734	36	COMPLETE
37	0.0017705382436260624	2020-05-07 13:37:31.322575	2020-05-07 13:54:11.485753	8.516216120310316	64	256	1	51	0.04703145719131722	512	0.7802710324614124	0.0005311614730878187	0.0017705382436260624	0.000708215297450425	0.0008852691218130312	15818.683781869688	0.0011274678705298579	0.0005311614730878187	0.0017705382436260624	0.000708215297450425	0.0008852691218130312	15818.436614730877	0.001129747714769082	1460409845	150	0.0005311614730878187	0.0017705382436260624	0.000708215297450425	0.0008852691218130312	15818.930949008498	0.0011255123299128153	37	COMPLETE
38	0.19971671388101983	2020-05-07 13:54:11.526302	2020-05-07 15:15:26.028620	3.4114981418004264	256	256	1	90	0.0014818351876943491	128	0.4356214773924064	0.002301699716713881	0.19971671388101983	0.08905807365439093	0.13810198300283286	8830.736543909348	0.06692271679597572	0.002301699716713881	0.19971671388101983	0.08905807365439093	0.13810198300283286	8830.732648725212	0.06692275052142399	2588498168	150	0.002301699716713881	0.19971671388101983	0.08905807365439093	0.13810198300283286	8830.740439093484	0.06692268371870887	38	COMPLETE
39	0.0035410764872521247	2020-05-07 15:15:26.068567	2020-05-07 15:38:53.297954	3.9869987460787057	64	256	2	11	0.003976602990881271	128	0.5842904126052179	0.0005311614730878187	0.0035410764872521247	0.000708215297450425	0.0010623229461756375	11844.676788243625	0.0021814013957512208	0.0005311614730878187	0.0035410764872521247	0.000708215297450425	0.0010623229461756375	11844.661296033993	0.002181401435836819	1190113357	150	0.0005311614730878187	0.0035410764872521247	0.000708215297450425	0.0010623229461756375	11844.692280453257	0.0021814013556716453	39	COMPLETE
40	0.04036827195467422	2020-05-07 15:38:53.348722	2020-05-07 15:50:55.250317	3.4811031117789084	128	64	2	17	0.0011181187451092735	512	0.562988629103741	0.00141643059490085	0.04036827195467422	0.012570821529745042	0.021069405099150142	11411.72078611898	0.01896606850588141	0.00141643059490085	0.04036827195467422	0.012570821529745042	0.021069405099150142	11411.712818696884	0.018966137198688674	3755878301	200	0.00141643059490085	0.04036827195467422	0.012570821529745042	0.021069405099150142	11411.728753541076	0.018966001638692897	40	COMPLETE
41	0.0012393767705382436	2020-05-07 15:50:55.289283	2020-05-07 16:08:15.108016	6.812244825637864	256	64	1	29	0.00864230041403856	256	0.7254007103531106	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	14706.706090651558	0.0009285596960757142	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	14706.680417847025	0.0009285601457738053	1125787461	150	0.0003541076487252125	0.0012393767705382436	0.0003541076487252125	0.0003541076487252125	14706.731763456091	0.0009285592467149482	41	COMPLETE
42	0.0008852691218130312	2020-05-07 16:08:15.151432	2020-05-07 16:17:50.961035	6.743344031557966	128	64	1	30	0.02166457336611764	512	0.7570322272216298	0.00017705382436260624	0.0008852691218130312	0.0003541076487252125	0.0005311614730878187	15347.609861898018	0.0007360078488124583	0.00017705382436260624	0.0008852691218130312	0.0003541076487252125	0.0005311614730878187	15347.593661473087	0.0007361334733457946	585110299	150	0.00017705382436260624	0.0008852691218130312	0.0003541076487252125	0.0005311614730878187	15347.626062322946	0.0007358919250655113	42	COMPLETE
43	0.11685552407932011	2020-05-07 16:17:51.001476	2020-05-07 16:31:53.436129	3.7527620770303862	256	64	2	9	0.003314679410321942	256	0.45721557589530465	0.0019475920679886685	0.11685552407932011	0.06002124645892351	0.08339235127478753	9268.307453966007	0.04234616067551331	0.0019475920679886685	0.11685552407932011	0.06002124645892351	0.08339235127478753	9268.30400141643	0.042346198765001605	1684317305	150	0.0019475920679886685	0.11685552407932011	0.06002124645892351	0.08339235127478753	9268.31090651558	0.042346123362116316	43	COMPLETE
44	0.005488668555240793	2020-05-07 16:31:53.481267	2020-05-07 17:19:24.173819	2.851370023287008	128	256	1	70	0.012556539363667543	128	0.5274819706846221	0.00017705382436260624	0.005488668555240793	0.001593484419263456	0.002301699716713881	10694.262482294618	0.0026785769042702544	0.00017705382436260624	0.005488668555240793	0.001593484419263456	0.002301699716713881	10694.25973796034	0.002678578892124954	2091316505	150	0.00017705382436260624	0.005488668555240793	0.001593484419263456	0.002301699716713881	10694.265226628895	0.00267857492503379	44	COMPLETE
45	0.0008852691218130312	2020-05-07 17:19:24.214292	2020-05-07 17:53:44.775325	5.308331388449046	128	64	1	96	0.006361220762314022	128	0.6818588829022213	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.0003541076487252125	13823.506019830029	0.0008409929560439166	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.0003541076487252125	13823.419263456091	0.0008409934267072699	881021142	150	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.0003541076487252125	13823.592776203966	0.0008409924859446367	45	COMPLETE
