number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09176029962546817	2020-03-16 10:27:05.915901	2020-03-16 10:38:43.079914	128	256	2	86	0.0616161823664786	128	1.0339582063177468	0.0	0.09176029962546817	0.013108614232209739	0.031835205992509365	49.93773408239701	0.0398677514991464	0.0	0.09176029962546817	0.013108614232209739	0.031835205992509365	49.93773408239701	0.0398677514991464	2394660172	150.0	0.0	0.09176029962546817	0.013108614232209739	0.031835205992509365	49.93773408239701	0.0398677514991464	0	COMPLETE
1	0.07162921348314606	2020-03-16 10:38:43.113007	2020-03-16 10:42:29.328285	128	64	2	41	0.06773945638141746	128	1.0526407388604004	0.0	0.07162921348314606	0.015917602996254682	0.028089887640449437	50.79447565543071	0.03895589960206139	0.0	0.07162921348314606	0.015917602996254682	0.028089887640449437	50.79447565543071	0.03895589960206139	3268156769	150.0	0.0	0.07162921348314606	0.015917602996254682	0.028089887640449437	50.79447565543071	0.03895589960206139	1	COMPLETE
2	0.08661048689138577	2020-03-16 10:42:29.349347	2020-03-16 10:48:31.619905	128	256	1	43	0.03658683129119986	256	1.007549085361318	0.0	0.08661048689138577	0.017790262172284643	0.03932584269662921	48.568820224719104	0.04251948059091088	0.0	0.08661048689138577	0.017790262172284643	0.03932584269662921	48.568820224719104	0.04251948059091088	1519844569	150.0	0.0	0.08661048689138577	0.017790262172284643	0.03932584269662921	48.568820224719104	0.04251948059091088	2	COMPLETE
3	0.0997191011235955	2020-03-16 10:48:31.646163	2020-03-16 10:54:33.045776	256	64	2	27	0.017855226180092762	256	0.9856793873416685	0.0	0.0997191011235955	0.02247191011235955	0.04588014981273408	47.512172284644194	0.0455880940174027	0.0	0.0997191011235955	0.02247191011235955	0.04588014981273408	47.512172284644194	0.0455880940174027	32782531	250.0	0.0	0.0997191011235955	0.02247191011235955	0.04588014981273408	47.512172284644194	0.0455880940174027	3	COMPLETE
4	0.24812734082397003	2020-03-16 10:54:33.083216	2020-03-16 11:32:49.044203	256	128	1	11	0.01693772201682528	128	0.6286454012021003	0.0	0.24812734082397003	0.07771535580524344	0.1301498127340824	30.27387640449438	0.08697815112345747	0.0	0.24812734082397003	0.07771535580524344	0.1301498127340824	30.27387640449438	0.08697815112345747	605831843		0.0	0.24812734082397003	0.07771535580524344	0.1301498127340824	30.27387640449438	0.08697815112345747	4	COMPLETE
5	0.09129213483146068	2020-03-16 11:32:49.076221	2020-03-16 11:34:38.509457	128	64	2	16	0.0017559028711832147	256	1.0182402730720599	0.0	0.09129213483146068	0.01638576779026217	0.03464419475655431	49.11048689138577	0.04178814517281118	0.0	0.09129213483146068	0.01638576779026217	0.03464419475655431	49.11048689138577	0.04178814517281118	3648269799	150.0	0.0	0.09129213483146068	0.01638576779026217	0.03464419475655431	49.11048689138577	0.04178814517281118	5	COMPLETE
6	0.09644194756554307	2020-03-16 11:34:38.536443	2020-03-16 11:40:23.988619	128	256	2	23	0.0035779581444348946	128	1.0312543372145753	0.0	0.09644194756554307	0.026217228464419477	0.05337078651685393	49.721441947565545	0.04579838793860876	0.0	0.09644194756554307	0.026217228464419477	0.05337078651685393	49.721441947565545	0.04579838793860876	2781635705	150.0	0.0	0.09644194756554307	0.026217228464419477	0.05337078651685393	49.721441947565545	0.04579838793860876	6	COMPLETE
7	0.10767790262172285	2020-03-16 11:40:24.023356	2020-03-16 11:42:27.478014	64	128	2	46	0.06259488434714794	512	1.0007731628182173	0.0	0.10767790262172285	0.026217228464419477	0.050093632958801496	48.31624531835206	0.046616005926156084	0.0	0.10767790262172285	0.026217228464419477	0.050093632958801496	48.31601123595506	0.0466165768588317	3034281244	150.0	0.0	0.10767790262172285	0.026217228464419477	0.050093632958801496	48.31647940074907	0.04661546218075073	7	COMPLETE
8	0.10393258426966293	2020-03-16 11:42:27.518267	2020-03-16 11:45:45.058646	256	64	2	3	0.004683083236317681	256	0.9977448976246382	0.0	0.10393258426966293	0.018726591760299626	0.04447565543071161	48.16526217228464	0.045029586116107675	0.0	0.10393258426966293	0.018726591760299626	0.04447565543071161	48.16526217228464	0.045029586116107675	720288773	300.0	0.0	0.10393258426966293	0.018726591760299626	0.04447565543071161	48.16526217228464	0.045029586116107675	8	COMPLETE
9	0.10440074906367042	2020-03-16 11:45:45.086050	2020-03-16 11:48:57.148702	64	128	2	60	0.06627058365524549	256	1.0020053369544224	0.0	0.10440074906367042	0.021067415730337078	0.046348314606741575	48.40402621722846	0.04431443734437567	0.0	0.10440074906367042	0.021067415730337078	0.046348314606741575	48.40402621722846	0.04431443734437567	2909757232	150.0	0.0	0.10440074906367042	0.021067415730337078	0.046348314606741575	48.40402621722846	0.04431443734437567	9	COMPLETE
10	0.2710674157303371	2020-03-16 11:48:57.174067	2020-03-16 12:12:29.850761	128	128	2	4	0.02374308773394502	128	0.5455638989989301	0.013576779026217229	0.2710674157303371	0.09925093632958802	0.1605805243445693	26.191479400749063	0.10694374282962422	0.013576779026217229	0.2710674157303371	0.09925093632958802	0.1605805243445693	26.191479400749063	0.10694374282962422	758827581		0.013576779026217229	0.2710674157303371	0.09925093632958802	0.1605805243445693	26.191479400749063	0.10694374282962422	10	COMPLETE
11	0.09925093632958802	2020-03-16 12:12:29.878578	2020-03-16 12:15:07.398639	128	64	2	74	0.021475294094966114	512	1.0251096503474237	0.0	0.09925093632958802	0.017322097378277154	0.03932584269662921	49.49250936329588	0.04295808303993098	0.0	0.09925093632958802	0.017322097378277154	0.03932584269662921	49.49250936329588	0.04295808303993098	765355240	150.0	0.0	0.09925093632958802	0.017322097378277154	0.03932584269662921	49.49250936329588	0.04295808303993098	11	COMPLETE
12	0.08614232209737828	2020-03-16 12:15:07.469001	2020-03-16 12:17:05.031895	64	64	1	49	0.030542980037392694	256	1.0467279167734227	0.0	0.08614232209737828	0.017322097378277154	0.035580524344569285	50.58473782771536	0.04107191256231632	0.0	0.08614232209737828	0.017322097378277154	0.035580524344569285	50.58473782771536	0.04107191256231632	2834514056	150.0	0.0	0.08614232209737828	0.017322097378277154	0.035580524344569285	50.58473782771536	0.04107191256231632	12	COMPLETE
13	0.08661048689138577	2020-03-16 12:17:05.057670	2020-03-16 12:19:01.738374	64	256	1	8	0.015655020294828993	256	1.0179756072485882	0.0	0.08661048689138577	0.01638576779026217	0.03417602996254682	49.12195692883895	0.04067926430471749	0.0	0.08661048689138577	0.01638576779026217	0.03417602996254682	49.12172284644195	0.04067931455855969	2583026863	150.0	0.0	0.08661048689138577	0.01638576779026217	0.03417602996254682	49.122191011235955	0.040679214779191834	13	COMPLETE
14	0.09035580524344569	2020-03-16 12:19:01.759965	2020-03-16 12:25:39.592970	128	128	1	88	0.044096818515402134	512	1.0066089532355524	0.0	0.09035580524344569	0.020599250936329586	0.04307116104868914	48.54798689138577	0.04386389962432635	0.0	0.09035580524344569	0.020599250936329586	0.04307116104868914	48.54775280898876	0.043863992330226156	2565909861	150.0	0.0	0.09035580524344569	0.020599250936329586	0.04307116104868914	48.54822097378277	0.043863808736189294	14	COMPLETE
15	0.09082397003745318	2020-03-16 12:25:39.631736	2020-03-16 12:43:21.849745	256	256	2	70	0.08849635903125505	512	1.0169890199296092	0.0	0.09082397003745318	0.017790262172284643	0.03885767790262172	49.09691011235955	0.042061276916155896	0.0	0.09082397003745318	0.017790262172284643	0.03885767790262172	49.09691011235955	0.042061276916155896	3613847951	150.0	0.0	0.09082397003745318	0.017790262172284643	0.03885767790262172	49.09691011235955	0.042061276916155896	15	COMPLETE
16	0.09129213483146068	2020-03-16 12:43:21.870085	2020-03-16 12:49:37.221861	256	256	2	23	0.010242950124620393	512	1.0112637841118297	0.0	0.09129213483146068	0.024812734082397005	0.04447565543071161	48.79307116104869	0.04351203167950406	0.0	0.09129213483146068	0.024812734082397005	0.04447565543071161	48.79307116104869	0.04351203167950406	1976827465	150.0	0.0	0.09129213483146068	0.024812734082397005	0.04447565543071161	48.79307116104869	0.04351203167950406	16	COMPLETE
17	0.08848314606741572	2020-03-16 12:49:37.256073	2020-03-16 12:53:12.876001	64	128	2	39	0.005588070506560254	128	1.047147174735557	0.0	0.08848314606741572	0.017790262172284643	0.035580524344569285	50.545411985018724	0.04032892422895192	0.0	0.08848314606741572	0.017790262172284643	0.035580524344569285	50.545411985018724	0.04032892422895192	1377518134	150.0	0.0	0.08848314606741572	0.017790262172284643	0.035580524344569285	50.545411985018724	0.04032892422895192	17	COMPLETE
18	0.09644194756554307	2020-03-16 12:53:12.903032	2020-03-16 13:05:56.610223	256	256	2	47	0.006293013844323446	256	1.0006745965481643	0.0	0.09644194756554307	0.020599250936329586	0.04400749063670412	48.250936329588015	0.04449691386652274	0.0	0.09644194756554307	0.020599250936329586	0.04400749063670412	48.250936329588015	0.04449691386652274	1851103917	150.0	0.0	0.09644194756554307	0.020599250936329586	0.04400749063670412	48.250936329588015	0.04449691386652274	18	COMPLETE
19	0.09269662921348315	2020-03-16 13:05:56.651383	2020-03-16 13:14:43.881272	256	256	2	30	0.08826594545178164	128	1.009258399021634	0.0	0.09269662921348315	0.02294007490636704	0.04400749063670412	48.64325842696629	0.04441155900764118	0.0	0.09269662921348315	0.02294007490636704	0.04400749063670412	48.64325842696629	0.04441155900764118	1881231561	150.0	0.0	0.09269662921348315	0.02294007490636704	0.04400749063670412	48.64325842696629	0.04441155900764118	19	COMPLETE
20	0.09316479400749064	2020-03-16 13:14:43.902474	2020-03-16 13:18:15.280402	128	256	2	7	0.011601221212788301	512	1.0111688336563271	0.0	0.09316479400749064	0.02153558052434457	0.04681647940074907	48.713951310861425	0.043677760504750744	0.0	0.09316479400749064	0.02153558052434457	0.04681647940074907	48.713951310861425	0.043677760504750744	1785356363	250.0	0.0	0.09316479400749064	0.02153558052434457	0.04681647940074907	48.713951310861425	0.043677760504750744	20	COMPLETE
21	0.09784644194756555	2020-03-16 13:18:15.307406	2020-03-16 13:22:02.244691	64	128	1	100	0.018480296111974947	512	1.0162501443170486	0.0	0.09784644194756555	0.017790262172284643	0.042134831460674156	49.045411985018724	0.04252887955866322	0.0	0.09784644194756555	0.017790262172284643	0.042134831460674156	49.045411985018724	0.04252887955866322	371842280	150.0	0.0	0.09784644194756555	0.017790262172284643	0.042134831460674156	49.045411985018724	0.04252887955866322	21	COMPLETE
22	0.10252808988764045	2020-03-16 13:22:02.270997	2020-03-16 13:24:56.823604	64	64	2	15	0.0033544900593245157	128	1.0275565537690334	0.0	0.10252808988764045	0.020131086142322098	0.04119850187265917	49.576310861423224	0.04378327813054489	0.0	0.10252808988764045	0.020131086142322098	0.04119850187265917	49.576310861423224	0.04378327813054489	834009239	150.0	0.0	0.10252808988764045	0.020131086142322098	0.04119850187265917	49.576310861423224	0.04378327813054489	22	COMPLETE
