Replicate	Epoch	Loss
0	0	0.00017365965662979811
0	1	9.535200363564081e-05
0	2	7.323945163869768e-05
0	3	6.273373200926418e-05
0	4	5.7550309248578523e-05
0	5	5.465473670746874e-05
0	6	5.280494279637617e-05
0	7	5.162159866964861e-05
0	8	5.072950441287341e-05
0	9	4.9990987016102504e-05
0	10	4.948717890695029e-05
0	11	4.891069150997677e-05
0	12	4.854962704785799e-05
0	13	4.8182210587154994e-05
0	14	4.779039371837058e-05
0	15	4.751184683817993e-05
0	16	4.72175842635798e-05
0	17	4.700858483323758e-05
0	18	4.673108583557107e-05
0	19	4.650930988475108e-05
0	20	4.628419844021207e-05
0	21	4.6117621535130586e-05
0	22	4.590643697977194e-05
0	23	4.5727300026965075e-05
0	24	4.557182741703041e-05
0	25	4.540543040885544e-05
0	26	4.529614578108246e-05
0	27	4.515786865625652e-05
0	28	4.5040703674216825e-05
0	29	4.493079332718032e-05
0	30	4.477057371704906e-05
0	31	4.468298292465998e-05
0	32	4.45622376889662e-05
0	33	4.4425618576059606e-05
0	34	4.4324935057175316e-05
0	35	4.42420385407065e-05
0	36	4.412810295550211e-05
0	37	4.405945310503907e-05
0	38	4.396539268686359e-05
0	39	4.3862133338719956e-05
0	40	4.380973056477413e-05
0	41	4.373121829231465e-05
0	42	4.364275789846748e-05
0	43	4.355381556523634e-05
0	44	4.348975556949626e-05
0	45	4.344303832975785e-05
0	46	4.339450279071442e-05
0	47	4.329558268243052e-05
0	48	4.326233539811861e-05
0	49	4.3164709338673596e-05
0	50	4.310783218275302e-05
0	51	4.303432772908675e-05
0	52	4.2999491794304146e-05
0	53	4.290755742322442e-05
0	54	4.2872527727225016e-05
0	55	4.2802072753538885e-05
0	56	4.2763145570512584e-05
0	57	4.270255232062021e-05
0	58	4.2627044982810164e-05
0	59	4.257216500572007e-05
0	60	4.254523054084795e-05
0	61	4.251731173986948e-05
0	62	4.243853772120126e-05
0	63	4.241204485954711e-05
0	64	4.2365163482333985e-05
0	65	4.2314651211824145e-05
0	66	4.2297623843945366e-05
0	67	4.223933107212575e-05
0	68	4.225482518692898e-05
0	69	4.2185693207569814e-05
0	70	4.214563936480892e-05
0	71	4.211781627744295e-05
0	72	4.20759684128815e-05
0	73	4.20228149314189e-05
0	74	4.2025247639104086e-05
0	75	4.1951791989804846e-05
0	76	4.191005800209979e-05
0	77	4.193256228122652e-05
0	78	4.187914563720118e-05
0	79	4.184323874928317e-05
0	80	4.1848651206449845e-05
0	81	4.1775399741535906e-05
0	82	4.173924068276013e-05
0	83	4.174000456635882e-05
0	84	4.1707192960516454e-05
0	85	4.165606012746857e-05
0	86	4.162980575189974e-05
0	87	4.15980276855037e-05
0	88	4.158351305928537e-05
0	89	4.157518284306047e-05
0	90	4.1533746479207356e-05
0	91	4.1535046732075744e-05
0	92	4.149257112346302e-05
0	93	4.149323319913729e-05
0	94	4.145131169414222e-05
0	95	4.144752140117466e-05
0	96	4.141789305094507e-05
0	97	4.140271789507268e-05
0	98	4.138686468465908e-05
0	99	4.137472476543224e-05
0	100	4.1374053373739416e-05
0	101	4.133481842297372e-05
0	102	4.1369935284590006e-05
0	103	4.133985204534296e-05
0	104	4.1306566968317646e-05
0	105	4.1283602234500696e-05
0	106	4.125037363209751e-05
0	107	4.124346282201475e-05
0	108	4.1228650571944466e-05
0	109	4.1238678338308796e-05
0	110	4.120043737879501e-05
0	111	4.119417342356819e-05
0	112	4.118575316912111e-05
0	113	4.1170937727267175e-05
0	114	4.115118060636205e-05
