number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.17275280898876405	2020-03-18 12:10:48.237682	2020-03-18 12:16:03.584550	256	2	0.004867781174390293	512	0.009562319620647197	0.8681985440991875	0.024812734082397005	0.17275280898876405	0.06460674157303371	0.10065543071161048	41.65823970037453	0.08268959308947153	0.024812734082397005	0.17275280898876405	0.06460674157303371	0.10065543071161048	41.65823970037453	0.08268959308947153	358590399	500.0	0.024812734082397005	0.17275280898876405	0.06460674157303371	0.10065543071161048	41.65823970037453	0.08268959308947153	0	COMPLETE
1	0.7879213483146067	2020-03-18 12:16:03.663552	2020-03-18 12:20:06.471172	128	1	0.005973526246898209	256	0.011028283529910657	0.16538245124526127	0.28698501872659177	0.7879213483146067	0.5416666666666666	0.6615168539325843	8.045880149812733	0.4553295859495437	0.28698501872659177	0.7879213483146067	0.5416666666666666	0.6615168539325843	8.045880149812733	0.4553295859495437	3961179731		0.28698501872659177	0.7879213483146067	0.5416666666666666	0.6615168539325843	8.045880149812733	0.4553295859495437	1	COMPLETE
2	0.16338951310861424	2020-03-18 12:20:06.541601	2020-03-18 12:21:25.866556	64	1	0.0016453310216111546	256	0.16711228148422314	0.8635558344873736	0.02200374531835206	0.16338951310861424	0.06273408239700375	0.09644194756554307	41.44054307116105	0.07949114762140096	0.02200374531835206	0.16338951310861424	0.06273408239700375	0.09644194756554307	41.44054307116105	0.07949114762140096	2519896821	600.0	0.02200374531835206	0.16338951310861424	0.06273408239700375	0.09644194756554307	41.44054307116105	0.07949114762140096	2	COMPLETE
3	0.11563670411985019	2020-03-18 12:21:25.936669	2020-03-18 12:21:54.019277	128	2	0.0013541219897852113	512	0.010019077159115333	0.9860747147679385	0.010299625468164793	0.11563670411985019	0.0299625468164794	0.054775280898876406	47.566947565543074	0.05486681967472609	0.010299625468164793	0.11563670411985019	0.0299625468164794	0.054775280898876406	47.566947565543074	0.05486681967472609	648116863	150.0	0.010299625468164793	0.11563670411985019	0.0299625468164794	0.054775280898876406	47.566947565543074	0.05486681967472609	3	COMPLETE
4	0.1802434456928839	2020-03-18 12:21:54.095035	2020-03-18 12:24:30.998560	128	2	0.0123320721450266	512	0.10360202227319378	0.8492523526933309	0.01638576779026217	0.1802434456928839	0.05571161048689138	0.09363295880149813	40.74274344569288	0.07687615765485004	0.01638576779026217	0.18071161048689138	0.05571161048689138	0.09363295880149813	40.74250936329588	0.07687838701101199	2992349952	700.0	0.01638576779026217	0.1802434456928839	0.05571161048689138	0.09363295880149813	40.74297752808989	0.07687413096743011	4	COMPLETE
5	0.1891385767790262	2020-03-18 12:24:31.065748	2020-03-18 12:28:04.511616	256	2	0.015741577869133536	256	0.007974722273412924	0.7984953269454884	0.017322097378277154	0.1891385767790262	0.05805243445692884	0.08754681647940075	38.28370786516854	0.08000194808688124	0.017322097378277154	0.1891385767790262	0.05805243445692884	0.08754681647940075	38.28370786516854	0.08000194808688124	386738427	350.0	0.017322097378277154	0.1891385767790262	0.05805243445692884	0.08754681647940075	38.28370786516854	0.08000194808688124	5	COMPLETE
6	0.9222846441947565	2020-03-18 12:28:04.583685	2020-03-18 12:39:37.465182	256	1	0.004487910127337219	128	0.5769903535027877	0.0896321426238167	0.42275280898876405	0.9222846441947565	0.7139513108614233	0.8249063670411985	4.350187265917603	0.5951283546294948	0.42275280898876405	0.9222846441947565	0.7139513108614233	0.8249063670411985	4.350187265917603	0.5951283546294948	3382744499		0.42275280898876405	0.9222846441947565	0.7139513108614233	0.8249063670411985	4.350187265917603	0.5951283546294948	6	COMPLETE
7	0.4845505617977528	2020-03-18 12:39:37.535501	2020-03-18 12:43:39.417413	128	2	0.031197563360396606	256	0.0010975584583090977	0.43725636043352134	0.15683520599250936	0.4845505617977528	0.28698501872659177	0.36329588014981273	21.135299625468164	0.2670587735659758	0.15683520599250936	0.4845505617977528	0.28698501872659177	0.36329588014981273	21.135299625468164	0.2670587735659758	188893420		0.15683520599250936	0.4845505617977528	0.28698501872659177	0.36329588014981273	21.135299625468164	0.2670587735659758	7	COMPLETE
8	0.20365168539325842	2020-03-18 12:43:39.469769	2020-03-18 12:50:38.717832	256	2	0.026073231186474557	512	0.7924181306441368	0.7900173254555252	0.024812734082397005	0.20365168539325842	0.06460674157303371	0.10767790262172285	37.86563670411985	0.08862941881787666	0.024812734082397005	0.20365168539325842	0.06460674157303371	0.10767790262172285	37.86563670411985	0.08862941881787666	4058783908	650.0	0.024812734082397005	0.20365168539325842	0.06460674157303371	0.10767790262172285	37.86563670411985	0.08862941881787666	8	COMPLETE
9	0.5875468164794008	2020-03-18 12:50:38.777080	2020-03-18 12:52:45.767665	64	1	0.007716239474735434	256	0.001711306381548305	0.32944333558197547	0.1760299625468165	0.5875468164794008	0.34176029962546817	0.44335205992509363	15.995786516853933	0.308808246649815	0.1760299625468165	0.5875468164794008	0.34176029962546817	0.44335205992509363	15.995786516853933	0.308808246649815	972870573		0.1760299625468165	0.5875468164794008	0.34176029962546817	0.44335205992509363	15.995786516853933	0.308808246649815	9	COMPLETE
