number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.004072237960339943	2019-12-31 20:37:39.914733	2019-12-31 21:01:21.054107	0.15240615612632008	28.825952331717346	50.0	70.0	0.04812096946408011	500.0	0.9474420501543293	0.0008852691218130312	0.004072237960339943	0.0018767705382436261	0.002443342776203966	19207.565173512747	0.002083871918217422	0.0008852691218130312	0.004072237960339943	0.0018767705382436261	0.002443342776203966	19207.49114730878	0.0020838996926868234	0.0008852691218130312	0.004072237960339943	0.0018767705382436261	0.002443342776203966	19207.639199716716	0.002083844777313769	9		0.0041902738432483475	0.004116501416430595	
10	TrialState.COMPLETE	0.00396600566572238	2019-12-31 21:01:21.054993	2019-12-31 21:36:47.443025	0.8890612625803991	26.03035400741688	150.0	100.0	0.03207016433562422	2000.0	0.9034675911818998	0.0006728045325779037	0.00396600566572238	0.001593484419263456	0.002337110481586402	18315.60639164306	0.002074264453962502	0.0006728045325779037	0.00396600566572238	0.001593484419263456	0.002337110481586402	18315.578824362605	0.0020742657337872636	0.0006728045325779037	0.00396600566572238	0.001593484419263456	0.002337110481586402	18315.633958923514	0.0020742631779880226	10		0.00424929178470255	0.004072237960339943	
11	TrialState.COMPLETE	0.0002213172804532578	2019-12-31 21:36:47.444030	2019-12-31 21:52:40.680155	0.6947488748162662	26.06762785711583	50.0	50.0	0.001497062937092183	1700.0	0.9999677100293259	8.852691218130312e-05	0.0002213172804532578	0.0001327903682719547	0.00017705382436260624	20272.49448919972	0.0003201833029936367	8.852691218130312e-05	0.0002213172804532578	0.0001327903682719547	0.00017705382436260624	20272.44914128895	0.0003201918449704759	8.852691218130312e-05	0.0002213172804532578	0.0001327903682719547	0.00017705382436260624	20272.539837110482	0.0003201748777420194	11	0.0002655807365439094	0.00023607176581680832		
12	TrialState.COMPLETE	0.004131255901794146	2019-12-31 21:52:40.680992	2019-12-31 22:48:48.878034	0.7611814597283191	16.772760514194037	200.0	80.0	0.007073317681292479	900.0	0.9226444202044596	0.0010918319169027383	0.004131255901794146	0.0020361189801699716	0.002921388101983003	18704.480627360717	0.002431265790815895	0.0010918319169027383	0.004131255901794146	0.0020361189801699716	0.002921388101983003	18704.44729697828	0.0024312686532375503	0.0010918319169027383	0.004131255901794146	0.0020361189801699716	0.002921388101983003	18704.513957743155	0.002431262946875653	12			0.003186968838526912	0.0037535410764872523
13	TrialState.COMPLETE	0.0035410764872521247	2019-12-31 22:48:48.879072	2019-12-31 23:11:59.372358	0.7828054627104486	22.125987718195873	50.0	20.0	0.02285819162027956	1800.0	0.9584219934669914	0.0003186968838526912	0.0035410764872521247	0.0016997167138810198	0.0022308781869688384	19430.018449008498	0.0016765470350583473	0.0003186968838526912	0.0035410764872521247	0.0016997167138810198	0.0022308781869688384	19429.93080736544	0.0016765500850368152	0.0003186968838526912	0.0035410764872521247	0.0016997167138810198	0.0022308781869688384	19430.10609065156	0.0016765439953412215	13		0.0027148253068932956	0.0032312322946175635	
14	TrialState.COMPLETE	0.003045325779036827	2019-12-31 23:11:59.373386	2019-12-31 23:46:47.584065	0.6213501774104314	21.47326464219114	150.0	40.0	0.040977804956671374	500.0	0.910692970878279	0.00042492917847025496	0.003045325779036827	0.0012039660056657223	0.0018413597733711049	18462.132170679888	0.0016089301423685737	0.00042492917847025496	0.003045325779036827	0.0012039660056657223	0.0018413597733711049	18462.106657223798	0.0016089313471580149	0.00042492917847025496	0.003045325779036827	0.0012039660056657223	0.0018413597733711049	18462.15768413598	0.0016089289412171564	14		0.003777148253068933	0.003319759206798867	
15	TrialState.COMPLETE	0.0022662889518413596	2019-12-31 23:46:47.584888	2020-01-01 00:21:20.660228	0.7337855531733822	24.39422766124399	150.0	20.0	0.05306819740736995	1500.0	0.9030506349308306	0.0004603399433427762	0.0022662889518413596	0.0009206798866855524	0.0012747875354107649	18307.1253009915	0.001303415251286581	0.0004603399433427762	0.0022662889518413596	0.0009206798866855524	0.0012747875354107649	18307.101203966005	0.001303415955839373	0.0004603399433427762	0.0022662889518413596	0.0009206798866855524	0.0012747875354107649	18307.149398016998	0.0013034145476783355	15		0.0025967894239848914	0.0023902266288951843	
16	TrialState.COMPLETE	0.00017705382436260624	2020-01-01 00:21:20.661073	2020-01-01 00:46:32.262841	0.6348302210441183	23.481661329672256	150.0	70.0	0.0018551456501180207	700.0	0.9930030391295659	4.426345609065156e-05	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20131.36528417139	0.0003020189966291962	4.426345609065156e-05	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20131.338482648724	0.00030201950544687397	4.426345609065156e-05	0.00017705382436260624	0.0001327903682719547	0.0001327903682719547	20131.39208569405	0.0003020184881528791	16	0.00017705382436260624	0.00017705382436260624		
17	TrialState.COMPLETE	0.0026558073654390935	2020-01-01 00:46:32.263767	2020-01-01 01:21:52.515260	0.6059646796406162	20.388532490491485	150.0	100.0	0.054390884574954994	1200.0	0.9097982354683027	0.00028328611898016995	0.0026558073654390935	0.0010269121813031162	0.0017705382436260624	18443.661473087817	0.001366926787540075	0.00028328611898016995	0.0026558073654390935	0.0010269121813031162	0.0017705382436260624	18443.63817280453	0.0013669293988613728	0.00028328611898016995	0.0026558073654390935	0.0010269121813031162	0.0017705382436260624	18443.684773371104	0.001366924193329201	17		0.0025377714825306893	0.002611543909348442	
18	TrialState.COMPLETE	0.004691926345609066	2020-01-01 01:21:52.516272	2020-01-01 01:52:27.617744	0.4573991167620366	14.700694750158632	50.0	20.0	0.01996778191463703	700.0	0.9583799070915309	0.0020951369216241737	0.004691926345609066	0.003186968838526912	0.003718130311614731	19429.19880193579	0.0032274060928876554	0.0020951369216241737	0.004691926345609066	0.003186968838526912	0.003718130311614731	19429.160764872522	0.0032274108452473135	0.0020951369216241737	0.004691926345609066	0.003186968838526912	0.003718130311614731	19429.236838999055	0.00322740138455875	18			0.0037623937677053825	0.004320113314447592
19	TrialState.COMPLETE	0.0010180594900849858	2020-01-01 01:52:27.618747	2020-01-01 02:11:31.753685	0.9653506354335596	26.082877824389815	100.0	20.0	0.006151849582314908	800.0	0.9569318854870655	0.0003541076487252125	0.0010180594900849858	0.0004426345609065156	0.0006196883852691218	19399.754559135978	0.0008138667930018894	0.0003541076487252125	0.0010180594900849858	0.0004426345609065156	0.0006196883852691218	19399.702018413598	0.000813867853263874	0.0003541076487252125	0.0010180594900849858	0.0004426345609065156	0.0006196883852691218	19399.807099858357	0.0008138657333374048	19	0.0006196883852691218	0.0008852691218130312		
20	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 02:11:31.754554	2020-01-01 02:30:50.889463	0.4006151366135414	16.68490512367675	100.0	70.0	0.0011168531677341535	700.0	0.9902248463928248	4.426345609065156e-05	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20074.87739022663	0.0003622219643448518	4.426345609065156e-05	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20074.859242209634	0.00036222215031922933	4.426345609065156e-05	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20074.895538243625	0.00036222177842727465	20	0.0003541076487252125	0.0003541076487252125		
21	TrialState.COMPLETE	0.00396600566572238	2020-01-01 02:30:50.890378	2020-01-01 03:15:18.020949	0.7009275672332725	7.9198054844280685	200.0	90.0	0.021328442249579044	500.0	0.8996344752724474	0.0010623229461756375	0.00396600566572238	0.0019475920679886685	0.0029036827195467424	18237.802868271956	0.002364004198768271	0.0010623229461756375	0.00396600566572238	0.0019475920679886685	0.0029036827195467424	18237.79351983003	0.0023640043381421253	0.0010623229461756375	0.00396600566572238	0.0019475920679886685	0.0029036827195467424	18237.812216713883	0.0023640040594729676	21		0.003895184135977337	0.003939447592067989	
22	TrialState.COMPLETE	0.0001327903682719547	2020-01-01 03:15:18.021849	2020-01-01 03:40:14.459876	0.8148413579223251	25.268479148430806	150.0	50.0	0.001168946881348079	700.0	0.9842479372726192	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	19953.850411650143	0.0002630462986188756	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	19953.826885623228	0.0002630466948822117	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	19953.873937677054	0.00026304590252570716	22	0.0002655807365439094	0.00017705382436260624		
23	TrialState.COMPLETE	0.0002213172804532578	2020-01-01 03:40:14.460873	2020-01-01 04:11:59.038277	0.34114097352030504	7.765727543959036	200.0	60.0	0.002283977501212104	1700.0	0.9619463537099224	0.0	0.0002213172804532578	0.0	0.0	19501.184423689803	0.0002957008727722391	0.0	0.0002213172804532578	0.0	0.0	19501.17652266289	0.0002957009523807039	0.0	0.0002213172804532578	0.0	0.0	19501.192324716714	0.00029570079318507625	23	0.0002655807365439094	0.00023607176581680832		
24	TrialState.COMPLETE	0.002868271954674221	2020-01-01 04:11:59.039154	2020-01-01 04:35:21.212420	0.13467282792606014	1.1521344439096541	50.0	30.0	0.0595465078146637	1500.0	0.9241855731540113	0.0004957507082152975	0.002868271954674221	0.0010977337110481585	0.0016643059490084986	18735.880293909348	0.001625112538776013	0.0004957507082152975	0.002868271954674221	0.0010977337110481585	0.0016643059490084986	18735.87652266289	0.0016251125988571247	0.0004957507082152975	0.002868271954674221	0.0010977337110481585	0.0016643059490084986	18735.884065155806	0.001625112478744803	24		0.0033640226628895184	0.0030541784702549576	
25	TrialState.COMPLETE	0.003328611898016997	2020-01-01 04:35:21.213411	2020-01-01 04:59:12.729819	0.5365740157863358	3.842386203190489	50.0	100.0	0.03356105046114184	1900.0	0.9554942813595665	0.0005665722379603399	0.003328611898016997	0.001593484419263456	0.002124645892351275	19370.55837464589	0.0017069982663940836	0.0005665722379603399	0.003328611898016997	0.001593484419263456	0.002124645892351275	19370.54833569405	0.0017069983877371702	0.0005665722379603399	0.003328611898016997	0.001593484419263456	0.002124645892351275	19370.568413597735	0.0017069981450883113	25		0.002478753541076487	0.0030099150141643057	
26	TrialState.COMPLETE	0.0006196883852691218	2020-01-01 04:59:12.730853	2020-01-01 05:22:40.527240	0.10864989499180418	29.41024386608826	150.0	10.0	0.0027446167663638284	1100.0	0.9627463950285535	0.0	0.0006196883852691218	0.00017705382436260624	0.0002213172804532578	19517.997034348442	0.000410249218789319	0.0	0.0006196883852691218	0.00017705382436260624	0.0002213172804532578	19517.96242032578	0.0004102506650906903	0.0	0.0006196883852691218	0.00017705382436260624	0.0002213172804532578	19518.031648371103	0.0004102477758915633	26	0.0003541076487252125	0.0005311614730878187		
27	TrialState.COMPLETE	0.0052407932011331445	2020-01-01 05:22:40.528334	2020-01-01 06:06:48.316371	0.7837622099850812	13.446033658740417	200.0	70.0	0.013249286790707363	1200.0	0.9277935663533198	0.001168555240793201	0.0052407932011331445	0.0024079320113314447	0.003434844192634561	18808.847291076487	0.002738672614819768	0.001168555240793201	0.0052407932011331445	0.0024079320113314447	0.003434844192634561	18808.832719546743	0.002738677320141641	0.001168555240793201	0.0052407932011331445	0.0024079320113314447	0.003434844192634561	18808.86186260623	0.0027386679590727016	27		0.00483947119924457	0.005090297450424929	
28	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 06:06:48.317269	2020-01-01 06:22:51.084034	0.19344659086952737	29.4301493674136	50.0	40.0	0.0012413867687209972	1800.0	0.9906849773052928	0.0	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	20084.165456798866	0.00027648726909205464	0.0	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	20084.14288243626	0.00027648794020270395	0.0	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	20084.188031161473	0.00027648659885345657	28	0.0005311614730878187	0.00041312559017941453		
29	TrialState.COMPLETE	4.426345609065156e-05	2020-01-01 06:22:51.085057	2020-01-01 06:37:31.139439	0.9216653676988603	20.333043535722513	50.0	10.0	0.0015947641713406429	1700.0	1.0117458012456095	0.0	4.426345609065156e-05	0.0	0.0	20511.65886154391	0.00019103004607302177	0.0	4.426345609065156e-05	0.0	0.0	20511.621193342777	0.0001910323103535941	0.0	4.426345609065156e-05	0.0	0.0	20511.696529745044	0.00019102779228672082	29	8.852691218130312e-05	5.901794145420208e-05		
30	TrialState.COMPLETE	8.852691218130312e-05	2020-01-01 06:37:31.140254	2020-01-01 06:52:08.200354	0.825794200538526	12.131462231585754	50.0	10.0	0.003588998895358682	1600.0	0.9772630412309832	4.426345609065156e-05	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	19812.31475743626	0.0002542005806930564	4.426345609065156e-05	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	19812.290146954674	0.00025420164001781177	4.426345609065156e-05	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	19812.339367917848	0.000254199523771029	30	0.00017705382436260624	0.00011803588290840416		
31	TrialState.COMPLETE	0.001106586402266289	2020-01-01 06:52:08.201177	2020-01-01 07:11:18.553009	0.16832576024069318	10.803370477074388	100.0	70.0	0.007456571851837915	500.0	0.963116601445717	0.0002655807365439094	0.001106586402266289	0.0005754249291784702	0.0006639518413597734	19525.44644121813	0.0007632923379623094	0.0002655807365439094	0.001106586402266289	0.0005754249291784702	0.0006639518413597734	19525.427230878187	0.0007632926656007409	0.0002655807365439094	0.001106586402266289	0.0005754249291784702	0.0006639518413597734	19525.465651558072	0.0007632920105085274	31	0.0004426345609065156	0.0008852691218130312		
32	TrialState.COMPLETE	0.00396600566572238	2020-01-01 07:11:18.553839	2020-01-01 07:38:50.901134	0.9845006345215155	12.400184583429008	100.0	100.0	0.023726000899901213	500.0	0.9373781670414081	0.0005665722379603399	0.00396600566572238	0.0016643059490084986	0.002301699716713881	19003.36242917847	0.001961015311919833	0.0005665722379603399	0.00396600566572238	0.0016643059490084986	0.002301699716713881	19003.342634560908	0.0019610156948572733	0.0005665722379603399	0.00396600566572238	0.0016643059490084986	0.002301699716713881	19003.382223796034	0.0019610149292935966	32		0.0035410764872521247	0.003806657223796034	
33	TrialState.COMPLETE	0.0002655807365439094	2020-01-01 07:38:50.902051	2020-01-01 07:54:53.955027	0.841847651020954	10.587413035263943	50.0	50.0	0.002958525907835009	1900.0	0.993848633488205	0.0	0.0002655807365439094	0.0	0.0	20148.64620219547	0.0002491707557451245	0.0	0.0002655807365439094	0.0	0.0	20148.631019830027	0.00024917113076645476	0.0	0.0002655807365439094	0.0	0.0	20148.661384560906	0.0002491703809634153	33	0.0	0.00017705382436260624		
34	TrialState.COMPLETE	0.0024344900849858357	2020-01-01 07:54:53.955864	2020-01-01 08:14:06.065969	0.4438821799202718	25.75514952405936	100.0	70.0	0.01117346346357815	900.0	0.9585814446712764	0.0004868980169971671	0.0024344900849858357	0.0011951133144475921	0.0015492209631728046	19433.342532754956	0.0013420079891937255	0.0004868980169971671	0.0024344900849858357	0.0011951133144475921	0.0015492209631728046	19433.291740439094	0.0013420090464632657	0.0004868980169971671	0.0024344900849858357	0.0011951133144475921	0.0015492209631728046	19433.39332507082	0.0013420069325533592	34	0.0009737960339943342	0.0019475920679886685		
35	TrialState.COMPLETE	0.0014606940509915014	2020-01-01 08:14:06.067026	2020-01-01 08:46:32.143228	0.6101655973821661	20.119831244159183	200.0	100.0	0.005195275704849713	1900.0	0.9459404551947003	0.00017705382436260624	0.0014606940509915014	0.000398371104815864	0.0006196883852691218	19176.77153417139	0.0007913791919726651	0.00017705382436260624	0.0014606940509915014	0.000398371104815864	0.0006196883852691218	19176.73933250708	0.0007913798326880449	0.00017705382436260624	0.0014606940509915014	0.000398371104815864	0.0006196883852691218	19176.803735835692	0.0007913785517957951	35	0.0006196883852691218	0.0011803588290840415		
36	TrialState.COMPLETE	0.0012393767705382436	2020-01-01 08:46:32.144578	2020-01-01 09:02:34.417751	0.36801887799349964	26.376951326046015	50.0	40.0	0.07662486574248731	1000.0	0.9483426646708597	8.852691218130312e-05	0.0012393767705382436	0.0004868980169971671	0.0006196883852691218	19225.540722379603	0.0007064658994248882	8.852691218130312e-05	0.0012393767705382436	0.0004868980169971671	0.0006196883852691218	19225.467997521246	0.000706469438096483	8.852691218130312e-05	0.0012393767705382436	0.0004868980169971671	0.0006196883852691218	19225.61344723796	0.0007064623794972882	36	0.0012393767705382436	0.0012393767705382436		
37	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 09:02:34.418514	2020-01-01 09:18:48.528046	0.12164790547006886	16.33721123892655	50.0	100.0	0.0064090095099544366	1300.0	0.9820819884957119	8.852691218130312e-05	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	19910.096538597732	0.00036805889672758373	8.852691218130312e-05	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	19910.037092776205	0.0003680893336706427	8.852691218130312e-05	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	19910.155984419263	0.00036802918028742683	37	0.0	0.00023607176581680832		
38	TrialState.COMPLETE	0.002443342776203966	2020-01-01 09:18:48.528922	2020-01-01 09:46:32.137286	0.23684746746759228	1.5469581696879782	100.0	90.0	0.061670075581615504	1700.0	0.906211331098661	0.00028328611898016995	0.002443342776203966	0.0007436260623229462	0.0012747875354107649	18371.142050283284	0.001260821381271207	0.00028328611898016995	0.002443342776203966	0.0007436260623229462	0.0012747875354107649	18371.13966005666	0.0012608215089970924	0.00028328611898016995	0.002443342776203966	0.0007436260623229462	0.0012747875354107649	18371.144440509914	0.001260821253813686	38		0.003245986779981114	0.0027443342776203965	
39	TrialState.COMPLETE	0.0023902266288951843	2020-01-01 09:46:32.138236	2020-01-01 10:05:32.531508	0.26272941898574304	16.852678228122368	100.0	30.0	0.009690401618939217	1100.0	0.9664315809371273	0.0002213172804532578	0.0023902266288951843	0.0010180594900849858	0.0013721671388101982	19592.3263101983	0.0011139493496016915	0.0002213172804532578	0.0023902266288951843	0.0010180594900849858	0.0013721671388101982	19592.277310552407	0.0011139507522803388	0.0002213172804532578	0.0023902266288951843	0.0010180594900849858	0.0013721671388101982	19592.375309844192	0.0011139479487535585	39	0.0005311614730878187	0.0017705382436260624		
40	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 10:05:32.532316	2020-01-01 10:23:21.389522	0.9746451995030347	4.899178273988568	100.0	10.0	0.002142100097171807	1900.0	0.9817738097329907	0.0	0.0003541076487252125	0.0	0.0	19903.647153859773	0.00025462166901496144	0.0	0.0003541076487252125	0.0	0.0	19903.63903151558	0.0002546218344136954	0.0	0.0003541076487252125	0.0	0.0	19903.655276203965	0.00025462150370103196	40	0.0005311614730878187	0.00041312559017941453		
41	TrialState.COMPLETE	0.0002655807365439094	2020-01-01 10:23:21.390402	2020-01-01 10:42:43.963933	0.17356903605115803	12.627888476697807	100.0	100.0	0.0013067546694435158	1300.0	0.974327686140358	0.0	0.0002655807365439094	8.852691218130312e-05	0.0001327903682719547	19753.011154390933	0.00028615292488361796	0.0	0.0002655807365439094	8.852691218130312e-05	0.0001327903682719547	19753.000486898018	0.000286153042450466	0.0	0.0002655807365439094	8.852691218130312e-05	0.0001327903682719547	19753.021821883853	0.00028615280736570404	41	0.0003541076487252125	0.0002950897072710104		
42	TrialState.COMPLETE	0.0012393767705382436	2020-01-01 10:42:43.964819	2020-01-01 11:14:30.530046	0.9111809971898137	8.78903053978808	200.0	60.0	0.0026754074446436182	800.0	0.9509477977134114	8.852691218130312e-05	0.0012393767705382436	0.0005754249291784702	0.0008852691218130312	19278.45934401558	0.0007879443246405233	8.852691218130312e-05	0.0012393767705382436	0.0005754249291784702	0.0008852691218130312	19278.44644121813	0.0007879446304465865	8.852691218130312e-05	0.0012393767705382436	0.0005754249291784702	0.0008852691218130312	19278.47224681303	0.0007879440191163635	42	0.0005311614730878187	0.0010033050047214354		
43	TrialState.COMPLETE	0.002213172804532578	2020-01-01 11:14:30.530943	2020-01-01 11:46:13.951679	0.756868278300805	23.569776825888145	200.0	60.0	0.008379240596625459	500.0	0.933154924925159	0.00017705382436260624	0.002213172804532578	0.0008410056657223796	0.0012393767705382436	18917.400717067987	0.0011050809973814429	0.00017705382436260624	0.002213172804532578	0.0008410056657223796	0.0012393767705382436	18917.367563739375	0.0011050816056443165	0.00017705382436260624	0.002213172804532578	0.0008410056657223796	0.0012393767705382436	18917.433870396602	0.001105080389490438	43	0.0005311614730878187	0.0016525023607176581		
44	TrialState.COMPLETE	0.002478753541076487	2020-01-01 11:46:13.952542	2020-01-01 12:11:36.710417	0.2350175414636106	1.6784113695215113	150.0	100.0	0.006479212565869756	1100.0	0.9382763040071097	0.0005754249291784702	0.002478753541076487	0.0013721671388101982	0.0017262747875354107	19021.40171299575	0.0015227070459507463	0.0005754249291784702	0.002478753541076487	0.0013721671388101982	0.0017262747875354107	19021.398636685553	0.0015227087247595519	0.0005754249291784702	0.002478753541076487	0.0013721671388101982	0.0017262747875354107	19021.40478930595	0.001522705377271415	44	0.0010623229461756375	0.0020066100094428708		
