number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.301894328426338	2020-03-13 00:16:07.207989	2020-03-13 01:02:48.867538	9.520517417065072	128	92	0.013114138336038627	128	0.07840650285055675	0.08256304918406938	0.301894328426338	0.16743695081593063	0.2192171630720073	530.4852362204724	0.15419801258896718	0.08256304918406938	0.301894328426338	0.16743695081593063	0.2192171630720073	530.4850793107383	0.15419801266750707	3796459162	200	0.08256304918406938	0.301894328426338	0.16743695081593063	0.2192171630720073	530.4853931302066	0.15419801251050413	0	COMPLETE
1	0.323062878009814	2020-03-13 01:02:48.925959	2020-03-13 01:41:56.370199	1.1789985261357416	128	33	0.0014628669543464245	128	0.06396817405387599	0.09665639621134314	0.323062878009814	0.18754992582448932	0.2408707063790939	434.07450359465935	0.17126505696856853	0.09665639621134314	0.323062878009814	0.18754992582448932	0.2408707063790939	434.0744037430104	0.17126505722137217	2111101056	200	0.09665639621134314	0.323062878009814	0.18754992582448932	0.2408707063790939	434.07460344630834	0.17126505671639058	1	COMPLETE
2	0.3533321921716307	2020-03-13 01:41:56.434547	2020-03-13 02:04:25.561027	7.802806765357209	64	7	0.006524940211213711	512	0.04946668593696895	0.10570010270455324	0.3533321921716307	0.20443911902316558	0.2630377724523565	332.8386539997718	0.1862304535535974	0.10570010270455324	0.3533321921716307	0.20443911902316558	0.2630377724523565	332.8385541481228	0.18623048846057846	2415846969	300	0.10570010270455324	0.3533321921716307	0.20443911902316558	0.2630377724523565	332.83875385142073	0.18623042030358536	2	COMPLETE
3	0.307058085130663	2020-03-13 02:04:25.608913	2020-03-13 02:32:25.215830	9.388684415203656	256	70	0.004621499179996151	512	0.06166492355496222	0.08093689375784549	0.307058085130663	0.16874928677393586	0.223838867967591	416.9056259271939	0.15512724812538792	0.08093689375784549	0.307058085130663	0.16874928677393586	0.223838867967591	416.9055973981513	0.15512724814275372	878171803	250	0.08093689375784549	0.307058085130663	0.16874928677393586	0.223838867967591	416.90565445623645	0.15512724810803993	3	COMPLETE
4	0.22207006732854045	2020-03-13 02:32:25.253454	2020-03-13 02:50:40.169513	2.9856074903888095	256	46	0.03238065627173248	512	0.07375159302100606	0.052122560766860664	0.22207006732854045	0.10900947164213169	0.15636768230058198	505.1667094602305	0.10903103854755991	0.06150861577085473	0.23236905169462513	0.12344516718018943	0.1673513636882346	498.21302636083533	0.12009721698205177	303017033	200	0.052122560766860664	0.22149948647723383	0.10766860664156111	0.15322948761839553	512.1203925596257	0.10768422409124179	4	COMPLETE
5	0.3442599566358553	2020-03-13 02:50:40.208831	2020-03-13 04:19:56.286401	8.236049608801421	64	31	0.007894313545971606	128	0.052544438124823956	0.09574346684925254	0.3442599566358553	0.20244208604359237	0.26035604245121535	354.49905854159533	0.17882332895072162	0.09574346684925254	0.3442599566358553	0.20244208604359237	0.26035604245121535	354.4990300125528	0.17882332933958756	1429471836	400	0.09574346684925254	0.3442599566358553	0.20244208604359237	0.26035604245121535	354.4990870706379	0.17882332856375674	5	COMPLETE
6	0.3353303663129065	2020-03-13 04:19:56.322390	2020-03-13 04:41:45.088983	7.036865845412631	128	63	0.002210051868270069	512	0.05483857470596949	0.10176309483053748	0.3353303663129065	0.19237133401803036	0.2508844003195253	372.05389136140593	0.17754886545072826	0.10176309483053748	0.3353303663129065	0.19237133401803036	0.2508844003195253	372.05377724523566	0.17754886618004256	3620185062	250	0.10176309483053748	0.3353303663129065	0.19237133401803036	0.2508844003195253	372.0540054775762	0.17754886472497336	6	COMPLETE
7	0.0	2020-03-13 04:41:45.122724	2020-03-13 04:59:54.914655	1.2428939850897591	256	52	0.09785473890269458	256	0.9999999429477509	0.0	0.0	0.0	0.0	7145.201657537373	0.00014030897060495097	1.0	1.0	1.0	1.0	1.0	1.0	247457422	150	0.0	0.0	0.0	0.0	14289.403315074745	7.015942281195937e-05	7	COMPLETE
8	0.33615770854730115	2020-03-13 04:59:54.949420	2020-03-13 05:14:56.024058	2.0956016723361346	128	34	0.003872721712486825	512	0.05321965532088506	0.09639963482825516	0.33615770854730115	0.19257103731598768	0.2509414584046559	361.2708547301153	0.17451463825616903	0.09639963482825516	0.33615770854730115	0.19257103731598768	0.2509414584046559	361.270740613945	0.17451463959291655	4007248566	200	0.09639963482825516	0.33615770854730115	0.19257103731598768	0.2509414584046559	361.27096884628554	0.1745146369300858	8	COMPLETE
9	0.27376469245692114	2020-03-13 05:14:56.059184	2020-03-13 06:01:20.153541	3.7541141800285556	128	38	0.04614834405047993	256	0.0772093888450165	0.07183612917950473	0.27376469245692114	0.15816501198219787	0.2012723952984138	531.6894756361977	0.13876215961961563	0.07183612917950473	0.27376469245692114	0.15816501198219787	0.2012723952984138	531.6832705694397	0.13876222566525404	4032688530	350	0.07183612917950473	0.27376469245692114	0.15816501198219787	0.2012723952984138	531.6956807029557	0.13876209471959253	9	COMPLETE
10	0.343289969188634	2020-03-13 06:01:20.190514	2020-03-13 06:40:19.926258	2.3571197823225067	64	33	0.004128218937287213	128	0.05217789728591369	0.09246262695423942	0.343289969188634	0.19063106242154512	0.2513693940431359	351.5437064932101	0.17311302534037482	0.09246262695423942	0.343289969188634	0.19063106242154512	0.2513693940431359	351.54356384799723	0.17311302641894288	443136960	200	0.09246262695423942	0.343289969188634	0.19063106242154512	0.2513693940431359	351.5438491384229	0.17311302426608194	10	COMPLETE
