number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.22291076487252123	2020-04-05 22:42:28.095319	2020-04-05 23:21:18.484069	1.90501275641347	64	1	93	0.0032993591806753037	0.17554282741747101	128	0.3616107492573339	0.006373937677053824	0.22291076487252123	0.15262039660056656	0.18909348441926346	7329.461667847026	0.08882376204256054	0.006373937677053824	0.22291076487252123	0.15262039660056656	0.18909348441926346	7329.459454674221	0.08882376206812957	32649546	200	0.006373937677053824	0.22291076487252123	0.15262039660056656	0.18909348441926346	7329.46388101983	0.08882376201699677	10	COMPLETE
11	0.18059490084985835	2020-04-05 23:21:18.519685	2020-04-06 00:00:11.296716	9.093302385781142	256	2	71	0.007975970681913231	0.07095928343998018	128	0.6558693914285552	0.007436260623229462	0.18059490084985835	0.1363314447592068	0.16058781869688385	13295.597114022663	0.07706718691872626	0.007436260623229462	0.18059490084985835	0.1363314447592068	0.16058781869688385	13295.593661473087	0.07706718752651429	1130979646	200	0.007436260623229462	0.18059490084985835	0.1363314447592068	0.16058781869688385	13295.600566572239	0.0770671863124078	11	COMPLETE
12	0.028328611898016998	2020-04-06 00:00:11.346197	2020-04-06 00:34:08.006642	6.79539999495831	128	2	26	0.026252514540777778	0.09876412561870473	128	0.8528910499077066	0.0028328611898017	0.028328611898016998	0.024079320113314446	0.025672804532577902	17289.32710694051	0.014191257408832536	0.0028328611898017	0.028328611898016998	0.024079320113314446	0.025672804532577902	17288.637747875353	0.014191278132576143	680707790	200	0.0028328611898017	0.028328611898016998	0.024079320113314446	0.025672804532577902	17290.016466005665	0.014191236737921286	12	COMPLETE
13	0.34490084985835695	2020-04-06 00:34:08.043966	2020-04-06 00:53:39.257689	6.236148162280682	64	1	36	0.0021096796020977438	0.022881668204046298	256	0.08639905680374009	0.02390226628895184	0.34490084985835695	0.19263456090651557	0.2622167138810198	1751.2882436260622	0.13567740012776955	0.02390226628895184	0.34490084985835695	0.19263456090651557	0.2622167138810198	1751.2878895184135	0.13567740014501395	1343926227	200	0.02390226628895184	0.34490084985835695	0.19263456090651557	0.2622167138810198	1751.288597733711	0.13567740011053256	13	COMPLETE
14	0.12623937677053823	2020-04-06 00:53:39.298050	2020-04-06 01:06:19.079244	6.630470731936455	256	1	28	0.006059440087557019	0.027020846219878596	512	0.660886541699279	0.008144475920679886	0.12623937677053823	0.09737960339943343	0.11349150141643059	13395.832064447592	0.05657634669645825	0.008144475920679886	0.12623937677053823	0.09737960339943343	0.11349150141643059	13395.825247875355	0.056576346741903864	3251638745	200	0.008144475920679886	0.12623937677053823	0.09737960339943343	0.11349150141643059	13395.83888101983	0.056576346651019224	14	COMPLETE
15	0.17156515580736545	2020-04-06 01:06:19.116994	2020-04-06 01:42:36.698976	1.5739376629450648	64	2	61	0.006439867531461071	0.04216600755221151	128	0.5604620981579516	0.0056657223796034	0.17156515580736545	0.13279036827195467	0.15315155807365438	11360.123140934844	0.07467224360435978	0.0056657223796034	0.17156515580736545	0.13279036827195467	0.15315155807365438	11360.119865439094	0.07467224362691073	670596553	200	0.0056657223796034	0.17156515580736545	0.13279036827195467	0.15315155807365438	11360.126416430596	0.07467224358181226	15	COMPLETE
16	0.35658640226628896	2020-04-06 01:42:36.735924	2020-04-06 02:16:03.822383	1.5834129067685532	64	2	25	0.001315609075417346	0.09560815459089968	128	0.09575101461320897	0.01929886685552408	0.35658640226628896	0.1931657223796034	0.2645184135977337	1940.8936791784702	0.13394032325661112	0.01929886685552408	0.35658640226628896	0.1931657223796034	0.2645184135977337	1940.8923512747876	0.13394032389681623	1876260408	200	0.01929886685552408	0.35658640226628896	0.1931657223796034	0.2645184135977337	1940.895007082153	0.13394032261799174	16	COMPLETE
17	0.31427053824362605	2020-04-06 02:16:03.859599	2020-04-06 02:44:07.217901	6.524922786926404	64	2	3	0.0014547104768359745	0.011037735259526001	128	0.08511237973591061	0.010446175637393768	0.31427053824362605	0.15545325779036828	0.22822237960339944	1725.2129957507082	0.11222274887528585	0.010446175637393768	0.31427053824362605	0.15545325779036828	0.22822237960339944	1725.2121104815865	0.11222274888631795	279182981	200	0.010446175637393768	0.31427053824362605	0.15545325779036828	0.22822237960339944	1725.21388101983	0.11222274886425533	17	COMPLETE
18	0.00017705382436260624	2020-04-06 02:44:07.261126	2020-04-06 02:58:05.535639	6.420657773608199	256	1	41	0.06458120874851754	0.2532076658836417	256	0.991633259075163	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20103.6039305949	0.0004234437029507947	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20095.571529745044	0.00042353222321182295	127758369	150	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20111.63633144476	0.00042335555736217176	18	COMPLETE
19	0.20538243626062322	2020-04-06 02:58:05.574176	2020-04-06 03:17:33.773563	3.465153717711558	128	2	32	0.002928978500025487	0.1943528090821582	256	0.45244250363206095	0.0060198300283286115	0.20538243626062322	0.14004957507082152	0.1761685552407932	9169.989907932011	0.08243830374299851	0.0060198300283286115	0.20538243626062322	0.14004957507082152	0.1761685552407932	9169.986012747875	0.08243830379189733	3019679432	200	0.0060198300283286115	0.20538243626062322	0.14004957507082152	0.1761685552407932	9169.993803116147	0.08243830369411566	19	COMPLETE
20	0.2106940509915014	2020-04-06 03:17:33.811382	2020-04-06 03:37:50.401618	1.1490775955661774	64	1	57	0.003678177542787899	0.21394428820537276	256	0.413997312005817	0.006905099150141643	0.2106940509915014	0.1503186968838527	0.1848441926345609	8391.234153682719	0.08613671405791408	0.006905099150141643	0.2106940509915014	0.1503186968838527	0.1848441926345609	8391.229638810199	0.08613671439565482	3652663229	200	0.006905099150141643	0.2106940509915014	0.1503186968838527	0.1848441926345609	8391.238668555241	0.08613671372053827	20	COMPLETE
21	0.18732294617563738	2020-04-06 03:37:50.440692	2020-04-06 04:30:47.058778	9.944515744881393	256	2	81	0.0033595316322311297	0.030619786174584603	128	0.5435747929684142	0.010977337110481586	0.18732294617563738	0.14660056657223797	0.1671388101983003	11017.365881728045	0.08432367052542981	0.010977337110481586	0.18732294617563738	0.14660056657223797	0.1671388101983003	11017.36242917847	0.0843236710575408	1321266251	250	0.010977337110481586	0.18732294617563738	0.14660056657223797	0.1671388101983003	11017.36933427762	0.08432366999453936	21	COMPLETE
22	0.13562322946175637	2020-04-06 04:30:47.096849	2020-04-06 04:43:11.994883	4.58417992728098	64	1	58	0.009320555049749072	0.05905535610129456	512	0.6543710709088624	0.009383852691218131	0.13562322946175637	0.10162889518413598	0.1195113314447592	13263.82507082153	0.060002182817715695	0.009383852691218131	0.13562322946175637	0.10162889518413598	0.1195113314447592	13263.818342776203	0.0600021829243716	3919099890	200	0.009383852691218131	0.13562322946175637	0.10162889518413598	0.1195113314447592	13263.831798866855	0.06000218271110598	22	COMPLETE
23	0.030276203966005666	2020-04-06 04:43:12.032576	2020-04-06 04:56:54.257045	5.36710131116171	128	1	76	0.027330440418572976	0.25343605843052297	512	0.8576226279638166	0.000708215297450425	0.030276203966005666	0.024610481586402267	0.02726628895184136	17385.67377832861	0.01350323927262918	0.000708215297450425	0.030276203966005666	0.024610481586402267	0.02726628895184136	17385.464412181303	0.01350324752365513	2581171435	200	0.000708215297450425	0.030276203966005666	0.024610481586402267	0.02726628895184136	17385.88314447592	0.01350323104039149	23	COMPLETE
24	0.023194050991501416	2020-04-06 04:56:54.294925	2020-04-06 05:26:26.659515	0.8119371717155945	256	2	63	0.04506394214770969	0.031491239645912265	256	0.9179253066883811	0.009029745042492918	0.023194050991501416	0.014695467422096316	0.017705382436260624	18608.845166430594	0.01371909257108851	0.009029745042492918	0.023194050991501416	0.014695467422096316	0.017705382436260624	18600.547273371103	0.013719559982284368	2246184316	250	0.009029745042492918	0.023194050991501416	0.014695467422096316	0.017705382436260624	18617.143059490085	0.013718633892173577	24	COMPLETE
25	0.35056657223796034	2020-04-06 05:26:26.697163	2020-04-06 05:53:35.526084	4.274017497438505	128	2	53	0.0015904480674984991	0.1562705122383408	256	0.1501783677154734	0.01788243626062323	0.35056657223796034	0.2073300283286119	0.2785056657223796	3043.8861543909347	0.13478797671869736	0.01788243626062323	0.35056657223796034	0.2073300283286119	0.2785056657223796	3043.8842067988667	0.13478797699460301	1380864507	250	0.01788243626062323	0.35056657223796034	0.2073300283286119	0.2785056657223796	3043.888101983003	0.13478797644305004	25	COMPLETE
26	0.17280453257790368	2020-04-06 05:53:35.565385	2020-04-06 06:18:53.495277	0.5104524531472913	64	2	72	0.016941401188968336	0.10061310534086838	512	0.47854477742587875	0.00424929178470255	0.17280453257790368	0.12694759206798867	0.15138101983002833	9698.810995042493	0.07181802535208463	0.00424929178470255	0.17280453257790368	0.12694759206798867	0.15138101983002833	9698.805417847025	0.07181803393573084	3381506141	350	0.00424929178470255	0.17280453257790368	0.12694759206798867	0.15138101983002833	9698.81657223796	0.07181801685071584	26	COMPLETE
27	0.0625	2020-04-06 06:18:53.532950	2020-04-06 07:27:48.855901	8.918687723259822	64	2	40	0.03556853723862582	0.014445687286554395	128	0.8349888644510398	0.01080028328611898	0.0625	0.046211048158640224	0.05240793201133145	16926.853310906514	0.03236019383112888	0.01080028328611898	0.0625	0.046211048158640224	0.05240793201133145	16925.541961756375	0.032360280673910224	3756848888	350	0.01080028328611898	0.0625	0.046211048158640224	0.05240793201133145	16928.164660056656	0.03236010751525889	27	COMPLETE
28	0.3006373937677054	2020-04-06 07:27:48.894423	2020-04-06 08:02:11.254474	2.9763713116145802	128	2	32	0.0018639618194294955	0.01474835437425041	128	0.08891603517728722	0.015580736543909348	0.3006373937677054	0.1595254957507082	0.21777620396600567	1802.334543201133	0.11361531285656684	0.015580736543909348	0.3006373937677054	0.1595254957507082	0.21777620396600567	1802.3339235127478	0.11361531286319924	4143072869	200	0.015580736543909348	0.3006373937677054	0.1595254957507082	0.21777620396600567	1802.3351628895184	0.1136153128499356	28	COMPLETE
29	0.16802407932011332	2020-04-06 08:02:11.303285	2020-04-06 08:36:55.696992	2.4212781063926507	256	1	26	0.003699385842945326	0.0347043783200433	128	0.5727110230515807	0.006196883852691218	0.16802407932011332	0.13562322946175637	0.15279745042492918	11608.219281161473	0.07480148087882849	0.006196883852691218	0.16802407932011332	0.13562322946175637	0.15279745042492918	11608.211933427761	0.07480148094589996	1860997497	200	0.006196883852691218	0.16802407932011332	0.13562322946175637	0.15279745042492918	11608.226628895183	0.07480148081177095	29	COMPLETE
30	0.3663243626062323	2020-04-06 08:36:55.735022	2020-04-06 08:58:28.381365	5.958105074082937	64	2	86	0.00182151607561264	0.028850003355231735	256	0.08397864171502079	0.0313385269121813	0.3663243626062323	0.2106940509915014	0.28381728045325777	1702.2062677053825	0.1471621588639263	0.0313385269121813	0.3663243626062323	0.2106940509915014	0.28381728045325777	1702.205559490085	0.14716215886753223	3803458707	200	0.0313385269121813	0.3663243626062323	0.2106940509915014	0.28381728045325777	1702.20697592068	0.14716215886032075	30	COMPLETE
31	0.024256373937677055	2020-04-06 08:58:28.418803	2020-04-06 09:11:22.378234	1.6870920653168606	256	2	12	0.0621097092597524	0.02665731805453698	256	0.9314604293713795	0.008675637393767706	0.024256373937677055	0.01504957507082153	0.020361189801699715	18883.16191572238	0.01392644454958913	0.008675637393767706	0.024256373937677055	0.01504957507082153	0.020361189801699715	18870.4375	0.013926701316221203	3656285226	150	0.008675637393767706	0.024256373937677055	0.01504957507082153	0.020361189801699715	18895.88633144476	0.013926189585400896	31	COMPLETE
32	0.026912181303116147	2020-04-06 09:11:22.416042	2020-04-06 09:26:39.833954	9.68991407511536	128	2	98	0.05251100033922488	0.01942763034939987	256	0.9319595599749214	0.006728045325779037	0.026912181303116147	0.014695467422096316	0.019475920679886686	18893.529302407933	0.013601226218256905	0.006728045325779037	0.026912181303116147	0.014695467422096316	0.019475920679886686	18889.115970254956	0.013601474659044018	3779167563	150	0.006728045325779037	0.026912181303116147	0.014695467422096316	0.019475920679886686	18897.942634560906	0.013600980498709968	32	COMPLETE
33	0.22184844192634562	2020-04-06 09:26:39.872796	2020-04-06 10:04:51.911123	7.585986732262785	64	1	85	0.0025702179704768426	0.018493318791736928	128	0.1043465703898043	0.013810198300283285	0.22184844192634562	0.11437677053824363	0.1612960339943343	2115.112960339943	0.08699359002020954	0.013810198300283285	0.22184844192634562	0.11437677053824363	0.1612960339943343	2115.1124291784704	0.08699359004336842	2464405518	200	0.013810198300283285	0.22184844192634562	0.11437677053824363	0.1612960339943343	2115.1134915014163	0.08699358999705933	33	COMPLETE
34	0.35286827195467424	2020-04-06 10:04:51.948790	2020-04-06 11:58:59.573675	0.6718890641334576	128	2	81	0.011731422824217214	0.07179945619420786	128	0.27780305641003994	0.0084985835694051	0.35286827195467424	0.22503541076487252	0.28735835694050993	5630.8613668555245	0.13394345588663362	0.0084985835694051	0.35286827195467424	0.22503541076487252	0.28735835694050993	5630.859419263456	0.13394345594316534	2531092800	500	0.0084985835694051	0.35286827195467424	0.22503541076487252	0.28735835694050993	5630.863314447592	0.13394345583013179	34	COMPLETE
35	0.10038951841359774	2020-04-06 11:58:59.612426	2020-04-06 12:11:49.699811	1.557394522517551	64	1	72	0.023575779457336406	0.017668551610645233	512	0.6927444987219048	0.010269121813031162	0.10038951841359774	0.07418555240793201	0.08587110481586402	14041.705382436261	0.04667494775310405	0.010269121813031162	0.10038951841359774	0.07418555240793201	0.08587110481586402	14041.578611898018	0.04667495131481641	3871162208	200	0.010269121813031162	0.10038951841359774	0.07418555240793201	0.08587110481586402	14041.832152974504	0.04667494419551286	35	COMPLETE
36	0.13438385269121814	2020-04-06 12:11:49.738695	2020-04-06 12:26:14.687006	7.848847146558481	256	1	54	0.005553932626818673	0.019682227596295277	512	0.6530891340665269	0.006373937677053824	0.13438385269121814	0.10640934844192634	0.119157223796034	13237.726274787536	0.05982985566203653	0.006373937677053824	0.13438385269121814	0.10640934844192634	0.119157223796034	13237.721494334277	0.059829855711051524	2736745485	200	0.006373937677053824	0.13438385269121814	0.10640934844192634	0.119157223796034	13237.731055240793	0.05982985561303153	36	COMPLETE
37	0.3503895184135977	2020-04-06 12:26:14.725409	2020-04-06 12:44:11.545263	9.328974755972093	64	1	97	0.0027298503722226783	0.04175812073427525	512	0.10979988727655654	0.02496458923512748	0.3503895184135977	0.2046742209631728	0.2703611898016997	2225.682985127479	0.1398866380732677	0.02496458923512748	0.3503895184135977	0.2046742209631728	0.2703611898016997	2225.6823654390937	0.13988663811045646	8279307	250	0.02496458923512748	0.3503895184135977	0.2046742209631728	0.2703611898016997	2225.683604815864	0.13988663803609355	37	COMPLETE
38	0.22078611898016998	2020-04-06 12:44:11.583935	2020-04-06 13:07:37.245333	2.4238974908289337	64	1	33	0.0032259687998636823	0.2619872886313704	512	0.4189227081798623	0.005488668555240793	0.22078611898016998	0.1450070821529745	0.18378186968838528	8490.906781161473	0.08523185653278496	0.005488668555240793	0.22078611898016998	0.1450070821529745	0.18378186968838528	8490.904036827196	0.08523185656676412	3060068686	350	0.005488668555240793	0.22078611898016998	0.1450070821529745	0.18378186968838528	8490.90952549575	0.0852318564988122	38	COMPLETE
39	0.14925637393767704	2020-04-06 13:07:37.283492	2020-04-06 13:27:06.734421	2.897888067312019	128	2	32	0.0068318870503645025	0.017757542901387854	256	0.5956797487577923	0.004072237960339943	0.14925637393767704	0.12340651558073655	0.14093484419263455	12073.734065155808	0.06707932540674817	0.004072237960339943	0.14925637393767704	0.12340651558073655	0.14093484419263455	12073.728222379603	0.06707934114834534	2361766560	200	0.004072237960339943	0.14925637393767704	0.12340651558073655	0.14093484419263455	12073.739907932011	0.06707930987091323	39	COMPLETE
40	0.3002832861189802	2020-04-06 13:27:06.772689	2020-04-06 13:48:35.309025	2.823116689110071	128	2	72	0.002858839253785374	0.039367840413082555	256	0.15029138214187296	0.018413597733711047	0.3002832861189802	0.1843130311614731	0.23955382436260622	3046.28328611898	0.12051026529764051	0.018413597733711047	0.3002832861189802	0.1843130311614731	0.23955382436260622	3046.2824008498583	0.12051026813401561	4101438587	200	0.018413597733711047	0.3002832861189802	0.1843130311614731	0.23955382436260622	3046.284171388102	0.120510262476854	40	COMPLETE
41	0.0881728045325779	2020-04-06 13:48:35.347100	2020-04-06 14:20:29.445825	0.8458472428351087	64	2	8	0.011469976453364998	0.011732310716848477	128	0.6965636126133731	0.005488668555240793	0.0881728045325779	0.06674929178470256	0.07453966005665723	14119.00079674221	0.04099486736012957	0.005488668555240793	0.0881728045325779	0.06674929178470256	0.07453966005665723	14118.978930594902	0.04099486773678795	592614700	200	0.005488668555240793	0.0881728045325779	0.06674929178470256	0.07453966005665723	14119.022662889518	0.04099486698368996	41	COMPLETE
42	0.3415368271954674	2020-04-06 14:20:29.485288	2020-04-06 14:47:35.738413	6.459190417640091	64	2	60	0.0021040792632119397	0.14529521839796838	256	0.13430171603141858	0.020892351274787536	0.3415368271954674	0.19529036827195467	0.2631019830028329	2722.2105169971674	0.13223171578768764	0.020892351274787536	0.3415368271954674	0.19529036827195467	0.2631019830028329	2722.209100566572	0.13223171583410162	3766580632	250	0.020892351274787536	0.3415368271954674	0.19529036827195467	0.2631019830028329	2722.2119334277622	0.13223171574128803	42	COMPLETE
43	0.1391643059490085	2020-04-06 14:47:35.777717	2020-04-06 15:06:36.638310	5.132651747046105	256	1	9	0.005156322793974953	0.026178949265300764	256	0.658352311399474	0.006373937677053824	0.1391643059490085	0.11012747875354108	0.1280099150141643	13344.101097733712	0.06272954306590227	0.006373937677053824	0.1391643059490085	0.11012747875354108	0.1280099150141643	13344.091890934844	0.06272954776302005	2323528818	200	0.006373937677053824	0.1391643059490085	0.11012747875354108	0.1280099150141643	13344.110304532578	0.06272953839700506	43	COMPLETE
44	0.10162889518413598	2020-04-06 15:06:36.676416	2020-04-06 15:22:31.368605	1.0100462518167728	128	2	31	0.018202510330412477	0.01212466617086663	512	0.687757210029542	0.0056657223796034	0.10162889518413598	0.07825779036827195	0.08905807365439093	13940.426080028328	0.045738895152923106	0.0056657223796034	0.10162889518413598	0.07825779036827195	0.08905807365439093	13940.270892351275	0.04573890159432777	1884712266	250	0.0056657223796034	0.10162889518413598	0.07825779036827195	0.08905807365439093	13940.581267705382	0.045738888727927966	44	COMPLETE
45	0.008321529745042492	2020-04-06 15:22:31.406554	2020-04-06 15:44:59.734497	3.352860291245161	128	1	19	0.07458821418264908	0.037322715092660816	128	0.9363531410677672	0.006373937677053824	0.008321529745042492	0.008144475920679886	0.008144475920679886	18982.44033286119	0.007863856174820664	0.006373937677053824	0.008321529745042492	0.008144475920679886	0.008144475920679886	18957.5007082153	0.007867118504558342	207676357	150	0.006373937677053824	0.008321529745042492	0.008144475920679886	0.008144475920679886	19007.37995750708	0.0078607430662162	45	COMPLETE
46	0.357471671388102	2020-04-06 15:44:59.772494	2020-04-06 16:26:56.517204	8.187349197130704	256	1	100	0.0011021225577221281	0.11807177561541309	128	0.12109614465913071	0.025495750708215296	0.357471671388102	0.2190155807365439	0.2871813031161473	2454.4569759206797	0.1445898029545594	0.025495750708215296	0.357471671388102	0.2190155807365439	0.2871813031161473	2454.455913597734	0.14458980296494803	2280153553	200	0.025495750708215296	0.357471671388102	0.2190155807365439	0.2871813031161473	2454.458038243626	0.14458980294417217	46	COMPLETE
47	0.02071529745042493	2020-04-06 16:26:56.555854	2020-04-06 16:54:12.696084	9.398458084205021	256	1	88	0.04729528651829725	0.030861532847536524	128	0.9557416092765613	0.008144475920679886	0.02071529745042493	0.0113314447592068	0.014341359773371105	19375.75283286119	0.012064568823815718	0.008144475920679886	0.02071529745042493	0.0113314447592068	0.014341359773371105	19346.360304532576	0.012066463775812709	764225813	150	0.008144475920679886	0.02071529745042493	0.0113314447592068	0.014341359773371105	19405.145361189803	0.012062791340999787	47	COMPLETE
48	0.36738668555240794	2020-04-06 16:54:12.734333	2020-04-06 17:11:17.404377	3.1641438061206113	128	1	55	0.0024553423130286977	0.02736842209285809	512	0.10815916672805367	0.03151558073654391	0.36738668555240794	0.22344192634560905	0.29408640226628896	2192.356586402266	0.15161307099294705	0.03151558073654391	0.36738668555240794	0.22344192634560905	0.29408640226628896	2192.3562322946177	0.15161307099902024	2108486189	250	0.03151558073654391	0.36738668555240794	0.22344192634560905	0.29408640226628896	2192.356940509915	0.15161307098687515	48	COMPLETE
49	0.13721671388101983	2020-04-06 17:11:17.442121	2020-04-06 17:31:03.656528	0.5216653837985075	256	2	26	0.010428090504783492	0.011452269753518181	256	0.6687285749806953	0.005134560906515581	0.13721671388101983	0.11402266288951841	0.12623937677053823	13554.66439447592	0.06333437017856967	0.005134560906515581	0.13721671388101983	0.11402266288951841	0.12623937677053823	13554.442103399433	0.06333515675767326	3248586979	200	0.005134560906515581	0.13721671388101983	0.11402266288951841	0.12623937677053823	13554.886685552408	0.06333362579574432	49	COMPLETE
