number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10580524344569288	2020-03-16 13:04:56.894552	2020-03-16 13:05:40.821478	256	128	1	0.06073363320752245	256	0.023025330760509985	0.9684924576919847	0.0	0.10580524344569288	0.02153558052434457	0.052434456928838954	46.67649812734082	0.0471836430669748	0.0	0.10580524344569288	0.02153558052434457	0.052434456928838954	46.67649812734082	0.0471836430669748	3842102681	450.0	0.0	0.10580524344569288	0.02153558052434457	0.052434456928838954	46.67649812734082	0.0471836430669748	0	COMPLETE
1	0.10720973782771535	2020-03-16 13:05:40.852838	2020-03-16 13:05:52.287147	64	64	2	0.0016027302252431912	256	0.020858330479524855	0.9839358606867576	0.0	0.10720973782771535	0.019662921348314606	0.04728464419475655	47.4625468164794	0.04534060425798177	0.0	0.10720973782771535	0.019662921348314606	0.04728464419475655	47.4625468164794	0.04534060425798177	1504071995	150.0	0.0	0.10720973782771535	0.019662921348314606	0.04728464419475655	47.4625468164794	0.04534060425798177	1	COMPLETE
2	0.10580524344569288	2020-03-16 13:05:52.319501	2020-03-16 13:06:03.383710	128	128	1	0.0012714408396375027	256	0.19958505181908828	1.0115618246419125	0.0	0.10580524344569288	0.02200374531835206	0.0449438202247191	48.7560861423221	0.0447262620865447	0.0	0.10580524344569288	0.02200374531835206	0.0449438202247191	48.7560861423221	0.0447262620865447	635610690	150.0	0.0	0.10580524344569288	0.02200374531835206	0.0449438202247191	48.7560861423221	0.0447262620865447	2	COMPLETE
3	0.09410112359550561	2020-03-16 13:06:03.406345	2020-03-16 13:06:15.829079	256	256	2	0.0011110577180587005	512	0.708989391289941	1.03493284772949	0.0	0.09410112359550561	0.02247191011235955	0.04541198501872659	49.88670411985019	0.04332334650658724	0.0	0.09410112359550561	0.02247191011235955	0.04541198501872659	49.88670411985019	0.04332334650658724	3009193808	150.0	0.0	0.09410112359550561	0.02247191011235955	0.04541198501872659	49.88670411985019	0.04332334650658724	3	COMPLETE
4	0.10112359550561797	2020-03-16 13:06:15.856337	2020-03-16 13:06:26.995593	256	128	1	0.0021043689051947886	256	0.9404325216575375	1.0121336409417487	0.0	0.10112359550561797	0.018726591760299626	0.039794007490636704	48.79424157303371	0.043415163049935396	0.0	0.10112359550561797	0.018726591760299626	0.039794007490636704	48.7940074906367	0.043415207893306475	579188980	150.0	0.0	0.10112359550561797	0.018726591760299626	0.039794007490636704	48.79447565543071	0.04341511882085708	4	COMPLETE
5	0.09363295880149813	2020-03-16 13:06:27.018626	2020-03-16 13:06:43.625330	256	128	2	0.00263912396755646	128	0.02143744402352489	1.0356197088140617	0.0	0.09363295880149813	0.01638576779026217	0.03745318352059925	50.00959737827716	0.0414180288003146	0.0	0.09363295880149813	0.01638576779026217	0.03745318352059925	50.00936329588015	0.041418093285823424	1369087469	150.0	0.0	0.09363295880149813	0.01638576779026217	0.03745318352059925	50.00983146067416	0.041417965371945274	5	COMPLETE
6	0.0945692883895131	2020-03-16 13:06:43.651120	2020-03-16 13:06:53.290193	128	64	2	0.0033086405477954594	512	0.0050101593749937974	1.0150508952417763	0.0	0.0945692883895131	0.018258426966292134	0.042134831460674156	48.95552434456929	0.04291714294302399	0.0	0.0945692883895131	0.018258426966292134	0.042134831460674156	48.95552434456929	0.04291714294302399	1402565122	150.0	0.0	0.0945692883895131	0.018258426966292134	0.042134831460674156	48.95552434456929	0.04291714294302399	6	COMPLETE
7	0.08848314606741572	2020-03-16 13:06:53.316807	2020-03-16 13:07:03.806309	256	128	1	0.0027452532721118205	512	0.020207212925850877	1.0270986235927275	0.0	0.08848314606741572	0.020599250936329586	0.033707865168539325	49.61048689138577	0.041668503377463785	0.0	0.08848314606741572	0.020599250936329586	0.033707865168539325	49.61048689138577	0.041668503377463785	997372770	150.0	0.0	0.08848314606741572	0.020599250936329586	0.033707865168539325	49.61048689138577	0.041668503377463785	7	COMPLETE
8	0.09316479400749064	2020-03-16 13:07:03.832830	2020-03-16 13:07:15.926079	256	256	1	0.02493880951111984	512	0.6874541024530985	1.0035818663150184	0.0	0.09316479400749064	0.019194756554307114	0.03745318352059925	48.4688670411985	0.043331659120268214	0.0	0.09316479400749064	0.019194756554307114	0.03745318352059925	48.4686329588015	0.04333169546846651	3785984524	150.0	0.0	0.09316479400749064	0.019194756554307114	0.03745318352059925	48.46910112359551	0.04333162322081312	8	COMPLETE
9	0.09316479400749064	2020-03-16 13:07:15.947746	2020-03-16 13:07:26.164826	256	128	1	0.0020019601255643824	512	0.09316883785224236	0.9923098194430328	0.0	0.09316479400749064	0.017790262172284643	0.042134831460674156	47.91385767790262	0.04385346515523204	0.0	0.09316479400749064	0.017790262172284643	0.042134831460674156	47.91385767790262	0.04385346515523204	189433381	150.0	0.0	0.09316479400749064	0.017790262172284643	0.042134831460674156	47.91385767790262	0.04385346515523204	9	COMPLETE
