number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
12	TrialState.COMPLETE	0.04027974504249292	2019-12-31 07:01:10.464698	2019-12-31 07:06:53.821094	350.0	1	71.0	0.022339468497361088	1600.0	1.1085953562900923	0.000708215297450425	0.04027974504249292	0.03337464589235128	0.03771246458923513	22475.2103842068	0.018202043346601658	0.000708215297450425	0.04027974504249292	0.03337464589235128	0.03771246458923513	22475.200115084986	0.0182020435863788	0.000708215297450425	0.04027974504249292	0.03337464589235128	0.03771246458923513	22475.22065332861	0.01820204310698194	12	0.041607648725212464	0.04072237960339943														
13	TrialState.COMPLETE	0.0340828611898017	2019-12-31 07:06:53.822139	2019-12-31 07:11:13.051067	150.0	1	21.0	0.00973769944136833	1000.0	0.7042417768589352	0.000708215297450425	0.0340828611898017	0.020582507082152975	0.02611543909348442	14274.653837641643	0.01413013713283544	0.000708215297450425	0.0340828611898017	0.020582507082152975	0.02611543909348442	14274.648503895183	0.014130137315808436	0.000708215297450425	0.0340828611898017	0.020582507082152975	0.02611543909348442	14274.659171388103	0.014130136949959075	13	0.05984419263456091	0.0426699716713881														
14	TrialState.COMPLETE	0.03386786726021854	2019-12-31 07:11:13.051884	2019-12-31 07:22:46.097269	250.0	2	51.0	0.013593016435144451	700.0	0.7532766192341427	0.009130918656414407	0.03386786726021854	0.01843889113719142	0.02377579927154998	15270.885711756375	0.017714969562181184	0.009130918656414407	0.03386786726021854	0.01843889113719142	0.02377579927154998	15270.873482395791	0.01771501303211147	0.009130918656414407	0.03386786726021854	0.01843889113719142	0.02377579927154998	15270.897941116957	0.01771492845792089	14				0.033392351274787534	0.03366973559962229											
15	TrialState.COMPLETE	0.019564447592067987	2019-12-31 07:22:46.098295	2019-12-31 07:28:24.959710	350.0	2	61.0	0.08435514083750348	1200.0	0.8965841731735252	0.002921388101983003	0.019564447592067987	0.0075690509915014165	0.01190686968838527	18176.18446795326	0.008738339333123702	0.002921388101983003	0.019564447592067987	0.0075690509915014165	0.01190686968838527	18176.165943696884	0.0087383412600834	0.002921388101983003	0.019564447592067987	0.0075690509915014165	0.01190686968838527	18176.202992209634	0.008738337418072027	15	0.022485835694050993	0.020538243626062325														
16	TrialState.COMPLETE	0.08228576487252125	2019-12-31 07:28:24.960760	2019-12-31 07:34:17.522809	450.0	1	11.0	0.003211846370485273	2000.0	0.6380904511807011	0.000708215297450425	0.08228576487252125	0.05019475920679887	0.06604107648725212	12933.09058516289	0.03160661012465945	0.000708215297450425	0.08228576487252125	0.05019475920679887	0.06604107648725212	12933.085649787536	0.0316066120531112	0.000708215297450425	0.08228576487252125	0.05019475920679887	0.06604107648725212	12933.095520538243	0.03160660820711403	16	0.14580382436260622	0.10345845136921625														
17	TrialState.COMPLETE	0.08168820821529744	2019-12-31 07:34:17.523825	2019-12-31 07:47:12.595609	150.0	2	71.0	0.004323391075337006	1600.0	0.49163230345532655	0.01898902266288952	0.08168820821529744	0.04107648725212465	0.05636951133144476	9964.159735747167	0.04083919588611139	0.01898902266288952	0.08168820821529744	0.04107648725212465	0.05636951133144476	9964.150053116147	0.040839257094478665	0.01898902266288952	0.08168820821529744	0.04107648725212465	0.05636951133144476	9964.169418378187	0.04083913610705736	17					0.08147426817752597	0.0815965196276811										
18	TrialState.COMPLETE	0.1252736286376513	2019-12-31 07:47:12.597223	2019-12-31 08:12:59.858356	350.0	2	91.0	0.0017306863155829464	1000.0	0.4732684556246169	0.012651300540818955	0.1252736286376513	0.04091552922997682	0.07156193664692248	9591.49672450425	0.04742199882367384	0.012651300540818955	0.1252736286376513	0.04091552922997682	0.07156193664692248	9591.488250064383	0.04742216347457531	0.012651300540818955	0.1252736286376513	0.04091552922997682	0.07156193664692248	9591.505198944116	0.04742184367131769	18								0.12387865911237016	0.12464589235127478							
19	TrialState.COMPLETE	0.10127478753541076	2019-12-31 08:12:59.859162	2019-12-31 08:18:33.560957	350.0	1	61.0	0.0029055149819385757	1500.0	0.5359550091709238	0.000708215297450425	0.10127478753541076	0.0625	0.08024964589235127	10862.99920325779	0.0386158843826213	0.000708215297450425	0.10127478753541076	0.0625	0.08024964589235127	10862.99389164306	0.03861588672353171	0.000708215297450425	0.10127478753541076	0.0625	0.08024964589235127	10863.004514872522	0.03861588205300208	19	0.16961756373937678	0.12405571293673277														
20	TrialState.COMPLETE	0.041961756373937675	2019-12-31 08:18:33.561749	2019-12-31 08:25:11.476739	450.0	1	81.0	0.005628588980606192	2000.0	0.6605730560626828	0.000708215297450425	0.041961756373937675	0.024654745042492918	0.031161473087818695	13389.011751947592	0.01723728084544047	0.000708215297450425	0.041961756373937675	0.024654745042492918	0.031161473087818695	13389.005798512748	0.01723728232866745	0.000708215297450425	0.041961756373937675	0.024654745042492918	0.031161473087818695	13389.017705382435	0.01723727937151243	20	0.0596671388101983	0.04786355051935789														
21	TrialState.COMPLETE	0.0241235835694051	2019-12-31 08:25:11.477555	2019-12-31 08:31:58.488039	450.0	1	91.0	0.00777235461306382	1600.0	0.781439205104111	0.000708215297450425	0.0241235835694051	0.012570821529745042	0.016200424929178472	15839.4567546034	0.010234927653732127	0.000708215297450425	0.0241235835694051	0.012570821529745042	0.016200424929178472	15839.446795325779	0.010234928726164442	0.000708215297450425	0.0241235835694051	0.012570821529745042	0.016200424929178472	15839.46671388102	0.01023492658539468	21	0.03178116147308782	0.02667610953729934														
22	TrialState.COMPLETE	0.03098441926345609	2019-12-31 08:31:58.488845	2019-12-31 08:42:40.389958	150.0	2	81.0	0.01874216155280076	1600.0	0.7987204770433246	0.008270942938081748	0.03098441926345609	0.016314245244840146	0.02160056657223796	16192.139354006475	0.016266641786894395	0.008270942938081748	0.03098441926345609	0.016314245244840146	0.02160056657223796	16192.120017199515	0.016266657316591406	0.008270942938081748	0.03098441926345609	0.016314245244840146	0.02160056657223796	16192.158690813436	0.016266626576863112	22				0.029284702549575072	0.030276203966005666											
23	TrialState.COMPLETE	0.048778328611898014	2019-12-31 08:42:40.390944	2019-12-31 08:53:32.621211	350.0	1	61.0	0.08538961320400076	1200.0	1.105591271887572	0.000708215297450425	0.048778328611898014	0.039128895184135974	0.04343720491029273	22414.600714117092	0.021519459274980314	0.000708215297450425	0.048778328611898014	0.039128895184135974	0.04343720491029273	22414.59044499528	0.021519459694522222	0.000708215297450425	0.048778328611898014	0.039128895184135974	0.04343720491029273	22414.610983238905	0.021519458856303006	23			0.050593130311614734	0.0495042492917847												
24	TrialState.COMPLETE	0.08075263971156323	2019-12-31 08:53:32.622191	2019-12-31 09:12:37.218739	150.0	2	81.0	0.001956495355973038	1100.0	0.4877983086986387	0.011218774143703323	0.08075263971156323	0.03050154519701262	0.04786891578676281	9886.125225341231	0.03444460585640081	0.011218774143703323	0.08075263971156323	0.03050154519701262	0.04786891578676281	9886.114795261396	0.034444663398046374	0.011218774143703323	0.08075263971156323	0.03050154519701262	0.04786891578676281	9886.135655421067	0.03444454948655831	24								0.07973323890462701	0.08029390934844192							
25	TrialState.COMPLETE	0.04320113314447592	2019-12-31 09:12:37.219687	2019-12-31 09:17:13.166016	250.0	1	41.0	0.09744687756594775	1100.0	1.095988244567172	0.000708215297450425	0.04320113314447592	0.036428824362606235	0.03988137393767705	22219.89458657932	0.019715706714624217	0.000708215297450425	0.04320113314447592	0.036428824362606235	0.03988137393767705	22219.883321529745	0.019715706990028278	0.000708215297450425	0.04320113314447592	0.036428824362606235	0.03988137393767705	22219.905851628897	0.01971570643943236	25	0.043909348441926344	0.04343720491029273														
26	TrialState.COMPLETE	0.08162181303116148	2019-12-31 09:17:13.166825	2019-12-31 09:21:21.561749	50.0	1	51.0	0.011105315915796474	2000.0	0.23257023518758263	0.0012393767705382436	0.08162181303116148	0.03603045325779037	0.055196529745042494	4714.023614553825	0.03049586687221659	0.0012393767705382436	0.08162181303116148	0.03603045325779037	0.055196529745042494	4714.021733356941	0.030495867152115216	0.0012393767705382436	0.08162181303116148	0.03603045325779037	0.055196529745042494	4714.025495750709	0.030495866592630927	26	0.0879957507082153	0.08374645892351275														
27	TrialState.COMPLETE	0.017484065155807367	2019-12-31 09:21:21.562695	2019-12-31 09:25:28.056170	50.0	1	71.0	0.0787121197232436	500.0	1.0723256827429657	0.000708215297450425	0.017484065155807367	0.012305240793201134	0.014252832861189802	21739.784259915014	0.0075664409939661705	0.000708215297450425	0.017484065155807367	0.012305240793201134	0.014252832861189802	21739.778815509915	0.0075664410386207795	0.000708215297450425	0.017484065155807367	0.012305240793201134	0.014252832861189802	21739.789704320112	0.007566440949325734	27	0.016554532577903684	0.017174220963172806														
28	TrialState.COMPLETE	0.09897308781869689	2019-12-31 09:25:28.056961	2019-12-31 09:29:41.910188	150.0	1	61.0	0.005239071905218185	2000.0	0.3674119500586458	0.000708215297450425	0.09897308781869689	0.05825070821529745	0.07723973087818697	7447.202239730878	0.037617617948520476	0.000708215297450425	0.09897308781869689	0.05825070821529745	0.07723973087818697	7447.198919971672	0.03761761808653956	0.000708215297450425	0.09897308781869689	0.05825070821529745	0.07723973087818697	7447.205559490085	0.03761761781058446	28	0.15509915014164305	0.11768177525967895														
29	TrialState.COMPLETE	0.018679178470254958	2019-12-31 09:29:41.911015	2019-12-31 09:35:01.631387	350.0	2	31.0	0.09813751350986838	1100.0	0.8955975230724376	0.0026558073654390935	0.018679178470254958	0.0084985835694051	0.012349504249291784	18156.0408773017	0.00828291832286249	0.0026558073654390935	0.018679178470254958	0.0084985835694051	0.012349504249291784	18156.029523725214	0.00828291902525585	0.0026558073654390935	0.018679178470254958	0.0084985835694051	0.012349504249291784	18156.052230878187	0.008282917621793388	29	0.020892351274787536	0.019416902738432485														
30	TrialState.COMPLETE	0.04046944556859571	2019-12-31 09:35:01.632349	2019-12-31 09:49:23.608928	450.0	2	31.0	0.009071383722080129	1700.0	0.6582341465939229	0.012014366653176851	0.04046944556859571	0.022789356535815458	0.029163294212869284	13343.833012950223	0.022080887162528436	0.012014366653176851	0.04046944556859571	0.022789356535815458	0.029163294212869284	13343.823679684338	0.022080901694610668	0.012014366653176851	0.04046944556859571	0.022789356535815458	0.029163294212869284	13343.842346216106	0.02208087293896632	30				0.039093484419263455	0.039896128423040605											
31	TrialState.COMPLETE	0.05333746458923513	2019-12-31 09:49:23.609896	2019-12-31 09:55:16.569379	450.0	1	31.0	0.03268390765997494	2000.0	1.1343928833739612	0.000708215297450425	0.05333746458923513	0.044174929178470254	0.04886685552407932	22998.407356586402	0.023606390667577776	0.000708215297450425	0.05333746458923513	0.044174929178470254	0.04886685552407932	22998.397839943344	0.023606390794940237	0.000708215297450425	0.05333746458923513	0.044174929178470254	0.04886685552407932	22998.41687322946	0.0236063905402784	31	0.05515226628895184	0.053942398489140696														
32	TrialState.COMPLETE	0.10017311929493232	2019-12-31 09:55:16.570400	2019-12-31 10:10:05.111799	150.0	2	71.0	0.0020552798257182374	600.0	0.4919342255314177	0.01504957507082153	0.10017311929493232	0.03920758577274158	0.06019830028328612	9969.980140462701	0.04284864607802806	0.01504957507082153	0.10017311929493232	0.03920758577274158	0.06019830028328612	9969.970845136922	0.042848726055506235	0.01504957507082153	0.10017311929493232	0.03920758577274158	0.06019830028328612	9969.98943578848	0.0428485689940665	32						0.0995042492917847	0.09988048866855524									
33	TrialState.COMPLETE	0.02635151085930123	2019-12-31 10:10:05.113221	2019-12-31 10:18:36.277316	150.0	2	61.0	0.05068061326544622	1300.0	0.8828865424957705	0.005488668555240793	0.02635151085930123	0.01192162417374882	0.01667256846081209	17898.420074952784	0.01251795266104263	0.005488668555240793	0.02635151085930123	0.01192162417374882	0.01667256846081209	17898.40061378659	0.012517968238652583	0.005488668555240793	0.02635151085930123	0.01192162417374882	0.01667256846081209	17898.43953611898	0.012517937419042297	33			0.026336756373937675	0.026345609065155807												
34	TrialState.COMPLETE	0.007436260623229462	2019-12-31 10:18:36.278371	2019-12-31 10:22:38.955111	50.0	1	21.0	0.0331098546653314	2000.0	1.0061380519550818	0.000708215297450425	0.007436260623229462	0.004072237960339943	0.0053558781869688385	20397.436858179888	0.0034810324518084815	0.000708215297450425	0.007436260623229462	0.004072237960339943	0.0053558781869688385	20397.4302407932	0.0034810325219926295	0.000708215297450425	0.007436260623229462	0.004072237960339943	0.0053558781869688385	20397.44347556657	0.0034810323816599435	34	0.007436260623229462	0.007436260623229462														
35	TrialState.COMPLETE	0.17351274787535412	2019-12-31 10:22:38.956128	2019-12-31 10:28:56.691914	450.0	1	61.0	0.001403873524842388	1700.0	0.26788968032117916	0.0012836402266288953	0.17351274787535412	0.10384206798866856	0.13677407932011332	5429.702947946175	0.06468174442755643	0.0012836402266288953	0.17351274787535412	0.10384206798866856	0.13677407932011332	5429.6994953966005	0.06468174642341835	0.0012836402266288953	0.17351274787535412	0.10384206798866856	0.13677407932011332	5429.706400495751	0.06468174244203298	35	0.23371104815864022	0.1935788479697828														
36	TrialState.COMPLETE	0.13819050991501416	2019-12-31 10:28:56.692878	2019-12-31 10:34:47.521362	350.0	1	81.0	0.0022454718456652476	600.0	0.3420461584748426	0.000708215297450425	0.13819050991501416	0.08494157223796034	0.10995042492917848	6932.968440155807	0.05214000004372912	0.000708215297450425	0.13819050991501416	0.08494157223796034	0.10995042492917848	6932.964589235127	0.05214000039450367	0.000708215297450425	0.13819050991501416	0.08494157223796034	0.10995042492917848	6932.972291076488	0.05213999969344011	36	0.20573654390934845	0.16070585457979225														
37	TrialState.COMPLETE	0.027930240793201132	2019-12-31 10:34:47.522335	2019-12-31 10:39:09.511839	150.0	2	51.0	0.05564878710252687	500.0	0.8933574355707085	0.006506728045325779	0.027930240793201132	0.013500354107648726	0.017661118980169973	18110.498915545326	0.013668351643002617	0.006506728045325779	0.027930240793201132	0.013500354107648726	0.017661118980169973	18110.483312677054	0.013668396978243336	0.006506728045325779	0.027930240793201132	0.013500354107648726	0.017661118980169973	18110.514518413598	0.013668308253117803	37	0.028594192634560908	0.028151558073654392														
38	TrialState.COMPLETE	0.02611543909348442	2019-12-31 10:39:09.513471	2019-12-31 10:43:31.404104	150.0	2	41.0	0.0752480232506366	1700.0	0.897864626551955	0.005488668555240793	0.02611543909348442	0.012393767705382436	0.0169971671388102	18202.113048866857	0.01243543642706072	0.005488668555240793	0.02611543909348442	0.012393767705382436	0.0169971671388102	18202.10021246459	0.012435436636450225	0.005488668555240793	0.02611543909348442	0.012393767705382436	0.0169971671388102	18202.12588526912	0.01243543621789858	38	0.028859773371104815	0.027030217186024552														
39	TrialState.COMPLETE	0.18683604815864022	2019-12-31 10:43:31.405096	2019-12-31 10:47:50.129888	150.0	1	91.0	0.0034152358561272997	1000.0	0.19654386516507208	0.0012836402266288953	0.18683604815864022	0.09808781869688385	0.13553470254957506	3983.359441395184	0.06700916463416236	0.0012836402266288953	0.18683604815864022	0.09808781869688385	0.13553470254957506	3983.3577372521245	0.06700916506903985	0.0012836402266288953	0.18683604815864022	0.09808781869688385	0.13553470254957506	3983.361145538244	0.06700916420055313	39	0.20989730878186968	0.19452313503305005														
40	TrialState.COMPLETE	0.020892351274787536	2019-12-31 10:47:50.130885	2019-12-31 10:51:02.023258	50.0	1	1.0	0.013560997499804448	1400.0	0.7033286153768398	0.0008410056657223796	0.020892351274787536	0.009605169971671388	0.014651203966005666	14256.256484596317	0.008229295556687699	0.0008410056657223796	0.020892351274787536	0.009605169971671388	0.014651203966005666	14256.252434490085	0.008229295717264645	0.0008410056657223796	0.020892351274787536	0.009605169971671388	0.014651203966005666	14256.26053470255	0.008229295396248263	40	0.03523371104815864	0.025672804532577902														
41	TrialState.COMPLETE	0.09798945546112685	2019-12-31 10:51:02.024218	2019-12-31 11:10:57.558649	450.0	2	11.0	0.004610981626002564	600.0	0.3567389796455182	0.03009915014164306	0.09798945546112685	0.05819169027384325	0.0739298079949638	7231.4029646679255	0.05367797065216573	0.03009915014164306	0.09798945546112685	0.05819169027384325	0.0739298079949638	7231.398194050991	0.05367797130582813	0.03009915014164306	0.09798945546112685	0.05819169027384325	0.0739298079949638	7231.40773528486	0.05367796999982971	41						0.09664609469850263	0.09740173512747875									
42	TrialState.COMPLETE	0.02018413597733711	2019-12-31 11:10:57.560256	2019-12-31 11:17:29.098386	450.0	2	71.0	0.08787622243225329	2000.0	0.8927066616698885	0.002700070821529745	0.02018413597733711	0.0074805240793201135	0.01190686968838527	18097.10123052408	0.008769758893674129	0.002700070821529745	0.02018413597733711	0.0074805240793201135	0.01190686968838527	18097.08148902266	0.008769760148761527	0.002700070821529745	0.02018413597733711	0.0074805240793201135	0.01190686968838527	18097.120972025496	0.008769757644896741	42	0.020892351274787536	0.02042020774315392														
43	TrialState.COMPLETE	0.022308781869688384	2019-12-31 11:17:29.099343	2019-12-31 11:23:26.345667	350.0	2	91.0	0.07328917309170456	900.0	0.8868029023108314	0.004913243626062323	0.022308781869688384	0.010667492917847025	0.01451841359773371	17977.798512747875	0.011025820874510867	0.004913243626062323	0.022308781869688384	0.010667492917847025	0.01451841359773371	17977.77536296034	0.011025823228844971	0.004913243626062323	0.022308781869688384	0.010667492917847025	0.01451841359773371	17977.82166253541	0.011025818528940074	43	0.026203966005665724	0.023607176581680833														
44	TrialState.COMPLETE	0.23729298322074527	2019-12-31 11:23:26.346536	2019-12-31 11:47:58.240500	250.0	2	21.0	0.0010197408878859016	1900.0	0.40632361664002636	0.02685770320331227	0.23729298322074527	0.10032142078884289	0.1575506646328176	8234.793868489867	0.09025547930881152	0.02685770320331227	0.23729298322074527	0.10032142078884289	0.15756428415776857	8234.789646437132	0.09025575046869554	0.02685770320331227	0.23729298322074527	0.10032142078884289	0.1575506646328176	8234.798090542601	0.09025524995597144	44										0.235948364666495	0.23667669971671387					
45	TrialState.COMPLETE	0.010313385269121813	2019-12-31 11:47:58.242081	2019-12-31 11:52:05.558973	50.0	1	71.0	0.02221819524062324	1100.0	0.7930313548059661	0.000708215297450425	0.010313385269121813	0.004382082152974504	0.006418201133144476	16076.083082507083	0.004350259967321187	0.000708215297450425	0.010313385269121813	0.004382082152974504	0.006418201133144476	16076.077859419263	0.004350260193221625	0.000708215297450425	0.010313385269121813	0.004382082152974504	0.006418201133144476	16076.088305594902	0.00435025974165324	45	0.010180594900849858	0.010269121813031162														
46	TrialState.COMPLETE	0.13397662889518414	2019-12-31 11:52:05.559774	2019-12-31 12:08:46.720778	150.0	2	41.0	0.0017587619339642347	1500.0	0.46356330111691385	0.015598441926345609	0.13397662889518414	0.05150495750708215	0.08224150141643059	9394.936021600566	0.05290466452132729	0.015598441926345609	0.13397662889518414	0.05150495750708215	0.08224150141643059	9394.931285410765	0.05290470962438166	0.015598441926345609	0.13397662889518414	0.05150495750708215	0.08224150141643059	9394.940757790368	0.05290462101311311	46							0.13409614022662888	0.13402974504249293								
47	TrialState.COMPLETE	0.054089943342776205	2019-12-31 12:08:46.721840	2019-12-31 12:15:05.444698	450.0	1	61.0	0.05670566031100179	500.0	1.1174086736204427	0.000708215297450425	0.054089943342776205	0.04284702549575071	0.04855701133144476	22654.044794617563	0.0235351033452933	0.000708215297450425	0.054089943342776205	0.04284702549575071	0.04855701133144476	22654.035676345607	0.023535103935355798	0.000708215297450425	0.054089943342776205	0.04284702549575071	0.04855701133144476	22654.053912889518	0.023535102756402342	47	0.05329320113314447	0.053824362606232294														
48	TrialState.COMPLETE	0.1229880247231522	2019-12-31 12:15:05.445510	2019-12-31 12:36:21.940256	250.0	2	81.0	0.0015583941300104124	2000.0	0.47922927094264556	0.012458150914241566	0.1229880247231522	0.04292750450682462	0.0716424156579964	9712.250064383208	0.04692620904562968	0.012458150914241566	0.1229880247231522	0.04292750450682462	0.07167460726242596	9712.24047128509	0.04692699965493242	0.012458150914241566	0.1229880247231522	0.04292750450682462	0.0716424156579964	9712.259657481329	0.046925530596687776	48								0.12199008498583569	0.12253895184135977							
