number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10285255122539172	2020-05-24 11:00:25.982664	2020-05-24 11:57:26.011793	256	256	18	0.003220147755290676	8192	0.04090301232607249	0.016773804740859783	0.10285255122539172	0.04108075532342306	0.06006428284451587	2256.287364403375	0.04746412460193746	0.016773804740859783	0.10285255122539172	0.04108075532342306	0.06006428284451587	2256.28615910004	0.04746412544674588	100427992	70	0.016773804740859783	0.10285255122539172	0.04108075532342306	0.06006428284451587	2256.2885697067095	0.04746412375891726	0	COMPLETE
1	0.13087585375652871	2020-05-24 11:57:26.102642	2020-05-24 13:52:44.429144	256	128	14	0.0011045307591264334	2048	0.0315487555261726	0.026817999196464444	0.13087585375652871	0.0577541181197268	0.08346725592607473	1748.850241060667	0.06299437554807258	0.026817999196464444	0.13087585375652871	0.0577541181197268	0.08346725592607473	1748.8492366412213	0.06299437791036314	3168847551	120	0.026817999196464444	0.13087585375652871	0.0577541181197268	0.08346725592607473	1748.8512454801125	0.06299437319910212	1	COMPLETE
2	0.013459220570510246	2020-05-24 13:52:44.529270	2020-05-24 14:40:05.324230	256	64	45	0.002222657252677634	8192	0.09591788662454538	0.0008035355564483728	0.013459220570510246	0.005524306950582563	0.007934913619927682	5548.111741663319	0.0076411707137991015	0.0008035355564483728	0.013459220570510246	0.005524306950582563	0.007934913619927682	5548.108577742065	0.00764118134983615	2839160536	70	0.0008035355564483728	0.013459220570510246	0.005524306950582563	0.007934913619927682	5548.114905584572	0.007641160212418978	2	COMPLETE
3	0.01446364001607071	2020-05-24 14:40:05.394126	2020-05-24 15:25:00.637964	64	128	49	0.00571282238497401	8192	0.08892433914493675	0.0011048613901165126	0.01446364001607071	0.007131378063479309	0.0103455202892728	5188.2702892728	0.008401255298189546	0.0011048613901165126	0.01446364001607071	0.007131378063479309	0.0103455202892728	5188.267276014463	0.008401255617152367	1863027755	70	0.0011048613901165126	0.01446364001607071	0.007131378063479309	0.0103455202892728	5188.273302531137	0.008401254979636855	3	COMPLETE
4	0.009240658899156288	2020-05-24 15:25:00.705161	2020-05-24 17:08:47.679275	256	256	17	0.026705688349219107	1024	0.5004184534965178	0.0018079550020088388	0.009240658899156288	0.004017677782241864	0.005524306950582563	30108.816341904378	0.005240344808145009	0.0018079550020088388	0.009240658899156288	0.004017677782241864	0.005524306950582563	30108.80443953395	0.00524034555687333	2884347611	60	0.0018079550020088388	0.009240658899156288	0.004017677782241864	0.005524306950582563	30108.82824427481	0.005240344061534855	4	COMPLETE
5	0.02932904781036561	2020-05-24 17:08:47.748760	2020-05-24 17:52:56.064267	64	64	23	0.008435058567022586	1024	0.07661711629941423	0.003013258336681398	0.02932904781036561	0.00944154278826838	0.015869827239855364	4358.717908798714	0.015372394805384942	0.003013258336681398	0.02932904781036561	0.00944154278826838	0.015869827239855364	4358.715749296906	0.015372395425967343	2961998521	60	0.003013258336681398	0.02932904781036561	0.00944154278826838	0.015869827239855364	4358.720068300522	0.015372394185888727	5	COMPLETE
6	0.10204901566894335	2020-05-24 17:52:56.136326	2020-05-24 18:35:13.959325	128	128	25	0.0016613520794544392	4096	0.049163689796104915	0.012756126958617919	0.10204901566894335	0.03726396143029329	0.05865809562073122	2742.3765066291685	0.0441452240569527	0.012756126958617919	0.10204901566894335	0.03726396143029329	0.05865809562073122	2742.3750502209723	0.04414522429923597	2397314270	70	0.012756126958617919	0.10204901566894335	0.03726396143029329	0.05865809562073122	2742.377963037364	0.04414522381491812	6	COMPLETE
7	0.14252711932503012	2020-05-24 18:35:14.036744	2020-05-24 19:29:36.692044	64	256	20	0.001508230833957381	2048	0.04319754255553955	0.027922860586580955	0.14252711932503012	0.06649256729610285	0.09280835676978706	2453.6776315789475	0.06709006234535285	0.027922860586580955	0.14252711932503012	0.06649256729610285	0.09280835676978706	2453.6761751707513	0.06709009649937145	1405578862	70	0.027922860586580955	0.14252711932503012	0.06649256729610285	0.09280835676978706	2453.6790879871432	0.06709002873545251	7	COMPLETE
8	0.15658899156287664	2020-05-24 19:29:36.794475	2020-05-24 20:16:12.415289	128	256	16	0.001456509548544549	8192	0.030899500107655388	0.036058658095620734	0.15658899156287664	0.07854560064282845	0.10536359983929289	1724.720771394134	0.0776894065101696	0.036058658095620734	0.15658899156287664	0.07854560064282845	0.10536359983929289	1724.7197669746886	0.07768940665355058	2807206677	70	0.036058658095620734	0.15658899156287664	0.07854560064282845	0.10536359983929289	1724.7217758135798	0.0776894063669068	8	COMPLETE
9	0.00562474889513861	2020-05-24 20:16:12.508155	2020-05-24 21:16:23.000625	128	64	29	0.031011595281073615	2048	0.2377105362807682	0.0008035355564483728	0.00562474889513861	0.0019083969465648854	0.002310164724789072	14108.120178786661	0.0038534021131344607	0.0008035355564483728	0.00562474889513861	0.0019083969465648854	0.002310164724789072	14108.11420249096	0.0038534022390433686	2275662245	90	0.0008035355564483728	0.00562474889513861	0.0019083969465648854	0.002310164724789072	14108.126155082362	0.003853401987321079	9	COMPLETE
